date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region
2020-01-20,,,,,,,,,53,40,60,53,40,60,53,40,60,1.19939796542,Japan,ALL
2020-01-21,,,,,,,,,53,40,60,106,80,120,106,80,120,1.19939718281,Japan,ALL
2020-01-22,,,,,,,,,53,40,60,158,120,180,158,120,180,1.19939700954,Japan,ALL
2020-01-23,,,,,,,,,53,40,60,211,160,240,211,160,240,1.1993967979,Japan,ALL
2020-01-24,,,,,,,,,53,40,60,264,200,300,264,200,300,1.19939653941,Japan,ALL
2020-01-25,,,,,,,,,53,40,60,317,240,360,317,240,360,1.19939622369,Japan,ALL
2020-01-26,,,,,,,,,53,40,60,370,280,420,370,280,420,1.19939583807,Japan,ALL
2020-01-27,,,,,,,,,53,40,60,423,320,480,423,320,480,1.19939536707,Japan,ALL
2020-01-28,,,,,,,,,53,40,60,475,360,540,475,360,540,1.19939479179,Japan,ALL
2020-01-29,,,,,,,,,116,87,132,592,447,672,592,447,672,1.19939408915,Japan,ALL
2020-01-30,,,,,,,,,116,87,132,707,535,804,707,535,804,1.19939323095,Japan,ALL
2020-01-31,,,,,,,,,119,90,136,826,626,940,826,626,940,1.19939218273,Japan,ALL
2020-02-01,,,,,,,,,126,95,144,952,721,1083,952,721,1083,1.19939090246,Japan,ALL
2020-02-02,,,,,,,,,141,107,161,1094,828,1244,1094,828,1244,1.19938933873,Japan,ALL
2020-02-03,,,,,,,,,164,124,188,1258,953,1431,1258,953,1431,1.19938742881,Japan,ALL
2020-02-04,,,,,,,,,182,137,207,1387,1051,1578,1439,1091,1638,1.19938509605,Japan,ALL
2020-02-05,,,,,,,,,195,147,222,1529,1159,1739,1634,1239,1859,1.19938224686,Japan,ALL
2020-02-06,,,,,,,,,209,158,238,1685,1277,1917,1843,1397,2097,1.1993787669,Japan,ALL
2020-02-07,,,,,,,,,225,170,256,1856,1408,2113,2068,1568,2353,1.19937451655,Japan,ALL
2020-02-08,,,,,,,,,244,184,278,2047,1553,2330,2311,1753,2630,1.1993693253,Japan,ALL
2020-02-09,,,,,,,,,263,199,300,2258,1712,2570,2575,1952,2930,1.19936298488,Japan,ALL
2020-02-10,,,,,,,,,282,213,321,2487,1886,2831,2856,2166,3251,1.19935524096,Japan,ALL
2020-02-11,,,,,,,,,300,227,342,2734,2074,3113,3157,2394,3593,1.19934578295,Japan,ALL
2020-02-12,,,,,,,,,320,242,364,3001,2277,3416,3477,2637,3956,1.19933423153,Japan,ALL
2020-02-13,1,1,,,,,,,341,258,388,3226,2447,3672,3818,2895,4344,1.19932012355,Japan,ALL
2020-02-14,0,1,,,,,,,363,274,413,3473,2634,3953,4180,3170,4756,1.19930289343,Japan,ALL
2020-02-15,0,1,,,,,,,385,286,443,3739,2830,4259,4565,3456,5198,1.19928185061,Japan,ALL
2020-02-16,0,1,,,,,,,408,296,480,4021,3031,4595,4973,3752,5678,1.19925615197,Japan,ALL
2020-02-17,0,1,,,,,,,432,306,519,4311,3230,4953,5405,4059,6196,1.19922476822,Japan,ALL
2020-02-18,0,1,,,,,,,456,316,561,4603,3422,5326,5861,4375,6757,1.19918644289,Japan,ALL
2020-02-19,0,1,,,,,,,482,326,607,4904,3610,5726,6343,4702,7363,1.19913964244,Japan,ALL
2020-02-20,0,1,,,,,,,509,336,655,5218,3799,6159,6852,5038,8018,1.19908249536,Japan,ALL
2020-02-21,0,1,,,,,,,536,346,707,5545,3987,6628,7388,5385,8725,1.19901271812,Japan,ALL
2020-02-22,0,1,,,,,,,565,356,762,5885,4172,7134,7953,5741,9486,1.19892752501,Japan,ALL
2020-02-23,0,1,,,,,,,594,365,821,6236,4353,7677,8547,6106,10307,1.19882351854,Japan,ALL
2020-02-24,0,1,,,,,,,625,375,884,6597,4529,8260,9172,6482,11190,1.19869655614,Japan,ALL
2020-02-25,0,1,,,,,,,657,384,951,6972,4700,8890,9828,6866,12140,1.1985415884,Japan,ALL
2020-02-26,1,2,,,,,,,689,394,1022,7361,4866,9569,10518,7261,13162,1.19835246255,Japan,ALL
2020-02-27,2,4,,,,,,,724,403,1098,7765,5027,10303,11241,7664,14259,1.1981216842,Japan,ALL
2020-02-28,0,4,,,,,,,759,412,1178,8183,5181,11093,12000,8077,15437,1.19784012811,Japan,ALL
2020-02-29,1,5,,,,,,,796,421,1264,8616,5328,11944,12796,8499,16700,1.19749668726,Japan,ALL
2020-03-01,1,6,,,,,,,833,430,1354,9064,5473,12856,13629,8930,18054,1.19707784627,Japan,ALL
2020-03-02,0,6,,,,,,,873,439,1450,9529,5617,13826,14502,9370,19503,1.19656716179,Japan,ALL
2020-03-03,0,6,,,,,,,913,448,1551,10010,5759,14858,15415,9818,21053,1.19594462683,Japan,ALL
2020-03-04,0,6,,,,,,,955,457,1656,10509,5900,15953,16371,10276,22709,1.19518588872,Japan,ALL
2020-03-05,0,6,,,,,,,998,466,1767,11026,6040,17113,17369,10742,24475,1.19426128031,Japan,ALL
2020-03-06,0,6,,,,,,,1043,474,1882,11560,6179,18339,18412,11217,26357,1.19313461083,Japan,ALL
2020-03-07,0,6,,,,,,,1089,483,2001,12113,6316,19633,19501,11701,28357,1.19176165097,Japan,ALL
2020-03-08,0,6,,,,,,,1136,491,2122,12684,6452,20993,20637,12193,30478,1.1900882428,Japan,ALL
2020-03-09,4,10,,,,,,,1184,500,2247,13273,6586,22419,21820,12693,32725,1.18804799546,Japan,ALL
2020-03-10,0,10,,,,,,,1233,508,2373,13881,6720,23907,23053,13202,35097,1.18555963956,Japan,ALL
2020-03-11,5,15,,,,,,,1282,516,2498,14507,6852,25455,24335,13719,37594,1.18252439546,Japan,ALL
2020-03-12,1,16,,,,,,,1332,524,2623,15149,6983,27056,25667,14244,40217,1.17882427202,Japan,ALL
2020-03-13,3,19,,,,,,,1382,532,2744,15807,7112,28701,27049,14777,42960,1.17432308445,Japan,ALL
2020-03-14,3,22,,,,,,,1431,540,2860,16479,7240,30383,28480,15318,45819,1.16887285517,Japan,ALL
2020-03-15,0,22,,,,,,,1479,548,2969,17162,7367,32088,29958,15866,48787,1.1623281537,Japan,ALL
2020-03-16,5,27,,,,,,,1525,556,3070,17853,7493,33803,31483,16423,51857,1.15456838018,Japan,ALL
2020-03-17,2,29,,,,,,,1568,564,3154,18549,7617,35507,33051,16987,55010,1.14552278562,Japan,ALL
2020-03-18,0,29,,,,,,,1608,571,3165,19244,7740,37122,34659,17559,58174,1.13518860013,Japan,ALL
2020-03-19,0,29,,,,,,,1645,579,3204,19934,7862,38669,36304,18138,61378,1.12363467874,Japan,ALL
2020-03-20,4,33,,,,,,,1678,586,3232,20613,7982,40134,37982,18725,64609,1.11099221222,Japan,ALL
2020-03-21,2,35,,,,,,,1706,594,3229,21276,8101,41481,39688,19319,67837,1.09744242121,Japan,ALL
2020-03-22,1,36,,,,,,,1729,601,3232,21916,8219,42712,41417,19921,71069,1.0832108783,Japan,ALL
2020-03-23,6,42,,,,,,,1747,608,3231,22527,8336,43821,43164,20529,74299,1.06857028055,Japan,ALL
2020-03-24,1,43,,,,,,,1760,615,3204,23104,8451,44778,44925,21145,77502,1.05384501675,Japan,ALL
2020-03-25,2,45,,,,,,,1769,622,3167,23640,8565,45573,46693,21768,80669,1.03940650831,Japan,ALL
2020-03-26,2,47,,,,,,,1773,629,3104,24131,8678,46178,48466,22397,83772,1.02564926194,Japan,ALL
2020-03-27,2,49,,,,,,,1774,636,3030,24573,8789,46586,50240,23034,86802,1.0129447323,Japan,ALL
2020-03-28,3,52,,,,,,,1771,643,2933,24962,8900,46775,52011,23677,89734,1.00158343944,Japan,ALL
2020-03-29,2,54,,,,,,,1766,649,2838,25298,9009,46754,53777,24327,92572,0.991728473512,Japan,ALL
2020-03-30,0,54,,,,,,,1760,656,2793,25579,9117,46578,55537,24983,95365,0.983402569364,Japan,ALL
2020-03-31,2,56,,,,,,,1752,663,2724,25806,9223,46232,57289,25647,98088,0.976512732546,Japan,ALL
2020-04-01,1,57,,,,,,,1743,669,2643,25981,9328,45721,59032,26316,100730,0.970896073655,Japan,ALL
2020-04-02,5,62,,,,,,,1733,676,2570,26105,9433,45126,60765,26992,103300,0.966364963019,Japan,ALL
2020-04-03,1,63,,,,,,,1723,682,2563,26183,9536,44485,62487,27675,105862,0.962738427949,Japan,ALL
2020-04-04,14,77,,,,,,,1712,688,2571,26218,9638,43824,64200,28363,108432,0.95985804209,Japan,ALL
2020-04-05,0,77,,,,,,,1702,694,2578,26213,9738,43173,65901,29058,111010,0.957592621442,Japan,ALL
2020-04-06,8,85,,,,,,,1691,701,2582,26175,9838,42523,67592,29759,113591,0.955836858643,Japan,ALL
2020-04-07,7,92,,,,,,,1680,707,2590,26108,9937,41882,69272,30467,116181,0.95450753431,Japan,ALL
2020-04-08,1,93,,,,,,,1670,713,2597,26018,10035,41276,70942,31180,118777,0.953539262048,Japan,ALL
2020-04-09,1,94,,,,,,,1659,719,2604,25908,10132,40713,72601,31900,121381,0.952880587536,Japan,ALL
2020-04-10,5,99,,,,,,,1649,725,2610,25785,10228,40219,74251,32626,123991,0.952490670246,Japan,ALL
2020-04-11,0,99,,,,,,,1640,732,2617,25651,10324,39806,75891,33358,126607,0.952336532456,Japan,ALL
2020-04-12,9,108,,,,,,,1631,738,2623,25510,10419,39496,77521,34097,129230,0.95239079361,Japan,ALL
2020-04-13,15,123,,,,,,,1622,744,2610,25366,10514,39267,79143,34842,131839,0.952629814834,Japan,ALL
2020-04-14,20,143,,,,,,,1613,751,2591,25220,10609,39065,80757,35593,134429,0.953032205262,Japan,ALL
2020-04-15,3,146,,,,,,,1606,757,2599,25073,10703,38941,82362,36350,137028,0.953577665365,Japan,ALL
2020-04-16,32,178,,,,,,,1598,762,2608,24929,10797,38906,83960,37113,139636,0.954246154762,Japan,ALL
2020-04-17,12,190,,,,,,,1591,767,2624,24787,10888,38960,85552,37881,142259,0.955017373556,Japan,ALL
2020-04-18,32,222,,,,,,,1585,767,2610,24650,10973,39006,87137,38648,144868,0.955870540612,Japan,ALL
2020-04-19,14,236,,,,,,,1579,741,2620,24517,11026,39055,88717,39390,147487,0.956784443449,Japan,ALL
2020-04-20,0,236,,,,,,,1574,719,2630,24389,11051,39108,90291,40109,150117,0.957737724514,Japan,ALL
2020-04-21,27,263,,,,,,,1569,703,2642,24268,11053,39168,91860,40813,152758,0.958709357721,Japan,ALL
2020-04-22,18,281,,,,,,,1565,684,2653,24152,11030,39231,93425,41498,155411,0.959679256736,Japan,ALL
2020-04-23,47,328,,,,,,,1561,663,2666,24043,10980,39299,94986,42161,158076,0.960628943318,Japan,ALL
2020-04-24,17,345,,,,,,,1557,640,2678,23941,10901,39374,96543,42801,160754,0.961530325385,Japan,ALL
2020-04-25,15,360,,,,,,,1554,620,2692,23846,10795,39456,98097,43422,163446,0.962379924016,Japan,ALL
2020-04-26,12,372,,,,,,,1551,611,2706,23758,10675,39544,99648,44034,166151,0.963167323811,Japan,ALL
2020-04-27,13,385,,,,,,,1549,604,2720,23676,10542,39641,101197,44639,168870,0.963884899206,Japan,ALL
2020-04-28,9,394,,,,,,,1546,585,2733,23600,10382,39765,102743,45225,171603,0.964525210445,Japan,ALL
2020-04-29,19,413,,,,,,,1544,574,2748,23531,10206,39922,104287,45799,174351,0.965110648482,Japan,ALL
2020-04-30,17,430,,,,,,,1542,562,2764,23468,10011,40086,105830,46361,177114,0.965650888307,Japan,ALL
2020-05-01,25,455,,,,,,,1541,550,2779,23410,9798,40257,107370,46912,179893,0.96612137921,Japan,ALL
2020-05-02,19,474,,,,,,,1539,536,2795,23358,9566,40429,108910,47448,182687,0.966527463224,Japan,ALL
2020-05-03,13,487,,,,,,,1538,511,2810,23311,9311,40629,110448,47960,185497,0.966875200831,Japan,ALL
2020-05-04,49,536,,,,,,,1537,493,2826,23268,9063,40836,111984,48453,188323,0.967170948635,Japan,ALL
2020-05-05,20,556,,,,,,,1536,477,2842,23230,8821,41048,113520,48931,191164,0.967421029497,Japan,ALL
2020-05-06,0,556,,,,,,,1535,463,2858,23195,8581,41265,115055,49394,194022,0.967631497675,Japan,ALL
2020-05-07,21,577,,,,,,,1534,448,2875,23164,8345,41486,116589,49843,196897,0.967807990966,Japan,ALL
2020-05-08,13,590,,,,,,,1533,434,2891,23137,8116,41711,118122,50277,199787,0.967955656633,Japan,ALL
2020-05-09,17,607,,,,,,,1533,421,2907,23112,7897,41940,119655,50699,202694,0.968079136899,Japan,ALL
2020-05-10,17,624,,,,,,,1532,408,2924,23090,7684,42172,121187,51107,205617,0.968182601795,Japan,ALL
2020-05-11,9,633,,,,,,,1532,395,2940,23071,7468,42406,122719,51502,208556,0.968269820965,Japan,ALL
2020-05-12,24,657,,,,,,,1531,383,2956,23053,7246,42643,124250,51885,211512,0.968344271124,Japan,ALL
2020-05-13,21,678,,,,,,,1531,371,2973,23038,7032,42883,125781,52257,214485,0.96840928184,Japan,ALL
2020-05-14,19,697,,,,,,,1531,359,2989,23025,6817,43123,127312,52617,217474,0.968468229551,Japan,ALL
2020-05-15,16,713,,,,,,,1531,348,3006,23013,6603,43365,128843,52965,220479,0.968524798679,Japan,ALL
2020-05-16,12,725,,,,,,,1530,337,3022,23003,6391,43609,130373,53303,223501,0.968583340323,Japan,ALL
2020-05-17,19,744,,,,,,,1530,326,3039,22994,6181,43853,131904,53629,226539,0.968649374519,Japan,ALL
2020-05-18,,,15,5,26,759,749,770,1531,311,3055,22987,5981,44097,133434,53941,229594,,Japan,ALL
2020-05-19,,,14,5,26,773,755,795,1531,302,3072,22980,5790,44343,134965,54243,232665,,Japan,ALL
2020-05-20,,,14,5,25,787,760,820,1531,292,3089,22976,5605,44589,136496,54536,235753,,Japan,ALL
2020-05-21,,,14,5,25,801,765,844,1531,284,3105,22972,5426,44836,138027,54820,238858,,Japan,ALL
2020-05-22,,,14,4,25,814,770,869,1532,275,3122,22970,5252,45084,139559,55096,241980,,Japan,ALL
2020-05-23,,,13,4,25,828,775,893,1533,267,3139,22970,5085,45332,141092,55363,245119,,Japan,ALL
2020-05-24,,,13,4,24,841,780,917,1534,259,3157,22971,4923,45582,142627,55622,248275,,Japan,ALL
2020-05-25,,,13,4,24,854,784,940,1536,251,3175,22976,4766,45833,144163,55873,251450,,Japan,ALL
2020-05-26,,,13,4,24,866,788,963,1539,243,3194,22983,4614,46088,145702,56117,254644,,Japan,ALL
2020-05-27,,,12,3,23,879,792,986,1543,236,3220,22994,4467,46351,147244,56353,257863,,Japan,ALL
2020-05-28,,,12,3,23,891,795,1009,1547,229,3251,23010,4326,46629,148792,56583,261113,,Japan,ALL
2020-05-29,,,12,3,23,903,799,1032,1554,223,3286,23034,4189,46925,150346,56806,264399,,Japan,ALL
2020-05-30,,,12,3,23,914,802,1054,1562,216,3311,23065,4057,47231,151908,57023,267709,,Japan,ALL
2020-05-31,,,11,3,22,926,805,1075,1573,210,3347,23107,3929,47556,153481,57233,271056,,Japan,ALL
2020-06-01,,,11,3,22,937,808,1097,1584,205,3385,23161,3808,47902,155065,57438,274441,,Japan,ALL
2020-06-02,,,11,2,23,949,811,1119,1596,200,3433,23227,3697,48280,156661,57638,277873,,Japan,ALL
2020-06-03,,,11,2,23,960,814,1142,1609,194,3492,23305,3589,48700,158270,57833,281365,,Japan,ALL
2020-06-04,,,11,2,23,972,817,1164,1623,189,3555,23396,3486,49167,159892,58023,284920,,Japan,ALL
2020-06-05,,,11,2,23,983,820,1186,1638,183,3618,23503,3386,49680,161530,58207,288537,,Japan,ALL
2020-06-06,,,11,2,23,995,822,1209,1654,178,3679,23624,3290,50237,163184,58386,292216,,Japan,ALL
2020-06-07,,,11,2,23,1006,825,1232,1670,173,3752,23761,3196,50850,164853,58559,295968,,Japan,ALL
2020-06-08,,,11,2,23,1018,827,1254,1686,167,3819,23913,3104,51512,166540,58727,299786,,Japan,ALL
2020-06-09,,,11,2,23,1029,830,1277,1704,161,3891,24081,3015,52227,168243,58889,303677,,Japan,ALL
2020-06-10,,,11,2,24,1041,832,1300,1721,157,3974,24263,2929,53007,169965,59046,307650,,Japan,ALL
2020-06-11,,,11,2,24,1052,834,1324,1740,152,4066,24460,2845,53853,171704,59199,311716,,Japan,ALL
2020-06-12,,,11,2,24,1064,836,1347,1758,148,4163,24671,2763,54766,173463,59347,315878,,Japan,ALL
2020-06-13,,,11,2,24,1075,838,1370,1777,142,4262,24894,2683,55742,175240,59489,320140,,Japan,ALL
2020-06-14,,,12,2,24,1087,840,1394,1797,137,4363,25128,2604,56794,177036,59627,324503,,Japan,ALL
2020-06-15,,,12,1,24,1098,842,1418,1816,133,4467,25372,2528,57914,178853,59761,328969,,Japan,ALL
2020-06-16,,,12,1,24,1110,844,1442,1837,128,4576,25625,2450,59104,180690,59889,333545,,Japan,ALL
2020-06-17,,,12,1,25,1121,846,1466,1858,123,4683,25887,2373,60354,182548,60012,338227,,Japan,ALL
2020-06-18,,,12,1,25,1133,848,1490,1879,118,4793,26157,2297,61655,184426,60131,343019,,Japan,ALL
2020-06-19,,,12,1,25,1145,849,1514,1900,114,4905,26434,2222,63005,186326,60246,347924,,Japan,ALL
2020-06-20,,,12,1,25,1156,851,1539,1922,110,5020,26718,2149,64407,188248,60356,352944,,Japan,ALL
2020-06-21,,,12,1,25,1168,853,1564,1944,106,5137,27009,2077,65865,190192,60463,358080,,Japan,ALL
2020-06-22,,,12,1,26,1180,854,1589,1966,102,5254,27305,2006,67367,192159,60565,363334,,Japan,ALL
2020-06-23,,,12,1,26,1192,856,1615,1989,98,5373,27608,1936,68921,194148,60663,368707,,Japan,ALL
2020-06-24,,,12,1,26,1204,857,1641,2012,94,5492,27917,1869,70522,196160,60758,374198,,Japan,ALL
2020-06-25,,,12,1,27,1216,859,1667,2035,90,5611,28231,1802,72160,198195,60848,379809,,Japan,ALL
2020-06-26,,,12,1,27,1228,860,1694,2059,87,5730,28549,1736,73823,200254,60936,385539,,Japan,ALL
2020-06-27,,,12,1,28,1241,862,1721,2082,83,5847,28873,1672,75508,202336,61020,391386,,Japan,ALL
2020-06-28,,,12,1,28,1253,863,1749,2105,80,5963,29201,1610,77209,204441,61100,397348,,Japan,ALL
2020-06-29,,,13,1,29,1266,864,1777,2128,77,6076,29532,1550,78922,206569,61178,403424,,Japan,ALL
2020-06-30,,,13,1,29,1278,866,1806,2151,74,6186,29867,1491,80641,208720,61252,409610,,Japan,ALL
2020-07-01,,,13,1,30,1291,867,1835,2174,71,6294,30204,1434,82360,210894,61324,415904,,Japan,ALL
2020-07-02,,,13,1,30,1304,868,1865,2197,68,6400,30543,1380,84077,213091,61392,422303,,Japan,ALL
2020-07-03,,,13,1,31,1317,869,1896,2220,66,6504,30884,1327,85788,215310,61459,428807,,Japan,ALL
2020-07-04,,,13,1,32,1330,870,1927,2242,63,6607,31226,1276,87489,217552,61522,435413,,Japan,ALL
2020-07-05,,,13,1,33,1344,871,1959,2265,61,6708,31570,1226,89177,219818,61583,442121,,Japan,ALL
2020-07-06,,,14,1,33,1357,872,1992,2288,59,6810,31914,1179,90850,222106,61642,448930,,Japan,ALL
2020-07-07,,,14,1,34,1371,873,2026,2311,56,6911,32259,1133,92507,224417,61699,455841,,Japan,ALL
2020-07-08,,,14,0,35,1385,874,2060,2335,54,7012,32604,1090,94146,226752,61753,462852,,Japan,ALL
2020-07-09,,,14,0,36,1399,875,2096,2358,52,7114,32951,1048,95769,229111,61806,469966,,Japan,ALL
2020-07-10,,,14,0,37,1413,876,2132,2382,50,7217,33298,1007,97374,231493,61856,477183,,Japan,ALL
2020-07-11,,,14,0,37,1427,877,2169,2406,48,7321,33646,968,98965,233899,61905,484503,,Japan,ALL
2020-07-12,,,14,0,38,1441,878,2207,2431,46,7425,33995,931,100543,236330,61951,491928,,Japan,ALL
2020-07-13,,,15,0,39,1456,879,2245,2456,44,7531,34345,895,102111,238786,61996,499459,,Japan,ALL
2020-07-14,,,15,0,40,1471,879,2285,2481,42,7638,34698,861,103673,241267,62039,507096,,Japan,ALL
2020-07-15,,,15,0,41,1486,880,2325,2506,41,7746,35053,828,105232,243773,62080,514841,,Japan,ALL
2020-07-16,,,15,0,42,1501,881,2366,2532,39,7855,35411,796,106793,246305,62120,522696,,Japan,ALL
2020-07-17,,,15,0,43,1516,881,2409,2558,38,7966,35773,765,108359,248863,62158,530662,,Japan,ALL
2020-07-18,,,15,0,44,1532,882,2452,2585,36,8078,36138,736,109933,251448,62195,538740,,Japan,ALL
2020-07-19,,,16,0,44,1547,883,2496,2611,35,8192,36507,708,111519,254059,62230,546931,,Japan,ALL
2020-07-20,,,16,0,45,1563,883,2540,2639,33,8307,36880,680,113117,256698,62264,555237,,Japan,ALL
2020-07-21,,,16,0,46,1579,884,2586,2666,32,8423,37258,654,114731,259364,62297,563660,,Japan,ALL
2020-07-22,,,16,0,47,1595,884,2633,2694,31,8541,37641,629,116361,262058,62328,572201,,Japan,ALL
2020-07-23,,,16,0,48,1612,885,2680,2722,30,8661,38029,605,118009,264781,62359,580861,,Japan,ALL
2020-07-24,,,16,0,49,1628,886,2728,2751,29,8782,38421,581,119677,267532,62388,589643,,Japan,ALL
2020-07-25,,,17,0,49,1645,886,2777,2780,28,8904,38819,559,121364,270312,62416,598547,,Japan,ALL
2020-07-26,,,17,0,50,1662,886,2826,2810,26,9029,39223,538,123072,273122,62443,607575,,Japan,ALL
2020-07-27,,,17,0,51,1679,887,2877,2840,25,9154,39631,517,124801,275961,62469,616729,,Japan,ALL
2020-07-28,,,17,0,52,1696,887,2928,2870,24,9282,40045,497,126552,278831,62494,626010,,Japan,ALL
2020-07-29,,,17,0,52,1713,888,2980,2901,23,9411,40465,478,128324,281732,62517,635420,,Japan,ALL
2020-07-30,,,18,0,53,1731,888,3033,2932,22,9541,40890,460,130120,284663,62540,644961,,Japan,ALL
2020-07-31,,,18,0,54,1748,889,3086,2963,22,9674,41321,442,131938,287627,62563,654634,,Japan,ALL
2020-08-01,,,18,0,55,1766,889,3140,2995,21,9808,41758,425,133779,290621,62584,664441,,Japan,ALL
2020-08-02,,,18,0,56,1784,889,3195,3027,20,9943,42201,409,135644,293649,62604,674383,,Japan,ALL
2020-08-03,,,18,0,56,1803,890,3251,3060,19,10081,42650,393,137533,296709,62624,684463,,Japan,ALL
2020-08-04,,,18,0,57,1821,890,3308,3093,18,10220,43104,378,139446,299802,62643,694682,,Japan,ALL
2020-03-10,,,,,,,,,40,25,50,40,25,50,40,25,50,1.66621438263,Latvia,ALL
2020-03-11,,,,,,,,,40,25,50,79,50,100,79,50,100,1.17609286354,Latvia,ALL
2020-03-12,,,,,,,,,40,25,50,119,75,150,119,75,150,1.09910528392,Latvia,ALL
2020-03-13,,,,,,,,,40,25,50,159,100,200,159,100,200,1.02237059082,Latvia,ALL
2020-03-14,,,,,,,,,40,25,50,198,125,250,198,125,250,0.947782135438,Latvia,ALL
2020-03-15,,,,,,,,,40,25,50,238,150,300,238,150,300,0.877202489578,Latvia,ALL
2020-03-16,,,,,,,,,40,25,50,278,175,350,278,175,350,0.81241535747,Latvia,ALL
2020-03-17,,,,,,,,,40,25,50,317,200,400,317,200,400,0.754942766943,Latvia,ALL
2020-03-18,,,,,,,,,40,25,50,357,225,450,357,225,450,0.705772281182,Latvia,ALL
2020-03-19,,,,,,,,,64,41,89,421,266,539,421,266,539,0.665147523016,Latvia,ALL
2020-03-20,,,,,,,,,63,41,84,484,307,622,484,307,622,0.63257881358,Latvia,ALL
2020-03-21,,,,,,,,,62,41,82,546,349,703,546,349,703,0.607073875114,Latvia,ALL
2020-03-22,,,,,,,,,62,42,81,608,391,783,608,391,783,0.58743713825,Latvia,ALL
2020-03-23,,,,,,,,,64,44,83,673,435,866,673,435,866,0.572497367408,Latvia,ALL
2020-03-24,,,,,,,,,67,47,86,740,482,951,740,482,951,0.561225516132,Latvia,ALL
2020-03-25,,,,,,,,,69,49,87,769,506,987,808,531,1037,0.55277140678,Latvia,ALL
2020-03-26,,,,,,,,,69,50,87,798,531,1024,878,581,1124,0.546457752093,Latvia,ALL
2020-03-27,,,,,,,,,70,51,86,828,557,1059,947,632,1209,0.54175718702,Latvia,ALL
2020-03-28,,,,,,,,,70,51,85,858,584,1094,1017,684,1294,0.538265313033,Latvia,ALL
2020-03-29,,,,,,,,,70,51,85,888,611,1129,1087,736,1379,0.535675342575,Latvia,ALL
2020-03-30,,,,,,,,,70,52,85,919,638,1163,1157,788,1463,0.533756339539,Latvia,ALL
2020-03-31,,,,,,,,,70,52,84,950,666,1196,1227,841,1546,0.532335444667,Latvia,ALL
2020-04-01,,,,,,,,,70,52,83,980,693,1229,1298,893,1629,0.531283796226,Latvia,ALL
2020-04-02,,,,,,,,,70,52,82,1011,721,1261,1367,946,1711,0.53050560831,Latvia,ALL
2020-04-03,1,1,,,,,,,70,52,81,1016,731,1253,1437,998,1791,0.529929822823,Latvia,ALL
2020-04-04,0,1,,,,,,,69,52,81,1023,742,1250,1507,1050,1872,0.529503795844,Latvia,ALL
2020-04-05,0,1,,,,,,,69,52,80,1030,753,1248,1576,1102,1951,0.529188558644,Latvia,ALL
2020-04-06,0,1,,,,,,,69,51,79,1036,762,1246,1644,1154,2029,0.528955279649,Latvia,ALL
2020-04-07,1,2,,,,,,,68,51,78,1040,770,1242,1712,1206,2107,0.528782632837,Latvia,ALL
2020-04-08,0,2,,,,,,,68,51,77,1040,774,1233,1780,1257,2184,0.528654845292,Latvia,ALL
2020-04-09,1,3,,,,,,,67,51,76,1039,777,1223,1847,1308,2259,0.528560251026,Latvia,ALL
2020-04-10,0,3,,,,,,,67,50,75,1036,777,1211,1914,1359,2334,0.52848799902,Latvia,ALL
2020-04-11,0,3,,,,,,,66,50,75,1033,777,1200,1980,1410,2408,0.528431509342,Latvia,ALL
2020-04-12,2,5,,,,,,,65,50,74,1028,775,1188,2045,1460,2481,0.52838742445,Latvia,ALL
2020-04-13,0,5,,,,,,,65,49,73,1023,773,1176,2110,1509,2554,0.528350878328,Latvia,ALL
2020-04-14,0,5,,,,,,,64,49,72,1017,770,1163,2174,1559,2625,0.528319425109,Latvia,ALL
2020-04-15,0,5,,,,,,,63,48,71,1010,766,1150,2238,1607,2696,0.528290685105,Latvia,ALL
2020-04-16,0,5,,,,,,,63,48,70,1003,762,1137,2301,1656,2765,0.528290841875,Latvia,ALL
2020-04-17,0,5,,,,,,,62,47,69,995,758,1124,2363,1704,2834,0.528291075747,Latvia,ALL
2020-04-18,0,5,,,,,,,61,47,68,987,753,1111,2424,1751,2902,0.528291424639,Latvia,ALL
2020-04-19,0,5,,,,,,,61,46,67,978,748,1097,2485,1798,2968,0.528291945116,Latvia,ALL
2020-04-20,0,5,,,,,,,60,46,66,969,742,1084,2545,1845,3034,0.528292721557,Latvia,ALL
2020-04-21,4,9,,,,,,,59,45,66,960,736,1071,2604,1891,3099,0.528293879827,Latvia,ALL
2020-04-22,2,11,,,,,,,59,45,65,950,730,1057,2663,1936,3164,0.528295607668,Latvia,ALL
2020-04-23,0,11,,,,,,,58,44,64,941,723,1044,2721,1981,3227,0.528298185089,Latvia,ALL
2020-04-24,1,12,,,,,,,57,44,63,931,716,1031,2778,2025,3289,0.528302029673,Latvia,ALL
2020-04-25,0,12,,,,,,,56,43,62,920,709,1017,2834,2069,3351,0.52830776406,Latvia,ALL
2020-04-26,0,12,,,,,,,56,43,61,910,702,1004,2890,2112,3412,0.528316316403,Latvia,ALL
