date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,country,region
2020-06-28,,0,0,1,US,IL
2020-06-29,,0,0,1,US,IL
2020-06-30,,0,0,1,US,IL
2020-02-20,,,,,US,IN
2020-02-21,,,,,US,IN
2020-02-22,,,,,US,IN
2020-02-23,,,,,US,IN
2020-02-24,,,,,US,IN
2020-02-25,,,,,US,IN
2020-02-26,,,,,US,IN
2020-02-27,,,,,US,IN
2020-02-28,,,,,US,IN
2020-02-29,,,,,US,IN
2020-03-01,,,,,US,IN
2020-03-02,,,,,US,IN
2020-03-03,,,,,US,IN
2020-03-04,,,,,US,IN
2020-03-05,,,,,US,IN
2020-03-06,,,,,US,IN
2020-03-07,,,,,US,IN
2020-03-08,,,,,US,IN
2020-03-09,,,,,US,IN
2020-03-10,,,,,US,IN
2020-03-11,,,,,US,IN
2020-03-12,,,,,US,IN
2020-03-13,,,,,US,IN
2020-03-14,,,,,US,IN
2020-03-15,,,,,US,IN
2020-03-16,1,,,,US,IN
2020-03-17,1,,,,US,IN
2020-03-18,0,,,,US,IN
2020-03-19,0,,,,US,IN
2020-03-20,0,,,,US,IN
2020-03-21,2,,,,US,IN
2020-03-22,2,,,,US,IN
2020-03-23,1,,,,US,IN
2020-03-24,5,,,,US,IN
2020-03-25,2,,,,US,IN
2020-03-26,3,,,,US,IN
2020-03-27,7,,,,US,IN
2020-03-28,7,,,,US,IN
2020-03-29,1,,,,US,IN
2020-03-30,3,,,,US,IN
2020-03-31,14,,,,US,IN
2020-04-01,16,,,,US,IN
2020-04-02,13,,,,US,IN
2020-04-03,,16,14,18,US,IN
2020-04-04,,18,15,21,US,IN
2020-04-05,,20,16,25,US,IN
2020-04-06,,22,17,29,US,IN
2020-04-07,,24,17,34,US,IN
2020-04-08,,26,17,39,US,IN
2020-04-09,,27,16,44,US,IN
2020-04-10,,27,14,48,US,IN
2020-04-11,,28,13,52,US,IN
2020-04-12,,27,10,53,US,IN
2020-04-13,,26,9,53,US,IN
2020-04-14,,24,7,52,US,IN
2020-04-15,,22,5,49,US,IN
2020-04-16,,20,4,46,US,IN
2020-04-17,,19,4,43,US,IN
2020-04-18,,17,3,39,US,IN
2020-04-19,,15,2,35,US,IN
2020-04-20,,13,1,32,US,IN
2020-04-21,,12,1,29,US,IN
2020-04-22,,10,1,24,US,IN
2020-04-23,,9,0,22,US,IN
2020-04-24,,8,1,19,US,IN
2020-04-25,,7,0,17,US,IN
2020-04-26,,6,0,15,US,IN
2020-04-27,,5,0,13,US,IN
2020-04-28,,5,0,12,US,IN
2020-04-29,,4,0,10,US,IN
2020-04-30,,4,0,9,US,IN
2020-05-01,,3,0,7,US,IN
2020-05-02,,3,0,7,US,IN
2020-05-03,,3,0,6,US,IN
2020-05-04,,2,0,5,US,IN
2020-05-05,,2,0,4,US,IN
2020-05-06,,2,0,4,US,IN
2020-05-07,,2,0,4,US,IN
2020-05-08,,1,0,3,US,IN
2020-05-09,,1,0,2,US,IN
2020-05-10,,1,0,2,US,IN
2020-05-11,,1,0,2,US,IN
2020-05-12,,1,0,2,US,IN
2020-05-13,,1,0,2,US,IN
2020-05-14,,1,0,1,US,IN
2020-05-15,,1,0,1,US,IN
2020-05-16,,1,0,1,US,IN
2020-05-17,,1,0,1,US,IN
2020-05-18,,1,0,1,US,IN
2020-05-19,,1,0,1,US,IN
2020-05-20,,1,0,1,US,IN
2020-05-21,,1,0,1,US,IN
2020-05-22,,1,0,1,US,IN
2020-05-23,,1,0,1,US,IN
2020-05-24,,1,0,1,US,IN
2020-05-25,,1,0,1,US,IN
2020-05-26,,0,0,0,US,IN
2020-05-27,,0,0,1,US,IN
2020-05-28,,0,0,1,US,IN
2020-05-29,,0,0,1,US,IN
2020-05-30,,0,0,0,US,IN
2020-05-31,,0,0,0,US,IN
2020-06-01,,0,0,0,US,IN
2020-06-02,,0,0,0,US,IN
2020-06-03,,0,0,0,US,IN
2020-06-04,,0,0,0,US,IN
2020-06-05,,0,0,0,US,IN
2020-06-06,,0,0,0,US,IN
2020-06-07,,0,0,0,US,IN
2020-06-08,,0,0,0,US,IN
2020-06-09,,0,0,0,US,IN
2020-06-10,,0,0,0,US,IN
2020-06-11,,0,0,0,US,IN
2020-06-12,,0,0,0,US,IN
2020-06-13,,0,0,0,US,IN
2020-06-14,,0,0,0,US,IN
2020-06-15,,0,0,0,US,IN
2020-06-16,,0,0,0,US,IN
2020-06-17,,0,0,0,US,IN
2020-06-18,,0,0,0,US,IN
2020-06-19,,0,0,0,US,IN
2020-06-20,,0,0,0,US,IN
2020-06-21,,0,0,0,US,IN
2020-06-22,,0,0,0,US,IN
2020-06-23,,0,0,0,US,IN
2020-06-24,,0,0,0,US,IN
2020-06-25,,0,0,0,US,IN
2020-06-26,,0,0,0,US,IN
2020-06-27,,0,0,0,US,IN
2020-06-28,,0,0,0,US,IN
2020-06-29,,0,0,0,US,IN
2020-06-30,,0,0,0,US,IN
2020-02-18,,,,,US,KS
2020-02-19,,,,,US,KS
2020-02-20,,,,,US,KS
2020-02-21,,,,,US,KS
2020-02-22,,,,,US,KS
2020-02-23,,,,,US,KS
2020-02-24,,,,,US,KS
2020-02-25,,,,,US,KS
2020-02-26,,,,,US,KS
2020-02-27,,,,,US,KS
2020-02-28,,,,,US,KS
2020-02-29,,,,,US,KS
2020-03-01,,,,,US,KS
2020-03-02,,,,,US,KS
2020-03-03,,,,,US,KS
2020-03-04,,,,,US,KS
2020-03-05,,,,,US,KS
2020-03-06,,,,,US,KS
2020-03-07,,,,,US,KS
2020-03-08,,,,,US,KS
2020-03-09,,,,,US,KS
2020-03-10,,,,,US,KS
2020-03-11,,,,,US,KS
2020-03-12,,,,,US,KS
2020-03-13,,,,,US,KS
2020-03-14,1,,,,US,KS
2020-03-15,0,,,,US,KS
2020-03-16,0,,,,US,KS
2020-03-17,0,,,,US,KS
2020-03-18,0,,,,US,KS
2020-03-19,0,,,,US,KS
2020-03-20,0,,,,US,KS
2020-03-21,1,,,,US,KS
2020-03-22,0,,,,US,KS
2020-03-23,0,,,,US,KS
2020-03-24,0,,,,US,KS
2020-03-25,1,,,,US,KS
2020-03-26,0,,,,US,KS
2020-03-27,1,,,,US,KS
2020-03-28,1,,,,US,KS
2020-03-29,1,,,,US,KS
2020-03-30,2,,,,US,KS
2020-03-31,1,,,,US,KS
2020-04-01,1,,,,US,KS
2020-04-02,3,,,,US,KS
2020-04-03,,7,5,8,US,KS
2020-04-04,,8,6,10,US,KS
2020-04-05,,8,6,10,US,KS
2020-04-06,,9,7,12,US,KS
2020-04-07,,9,6,13,US,KS
2020-04-08,,9,6,13,US,KS
2020-04-09,,9,6,13,US,KS
2020-04-10,,8,4,14,US,KS
2020-04-11,,8,4,13,US,KS
2020-04-12,,7,3,13,US,KS
2020-04-13,,7,3,13,US,KS
2020-04-14,,6,2,12,US,KS
2020-04-15,,6,2,11,US,KS
2020-04-16,,5,1,10,US,KS
2020-04-17,,5,2,9,US,KS
2020-04-18,,4,1,8,US,KS
2020-04-19,,4,1,7,US,KS
2020-04-20,,3,0,6,US,KS
2020-04-21,,3,1,6,US,KS
2020-04-22,,3,1,5,US,KS
2020-04-23,,2,0,4,US,KS
2020-04-24,,2,0,4,US,KS
2020-04-25,,2,0,3,US,KS
2020-04-26,,2,0,3,US,KS
2020-04-27,,2,1,3,US,KS
2020-04-28,,1,0,2,US,KS
2020-04-29,,1,0,2,US,KS
2020-04-30,,1,0,2,US,KS
2020-05-01,,1,0,2,US,KS
2020-05-02,,1,0,2,US,KS
2020-05-03,,1,0,1,US,KS
2020-05-04,,1,0,1,US,KS
2020-05-05,,1,0,1,US,KS
2020-05-06,,1,0,1,US,KS
2020-05-07,,1,0,1,US,KS
2020-05-08,,1,0,1,US,KS
2020-05-09,,1,0,1,US,KS
2020-05-10,,1,0,1,US,KS
2020-05-11,,1,0,1,US,KS
2020-05-12,,1,0,1,US,KS
2020-05-13,,1,0,1,US,KS
2020-05-14,,1,0,1,US,KS
2020-05-15,,1,0,1,US,KS
2020-05-16,,1,0,1,US,KS
2020-05-17,,1,0,1,US,KS
2020-05-18,,1,0,1,US,KS
2020-05-19,,1,0,1,US,KS
2020-05-20,,1,0,1,US,KS
2020-05-21,,1,0,1,US,KS
2020-05-22,,1,0,1,US,KS
2020-05-23,,1,0,1,US,KS
2020-05-24,,0,0,1,US,KS
2020-05-25,,0,0,0,US,KS
2020-05-26,,0,0,0,US,KS
2020-05-27,,0,0,0,US,KS
2020-05-28,,0,0,0,US,KS
2020-05-29,,0,0,0,US,KS
2020-05-30,,0,0,0,US,KS
2020-05-31,,0,0,0,US,KS
2020-06-01,,0,0,0,US,KS
2020-06-02,,0,0,0,US,KS
2020-06-03,,0,0,0,US,KS
2020-06-04,,0,0,0,US,KS
2020-06-05,,0,0,0,US,KS
2020-06-06,,0,0,0,US,KS
2020-06-07,,0,0,0,US,KS
2020-06-08,,0,0,0,US,KS
2020-06-09,,0,0,0,US,KS
2020-06-10,,0,0,0,US,KS
2020-06-11,,0,0,0,US,KS
2020-06-12,,0,0,0,US,KS
2020-06-13,,0,0,0,US,KS
2020-06-14,,0,0,0,US,KS
2020-06-15,,0,0,0,US,KS
2020-06-16,,0,0,0,US,KS
2020-06-17,,0,0,0,US,KS
2020-06-18,,0,0,0,US,KS
2020-06-19,,0,0,0,US,KS
2020-06-20,,0,0,0,US,KS
2020-06-21,,0,0,0,US,KS
2020-06-22,,0,0,0,US,KS
2020-06-23,,0,0,0,US,KS
2020-06-24,,0,0,0,US,KS
2020-06-25,,0,0,0,US,KS
2020-06-26,,0,0,0,US,KS
2020-06-27,,0,0,0,US,KS
2020-06-28,,0,0,0,US,KS
2020-06-29,,0,0,0,US,KS
2020-06-30,,0,0,0,US,KS
2020-02-20,,,,,US,KY
2020-02-21,,,,,US,KY
2020-02-22,,,,,US,KY
2020-02-23,,,,,US,KY
2020-02-24,,,,,US,KY
2020-02-25,,,,,US,KY
2020-02-26,,,,,US,KY
2020-02-27,,,,,US,KY
2020-02-28,,,,,US,KY
2020-02-29,,,,,US,KY
2020-03-01,,,,,US,KY
2020-03-02,,,,,US,KY
2020-03-03,,,,,US,KY
2020-03-04,,,,,US,KY
2020-03-05,,,,,US,KY
2020-03-06,,,,,US,KY
2020-03-07,,,,,US,KY
2020-03-08,,,,,US,KY
2020-03-09,,,,,US,KY
2020-03-10,,,,,US,KY
2020-03-11,,,,,US,KY
2020-03-12,,,,,US,KY
2020-03-13,,,,,US,KY
2020-03-14,,,,,US,KY
2020-03-15,,,,,US,KY
2020-03-16,1,,,,US,KY
2020-03-17,0,,,,US,KY
2020-03-18,0,,,,US,KY
2020-03-19,0,,,,US,KY
2020-03-20,0,,,,US,KY
2020-03-21,1,,,,US,KY
2020-03-22,1,,,,US,KY
2020-03-23,0,,,,US,KY
2020-03-24,1,,,,US,KY
2020-03-25,0,,,,US,KY
2020-03-26,0,,,,US,KY
2020-03-27,2,,,,US,KY
2020-03-28,2,,,,US,KY
2020-03-29,1,,,,US,KY
2020-03-30,0,,,,US,KY
2020-03-31,2,,,,US,KY
2020-04-01,6,,,,US,KY
2020-04-02,3,,,,US,KY
2020-04-03,,6,5,7,US,KY
2020-04-04,,6,4,7,US,KY
2020-04-05,,7,5,9,US,KY
2020-04-06,,7,5,9,US,KY
2020-04-07,,7,5,10,US,KY
2020-04-08,,7,4,10,US,KY
2020-04-09,,7,4,11,US,KY
2020-04-10,,7,4,11,US,KY
2020-04-11,,7,4,11,US,KY
2020-04-12,,6,2,11,US,KY
2020-04-13,,6,2,11,US,KY
2020-04-14,,5,1,10,US,KY
2020-04-15,,5,2,9,US,KY
2020-04-16,,4,1,8,US,KY
2020-04-17,,4,1,8,US,KY
2020-04-18,,3,0,6,US,KY
2020-04-19,,3,1,6,US,KY
2020-04-20,,3,1,6,US,KY
2020-04-21,,2,0,4,US,KY
2020-04-22,,2,0,4,US,KY
2020-04-23,,2,0,3,US,KY
2020-04-24,,2,0,3,US,KY
2020-04-25,,2,1,3,US,KY
2020-04-26,,1,0,2,US,KY
2020-04-27,,1,0,2,US,KY
2020-04-28,,1,0,2,US,KY
2020-04-29,,1,0,2,US,KY
2020-04-30,,1,0,2,US,KY
2020-05-01,,1,0,2,US,KY
2020-05-02,,1,0,1,US,KY
2020-05-03,,1,0,1,US,KY
2020-05-04,,1,0,1,US,KY
2020-05-05,,1,0,1,US,KY
2020-05-06,,1,0,1,US,KY
2020-05-07,,1,0,1,US,KY
2020-05-08,,1,0,1,US,KY
2020-05-09,,1,0,1,US,KY
2020-05-10,,1,0,1,US,KY
2020-05-11,,1,0,1,US,KY
2020-05-12,,1,0,1,US,KY
2020-05-13,,1,0,1,US,KY
2020-05-14,,1,0,1,US,KY
2020-05-15,,1,0,1,US,KY
2020-05-16,,1,0,1,US,KY
2020-05-17,,1,0,1,US,KY
2020-05-18,,1,0,1,US,KY
2020-05-19,,1,0,1,US,KY
2020-05-20,,1,0,1,US,KY
2020-05-21,,1,0,1,US,KY
2020-05-22,,1,0,1,US,KY
2020-05-23,,1,0,1,US,KY
2020-05-24,,1,0,1,US,KY
2020-05-25,,0,0,1,US,KY
2020-05-26,,0,0,0,US,KY
2020-05-27,,0,0,0,US,KY
2020-05-28,,0,0,0,US,KY
2020-05-29,,0,0,0,US,KY
2020-05-30,,0,0,0,US,KY
2020-05-31,,0,0,0,US,KY
2020-06-01,,0,0,0,US,KY
2020-06-02,,0,0,0,US,KY
2020-06-03,,0,0,0,US,KY
2020-06-04,,0,0,0,US,KY
2020-06-05,,0,0,0,US,KY
2020-06-06,,0,0,0,US,KY
2020-06-07,,0,0,0,US,KY
2020-06-08,,0,0,0,US,KY
2020-06-09,,0,0,0,US,KY
2020-06-10,,0,0,0,US,KY
2020-06-11,,0,0,0,US,KY
2020-06-12,,0,0,0,US,KY
2020-06-13,,0,0,0,US,KY
2020-06-14,,0,0,0,US,KY
2020-06-15,,0,0,0,US,KY
2020-06-16,,0,0,0,US,KY
2020-06-17,,0,0,0,US,KY
2020-06-18,,0,0,0,US,KY
2020-06-19,,0,0,0,US,KY
2020-06-20,,0,0,0,US,KY
2020-06-21,,0,0,0,US,KY
2020-06-22,,0,0,0,US,KY
2020-06-23,,0,0,0,US,KY
2020-06-24,,0,0,0,US,KY
2020-06-25,,0,0,0,US,KY
2020-06-26,,0,0,0,US,KY
2020-06-27,,0,0,0,US,KY
2020-06-28,,0,0,0,US,KY
2020-06-29,,0,0,0,US,KY
2020-06-30,,0,0,0,US,KY
2020-02-18,,,,,US,LA
2020-02-19,,,,,US,LA
2020-02-20,,,,,US,LA
2020-02-21,,,,,US,LA
2020-02-22,,,,,US,LA
2020-02-23,,,,,US,LA
2020-02-24,,,,,US,LA
2020-02-25,,,,,US,LA
2020-02-26,,,,,US,LA
2020-02-27,,,,,US,LA
2020-02-28,,,,,US,LA
2020-02-29,,,,,US,LA
2020-03-01,,,,,US,LA
2020-03-02,,,,,US,LA
2020-03-03,,,,,US,LA
2020-03-04,,,,,US,LA
2020-03-05,,,,,US,LA
2020-03-06,,,,,US,LA
2020-03-07,,,,,US,LA
2020-03-08,,,,,US,LA
2020-03-09,,,,,US,LA
2020-03-10,,,,,US,LA
2020-03-11,,,,,US,LA
2020-03-12,,,,,US,LA
2020-03-13,,,,,US,LA
2020-03-14,,,,,US,LA
2020-03-15,2,,,,US,LA
2020-03-16,0,,,,US,LA
2020-03-17,2,,,,US,LA
2020-03-18,2,,,,US,LA
2020-03-19,2,,,,US,LA
2020-03-20,4,,,,US,LA
2020-03-21,4,,,,US,LA
2020-03-22,4,,,,US,LA
2020-03-23,14,,,,US,LA
2020-03-24,12,,,,US,LA
2020-03-25,19,,,,US,LA
2020-03-26,18,,,,US,LA
2020-03-27,36,,,,US,LA
2020-03-28,18,,,,US,LA
2020-03-29,14,,,,US,LA
2020-03-30,34,,,,US,LA
2020-03-31,54,,,,US,LA
2020-04-01,34,,,,US,LA
2020-04-02,37,,,,US,LA
2020-04-03,,46,41,52,US,LA
2020-04-04,,49,43,58,US,LA
2020-04-05,,52,44,64,US,LA
2020-04-06,,54,43,70,US,LA
2020-04-07,,56,42,78,US,LA
2020-04-08,,56,38,84,US,LA
2020-04-09,,56,35,90,US,LA
2020-04-10,,55,31,94,US,LA
2020-04-11,,53,26,97,US,LA
2020-04-12,,50,21,97,US,LA
2020-04-13,,47,16,97,US,LA
2020-04-14,,44,13,95,US,LA
2020-04-15,,41,10,92,US,LA
2020-04-16,,37,7,86,US,LA
2020-04-17,,34,5,81,US,LA
2020-04-18,,31,4,75,US,LA
2020-04-19,,28,3,69,US,LA
2020-04-20,,26,3,64,US,LA
2020-04-21,,23,2,57,US,LA
2020-04-22,,21,2,52,US,LA
2020-04-23,,19,2,46,US,LA
2020-04-24,,17,2,41,US,LA
2020-04-25,,16,2,37,US,LA
2020-04-26,,14,2,33,US,LA
2020-04-27,,13,2,29,US,LA
2020-04-28,,12,3,26,US,LA
2020-04-29,,11,3,24,US,LA
2020-04-30,,10,3,21,US,LA
2020-05-01,,10,3,20,US,LA
2020-05-02,,9,3,17,US,LA
2020-05-03,,8,3,15,US,LA
2020-05-04,,8,3,15,US,LA
2020-05-05,,7,3,13,US,LA
2020-05-06,,7,3,12,US,LA
2020-05-07,,6,3,10,US,LA
2020-05-08,,6,3,10,US,LA
2020-05-09,,6,3,9,US,LA
2020-05-10,,5,2,8,US,LA
2020-05-11,,5,3,8,US,LA
2020-05-12,,5,3,7,US,LA
2020-05-13,,5,3,7,US,LA
2020-05-14,,5,3,7,US,LA
2020-05-15,,4,2,6,US,LA
2020-05-16,,4,2,6,US,LA
2020-05-17,,4,2,6,US,LA
2020-05-18,,4,2,6,US,LA
2020-05-19,,4,2,5,US,LA
2020-05-20,,4,2,5,US,LA
2020-05-21,,4,2,5,US,LA
2020-05-22,,4,2,5,US,LA
2020-05-23,,4,3,5,US,LA
2020-05-24,,4,3,5,US,LA
2020-05-25,,3,2,4,US,LA
2020-05-26,,3,1,4,US,LA
2020-05-27,,3,1,4,US,LA
2020-05-28,,3,1,4,US,LA
2020-05-29,,3,2,4,US,LA
2020-05-30,,3,2,4,US,LA
2020-05-31,,3,2,4,US,LA
2020-06-01,,3,2,4,US,LA
2020-06-02,,3,2,4,US,LA
2020-06-03,,3,2,4,US,LA
2020-06-04,,3,2,4,US,LA
2020-06-05,,3,2,4,US,LA
2020-06-06,,2,1,2,US,LA
2020-06-07,,2,1,2,US,LA
2020-06-08,,2,1,2,US,LA
2020-06-09,,2,1,3,US,LA
2020-06-10,,2,1,3,US,LA
2020-06-11,,2,1,3,US,LA
2020-06-12,,2,1,3,US,LA
2020-06-13,,2,1,3,US,LA
2020-06-14,,2,1,3,US,LA
2020-06-15,,2,1,3,US,LA
2020-06-16,,2,1,3,US,LA
2020-06-17,,2,1,3,US,LA
2020-06-18,,2,1,3,US,LA
2020-06-19,,1,0,1,US,LA
2020-06-20,,1,0,1,US,LA
2020-06-21,,1,0,1,US,LA
2020-06-22,,1,0,1,US,LA
2020-06-23,,1,0,1,US,LA
2020-06-24,,1,0,1,US,LA
2020-06-25,,1,0,1,US,LA
2020-06-26,,1,0,2,US,LA
2020-06-27,,1,0,2,US,LA
2020-06-28,,1,0,2,US,LA
2020-06-29,,1,0,2,US,LA
2020-06-30,,1,0,2,US,LA
2020-02-24,,,,,US,MA
2020-02-25,,,,,US,MA
2020-02-26,,,,,US,MA
2020-02-27,,,,,US,MA
2020-02-28,,,,,US,MA
2020-02-29,,,,,US,MA
2020-03-01,,,,,US,MA
2020-03-02,,,,,US,MA
2020-03-03,,,,,US,MA
2020-03-04,,,,,US,MA
2020-03-05,,,,,US,MA
2020-03-06,,,,,US,MA
2020-03-07,,,,,US,MA
2020-03-08,,,,,US,MA
2020-03-09,,,,,US,MA
2020-03-10,,,,,US,MA
2020-03-11,,,,,US,MA
2020-03-12,,,,,US,MA
2020-03-13,,,,,US,MA
2020-03-14,,,,,US,MA
2020-03-15,,,,,US,MA
2020-03-16,,,,,US,MA
2020-03-17,,,,,US,MA
2020-03-18,,,,,US,MA
2020-03-19,,,,,US,MA
2020-03-20,1,,,,US,MA
2020-03-21,0,,,,US,MA
2020-03-22,4,,,,US,MA
2020-03-23,4,,,,US,MA
2020-03-24,2,,,,US,MA
2020-03-25,4,,,,US,MA
2020-03-26,10,,,,US,MA
2020-03-27,10,,,,US,MA
2020-03-28,9,,,,US,MA
2020-03-29,4,,,,US,MA
2020-03-30,8,,,,US,MA
2020-03-31,33,,,,US,MA
2020-04-01,33,,,,US,MA
2020-04-02,32,,,,US,MA
2020-04-03,,42,38,48,US,MA
2020-04-04,,50,43,60,US,MA
2020-04-05,,60,49,77,US,MA
2020-04-06,,71,54,97,US,MA
2020-04-07,,82,58,121,US,MA
2020-04-08,,93,60,147,US,MA
2020-04-09,,102,58,175,US,MA
2020-04-10,,110,55,201,US,MA
2020-04-11,,115,49,224,US,MA
2020-04-12,,117,41,242,US,MA
2020-04-13,,117,33,255,US,MA
2020-04-14,,114,25,261,US,MA
2020-04-15,,109,19,258,US,MA
2020-04-16,,102,14,248,US,MA
2020-04-17,,94,10,233,US,MA
2020-04-18,,85,8,213,US,MA
2020-04-19,,76,6,191,US,MA
2020-04-20,,68,6,171,US,MA
2020-04-21,,61,5,153,US,MA
2020-04-22,,54,4,136,US,MA
2020-04-23,,48,4,121,US,MA
2020-04-24,,43,4,107,US,MA
2020-04-25,,38,3,94,US,MA
2020-04-26,,34,3,84,US,MA
2020-04-27,,30,3,74,US,MA
2020-04-28,,26,2,64,US,MA
2020-04-29,,23,2,56,US,MA
2020-04-30,,21,3,50,US,MA
2020-05-01,,19,3,44,US,MA
2020-05-02,,17,3,39,US,MA
2020-05-03,,15,3,34,US,MA
2020-05-04,,13,2,30,US,MA
2020-05-05,,12,2,27,US,MA
2020-05-06,,11,3,24,US,MA
2020-05-07,,10,3,21,US,MA
2020-05-08,,9,3,18,US,MA
2020-05-09,,8,2,16,US,MA
2020-05-10,,7,2,14,US,MA
2020-05-11,,7,2,13,US,MA
2020-05-12,,6,2,11,US,MA
2020-05-13,,6,2,11,US,MA
2020-05-14,,5,2,9,US,MA
2020-05-15,,5,2,8,US,MA
2020-05-16,,5,2,8,US,MA
2020-05-17,,4,2,7,US,MA
2020-05-18,,4,2,6,US,MA
2020-05-19,,4,2,6,US,MA
2020-05-20,,4,2,6,US,MA
2020-05-21,,3,1,4,US,MA
2020-05-22,,3,2,4,US,MA
2020-05-23,,3,2,4,US,MA
2020-05-24,,3,2,4,US,MA
2020-05-25,,3,2,4,US,MA
2020-05-26,,3,2,3,US,MA
2020-05-27,,3,2,3,US,MA
2020-05-28,,2,1,2,US,MA
2020-05-29,,2,1,2,US,MA
2020-05-30,,2,1,3,US,MA
2020-05-31,,2,1,3,US,MA
2020-06-01,,2,1,3,US,MA
2020-06-02,,2,1,3,US,MA
2020-06-03,,2,1,2,US,MA
2020-06-04,,2,1,2,US,MA
2020-06-05,,2,1,2,US,MA
2020-06-06,,2,1,2,US,MA
2020-06-07,,2,1,2,US,MA
2020-06-08,,2,1,2,US,MA
2020-06-09,,2,1,2,US,MA
2020-06-10,,2,1,2,US,MA
2020-06-11,,2,1,2,US,MA
2020-06-12,,2,1,2,US,MA
2020-06-13,,2,1,2,US,MA
2020-06-14,,2,1,2,US,MA
2020-06-15,,2,1,2,US,MA
2020-06-16,,2,1,2,US,MA
2020-06-17,,1,0,2,US,MA
2020-06-18,,1,0,1,US,MA
2020-06-19,,1,0,1,US,MA
2020-06-20,,1,0,1,US,MA
2020-06-21,,1,0,1,US,MA
2020-06-22,,1,0,1,US,MA
2020-06-23,,1,0,1,US,MA
2020-06-24,,1,0,1,US,MA
2020-06-25,,1,0,1,US,MA
2020-06-26,,1,0,1,US,MA
2020-06-27,,1,0,1,US,MA
2020-06-28,,1,0,1,US,MA
2020-06-29,,1,0,1,US,MA
2020-06-30,,1,0,1,US,MA
2020-02-23,,,,,US,MD
2020-02-24,,,,,US,MD
2020-02-25,,,,,US,MD
2020-02-26,,,,,US,MD
2020-02-27,,,,,US,MD
2020-02-28,,,,,US,MD
2020-02-29,,,,,US,MD
2020-03-01,,,,,US,MD
2020-03-02,,,,,US,MD
2020-03-03,,,,,US,MD
2020-03-04,,,,,US,MD
2020-03-05,,,,,US,MD
2020-03-06,,,,,US,MD
2020-03-07,,,,,US,MD
2020-03-08,,,,,US,MD
2020-03-09,,,,,US,MD
2020-03-10,,,,,US,MD
2020-03-11,,,,,US,MD
2020-03-12,,,,,US,MD
2020-03-13,,,,,US,MD
2020-03-14,,,,,US,MD
2020-03-15,,,,,US,MD
2020-03-16,,,,,US,MD
2020-03-17,,,,,US,MD
2020-03-18,,,,,US,MD
2020-03-19,1,,,,US,MD
2020-03-20,0,,,,US,MD
2020-03-21,1,,,,US,MD
2020-03-22,1,,,,US,MD
2020-03-23,0,,,,US,MD
2020-03-24,0,,,,US,MD
2020-03-25,1,,,,US,MD
2020-03-26,0,,,,US,MD
2020-03-27,1,,,,US,MD
2020-03-28,0,,,,US,MD
2020-03-29,5,,,,US,MD
2020-03-30,5,,,,US,MD
2020-03-31,3,,,,US,MD
2020-04-01,13,,,,US,MD
2020-04-02,5,,,,US,MD
2020-04-03,,9,7,11,US,MD
2020-04-04,,10,8,13,US,MD
2020-04-05,,11,8,15,US,MD
2020-04-06,,12,8,17,US,MD
2020-04-07,,13,8,20,US,MD
2020-04-08,,14,8,23,US,MD
2020-04-09,,14,7,25,US,MD
2020-04-10,,14,6,27,US,MD
2020-04-11,,14,5,28,US,MD
2020-04-12,,14,4,29,US,MD
2020-04-13,,13,3,29,US,MD
2020-04-14,,12,2,28,US,MD
2020-04-15,,11,1,26,US,MD
2020-04-16,,10,0,25,US,MD
2020-04-17,,9,0,22,US,MD
2020-04-18,,8,0,20,US,MD
2020-04-19,,7,0,18,US,MD
2020-04-20,,7,0,17,US,MD
2020-04-21,,6,0,15,US,MD
2020-04-22,,5,0,13,US,MD
2020-04-23,,5,0,12,US,MD
2020-04-24,,4,0,10,US,MD
2020-04-25,,4,0,9,US,MD
2020-04-26,,3,0,7,US,MD
2020-04-27,,3,0,7,US,MD
2020-04-28,,3,0,6,US,MD
2020-04-29,,2,0,5,US,MD
2020-04-30,,2,0,4,US,MD
2020-05-01,,2,0,4,US,MD
2020-05-02,,2,0,4,US,MD
2020-05-03,,1,0,3,US,MD
2020-05-04,,1,0,2,US,MD
2020-05-05,,1,0,2,US,MD
2020-05-06,,1,0,2,US,MD
2020-05-07,,1,0,2,US,MD
2020-05-08,,1,0,2,US,MD
2020-05-09,,1,0,1,US,MD
2020-05-10,,1,0,1,US,MD
2020-05-11,,1,0,1,US,MD
2020-05-12,,1,0,1,US,MD
2020-05-13,,1,0,1,US,MD
2020-05-14,,1,0,1,US,MD
2020-05-15,,1,0,1,US,MD
2020-05-16,,1,0,1,US,MD
2020-05-17,,1,0,1,US,MD
2020-05-18,,1,0,1,US,MD
2020-05-19,,1,0,1,US,MD
2020-05-20,,1,0,1,US,MD
2020-05-21,,1,0,1,US,MD
2020-05-22,,1,0,1,US,MD
2020-05-23,,1,0,1,US,MD
2020-05-24,,1,0,1,US,MD
2020-05-25,,1,0,1,US,MD
2020-05-26,,0,0,0,US,MD
2020-05-27,,0,0,1,US,MD
2020-05-28,,0,0,1,US,MD
2020-05-29,,0,0,0,US,MD
2020-05-30,,0,0,0,US,MD
2020-05-31,,0,0,0,US,MD
2020-06-01,,0,0,0,US,MD
2020-06-02,,0,0,0,US,MD
2020-06-03,,0,0,0,US,MD
2020-06-04,,0,0,0,US,MD
2020-06-05,,0,0,0,US,MD
2020-06-06,,0,0,0,US,MD
2020-06-07,,0,0,0,US,MD
