date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-05-18,,,5,2,10,563,487,676,65084,42253,95919
2020-05-19,,,5,2,10,568,489,686,65402,42369,96654
2020-05-20,,,5,2,10,573,491,696,65714,42483,97378
2020-05-21,,,5,1,10,578,493,705,66020,42593,98093
2020-05-22,,,5,1,10,583,495,715,66319,42700,98796
2020-05-23,,,5,1,10,587,497,724,66611,42805,99490
2020-05-24,,,4,1,10,592,499,733,66898,42907,100172
2020-05-25,,,4,1,10,596,501,742,67178,43006,100845
2020-05-26,,,4,1,9,601,502,751,67452,43102,101507
2020-05-27,,,4,1,9,605,504,760,67719,43195,102160
2020-05-28,,,4,1,9,609,506,769,67981,43286,102802
2020-05-29,,,4,1,9,613,507,778,68237,43374,103433
2020-05-30,,,4,1,9,617,509,786,68486,43460,104055
2020-05-31,,,4,1,9,621,510,795,68730,43543,104667
2020-06-01,,,4,1,9,625,512,803,68989,43629,105371
2020-06-02,,,4,1,9,628,513,811,69242,43712,106064
2020-06-03,,,4,1,9,632,514,819,69490,43793,106752
2020-06-04,,,4,1,8,636,516,827,69733,43871,107433
2020-06-05,,,4,1,8,639,517,835,69974,43948,108114
2020-06-06,,,3,1,8,643,518,843,70215,44023,108798
2020-06-07,,,3,1,8,646,520,851,70454,44096,109496
2020-06-08,,,3,1,8,649,521,858,70690,44167,110203
2020-06-09,,,3,1,8,653,522,866,70923,44236,110918
2020-06-10,,,3,1,8,656,523,873,71152,44302,111642
2020-06-11,,,3,1,8,659,524,880,71379,44367,112381
2020-06-12,,,3,1,8,662,526,887,71604,44429,113133
2020-06-13,,,3,1,8,665,527,894,71825,44489,113891
2020-06-14,,,3,1,7,668,528,901,72044,44547,114650
2020-06-15,,,3,1,7,671,529,908,72259,44602,115411
2020-06-16,,,3,0,7,674,530,915,72470,44654,116171
2020-06-17,,,3,0,7,676,531,921,72679,44705,116929
2020-06-18,,,3,0,7,679,532,928,72884,44752,117685
2020-06-19,,,3,0,7,682,532,934,73086,44798,118439
2020-06-20,,,3,0,7,684,533,941,73284,44840,119190
2020-06-21,,,3,0,7,687,534,947,73478,44880,119939
2020-06-22,,,3,0,7,689,535,954,73669,44918,120684
2020-06-23,,,3,0,7,692,536,961,73856,44953,121426
2020-06-24,,,2,0,7,694,537,967,74039,44985,122165
2020-06-25,,,2,0,7,697,538,974,74219,45015,122901
2020-06-26,,,2,0,7,699,538,981,74396,45044,123633
2020-06-27,,,2,0,7,702,539,988,74570,45070,124361
2020-06-28,,,2,0,7,704,540,995,74742,45094,125087
2020-06-29,,,2,0,7,707,541,1002,74911,45116,125808
2020-06-30,,,2,0,8,709,541,1009,75077,45137,126524
2020-07-01,,,2,0,8,711,542,1016,75240,45155,127236
2020-07-02,,,2,0,8,714,543,1023,75401,45173,127946
2020-07-03,,,2,0,8,716,543,1031,75560,45188,128650
2020-07-04,,,2,0,8,718,544,1038,75717,45203,129353
2020-07-05,,,2,0,8,720,544,1046,75872,45216,130051
2020-07-06,,,2,0,8,722,545,1053,76025,45228,130743
2020-07-07,,,2,0,8,725,546,1061,76175,45240,131425
2020-07-08,,,2,0,8,727,546,1068,76324,45250,132102
2020-07-09,,,2,0,8,729,547,1076,76471,45259,132770
2020-07-10,,,2,0,8,731,547,1084,76617,45268,133430
2020-07-11,,,2,0,8,733,548,1091,76761,45276,134081
2020-07-12,,,2,0,8,735,548,1099,76903,45283,134724
2020-07-13,,,2,0,8,737,548,1106,77044,45290,135358
2020-07-14,,,2,0,8,739,549,1113,77184,45296,135986
2020-07-15,,,2,0,8,741,549,1121,77322,45302,136613
2020-07-16,,,2,0,8,742,549,1128,77459,45307,137241
2020-07-17,,,2,0,8,744,550,1136,77594,45311,137871
2020-07-18,,,2,0,8,746,550,1143,77729,45316,138502
2020-07-19,,,2,0,8,748,550,1150,77862,45320,139133
2020-07-20,,,2,0,8,749,551,1157,77995,45324,139766
2020-07-21,,,2,0,8,751,551,1165,78126,45327,140401
2020-07-22,,,2,0,8,753,551,1172,78257,45330,141036
2020-07-23,,,2,0,8,754,551,1179,78386,45333,141672
2020-07-24,,,2,0,8,756,551,1186,78515,45335,142307
2020-07-25,,,2,0,8,758,552,1193,78643,45338,142940
2020-07-26,,,2,0,8,759,552,1200,78770,45340,143572
2020-07-27,,,2,0,7,761,552,1207,78896,45342,144204
2020-07-28,,,2,0,7,762,552,1214,79022,45344,144835
2020-07-29,,,2,0,7,764,552,1221,79147,45346,145467
2020-07-30,,,1,0,7,765,552,1228,79271,45347,146099
2020-07-31,,,1,0,7,767,552,1234,79395,45349,146730
2020-08-01,,,1,0,7,768,552,1241,79519,45350,147363
2020-08-02,,,1,0,7,770,552,1247,79642,45351,147996
2020-08-03,,,1,0,7,771,553,1254,79764,45352,148629
2020-08-04,,,1,0,7,772,553,1260,79886,45353,149262
