target,location,location_name,type,quantile,value
1 day ahead cum,34,New Jersey,quantile,0.35,3414.7571317643024
1 day ahead cum,34,New Jersey,quantile,0.4,3418.272944448704
1 day ahead cum,34,New Jersey,quantile,0.45,3422.675671129133
1 day ahead cum,34,New Jersey,quantile,0.5,3427.641075963185
1 day ahead cum,34,New Jersey,quantile,0.55,3430.500802770641
1 day ahead cum,34,New Jersey,quantile,0.6,3434.843764035918
1 day ahead cum,34,New Jersey,quantile,0.65,3440.629527097179
1 day ahead cum,34,New Jersey,quantile,0.7,3444.767619510381
1 day ahead cum,34,New Jersey,quantile,0.75,3449.7612549721525
1 day ahead cum,34,New Jersey,quantile,0.8,3456.3944759781184
1 day ahead cum,34,New Jersey,quantile,0.85,3462.644615832626
1 day ahead cum,34,New Jersey,quantile,0.9,3473.6731517484804
1 day ahead cum,34,New Jersey,quantile,0.95,3493.782700750932
1 day ahead cum,34,New Jersey,quantile,0.975,3503.1827018148406
1 day ahead cum,34,New Jersey,quantile,0.99,3521.350686749008
1 day ahead cum,34,New Jersey,point,NA,3430.078736191558
2 day ahead inc,34,New Jersey,quantile,0.01,184.05606930961585
2 day ahead inc,34,New Jersey,quantile,0.025,198.8904411677292
2 day ahead inc,34,New Jersey,quantile,0.05,216.23380817564416
2 day ahead inc,34,New Jersey,quantile,0.1,227.99555047062583
2 day ahead inc,34,New Jersey,quantile,0.15,236.68301018273843
2 day ahead inc,34,New Jersey,quantile,0.2,243.9962166120165
2 day ahead inc,34,New Jersey,quantile,0.25,247.70065972000674
2 day ahead inc,34,New Jersey,quantile,0.3,250.95954330395244
2 day ahead inc,34,New Jersey,quantile,0.35,255.06761957013302
2 day ahead inc,34,New Jersey,quantile,0.4,258.9165178226231
2 day ahead inc,34,New Jersey,quantile,0.45,263.34444391098697
2 day ahead inc,34,New Jersey,quantile,0.5,270.0737073051967
2 day ahead inc,34,New Jersey,quantile,0.55,272.7989791848554
2 day ahead inc,34,New Jersey,quantile,0.6,277.70641255771403
2 day ahead inc,34,New Jersey,quantile,0.65,281.58600732839767
2 day ahead inc,34,New Jersey,quantile,0.7,289.29217042296904
2 day ahead inc,34,New Jersey,quantile,0.75,293.7502275448312
2 day ahead inc,34,New Jersey,quantile,0.8,301.70594144912087
2 day ahead inc,34,New Jersey,quantile,0.85,307.9331349546051
2 day ahead inc,34,New Jersey,quantile,0.9,319.04976405930563
2 day ahead inc,34,New Jersey,quantile,0.95,337.3093708208112
2 day ahead inc,34,New Jersey,quantile,0.975,353.2577131336121
2 day ahead inc,34,New Jersey,quantile,0.99,374.870315745281
2 day ahead inc,34,New Jersey,point,NA,271.37500028485545
2 day ahead cum,34,New Jersey,quantile,0.01,3539.7210586329866
2 day ahead cum,34,New Jersey,quantile,0.025,3568.506318240592
2 day ahead cum,34,New Jersey,quantile,0.05,3598.476798045652
2 day ahead cum,34,New Jersey,quantile,0.1,3620.2739400672795
2 day ahead cum,34,New Jersey,quantile,0.15,3637.2977634448353
2 day ahead cum,34,New Jersey,quantile,0.2,3647.603503475989
2 day ahead cum,34,New Jersey,quantile,0.25,3655.343180986081
2 day ahead cum,34,New Jersey,quantile,0.3,3662.048285706356
2 day ahead cum,34,New Jersey,quantile,0.35,3669.824751334435
2 day ahead cum,34,New Jersey,quantile,0.4,3677.189462271327
2 day ahead cum,34,New Jersey,quantile,0.45,3686.020115040121
2 day ahead cum,34,New Jersey,quantile,0.5,3697.714783268381
2 day ahead cum,34,New Jersey,quantile,0.55,3703.299781955496
2 day ahead cum,34,New Jersey,quantile,0.6,3712.5501765936324
2 day ahead cum,34,New Jersey,quantile,0.65,3722.2155344255766
2 day ahead cum,34,New Jersey,quantile,0.7,3734.0597899333497
2 day ahead cum,34,New Jersey,quantile,0.75,3743.5114825169844
2 day ahead cum,34,New Jersey,quantile,0.8,3758.100417427239
2 day ahead cum,34,New Jersey,quantile,0.85,3770.577750787232
2 day ahead cum,34,New Jersey,quantile,0.9,3792.722915807786
2 day ahead cum,34,New Jersey,quantile,0.95,3831.092071571744
2 day ahead cum,34,New Jersey,quantile,0.975,3856.4404149484526
2 day ahead cum,34,New Jersey,quantile,0.99,3896.2210024942888
2 day ahead cum,34,New Jersey,point,NA,3701.4537364764137
3 day ahead inc,34,New Jersey,quantile,0.01,170.42713366434506
3 day ahead inc,34,New Jersey,quantile,0.025,186.69296296190717
3 day ahead inc,34,New Jersey,quantile,0.05,201.9469348783131
3 day ahead inc,34,New Jersey,quantile,0.1,218.31433777948158
3 day ahead inc,34,New Jersey,quantile,0.15,226.49978638774704
3 day ahead inc,34,New Jersey,quantile,0.2,236.8075334121265
3 day ahead inc,34,New Jersey,quantile,0.25,242.1831987200252
3 day ahead inc,34,New Jersey,quantile,0.3,246.14966995196025
3 day ahead inc,34,New Jersey,quantile,0.35,250.42724565247525
3 day ahead inc,34,New Jersey,quantile,0.4,255.4153474294203
3 day ahead inc,34,New Jersey,quantile,0.45,259.9153860834426
3 day ahead inc,34,New Jersey,quantile,0.5,265.89476077872484
3 day ahead inc,34,New Jersey,quantile,0.55,269.1517303780828
3 day ahead inc,34,New Jersey,quantile,0.6,274.0230379419379
3 day ahead inc,34,New Jersey,quantile,0.65,281.3579426925628
3 day ahead inc,34,New Jersey,quantile,0.7,284.44691821170863
3 day ahead inc,34,New Jersey,quantile,0.75,291.86227241083395
3 day ahead inc,34,New Jersey,quantile,0.8,299.6390197768015
3 day ahead inc,34,New Jersey,quantile,0.85,309.97972044576005
3 day ahead inc,34,New Jersey,quantile,0.9,319.61565159473116
3 day ahead inc,34,New Jersey,quantile,0.95,336.9926893351843
3 day ahead inc,34,New Jersey,quantile,0.975,358.09649763154266
3 day ahead inc,34,New Jersey,quantile,0.99,381.9627443413521
3 day ahead inc,34,New Jersey,point,NA,267.32757522180304
3 day ahead cum,34,New Jersey,quantile,0.01,3710.148192297332
3 day ahead cum,34,New Jersey,quantile,0.025,3755.1992812024987
3 day ahead cum,34,New Jersey,quantile,0.05,3800.423732923965
3 day ahead cum,34,New Jersey,quantile,0.1,3838.5882778467617
3 day ahead cum,34,New Jersey,quantile,0.15,3863.7975498325823
3 day ahead cum,34,New Jersey,quantile,0.2,3884.4110368881156
3 day ahead cum,34,New Jersey,quantile,0.25,3897.526379706106
3 day ahead cum,34,New Jersey,quantile,0.3,3908.1979556583174
3 day ahead cum,34,New Jersey,quantile,0.35,3920.2519969869104
3 day ahead cum,34,New Jersey,quantile,0.4,3932.6048097007483
3 day ahead cum,34,New Jersey,quantile,0.45,3945.9355011235634
3 day ahead cum,34,New Jersey,quantile,0.5,3963.609544047106
3 day ahead cum,34,New Jersey,quantile,0.55,3972.451512333579
3 day ahead cum,34,New Jersey,quantile,0.6,3986.57321453557
3 day ahead cum,34,New Jersey,quantile,0.65,4003.57347711814
3 day ahead cum,34,New Jersey,quantile,0.7,4018.5067081450593
3 day ahead cum,34,New Jersey,quantile,0.75,4035.3737549278176
3 day ahead cum,34,New Jersey,quantile,0.8,4057.739437204041
3 day ahead cum,34,New Jersey,quantile,0.85,4080.557471232992
3 day ahead cum,34,New Jersey,quantile,0.9,4112.338567402518
3 day ahead cum,34,New Jersey,quantile,0.95,4168.084760906928
3 day ahead cum,34,New Jersey,quantile,0.975,4214.536912579995
3 day ahead cum,34,New Jersey,quantile,0.99,4278.183746835641
3 day ahead cum,34,New Jersey,point,NA,3968.781311698217
4 day ahead inc,34,New Jersey,quantile,0.01,156.91542645781144
4 day ahead inc,34,New Jersey,quantile,0.025,174.1888021190674
4 day ahead inc,34,New Jersey,quantile,0.05,187.79967774153684
4 day ahead inc,34,New Jersey,quantile,0.1,206.83884657416118
4 day ahead inc,34,New Jersey,quantile,0.15,218.7516939953433
4 day ahead inc,34,New Jersey,quantile,0.2,229.18525620858898
4 day ahead inc,34,New Jersey,quantile,0.25,234.2590645359895
4 day ahead inc,34,New Jersey,quantile,0.3,240.5628043017054
4 day ahead inc,34,New Jersey,quantile,0.35,245.80075351751404
4 day ahead inc,34,New Jersey,quantile,0.4,250.11620628555568
4 day ahead inc,34,New Jersey,quantile,0.45,255.30843771113499
4 day ahead inc,34,New Jersey,quantile,0.5,260.121457044951
4 day ahead inc,34,New Jersey,quantile,0.55,264.7338259270325
4 day ahead inc,34,New Jersey,quantile,0.6,270.6201886108651
4 day ahead inc,34,New Jersey,quantile,0.65,277.9995510910902
4 day ahead inc,34,New Jersey,quantile,0.7,281.9615036216485
4 day ahead inc,34,New Jersey,quantile,0.75,289.3682965419547
4 day ahead inc,34,New Jersey,quantile,0.8,297.5551669874498
4 day ahead inc,34,New Jersey,quantile,0.85,308.4564083607328
4 day ahead inc,34,New Jersey,quantile,0.9,320.21020544413915
4 day ahead inc,34,New Jersey,quantile,0.95,336.4443006759465
4 day ahead inc,34,New Jersey,quantile,0.975,362.06171277692397
4 day ahead inc,34,New Jersey,quantile,0.99,385.7551581331732
4 day ahead inc,34,New Jersey,point,NA,262.207889891068
4 day ahead cum,34,New Jersey,quantile,0.01,3867.063618755144
4 day ahead cum,34,New Jersey,quantile,0.025,3929.3880833215667
4 day ahead cum,34,New Jersey,quantile,0.05,3988.223410665502
4 day ahead cum,34,New Jersey,quantile,0.1,4045.427124420923
4 day ahead cum,34,New Jersey,quantile,0.15,4082.549243827925
4 day ahead cum,34,New Jersey,quantile,0.2,4113.596293096704
4 day ahead cum,34,New Jersey,quantile,0.25,4131.785444242096
4 day ahead cum,34,New Jersey,quantile,0.3,4148.7607599600215
4 day ahead cum,34,New Jersey,quantile,0.35,4166.052750504425
4 day ahead cum,34,New Jersey,quantile,0.4,4182.721015986303
4 day ahead cum,34,New Jersey,quantile,0.45,4201.2439388346975
4 day ahead cum,34,New Jersey,quantile,0.5,4223.731001092056
4 day ahead cum,34,New Jersey,quantile,0.55,4237.185338260611
4 day ahead cum,34,New Jersey,quantile,0.6,4257.193403146435
4 day ahead cum,34,New Jersey,quantile,0.65,4281.57302820923
4 day ahead cum,34,New Jersey,quantile,0.7,4300.468211766707
4 day ahead cum,34,New Jersey,quantile,0.75,4324.7420514697715
4 day ahead cum,34,New Jersey,quantile,0.8,4355.294604191491
4 day ahead cum,34,New Jersey,quantile,0.85,4389.013879593725
4 day ahead cum,34,New Jersey,quantile,0.9,4432.548772846656
4 day ahead cum,34,New Jersey,quantile,0.95,4504.529061582874
4 day ahead cum,34,New Jersey,quantile,0.975,4576.598625356919
4 day ahead cum,34,New Jersey,quantile,0.99,4663.938904968814
4 day ahead cum,34,New Jersey,point,NA,4230.989201589286
5 day ahead inc,34,New Jersey,quantile,0.01,144.99181959639142
5 day ahead inc,34,New Jersey,quantile,0.025,159.67919339680108
5 day ahead inc,34,New Jersey,quantile,0.05,173.13401458970466
5 day ahead inc,34,New Jersey,quantile,0.1,194.75187874315674
5 day ahead inc,34,New Jersey,quantile,0.15,208.64188121665498
5 day ahead inc,34,New Jersey,quantile,0.2,217.38863171410048
5 day ahead inc,34,New Jersey,quantile,0.25,225.84556952493568
5 day ahead inc,34,New Jersey,quantile,0.3,233.35365173247826
5 day ahead inc,34,New Jersey,quantile,0.35,239.10465648631896
5 day ahead inc,34,New Jersey,quantile,0.4,244.0472140220633
5 day ahead inc,34,New Jersey,quantile,0.45,249.91585765823052
5 day ahead inc,34,New Jersey,quantile,0.5,254.3910637392118
5 day ahead inc,34,New Jersey,quantile,0.55,259.66353481396885
5 day ahead inc,34,New Jersey,quantile,0.6,265.13082515978715
5 day ahead inc,34,New Jersey,quantile,0.65,271.765878852538
5 day ahead inc,34,New Jersey,quantile,0.7,278.9142513079327
5 day ahead inc,34,New Jersey,quantile,0.75,286.31981496498463
5 day ahead inc,34,New Jersey,quantile,0.8,292.5468755242843
5 day ahead inc,34,New Jersey,quantile,0.85,304.8147587542864
5 day ahead inc,34,New Jersey,quantile,0.9,315.58633857542793
5 day ahead inc,34,New Jersey,quantile,0.95,339.4549884320336
5 day ahead inc,34,New Jersey,quantile,0.975,362.72971258600745
5 day ahead inc,34,New Jersey,quantile,0.99,388.5865605565916
5 day ahead inc,34,New Jersey,point,NA,256.25769910891967
5 day ahead cum,34,New Jersey,quantile,0.01,4012.055438351535
5 day ahead cum,34,New Jersey,quantile,0.025,4089.067276718368
5 day ahead cum,34,New Jersey,quantile,0.05,4161.357425255206
5 day ahead cum,34,New Jersey,quantile,0.1,4240.179003164079
5 day ahead cum,34,New Jersey,quantile,0.15,4291.191125044581
5 day ahead cum,34,New Jersey,quantile,0.2,4330.984924810805
5 day ahead cum,34,New Jersey,quantile,0.25,4357.631013767032
5 day ahead cum,34,New Jersey,quantile,0.3,4382.1144116925
5 day ahead cum,34,New Jersey,quantile,0.35,4405.157406990744
5 day ahead cum,34,New Jersey,quantile,0.4,4426.768230008367
5 day ahead cum,34,New Jersey,quantile,0.45,4451.159796492929
5 day ahead cum,34,New Jersey,quantile,0.5,4478.122064831269
5 day ahead cum,34,New Jersey,quantile,0.55,4496.848873074579
5 day ahead cum,34,New Jersey,quantile,0.6,4522.324228306223
5 day ahead cum,34,New Jersey,quantile,0.65,4553.338907061769
5 day ahead cum,34,New Jersey,quantile,0.7,4579.38246307464
5 day ahead cum,34,New Jersey,quantile,0.75,4611.061866434757
5 day ahead cum,34,New Jersey,quantile,0.8,4647.841479715775
5 day ahead cum,34,New Jersey,quantile,0.85,4693.828638348011
5 day ahead cum,34,New Jersey,quantile,0.9,4748.135111422083
5 day ahead cum,34,New Jersey,quantile,0.95,4843.984050014908
5 day ahead cum,34,New Jersey,quantile,0.975,4939.328337942928
5 day ahead cum,34,New Jersey,quantile,0.99,5052.525465525406
5 day ahead cum,34,New Jersey,point,NA,4487.246900698205
6 day ahead inc,34,New Jersey,quantile,0.01,134.67573445099342
6 day ahead inc,34,New Jersey,quantile,0.025,148.55270986355956
6 day ahead inc,34,New Jersey,quantile,0.05,160.79153461596027
6 day ahead inc,34,New Jersey,quantile,0.1,181.9484246432251
6 day ahead inc,34,New Jersey,quantile,0.15,198.33093422622926
6 day ahead inc,34,New Jersey,quantile,0.2,209.17307908272946
6 day ahead inc,34,New Jersey,quantile,0.25,216.11876927200348
6 day ahead inc,34,New Jersey,quantile,0.3,223.82230012835043
6 day ahead inc,34,New Jersey,quantile,0.35,232.69022459851803
6 day ahead inc,34,New Jersey,quantile,0.4,236.65565411184048
6 day ahead inc,34,New Jersey,quantile,0.45,243.71386265928814
6 day ahead inc,34,New Jersey,quantile,0.5,247.9446030921801
6 day ahead inc,34,New Jersey,quantile,0.55,252.708641064176
6 day ahead inc,34,New Jersey,quantile,0.6,260.12782040429687
6 day ahead inc,34,New Jersey,quantile,0.65,267.4724788675351
6 day ahead inc,34,New Jersey,quantile,0.7,272.78519124004924
6 day ahead inc,34,New Jersey,quantile,0.75,279.7749882865309
6 day ahead inc,34,New Jersey,quantile,0.8,290.5735067126833
6 day ahead inc,34,New Jersey,quantile,0.85,300.7408625349016
6 day ahead inc,34,New Jersey,quantile,0.9,315.8296606795765
6 day ahead inc,34,New Jersey,quantile,0.95,336.5487235842956
6 day ahead inc,34,New Jersey,quantile,0.975,363.2283608339151
6 day ahead inc,34,New Jersey,quantile,0.99,389.1780323770259
6 day ahead inc,34,New Jersey,point,NA,249.68760511866856
6 day ahead cum,34,New Jersey,quantile,0.01,4146.731172802528
6 day ahead cum,34,New Jersey,quantile,0.025,4237.619986581927
6 day ahead cum,34,New Jersey,quantile,0.05,4322.148959871167
6 day ahead cum,34,New Jersey,quantile,0.1,4422.127427807305
6 day ahead cum,34,New Jersey,quantile,0.15,4489.52205927081
6 day ahead cum,34,New Jersey,quantile,0.2,4540.1580038935335
6 day ahead cum,34,New Jersey,quantile,0.25,4573.749783039035
6 day ahead cum,34,New Jersey,quantile,0.3,4605.93671182085
6 day ahead cum,34,New Jersey,quantile,0.35,4637.847631589261
6 day ahead cum,34,New Jersey,quantile,0.4,4663.423884120207
6 day ahead cum,34,New Jersey,quantile,0.45,4694.8736591522165
6 day ahead cum,34,New Jersey,quantile,0.5,4726.066667923449
6 day ahead cum,34,New Jersey,quantile,0.55,4749.557514138756
6 day ahead cum,34,New Jersey,quantile,0.6,4782.452048710519
6 day ahead cum,34,New Jersey,quantile,0.65,4820.811385929303
6 day ahead cum,34,New Jersey,quantile,0.7,4852.16765431469
6 day ahead cum,34,New Jersey,quantile,0.75,4890.836854721288
6 day ahead cum,34,New Jersey,quantile,0.8,4938.414986428459
6 day ahead cum,34,New Jersey,quantile,0.85,4994.569500882913
6 day ahead cum,34,New Jersey,quantile,0.9,5063.964772101661
6 day ahead cum,34,New Jersey,quantile,0.95,5180.532773599203
6 day ahead cum,34,New Jersey,quantile,0.975,5302.5566987768425
6 day ahead cum,34,New Jersey,quantile,0.99,5441.703497902432
6 day ahead cum,34,New Jersey,point,NA,4736.934505816874
7 day ahead inc,34,New Jersey,quantile,0.01,123.38190396939515
7 day ahead inc,34,New Jersey,quantile,0.025,137.79006002067237
7 day ahead inc,34,New Jersey,quantile,0.05,150.15232051788593
7 day ahead inc,34,New Jersey,quantile,0.1,169.24075347363242
7 day ahead inc,34,New Jersey,quantile,0.15,188.01042303985
7 day ahead inc,34,New Jersey,quantile,0.2,198.46559363506114
7 day ahead inc,34,New Jersey,quantile,0.25,206.18655094770838
7 day ahead inc,34,New Jersey,quantile,0.3,214.9773046861129
7 day ahead inc,34,New Jersey,quantile,0.35,225.22810202612723
7 day ahead inc,34,New Jersey,quantile,0.4,230.26232985784816
7 day ahead inc,34,New Jersey,quantile,0.45,235.14602655835486
7 day ahead inc,34,New Jersey,quantile,0.5,241.1131884315552
7 day ahead inc,34,New Jersey,quantile,0.55,246.86288204910744
7 day ahead inc,34,New Jersey,quantile,0.6,255.99120249571118
7 day ahead inc,34,New Jersey,quantile,0.65,261.90638407562346
7 day ahead inc,34,New Jersey,quantile,0.7,266.699439427266
7 day ahead inc,34,New Jersey,quantile,0.75,276.8499959569814
7 day ahead inc,34,New Jersey,quantile,0.8,287.8375378710438
7 day ahead inc,34,New Jersey,quantile,0.85,296.3612294777181
7 day ahead inc,34,New Jersey,quantile,0.9,312.35764619232435
7 day ahead inc,34,New Jersey,quantile,0.95,333.19684251707514
7 day ahead inc,34,New Jersey,quantile,0.975,359.5671928577961
7 day ahead inc,34,New Jersey,quantile,0.99,382.9199527551012
7 day ahead inc,34,New Jersey,point,NA,242.67857433458298
7 day ahead cum,34,New Jersey,quantile,0.01,4270.113076771923
7 day ahead cum,34,New Jersey,quantile,0.025,4375.410046602599
7 day ahead cum,34,New Jersey,quantile,0.05,4472.301280389052
7 day ahead cum,34,New Jersey,quantile,0.1,4591.368181280937
7 day ahead cum,34,New Jersey,quantile,0.15,4677.532482310659
7 day ahead cum,34,New Jersey,quantile,0.2,4738.623597528595
7 day ahead cum,34,New Jersey,quantile,0.25,4779.936333986743
7 day ahead cum,34,New Jersey,quantile,0.3,4820.914016506963
7 day ahead cum,34,New Jersey,quantile,0.35,4863.075733615388
7 day ahead cum,34,New Jersey,quantile,0.4,4893.686213978055
7 day ahead cum,34,New Jersey,quantile,0.45,4930.019685710572
7 day ahead cum,34,New Jersey,quantile,0.5,4967.179856355005
7 day ahead cum,34,New Jersey,quantile,0.55,4996.420396187864
7 day ahead cum,34,New Jersey,quantile,0.6,5038.443251206229
7 day ahead cum,34,New Jersey,quantile,0.65,5082.717770004926
7 day ahead cum,34,New Jersey,quantile,0.7,5118.8670937419565
7 day ahead cum,34,New Jersey,quantile,0.75,5167.686850678269
7 day ahead cum,34,New Jersey,quantile,0.8,5226.252524299503
7 day ahead cum,34,New Jersey,quantile,0.85,5290.930730360631
7 day ahead cum,34,New Jersey,quantile,0.9,5376.322418293985
7 day ahead cum,34,New Jersey,quantile,0.95,5513.729616116279
7 day ahead cum,34,New Jersey,quantile,0.975,5662.123891634637
7 day ahead cum,34,New Jersey,quantile,0.99,5824.623450657533
7 day ahead cum,34,New Jersey,point,NA,4979.613080151456
1 wk ahead inc,34,New Jersey,quantile,0.01,1438.0978883657456
1 wk ahead inc,34,New Jersey,quantile,0.025,1518.2237392885331
1 wk ahead inc,34,New Jersey,quantile,0.05,1592.0174621509811
1 wk ahead inc,34,New Jersey,quantile,0.1,1658.43544329224
1 wk ahead inc,34,New Jersey,quantile,0.15,1697.0772741651983
1 wk ahead inc,34,New Jersey,quantile,0.2,1731.5817590340794
1 wk ahead inc,34,New Jersey,quantile,0.25,1756.8438848066803
1 wk ahead inc,34,New Jersey,quantile,0.3,1778.6551282687917
1 wk ahead inc,34,New Jersey,quantile,0.35,1800.428792091441
1 wk ahead inc,34,New Jersey,quantile,0.4,1823.5128359446337
1 wk ahead inc,34,New Jersey,quantile,0.45,1849.6067286332575
1 wk ahead inc,34,New Jersey,quantile,0.5,1877.6679563266302
1 wk ahead inc,34,New Jersey,quantile,0.55,1900.9073067405043
1 wk ahead inc,34,New Jersey,quantile,0.6,1930.1918258948351
1 wk ahead inc,34,New Jersey,quantile,0.65,1959.7944860975997
1 wk ahead inc,34,New Jersey,quantile,0.7,1989.4991582831829
1 wk ahead inc,34,New Jersey,quantile,0.75,2021.594649012316
1 wk ahead inc,34,New Jersey,quantile,0.8,2064.1503900079965
1 wk ahead inc,34,New Jersey,quantile,0.85,2117.47523770976
1 wk ahead inc,34,New Jersey,quantile,0.9,2180.5397175230255
1 wk ahead inc,34,New Jersey,quantile,0.95,2291.74044416944
1 wk ahead inc,34,New Jersey,quantile,0.975,2378.3836689666664
1 wk ahead inc,34,New Jersey,quantile,0.99,2487.8050728382664
1 wk ahead inc,34,New Jersey,point,NA,1899.2056796289146
1 wk ahead cum,34,New Jersey,quantile,0.01,3710.148192297332
1 wk ahead cum,34,New Jersey,quantile,0.025,3755.1992812024987
1 wk ahead cum,34,New Jersey,quantile,0.05,3800.423732923965
1 wk ahead cum,34,New Jersey,quantile,0.1,3838.5882778467617
1 wk ahead cum,34,New Jersey,quantile,0.15,3863.7975498325823
1 wk ahead cum,34,New Jersey,quantile,0.2,3884.4110368881156
1 wk ahead cum,34,New Jersey,quantile,0.25,3897.526379706106
1 wk ahead cum,34,New Jersey,quantile,0.3,3908.1979556583174
1 wk ahead cum,34,New Jersey,quantile,0.35,3920.2519969869104
1 wk ahead cum,34,New Jersey,quantile,0.4,3932.6048097007483
1 wk ahead cum,34,New Jersey,quantile,0.45,3945.9355011235634
1 wk ahead cum,34,New Jersey,quantile,0.5,3963.609544047106
1 wk ahead cum,34,New Jersey,quantile,0.55,3972.451512333579
1 wk ahead cum,34,New Jersey,quantile,0.6,3986.57321453557
1 wk ahead cum,34,New Jersey,quantile,0.65,4003.57347711814
1 wk ahead cum,34,New Jersey,quantile,0.7,4018.5067081450593
1 wk ahead cum,34,New Jersey,quantile,0.75,4035.3737549278176
1 wk ahead cum,34,New Jersey,quantile,0.8,4057.739437204041
1 wk ahead cum,34,New Jersey,quantile,0.85,4080.557471232992
1 wk ahead cum,34,New Jersey,quantile,0.9,4112.338567402518
1 wk ahead cum,34,New Jersey,quantile,0.95,4168.084760906928
1 wk ahead cum,34,New Jersey,quantile,0.975,4214.536912579995
1 wk ahead cum,34,New Jersey,quantile,0.99,4278.183746835641
1 wk ahead cum,34,New Jersey,point,NA,3968.781311698217
2 wk ahead inc,34,New Jersey,quantile,0.01,864.4006363340623
2 wk ahead inc,34,New Jersey,quantile,0.025,971.9040249213267
2 wk ahead inc,34,New Jersey,quantile,0.05,1060.720392197534
2 wk ahead inc,34,New Jersey,quantile,0.1,1194.8951756221932
2 wk ahead inc,34,New Jersey,quantile,0.15,1315.2637051983424
2 wk ahead inc,34,New Jersey,quantile,0.2,1390.8712342618176
2 wk ahead inc,34,New Jersey,quantile,0.25,1449.5476936525752
2 wk ahead inc,34,New Jersey,quantile,0.3,1504.2914334366662
2 wk ahead inc,34,New Jersey,quantile,0.35,1566.1709111759562
2 wk ahead inc,34,New Jersey,quantile,0.4,1601.7770274326874
2 wk ahead inc,34,New Jersey,quantile,0.45,1647.089960504961
2 wk ahead inc,34,New Jersey,quantile,0.5,1687.556363431827
2 wk ahead inc,34,New Jersey,quantile,0.55,1731.3759474583258
2 wk ahead inc,34,New Jersey,quantile,0.6,1780.7881114651645
2 wk ahead inc,34,New Jersey,quantile,0.65,1826.8237998387865
2 wk ahead inc,34,New Jersey,quantile,0.7,1863.254185764736
2 wk ahead inc,34,New Jersey,quantile,0.75,1923.642678178656
2 wk ahead inc,34,New Jersey,quantile,0.8,1998.3523940211799
2 wk ahead inc,34,New Jersey,quantile,0.85,2073.4041072866007
2 wk ahead inc,34,New Jersey,quantile,0.9,2159.4598568460115
2 wk ahead inc,34,New Jersey,quantile,0.95,2328.406934430391
2 wk ahead inc,34,New Jersey,quantile,0.975,2498.1034636467857
2 wk ahead inc,34,New Jersey,quantile,0.99,2662.7520676174554
2 wk ahead inc,34,New Jersey,point,NA,1694.5610633701854
2 wk ahead cum,34,New Jersey,quantile,0.01,4574.548828631394
2 wk ahead cum,34,New Jersey,quantile,0.025,4727.103306123826
2 wk ahead cum,34,New Jersey,quantile,0.05,4861.144125121499
2 wk ahead cum,34,New Jersey,quantile,0.1,5033.4834534689535
2 wk ahead cum,34,New Jersey,quantile,0.15,5179.061255030924
2 wk ahead cum,34,New Jersey,quantile,0.2,5275.282271149932
2 wk ahead cum,34,New Jersey,quantile,0.25,5347.074073358681
2 wk ahead cum,34,New Jersey,quantile,0.3,5412.4893890949825
2 wk ahead cum,34,New Jersey,quantile,0.35,5486.422908162866
2 wk ahead cum,34,New Jersey,quantile,0.4,5534.3818371334355
2 wk ahead cum,34,New Jersey,quantile,0.45,5593.025461628524
2 wk ahead cum,34,New Jersey,quantile,0.5,5651.165907478934
2 wk ahead cum,34,New Jersey,quantile,0.55,5703.827459791904
2 wk ahead cum,34,New Jersey,quantile,0.6,5767.361326000733
2 wk ahead cum,34,New Jersey,quantile,0.65,5830.397276956925
2 wk ahead cum,34,New Jersey,quantile,0.7,5881.760893909794
2 wk ahead cum,34,New Jersey,quantile,0.75,5959.016433106473
2 wk ahead cum,34,New Jersey,quantile,0.8,6056.091831225222
2 wk ahead cum,34,New Jersey,quantile,0.85,6153.961578519594
2 wk ahead cum,34,New Jersey,quantile,0.9,6271.798424248529
2 wk ahead cum,34,New Jersey,quantile,0.95,6496.4916953373195
2 wk ahead cum,34,New Jersey,quantile,0.975,6712.640376226782
2 wk ahead cum,34,New Jersey,quantile,0.99,6940.935814453096
2 wk ahead cum,34,New Jersey,point,NA,5663.342375068403
3 wk ahead inc,34,New Jersey,quantile,0.01,449.55802888125925
3 wk ahead inc,34,New Jersey,quantile,0.025,530.2596418187737
3 wk ahead inc,34,New Jersey,quantile,0.05,598.0903764474141
3 wk ahead inc,34,New Jersey,quantile,0.1,720.4877103375966
3 wk ahead inc,34,New Jersey,quantile,0.15,833.022086009791
3 wk ahead inc,34,New Jersey,quantile,0.2,926.173344862572
3 wk ahead inc,34,New Jersey,quantile,0.25,1006.799992343128
3 wk ahead inc,34,New Jersey,quantile,0.3,1075.309959823712
3 wk ahead inc,34,New Jersey,quantile,0.35,1162.5476273357012
3 wk ahead inc,34,New Jersey,quantile,0.4,1224.2318754432579
3 wk ahead inc,34,New Jersey,quantile,0.45,1278.8918761317168
3 wk ahead inc,34,New Jersey,quantile,0.5,1333.5031308141827
3 wk ahead inc,34,New Jersey,quantile,0.55,1415.7762543305507
3 wk ahead inc,34,New Jersey,quantile,0.6,1479.92782622086
3 wk ahead inc,34,New Jersey,quantile,0.65,1523.7473227139192
3 wk ahead inc,34,New Jersey,quantile,0.7,1578.9174637822757
3 wk ahead inc,34,New Jersey,quantile,0.75,1640.8825802450326
3 wk ahead inc,34,New Jersey,quantile,0.8,1727.8809920333101
3 wk ahead inc,34,New Jersey,quantile,0.85,1828.575316953725
