target,location,location_name,type,quantile,value
1 wk ahead cum,13,Georgia,quantile,0.45,849.9170685704537
1 wk ahead cum,13,Georgia,quantile,0.5,854.0133117583476
1 wk ahead cum,13,Georgia,quantile,0.55,858.7243353190056
1 wk ahead cum,13,Georgia,quantile,0.6,864.033514160688
1 wk ahead cum,13,Georgia,quantile,0.65,867.7252741344977
1 wk ahead cum,13,Georgia,quantile,0.7,872.6595116984656
1 wk ahead cum,13,Georgia,quantile,0.75,877.8348389777742
1 wk ahead cum,13,Georgia,quantile,0.8,885.176456130793
1 wk ahead cum,13,Georgia,quantile,0.85,893.0560006656917
1 wk ahead cum,13,Georgia,quantile,0.9,903.8073835974934
1 wk ahead cum,13,Georgia,quantile,0.95,922.1056196304214
1 wk ahead cum,13,Georgia,quantile,0.975,943.3067904058637
1 wk ahead cum,13,Georgia,quantile,0.99,968.6973056904775
1 wk ahead cum,13,Georgia,point,NA,857.9369794828709
2 wk ahead inc,13,Georgia,quantile,0.01,78.91001428689454
2 wk ahead inc,13,Georgia,quantile,0.025,84.23656693958415
2 wk ahead inc,13,Georgia,quantile,0.05,91.58848167365902
2 wk ahead inc,13,Georgia,quantile,0.1,98.99062418689249
2 wk ahead inc,13,Georgia,quantile,0.15,107.45413242758072
2 wk ahead inc,13,Georgia,quantile,0.2,112.33356556256945
2 wk ahead inc,13,Georgia,quantile,0.25,118.79655381483217
2 wk ahead inc,13,Georgia,quantile,0.3,125.3652434437151
2 wk ahead inc,13,Georgia,quantile,0.35,130.24544238516376
2 wk ahead inc,13,Georgia,quantile,0.4,135.55161660271798
2 wk ahead inc,13,Georgia,quantile,0.45,142.41231713047904
2 wk ahead inc,13,Georgia,quantile,0.5,148.34075943511692
2 wk ahead inc,13,Georgia,quantile,0.55,154.66267813561586
2 wk ahead inc,13,Georgia,quantile,0.6,162.00205063620342
2 wk ahead inc,13,Georgia,quantile,0.65,168.05916720838357
2 wk ahead inc,13,Georgia,quantile,0.7,176.61551455895219
2 wk ahead inc,13,Georgia,quantile,0.75,185.04305129720612
2 wk ahead inc,13,Georgia,quantile,0.8,195.44348692574923
2 wk ahead inc,13,Georgia,quantile,0.85,204.22353588314985
2 wk ahead inc,13,Georgia,quantile,0.9,217.68777634922628
2 wk ahead inc,13,Georgia,quantile,0.95,240.43600770062432
2 wk ahead inc,13,Georgia,quantile,0.975,263.47149008521586
2 wk ahead inc,13,Georgia,quantile,0.99,291.9554845514542
2 wk ahead inc,13,Georgia,point,NA,155.01771767156563
2 wk ahead cum,13,Georgia,quantile,0.01,871.6460061254187
2 wk ahead cum,13,Georgia,quantile,0.025,883.5883159198829
2 wk ahead cum,13,Georgia,quantile,0.05,898.2493088294444
2 wk ahead cum,13,Georgia,quantile,0.1,913.1494508447915
2 wk ahead cum,13,Georgia,quantile,0.15,930.0981710545664
2 wk ahead cum,13,Georgia,quantile,0.2,939.3452133948199
2 wk ahead cum,13,Georgia,quantile,0.25,950.9178257566592
2 wk ahead cum,13,Georgia,quantile,0.3,962.3553567266388
2 wk ahead cum,13,Georgia,quantile,0.35,972.2271306316504
2 wk ahead cum,13,Georgia,quantile,0.4,981.0269102619068
2 wk ahead cum,13,Georgia,quantile,0.45,992.3293857009326
2 wk ahead cum,13,Georgia,quantile,0.5,1002.3540711934646
2 wk ahead cum,13,Georgia,quantile,0.55,1013.3870134546216
2 wk ahead cum,13,Georgia,quantile,0.6,1026.035564796891
2 wk ahead cum,13,Georgia,quantile,0.65,1035.784441342881
2 wk ahead cum,13,Georgia,quantile,0.7,1049.2750262574175
2 wk ahead cum,13,Georgia,quantile,0.75,1062.8778902749802
2 wk ahead cum,13,Georgia,quantile,0.8,1080.6199430565423
2 wk ahead cum,13,Georgia,quantile,0.85,1097.2795365488414
2 wk ahead cum,13,Georgia,quantile,0.9,1121.4951599467197
2 wk ahead cum,13,Georgia,quantile,0.95,1162.541627331046
2 wk ahead cum,13,Georgia,quantile,0.975,1206.7782804910796
2 wk ahead cum,13,Georgia,quantile,0.99,1260.6527902419314
2 wk ahead cum,13,Georgia,point,NA,1012.9546971544366
3 wk ahead inc,13,Georgia,quantile,0.01,49.547133228831186
3 wk ahead inc,13,Georgia,quantile,0.025,53.834481993713446
3 wk ahead inc,13,Georgia,quantile,0.05,57.50154726247504
3 wk ahead inc,13,Georgia,quantile,0.1,64.59280778029247
3 wk ahead inc,13,Georgia,quantile,0.15,69.56503855118639
3 wk ahead inc,13,Georgia,quantile,0.2,75.6540472998648
3 wk ahead inc,13,Georgia,quantile,0.25,79.65309696862148
3 wk ahead inc,13,Georgia,quantile,0.3,84.55747364193678
3 wk ahead inc,13,Georgia,quantile,0.35,89.44746100254439
3 wk ahead inc,13,Georgia,quantile,0.4,96.48130716045122
3 wk ahead inc,13,Georgia,quantile,0.45,101.75720923763271
3 wk ahead inc,13,Georgia,quantile,0.5,108.33780031334396
3 wk ahead inc,13,Georgia,quantile,0.55,114.82168142715592
3 wk ahead inc,13,Georgia,quantile,0.6,122.70374576260001
3 wk ahead inc,13,Georgia,quantile,0.65,131.1847239277101
3 wk ahead inc,13,Georgia,quantile,0.7,138.28455566841683
3 wk ahead inc,13,Georgia,quantile,0.75,148.3052339423938
3 wk ahead inc,13,Georgia,quantile,0.8,161.3401624158488
3 wk ahead inc,13,Georgia,quantile,0.85,174.14430403571768
3 wk ahead inc,13,Georgia,quantile,0.9,185.43423672587807
3 wk ahead inc,13,Georgia,quantile,0.95,205.03606093202268
3 wk ahead inc,13,Georgia,quantile,0.975,226.72161357369936
3 wk ahead inc,13,Georgia,quantile,0.99,253.1236590022384
3 wk ahead inc,13,Georgia,point,NA,118.06268911888932
3 wk ahead cum,13,Georgia,quantile,0.01,921.1931393542498
3 wk ahead cum,13,Georgia,quantile,0.025,937.4227979135964
3 wk ahead cum,13,Georgia,quantile,0.05,955.7508560919196
3 wk ahead cum,13,Georgia,quantile,0.1,977.7422586250842
3 wk ahead cum,13,Georgia,quantile,0.15,999.6632096057527
3 wk ahead cum,13,Georgia,quantile,0.2,1014.9992606946847
3 wk ahead cum,13,Georgia,quantile,0.25,1030.5709227252808
3 wk ahead cum,13,Georgia,quantile,0.3,1046.9128303685754
3 wk ahead cum,13,Georgia,quantile,0.35,1061.6745916341947
3 wk ahead cum,13,Georgia,quantile,0.4,1077.508217422358
3 wk ahead cum,13,Georgia,quantile,0.45,1094.0865949385652
3 wk ahead cum,13,Georgia,quantile,0.5,1110.6918715068086
3 wk ahead cum,13,Georgia,quantile,0.55,1128.2086948817775
3 wk ahead cum,13,Georgia,quantile,0.6,1148.7393105594915
3 wk ahead cum,13,Georgia,quantile,0.65,1166.9691652705912
3 wk ahead cum,13,Georgia,quantile,0.7,1187.559581925835
3 wk ahead cum,13,Georgia,quantile,0.75,1211.183124217374
3 wk ahead cum,13,Georgia,quantile,0.8,1241.9601054723912
3 wk ahead cum,13,Georgia,quantile,0.85,1271.4238405845592
3 wk ahead cum,13,Georgia,quantile,0.9,1306.9293966725975
3 wk ahead cum,13,Georgia,quantile,0.95,1367.5776882630685
3 wk ahead cum,13,Georgia,quantile,0.975,1433.4998940647788
3 wk ahead cum,13,Georgia,quantile,0.99,1513.7764492441702
3 wk ahead cum,13,Georgia,point,NA,1131.0173862733259
4 wk ahead inc,13,Georgia,quantile,0.01,31.766984533692327
4 wk ahead inc,13,Georgia,quantile,0.025,35.21919390039072
4 wk ahead inc,13,Georgia,quantile,0.05,38.513513152615616
4 wk ahead inc,13,Georgia,quantile,0.1,42.59913963052442
4 wk ahead inc,13,Georgia,quantile,0.15,45.99171853256711
4 wk ahead inc,13,Georgia,quantile,0.2,51.31719355529503
4 wk ahead inc,13,Georgia,quantile,0.25,53.888927393286615
4 wk ahead inc,13,Georgia,quantile,0.3,58.27914956303877
4 wk ahead inc,13,Georgia,quantile,0.35,63.11027895341978
4 wk ahead inc,13,Georgia,quantile,0.4,68.0252937677399
4 wk ahead inc,13,Georgia,quantile,0.45,73.44079549119084
4 wk ahead inc,13,Georgia,quantile,0.5,79.61981223193074
4 wk ahead inc,13,Georgia,quantile,0.55,87.16922819837109
4 wk ahead inc,13,Georgia,quantile,0.6,92.19807842342526
4 wk ahead inc,13,Georgia,quantile,0.65,101.44948244932385
4 wk ahead inc,13,Georgia,quantile,0.7,112.47015953817807
4 wk ahead inc,13,Georgia,quantile,0.75,121.79596281810547
4 wk ahead inc,13,Georgia,quantile,0.8,129.58834281218432
4 wk ahead inc,13,Georgia,quantile,0.85,152.43150849646238
4 wk ahead inc,13,Georgia,quantile,0.9,159.83493219767158
4 wk ahead inc,13,Georgia,quantile,0.95,177.5216228050865
4 wk ahead inc,13,Georgia,quantile,0.975,194.7236045043767
4 wk ahead inc,13,Georgia,quantile,0.99,217.34729667646508
4 wk ahead inc,13,Georgia,point,NA,91.78679770212642
4 wk ahead cum,13,Georgia,quantile,0.01,952.960123887942
4 wk ahead cum,13,Georgia,quantile,0.025,972.6419918139873
4 wk ahead cum,13,Georgia,quantile,0.05,994.2643692445353
4 wk ahead cum,13,Georgia,quantile,0.1,1020.3413982556089
4 wk ahead cum,13,Georgia,quantile,0.15,1045.6549281383197
4 wk ahead cum,13,Georgia,quantile,0.2,1066.31645424998
4 wk ahead cum,13,Georgia,quantile,0.25,1084.4598501185674
4 wk ahead cum,13,Georgia,quantile,0.3,1105.1919799316142
4 wk ahead cum,13,Georgia,quantile,0.35,1124.7848705876145
4 wk ahead cum,13,Georgia,quantile,0.4,1145.5335111900974
4 wk ahead cum,13,Georgia,quantile,0.45,1167.527390429756
4 wk ahead cum,13,Georgia,quantile,0.5,1190.3116837387392
4 wk ahead cum,13,Georgia,quantile,0.55,1215.3779230801485
4 wk ahead cum,13,Georgia,quantile,0.6,1240.9373889829167
4 wk ahead cum,13,Georgia,quantile,0.65,1268.418647719915
4 wk ahead cum,13,Georgia,quantile,0.7,1300.0297414640127
4 wk ahead cum,13,Georgia,quantile,0.75,1332.9790870354793
4 wk ahead cum,13,Georgia,quantile,0.8,1371.5484482845754
4 wk ahead cum,13,Georgia,quantile,0.85,1423.8553490810214
4 wk ahead cum,13,Georgia,quantile,0.9,1466.7643288702695
4 wk ahead cum,13,Georgia,quantile,0.95,1545.099311068155
4 wk ahead cum,13,Georgia,quantile,0.975,1628.2234985691553
4 wk ahead cum,13,Georgia,quantile,0.99,1731.1237459206354
4 wk ahead cum,13,Georgia,point,NA,1222.8041839754526
5 wk ahead inc,13,Georgia,quantile,0.01,20.97503348165344
5 wk ahead inc,13,Georgia,quantile,0.025,23.593864489721792
5 wk ahead inc,13,Georgia,quantile,0.05,26.403936905906814
5 wk ahead inc,13,Georgia,quantile,0.1,29.16375580905641
5 wk ahead inc,13,Georgia,quantile,0.15,31.75373373722686
5 wk ahead inc,13,Georgia,quantile,0.2,34.904972463182105
5 wk ahead inc,13,Georgia,quantile,0.25,38.35176190237416
5 wk ahead inc,13,Georgia,quantile,0.3,41.07699799298232
5 wk ahead inc,13,Georgia,quantile,0.35,45.64454801199791
5 wk ahead inc,13,Georgia,quantile,0.4,49.87856097578501
5 wk ahead inc,13,Georgia,quantile,0.45,54.26857211639748
5 wk ahead inc,13,Georgia,quantile,0.5,59.57021695181035
5 wk ahead inc,13,Georgia,quantile,0.55,66.48077443012215
5 wk ahead inc,13,Georgia,quantile,0.6,72.36401739692201
5 wk ahead inc,13,Georgia,quantile,0.65,79.22571901913341
5 wk ahead inc,13,Georgia,quantile,0.7,91.13080772759832
5 wk ahead inc,13,Georgia,quantile,0.75,98.79975116637863
5 wk ahead inc,13,Georgia,quantile,0.8,106.86883965192686
5 wk ahead inc,13,Georgia,quantile,0.85,125.634298999529
5 wk ahead inc,13,Georgia,quantile,0.9,141.76293161045842
5 wk ahead inc,13,Georgia,quantile,0.95,156.10411410905837
5 wk ahead inc,13,Georgia,quantile,0.975,170.89394953958688
5 wk ahead inc,13,Georgia,quantile,0.99,189.777686072159
5 wk ahead inc,13,Georgia,point,NA,72.96825889712154
5 wk ahead cum,13,Georgia,quantile,0.01,973.9351573695957
5 wk ahead cum,13,Georgia,quantile,0.025,996.2358563037088
5 wk ahead cum,13,Georgia,quantile,0.05,1020.6683061504417
5 wk ahead cum,13,Georgia,quantile,0.1,1049.505154064665
5 wk ahead cum,13,Georgia,quantile,0.15,1077.4086618755466
5 wk ahead cum,13,Georgia,quantile,0.2,1101.221426713162
5 wk ahead cum,13,Georgia,quantile,0.25,1122.8116120209415
5 wk ahead cum,13,Georgia,quantile,0.3,1146.2689779245966
5 wk ahead cum,13,Georgia,quantile,0.35,1170.4294185996125
5 wk ahead cum,13,Georgia,quantile,0.4,1195.4120721658828
5 wk ahead cum,13,Georgia,quantile,0.45,1221.7959625461535
5 wk ahead cum,13,Georgia,quantile,0.5,1249.8819006905494
5 wk ahead cum,13,Georgia,quantile,0.55,1281.8586975102708
5 wk ahead cum,13,Georgia,quantile,0.6,1313.301406379839
5 wk ahead cum,13,Georgia,quantile,0.65,1347.6443667390486
5 wk ahead cum,13,Georgia,quantile,0.7,1391.1605491916114
5 wk ahead cum,13,Georgia,quantile,0.75,1431.778838201858
5 wk ahead cum,13,Georgia,quantile,0.8,1478.4172879365021
5 wk ahead cum,13,Georgia,quantile,0.85,1549.4896480805505
5 wk ahead cum,13,Georgia,quantile,0.9,1608.5272604807285
5 wk ahead cum,13,Georgia,quantile,0.95,1701.2034251772134
5 wk ahead cum,13,Georgia,quantile,0.975,1799.1174481087423
5 wk ahead cum,13,Georgia,quantile,0.99,1920.9014319927944
5 wk ahead cum,13,Georgia,point,NA,1295.7724428725735
6 wk ahead inc,13,Georgia,quantile,0.01,13.445278172261252
6 wk ahead inc,13,Georgia,quantile,0.025,16.675596938583695
6 wk ahead inc,13,Georgia,quantile,0.05,18.597964320005005
6 wk ahead inc,13,Georgia,quantile,0.1,21.319631667171446
6 wk ahead inc,13,Georgia,quantile,0.15,23.050205079721593
6 wk ahead inc,13,Georgia,quantile,0.2,24.84558869693958
6 wk ahead inc,13,Georgia,quantile,0.25,27.865559902366652
6 wk ahead inc,13,Georgia,quantile,0.3,30.18498447736755
6 wk ahead inc,13,Georgia,quantile,0.35,33.04149311852597
6 wk ahead inc,13,Georgia,quantile,0.4,37.16191548649008
6 wk ahead inc,13,Georgia,quantile,0.45,40.949389261400064
6 wk ahead inc,13,Georgia,quantile,0.5,44.415560030931005
6 wk ahead inc,13,Georgia,quantile,0.55,51.539560640449636
6 wk ahead inc,13,Georgia,quantile,0.6,57.40901486080636
6 wk ahead inc,13,Georgia,quantile,0.65,62.294572836408264
6 wk ahead inc,13,Georgia,quantile,0.7,71.8806235232848
6 wk ahead inc,13,Georgia,quantile,0.75,82.61867263647461
6 wk ahead inc,13,Georgia,quantile,0.8,90.21353843327587
6 wk ahead inc,13,Georgia,quantile,0.85,102.55684280095817
6 wk ahead inc,13,Georgia,quantile,0.9,125.97920748311958
6 wk ahead inc,13,Georgia,quantile,0.95,138.17343327745178
6 wk ahead inc,13,Georgia,quantile,0.975,150.25015963106958
6 wk ahead inc,13,Georgia,quantile,0.99,167.5209396912293
6 wk ahead inc,13,Georgia,point,NA,59.106630454742444
6 wk ahead cum,13,Georgia,quantile,0.01,987.3804355418567
6 wk ahead cum,13,Georgia,quantile,0.025,1012.9114532422927
6 wk ahead cum,13,Georgia,quantile,0.05,1039.266270470447
6 wk ahead cum,13,Georgia,quantile,0.1,1070.8247857318363
6 wk ahead cum,13,Georgia,quantile,0.15,1100.4588669552684
6 wk ahead cum,13,Georgia,quantile,0.2,1126.0670154101015
6 wk ahead cum,13,Georgia,quantile,0.25,1150.6771719233082
6 wk ahead cum,13,Georgia,quantile,0.3,1176.4539624019642
6 wk ahead cum,13,Georgia,quantile,0.35,1203.4709117181385
6 wk ahead cum,13,Georgia,quantile,0.4,1232.573987652373
6 wk ahead cum,13,Georgia,quantile,0.45,1262.7453518075536
6 wk ahead cum,13,Georgia,quantile,0.5,1294.2974607214805
6 wk ahead cum,13,Georgia,quantile,0.55,1333.3982581507205
6 wk ahead cum,13,Georgia,quantile,0.6,1370.7104212406452
6 wk ahead cum,13,Georgia,quantile,0.65,1409.9389395754567
6 wk ahead cum,13,Georgia,quantile,0.7,1463.0411727148955
6 wk ahead cum,13,Georgia,quantile,0.75,1514.397510838333
6 wk ahead cum,13,Georgia,quantile,0.8,1568.630826369778
6 wk ahead cum,13,Georgia,quantile,0.85,1652.0464908815086
6 wk ahead cum,13,Georgia,quantile,0.9,1734.5064679638479
6 wk ahead cum,13,Georgia,quantile,0.95,1839.3768584546647
6 wk ahead cum,13,Georgia,quantile,0.975,1949.367607739812
6 wk ahead cum,13,Georgia,quantile,0.99,2088.4223716840233
6 wk ahead cum,13,Georgia,point,NA,1354.8790733273165
1 day ahead inc,66,Guam,quantile,0.01,0.2355608405215885
1 day ahead inc,66,Guam,quantile,0.025,0.24701230195470186
1 day ahead inc,66,Guam,quantile,0.05,0.2582904916907384
1 day ahead inc,66,Guam,quantile,0.1,0.2760742566980996
1 day ahead inc,66,Guam,quantile,0.15,0.2895813673796485
1 day ahead inc,66,Guam,quantile,0.2,0.30362494607633994
1 day ahead inc,66,Guam,quantile,0.25,0.3151354591146611
1 day ahead inc,66,Guam,quantile,0.3,0.3250672318479457
1 day ahead inc,66,Guam,quantile,0.35,0.33767449934830873
1 day ahead inc,66,Guam,quantile,0.4,0.34669859419010274
1 day ahead inc,66,Guam,quantile,0.45,0.3579794977302969
1 day ahead inc,66,Guam,quantile,0.5,0.3685895605885972
1 day ahead inc,66,Guam,quantile,0.55,0.3814642186173293
1 day ahead inc,66,Guam,quantile,0.6,0.3949511041392511
1 day ahead inc,66,Guam,quantile,0.65,0.4057936585334818
1 day ahead inc,66,Guam,quantile,0.7,0.4188522898945037
1 day ahead inc,66,Guam,quantile,0.75,0.4339381595674898
1 day ahead inc,66,Guam,quantile,0.8,0.4531839032262039
1 day ahead inc,66,Guam,quantile,0.85,0.4826565898986796
1 day ahead inc,66,Guam,quantile,0.9,0.5194015763842053
1 day ahead inc,66,Guam,quantile,0.95,0.5681270411378269
1 day ahead inc,66,Guam,quantile,0.975,0.6024048338226787
1 day ahead inc,66,Guam,quantile,0.99,0.6398573242552972
1 day ahead inc,66,Guam,point,NA,0.3835908613454492
1 day ahead cum,66,Guam,quantile,0.01,5.235560840521589
1 day ahead cum,66,Guam,quantile,0.025,5.247012301954702
1 day ahead cum,66,Guam,quantile,0.05,5.2582904916907385
1 day ahead cum,66,Guam,quantile,0.1,5.2760742566981
1 day ahead cum,66,Guam,quantile,0.15,5.289581367379649
1 day ahead cum,66,Guam,quantile,0.2,5.30362494607634
1 day ahead cum,66,Guam,quantile,0.25,5.315135459114662
1 day ahead cum,66,Guam,quantile,0.3,5.325067231847946
1 day ahead cum,66,Guam,quantile,0.35,5.337674499348308
1 day ahead cum,66,Guam,quantile,0.4,5.3466985941901015
1 day ahead cum,66,Guam,quantile,0.45,5.357979497730297
1 day ahead cum,66,Guam,quantile,0.5,5.368589560588596
1 day ahead cum,66,Guam,quantile,0.55,5.38146421861733
1 day ahead cum,66,Guam,quantile,0.6,5.394951104139251
1 day ahead cum,66,Guam,quantile,0.65,5.405793658533481
1 day ahead cum,66,Guam,quantile,0.7,5.418852289894503
1 day ahead cum,66,Guam,quantile,0.75,5.4339381595674885
1 day ahead cum,66,Guam,quantile,0.8,5.453183903226204
1 day ahead cum,66,Guam,quantile,0.85,5.48265658989868
1 day ahead cum,66,Guam,quantile,0.9,5.5194015763842055
1 day ahead cum,66,Guam,quantile,0.95,5.568127041137828
1 day ahead cum,66,Guam,quantile,0.975,5.602404833822678
1 day ahead cum,66,Guam,quantile,0.99,5.639857324255298
1 day ahead cum,66,Guam,point,NA,5.38359086134545
2 day ahead inc,66,Guam,quantile,0.01,0.2315090091932248
2 day ahead inc,66,Guam,quantile,0.025,0.24188068368522064
2 day ahead inc,66,Guam,quantile,0.05,0.2540280021344047
2 day ahead inc,66,Guam,quantile,0.1,0.2693465084234783
2 day ahead inc,66,Guam,quantile,0.15,0.2840099474971573
2 day ahead inc,66,Guam,quantile,0.2,0.29698261346211136
2 day ahead inc,66,Guam,quantile,0.25,0.30907904328947466
2 day ahead inc,66,Guam,quantile,0.3,0.3202931563387813
2 day ahead inc,66,Guam,quantile,0.35,0.3312942835898412
2 day ahead inc,66,Guam,quantile,0.4,0.3397034048036894
2 day ahead inc,66,Guam,quantile,0.45,0.35296325270207
2 day ahead inc,66,Guam,quantile,0.5,0.3640349545526956
2 day ahead inc,66,Guam,quantile,0.55,0.3771952926915226
2 day ahead inc,66,Guam,quantile,0.6,0.3904956863034086
2 day ahead inc,66,Guam,quantile,0.65,0.40437357124640794
2 day ahead inc,66,Guam,quantile,0.7,0.4149361648688599
2 day ahead inc,66,Guam,quantile,0.75,0.4311333809252521
2 day ahead inc,66,Guam,quantile,0.8,0.4484964161430971
2 day ahead inc,66,Guam,quantile,0.85,0.4723576648769125
2 day ahead inc,66,Guam,quantile,0.9,0.5153181800951729
2 day ahead inc,66,Guam,quantile,0.95,0.5610309377472885
2 day ahead inc,66,Guam,quantile,0.975,0.5974244614287637
2 day ahead inc,66,Guam,quantile,0.99,0.6376420030153775
2 day ahead inc,66,Guam,point,NA,0.3784895531368054
2 day ahead cum,66,Guam,quantile,0.01,5.467069849714814
2 day ahead cum,66,Guam,quantile,0.025,5.4888929856399225
2 day ahead cum,66,Guam,quantile,0.05,5.512318493825144
2 day ahead cum,66,Guam,quantile,0.1,5.545420765121578
2 day ahead cum,66,Guam,quantile,0.15,5.573591314876807
2 day ahead cum,66,Guam,quantile,0.2,5.600607559538451
2 day ahead cum,66,Guam,quantile,0.25,5.624214502404136
2 day ahead cum,66,Guam,quantile,0.3,5.645360388186727
2 day ahead cum,66,Guam,quantile,0.35,5.6689687829381485
2 day ahead cum,66,Guam,quantile,0.4,5.686401998993793
2 day ahead cum,66,Guam,quantile,0.45,5.710942750432367
2 day ahead cum,66,Guam,quantile,0.5,5.732624515141293
2 day ahead cum,66,Guam,quantile,0.55,5.758659511308853
2 day ahead cum,66,Guam,quantile,0.6,5.785446790442658
2 day ahead cum,66,Guam,quantile,0.65,5.810167229779889
2 day ahead cum,66,Guam,quantile,0.7,5.833788454763362
2 day ahead cum,66,Guam,quantile,0.75,5.8650715404927425
2 day ahead cum,66,Guam,quantile,0.8,5.9016803193693015
2 day ahead cum,66,Guam,quantile,0.85,5.955014254775593
2 day ahead cum,66,Guam,quantile,0.9,6.034719756479378
2 day ahead cum,66,Guam,quantile,0.95,6.129157978885115
2 day ahead cum,66,Guam,quantile,0.975,6.199829295251442
2 day ahead cum,66,Guam,quantile,0.99,6.277499327270674
2 day ahead cum,66,Guam,point,NA,5.762080414482255
3 day ahead inc,66,Guam,quantile,0.01,0.227622326982756
3 day ahead inc,66,Guam,quantile,0.025,0.23701026164999175
3 day ahead inc,66,Guam,quantile,0.05,0.24884173964948314
3 day ahead inc,66,Guam,quantile,0.1,0.26316917322516337
3 day ahead inc,66,Guam,quantile,0.15,0.2784865532465441
3 day ahead inc,66,Guam,quantile,0.2,0.29072620341613364
3 day ahead inc,66,Guam,quantile,0.25,0.30309242488423843
3 day ahead inc,66,Guam,quantile,0.3,0.31420882167579256
3 day ahead inc,66,Guam,quantile,0.35,0.3248152175954689
3 day ahead inc,66,Guam,quantile,0.4,0.33502938448222097
3 day ahead inc,66,Guam,quantile,0.45,0.34650529803329266
3 day ahead inc,66,Guam,quantile,0.5,0.3592113108361385
3 day ahead inc,66,Guam,quantile,0.55,0.3704341461598217
3 day ahead inc,66,Guam,quantile,0.6,0.3858585257247114
3 day ahead inc,66,Guam,quantile,0.65,0.3997625725979043
3 day ahead inc,66,Guam,quantile,0.7,0.4119960302784692
3 day ahead inc,66,Guam,quantile,0.75,0.4270162245681076
3 day ahead inc,66,Guam,quantile,0.8,0.4411018041127188
3 day ahead inc,66,Guam,quantile,0.85,0.4667994751564043
3 day ahead inc,66,Guam,quantile,0.9,0.5060104325686122
3 day ahead inc,66,Guam,quantile,0.95,0.5544373869015394
3 day ahead inc,66,Guam,quantile,0.975,0.5947693691205814
3 day ahead inc,66,Guam,quantile,0.99,0.6233866544121821
3 day ahead inc,66,Guam,point,NA,0.3732037843322851
3 day ahead cum,66,Guam,quantile,0.01,5.694692176697569
3 day ahead cum,66,Guam,quantile,0.025,5.7259032472899145
3 day ahead cum,66,Guam,quantile,0.05,5.7611602334746275
3 day ahead cum,66,Guam,quantile,0.1,5.808589938346741
3 day ahead cum,66,Guam,quantile,0.15,5.8520778681233505
3 day ahead cum,66,Guam,quantile,0.2,5.891333762954585
3 day ahead cum,66,Guam,quantile,0.25,5.927306927288374
3 day ahead cum,66,Guam,quantile,0.3,5.95956920986252
3 day ahead cum,66,Guam,quantile,0.35,5.993784000533619
3 day ahead cum,66,Guam,quantile,0.4,6.021431383476013
3 day ahead cum,66,Guam,quantile,0.45,6.05744804846566
3 day ahead cum,66,Guam,quantile,0.5,6.091835825977432
3 day ahead cum,66,Guam,quantile,0.55,6.129093657468673
3 day ahead cum,66,Guam,quantile,0.6,6.171305316167372
3 day ahead cum,66,Guam,quantile,0.65,6.209929802377793
3 day ahead cum,66,Guam,quantile,0.7,6.245784485041832
3 day ahead cum,66,Guam,quantile,0.75,6.292087765060849
3 day ahead cum,66,Guam,quantile,0.8,6.34278212348202
3 day ahead cum,66,Guam,quantile,0.85,6.421813729931996
3 day ahead cum,66,Guam,quantile,0.9,6.540730189047991
3 day ahead cum,66,Guam,quantile,0.95,6.683595365786655
3 day ahead cum,66,Guam,quantile,0.975,6.794598664372024
3 day ahead cum,66,Guam,quantile,0.99,6.9008859816828565
3 day ahead cum,66,Guam,point,NA,6.13528419881454
4 day ahead inc,66,Guam,quantile,0.01,0.22389102013345494
4 day ahead inc,66,Guam,quantile,0.025,0.2323847011223835
4 day ahead inc,66,Guam,quantile,0.05,0.2434683748953683
4 day ahead inc,66,Guam,quantile,0.1,0.2586778452183036
4 day ahead inc,66,Guam,quantile,0.15,0.2733171494581944
4 day ahead inc,66,Guam,quantile,0.2,0.2842062512343615
4 day ahead inc,66,Guam,quantile,0.25,0.2968322122230554
4 day ahead inc,66,Guam,quantile,0.3,0.3069389713020998
4 day ahead inc,66,Guam,quantile,0.35,0.3182265701664705
4 day ahead inc,66,Guam,quantile,0.4,0.3304365634068053
4 day ahead inc,66,Guam,quantile,0.45,0.3411046757490165
4 day ahead inc,66,Guam,quantile,0.5,0.3541255279014302
4 day ahead inc,66,Guam,quantile,0.55,0.3669654724216657
4 day ahead inc,66,Guam,quantile,0.6,0.38050828321682856
4 day ahead inc,66,Guam,quantile,0.65,0.3952650899475051
4 day ahead inc,66,Guam,quantile,0.7,0.4096561389913421
4 day ahead inc,66,Guam,quantile,0.75,0.4219527622208791
4 day ahead inc,66,Guam,quantile,0.8,0.4382509395692006
4 day ahead inc,66,Guam,quantile,0.85,0.4631076690256379
4 day ahead inc,66,Guam,quantile,0.9,0.4976385143580181
4 day ahead inc,66,Guam,quantile,0.95,0.5480128904615618
4 day ahead inc,66,Guam,quantile,0.975,0.5885389477383539
4 day ahead inc,66,Guam,quantile,0.99,0.6232079852391053
4 day ahead inc,66,Guam,point,NA,0.36783378451453785
4 day ahead cum,66,Guam,quantile,0.01,5.918583196831023
4 day ahead cum,66,Guam,quantile,0.025,5.9582879484122975
4 day ahead cum,66,Guam,quantile,0.05,6.004628608369996
4 day ahead cum,66,Guam,quantile,0.1,6.067267783565044
4 day ahead cum,66,Guam,quantile,0.15,6.125395017581544
4 day ahead cum,66,Guam,quantile,0.2,6.175540014188948
4 day ahead cum,66,Guam,quantile,0.25,6.224139139511429
4 day ahead cum,66,Guam,quantile,0.3,6.266508181164618
