target,location,location_name,type,quantile,value
1 wk ahead inc,18,Indiana,quantile,0.9,323.6014405616494
1 wk ahead inc,18,Indiana,quantile,0.95,338.16800373367494
1 wk ahead inc,18,Indiana,quantile,0.975,351.1827254708145
1 wk ahead inc,18,Indiana,quantile,0.99,363.70785194322536
1 wk ahead inc,18,Indiana,point,NA,273.71804341307296
1 wk ahead cum,18,Indiana,quantile,0.01,528.9939679600718
1 wk ahead cum,18,Indiana,quantile,0.025,532.0818052000425
1 wk ahead cum,18,Indiana,quantile,0.05,536.1997210918469
1 wk ahead cum,18,Indiana,quantile,0.1,540.3037994148532
1 wk ahead cum,18,Indiana,quantile,0.15,543.3198413608625
1 wk ahead cum,18,Indiana,quantile,0.2,545.236132574945
1 wk ahead cum,18,Indiana,quantile,0.25,547.0035570636369
1 wk ahead cum,18,Indiana,quantile,0.3,548.6148741560222
1 wk ahead cum,18,Indiana,quantile,0.35,549.8749337079809
1 wk ahead cum,18,Indiana,quantile,0.4,551.2626127049195
1 wk ahead cum,18,Indiana,quantile,0.45,552.7068082216385
1 wk ahead cum,18,Indiana,quantile,0.5,554.2905737071005
1 wk ahead cum,18,Indiana,quantile,0.55,555.772174142166
1 wk ahead cum,18,Indiana,quantile,0.6,557.4811078629419
1 wk ahead cum,18,Indiana,quantile,0.65,559.1288755481484
1 wk ahead cum,18,Indiana,quantile,0.7,561.1879168188352
1 wk ahead cum,18,Indiana,quantile,0.75,563.229754768888
1 wk ahead cum,18,Indiana,quantile,0.8,565.8328788181545
1 wk ahead cum,18,Indiana,quantile,0.85,568.7772971770939
1 wk ahead cum,18,Indiana,quantile,0.9,572.9546425624408
1 wk ahead cum,18,Indiana,quantile,0.95,578.4205033626235
1 wk ahead cum,18,Indiana,quantile,0.975,583.0715247828108
1 wk ahead cum,18,Indiana,quantile,0.99,588.4501468055922
1 wk ahead cum,18,Indiana,point,NA,555.5087583181353
2 wk ahead inc,18,Indiana,quantile,0.01,132.79317402458332
2 wk ahead inc,18,Indiana,quantile,0.025,149.43166139674636
2 wk ahead inc,18,Indiana,quantile,0.05,163.14911080702467
2 wk ahead inc,18,Indiana,quantile,0.1,179.8811931305114
2 wk ahead inc,18,Indiana,quantile,0.15,192.49616854731462
2 wk ahead inc,18,Indiana,quantile,0.2,202.10519848188943
2 wk ahead inc,18,Indiana,quantile,0.25,210.62776110671777
2 wk ahead inc,18,Indiana,quantile,0.3,219.68979131195204
2 wk ahead inc,18,Indiana,quantile,0.35,226.828304456815
2 wk ahead inc,18,Indiana,quantile,0.4,233.87440052206878
2 wk ahead inc,18,Indiana,quantile,0.45,240.79953901993383
2 wk ahead inc,18,Indiana,quantile,0.5,248.04832547496096
2 wk ahead inc,18,Indiana,quantile,0.55,254.4300870855869
2 wk ahead inc,18,Indiana,quantile,0.6,262.02981505807236
2 wk ahead inc,18,Indiana,quantile,0.65,269.6888206410344
2 wk ahead inc,18,Indiana,quantile,0.7,277.45949069485545
2 wk ahead inc,18,Indiana,quantile,0.75,286.32134397605097
2 wk ahead inc,18,Indiana,quantile,0.8,297.2550872911756
2 wk ahead inc,18,Indiana,quantile,0.85,310.8102792153556
2 wk ahead inc,18,Indiana,quantile,0.9,326.497722840428
2 wk ahead inc,18,Indiana,quantile,0.95,353.9175078416503
2 wk ahead inc,18,Indiana,quantile,0.975,378.9983238731116
2 wk ahead inc,18,Indiana,quantile,0.99,406.4778183206461
2 wk ahead inc,18,Indiana,point,NA,251.41811611975749
2 wk ahead cum,18,Indiana,quantile,0.01,661.7871419846551
2 wk ahead cum,18,Indiana,quantile,0.025,681.5134665967888
2 wk ahead cum,18,Indiana,quantile,0.05,699.3488318988716
2 wk ahead cum,18,Indiana,quantile,0.1,720.1849925453645
2 wk ahead cum,18,Indiana,quantile,0.15,735.8160099081772
2 wk ahead cum,18,Indiana,quantile,0.2,747.3413310568344
2 wk ahead cum,18,Indiana,quantile,0.25,757.6313181703548
2 wk ahead cum,18,Indiana,quantile,0.3,768.3046654679742
2 wk ahead cum,18,Indiana,quantile,0.35,776.703238164796
2 wk ahead cum,18,Indiana,quantile,0.4,785.1370132269882
2 wk ahead cum,18,Indiana,quantile,0.45,793.5063472415724
2 wk ahead cum,18,Indiana,quantile,0.5,802.3388991820613
2 wk ahead cum,18,Indiana,quantile,0.55,810.2022612277527
2 wk ahead cum,18,Indiana,quantile,0.6,819.5109229210143
2 wk ahead cum,18,Indiana,quantile,0.65,828.8176961891827
2 wk ahead cum,18,Indiana,quantile,0.7,838.6474075136908
2 wk ahead cum,18,Indiana,quantile,0.75,849.5510987449389
2 wk ahead cum,18,Indiana,quantile,0.8,863.0879661093303
2 wk ahead cum,18,Indiana,quantile,0.85,879.5875763924495
2 wk ahead cum,18,Indiana,quantile,0.9,899.4523654028688
2 wk ahead cum,18,Indiana,quantile,0.95,932.3380112042737
2 wk ahead cum,18,Indiana,quantile,0.975,962.0698486559224
2 wk ahead cum,18,Indiana,quantile,0.99,994.9279651262384
2 wk ahead cum,18,Indiana,point,NA,806.9268744378927
3 wk ahead inc,18,Indiana,quantile,0.01,75.78563411810214
3 wk ahead inc,18,Indiana,quantile,0.025,89.10484277420255
3 wk ahead inc,18,Indiana,quantile,0.05,99.40861437743757
3 wk ahead inc,18,Indiana,quantile,0.1,116.42424721827506
3 wk ahead inc,18,Indiana,quantile,0.15,130.09568008139664
3 wk ahead inc,18,Indiana,quantile,0.2,141.48547438580442
3 wk ahead inc,18,Indiana,quantile,0.25,152.7185454144738
3 wk ahead inc,18,Indiana,quantile,0.3,164.42664957615486
3 wk ahead inc,18,Indiana,quantile,0.35,173.68479045300714
3 wk ahead inc,18,Indiana,quantile,0.4,184.08948592530822
3 wk ahead inc,18,Indiana,quantile,0.45,193.88180514449738
3 wk ahead inc,18,Indiana,quantile,0.5,204.00067554207146
3 wk ahead inc,18,Indiana,quantile,0.55,213.00606303819401
3 wk ahead inc,18,Indiana,quantile,0.6,222.374462382533
3 wk ahead inc,18,Indiana,quantile,0.65,233.63804932162088
3 wk ahead inc,18,Indiana,quantile,0.7,244.0882327789022
3 wk ahead inc,18,Indiana,quantile,0.75,254.81226560329983
3 wk ahead inc,18,Indiana,quantile,0.8,266.8803283474395
3 wk ahead inc,18,Indiana,quantile,0.85,281.791378337936
3 wk ahead inc,18,Indiana,quantile,0.9,302.510700543437
3 wk ahead inc,18,Indiana,quantile,0.95,327.864655325538
3 wk ahead inc,18,Indiana,quantile,0.975,361.9904960209507
3 wk ahead inc,18,Indiana,quantile,0.99,388.3628627650595
3 wk ahead inc,18,Indiana,point,NA,207.4390985537364
3 wk ahead cum,18,Indiana,quantile,0.01,737.5727761027573
3 wk ahead cum,18,Indiana,quantile,0.025,770.6183093709915
3 wk ahead cum,18,Indiana,quantile,0.05,798.757446276309
3 wk ahead cum,18,Indiana,quantile,0.1,836.6092397636397
3 wk ahead cum,18,Indiana,quantile,0.15,865.9116899895738
3 wk ahead cum,18,Indiana,quantile,0.2,888.8268054426388
3 wk ahead cum,18,Indiana,quantile,0.25,910.3498635848283
3 wk ahead cum,18,Indiana,quantile,0.3,932.7313150441291
3 wk ahead cum,18,Indiana,quantile,0.35,950.388028617803
3 wk ahead cum,18,Indiana,quantile,0.4,969.2264991522966
3 wk ahead cum,18,Indiana,quantile,0.45,987.3881523860698
3 wk ahead cum,18,Indiana,quantile,0.5,1006.339574724133
3 wk ahead cum,18,Indiana,quantile,0.55,1023.2083242659468
3 wk ahead cum,18,Indiana,quantile,0.6,1041.885385303547
3 wk ahead cum,18,Indiana,quantile,0.65,1062.4557455108034
3 wk ahead cum,18,Indiana,quantile,0.7,1082.7356402925927
3 wk ahead cum,18,Indiana,quantile,0.75,1104.3633643482387
3 wk ahead cum,18,Indiana,quantile,0.8,1129.96829445677
3 wk ahead cum,18,Indiana,quantile,0.85,1161.3789547303854
3 wk ahead cum,18,Indiana,quantile,0.9,1201.963065946306
3 wk ahead cum,18,Indiana,quantile,0.95,1260.2026665298115
3 wk ahead cum,18,Indiana,quantile,0.975,1324.0603446768728
3 wk ahead cum,18,Indiana,quantile,0.99,1383.2908278912976
3 wk ahead cum,18,Indiana,point,NA,1014.3659729916292
4 wk ahead inc,18,Indiana,quantile,0.01,45.76089741675115
4 wk ahead inc,18,Indiana,quantile,0.025,52.194197648448444
4 wk ahead inc,18,Indiana,quantile,0.05,60.15093454499489
4 wk ahead inc,18,Indiana,quantile,0.1,72.74832415156743
4 wk ahead inc,18,Indiana,quantile,0.15,84.01599563030106
4 wk ahead inc,18,Indiana,quantile,0.2,94.93881251305321
4 wk ahead inc,18,Indiana,quantile,0.25,106.35928559707924
4 wk ahead inc,18,Indiana,quantile,0.3,117.23353873671937
4 wk ahead inc,18,Indiana,quantile,0.35,128.6421411038117
4 wk ahead inc,18,Indiana,quantile,0.4,140.4195409813235
4 wk ahead inc,18,Indiana,quantile,0.45,151.46233770364336
4 wk ahead inc,18,Indiana,quantile,0.5,162.75897673779377
4 wk ahead inc,18,Indiana,quantile,0.55,175.03199971659294
4 wk ahead inc,18,Indiana,quantile,0.6,186.40344180157078
4 wk ahead inc,18,Indiana,quantile,0.65,200.0757501800278
4 wk ahead inc,18,Indiana,quantile,0.7,213.2045063562609
4 wk ahead inc,18,Indiana,quantile,0.75,226.5697615271416
4 wk ahead inc,18,Indiana,quantile,0.8,240.8717151877946
4 wk ahead inc,18,Indiana,quantile,0.85,258.32444203803556
4 wk ahead inc,18,Indiana,quantile,0.9,277.14246477649624
4 wk ahead inc,18,Indiana,quantile,0.95,304.60730169936335
4 wk ahead inc,18,Indiana,quantile,0.975,333.27249861654803
4 wk ahead inc,18,Indiana,quantile,0.99,361.80886947266623
4 wk ahead inc,18,Indiana,point,NA,170.5754544871763
4 wk ahead cum,18,Indiana,quantile,0.01,783.3336735195085
4 wk ahead cum,18,Indiana,quantile,0.025,822.8125070194399
4 wk ahead cum,18,Indiana,quantile,0.05,858.908380821304
4 wk ahead cum,18,Indiana,quantile,0.1,909.357563915207
4 wk ahead cum,18,Indiana,quantile,0.15,949.9276856198748
4 wk ahead cum,18,Indiana,quantile,0.2,983.7656179556919
4 wk ahead cum,18,Indiana,quantile,0.25,1016.7091491819076
4 wk ahead cum,18,Indiana,quantile,0.3,1049.9648537808484
4 wk ahead cum,18,Indiana,quantile,0.35,1079.0301697216146
4 wk ahead cum,18,Indiana,quantile,0.4,1109.6460401336203
4 wk ahead cum,18,Indiana,quantile,0.45,1138.8504900897133
4 wk ahead cum,18,Indiana,quantile,0.5,1169.0985514619267
4 wk ahead cum,18,Indiana,quantile,0.55,1198.2403239825398
4 wk ahead cum,18,Indiana,quantile,0.6,1228.288827105118
4 wk ahead cum,18,Indiana,quantile,0.65,1262.5314956908312
4 wk ahead cum,18,Indiana,quantile,0.7,1295.9401466488534
4 wk ahead cum,18,Indiana,quantile,0.75,1330.9331258753805
4 wk ahead cum,18,Indiana,quantile,0.8,1370.8400096445646
4 wk ahead cum,18,Indiana,quantile,0.85,1419.703396768421
4 wk ahead cum,18,Indiana,quantile,0.9,1479.105530722802
4 wk ahead cum,18,Indiana,quantile,0.95,1564.8099682291752
4 wk ahead cum,18,Indiana,quantile,0.975,1657.3328432934206
4 wk ahead cum,18,Indiana,quantile,0.99,1745.099697363964
4 wk ahead cum,18,Indiana,point,NA,1184.9414274788055
5 wk ahead inc,18,Indiana,quantile,0.01,28.87812894087262
5 wk ahead inc,18,Indiana,quantile,0.025,32.634726634158945
5 wk ahead inc,18,Indiana,quantile,0.05,37.94647237964558
5 wk ahead inc,18,Indiana,quantile,0.1,46.14696076006325
5 wk ahead inc,18,Indiana,quantile,0.15,55.33731612075103
5 wk ahead inc,18,Indiana,quantile,0.2,64.38840626669244
5 wk ahead inc,18,Indiana,quantile,0.25,74.15785353175472
5 wk ahead inc,18,Indiana,quantile,0.3,82.83333147849467
5 wk ahead inc,18,Indiana,quantile,0.35,95.50343651373775
5 wk ahead inc,18,Indiana,quantile,0.4,106.85474980390606
5 wk ahead inc,18,Indiana,quantile,0.45,118.47225207033506
5 wk ahead inc,18,Indiana,quantile,0.5,130.9463023227686
5 wk ahead inc,18,Indiana,quantile,0.55,143.76501369307158
5 wk ahead inc,18,Indiana,quantile,0.6,157.7377523257287
5 wk ahead inc,18,Indiana,quantile,0.65,170.618850157656
5 wk ahead inc,18,Indiana,quantile,0.7,186.2458017177975
5 wk ahead inc,18,Indiana,quantile,0.75,201.04558977028339
5 wk ahead inc,18,Indiana,quantile,0.8,219.73412693329584
5 wk ahead inc,18,Indiana,quantile,0.85,238.0891879915556
5 wk ahead inc,18,Indiana,quantile,0.9,257.3151521272773
5 wk ahead inc,18,Indiana,quantile,0.95,284.8017748598778
5 wk ahead inc,18,Indiana,quantile,0.975,312.8031686092326
5 wk ahead inc,18,Indiana,quantile,0.99,338.04577772959755
5 wk ahead inc,18,Indiana,point,NA,142.84648745109112
5 wk ahead cum,18,Indiana,quantile,0.01,812.211802460381
5 wk ahead cum,18,Indiana,quantile,0.025,855.4472336535988
5 wk ahead cum,18,Indiana,quantile,0.05,896.8548532009496
5 wk ahead cum,18,Indiana,quantile,0.1,955.5045246752702
5 wk ahead cum,18,Indiana,quantile,0.15,1005.2650017406261
5 wk ahead cum,18,Indiana,quantile,0.2,1048.1540242223846
5 wk ahead cum,18,Indiana,quantile,0.25,1090.8670027136625
5 wk ahead cum,18,Indiana,quantile,0.3,1132.7981852593432
5 wk ahead cum,18,Indiana,quantile,0.35,1174.5336062353524
5 wk ahead cum,18,Indiana,quantile,0.4,1216.5007899375262
5 wk ahead cum,18,Indiana,quantile,0.45,1257.3227421600486
5 wk ahead cum,18,Indiana,quantile,0.5,1300.0448537846953
5 wk ahead cum,18,Indiana,quantile,0.55,1342.0053376756116
5 wk ahead cum,18,Indiana,quantile,0.6,1386.0265794308466
5 wk ahead cum,18,Indiana,quantile,0.65,1433.1503458484872
5 wk ahead cum,18,Indiana,quantile,0.7,1482.1859483666512
5 wk ahead cum,18,Indiana,quantile,0.75,1531.9787156456641
5 wk ahead cum,18,Indiana,quantile,0.8,1590.5741365778601
5 wk ahead cum,18,Indiana,quantile,0.85,1657.7925847599765
5 wk ahead cum,18,Indiana,quantile,0.9,1736.4206828500794
5 wk ahead cum,18,Indiana,quantile,0.95,1849.6117430890533
5 wk ahead cum,18,Indiana,quantile,0.975,1970.1360119026533
5 wk ahead cum,18,Indiana,quantile,0.99,2083.145475093562
5 wk ahead cum,18,Indiana,point,NA,1327.7879149298965
6 wk ahead inc,18,Indiana,quantile,0.01,18.65264986316429
6 wk ahead inc,18,Indiana,quantile,0.025,21.068651766610476
6 wk ahead inc,18,Indiana,quantile,0.05,24.424925545474522
6 wk ahead inc,18,Indiana,quantile,0.1,31.05763010745369
6 wk ahead inc,18,Indiana,quantile,0.15,37.186212370306336
6 wk ahead inc,18,Indiana,quantile,0.2,44.92822361424628
6 wk ahead inc,18,Indiana,quantile,0.25,52.01345554984
6 wk ahead inc,18,Indiana,quantile,0.3,60.41110313288007
6 wk ahead inc,18,Indiana,quantile,0.35,71.15085246909203
6 wk ahead inc,18,Indiana,quantile,0.4,81.35392652093994
6 wk ahead inc,18,Indiana,quantile,0.45,94.01941121978005
6 wk ahead inc,18,Indiana,quantile,0.5,105.76258269048361
6 wk ahead inc,18,Indiana,quantile,0.55,118.13499526552715
6 wk ahead inc,18,Indiana,quantile,0.6,133.42055329910008
6 wk ahead inc,18,Indiana,quantile,0.65,146.12429016655022
6 wk ahead inc,18,Indiana,quantile,0.7,162.7145583737484
6 wk ahead inc,18,Indiana,quantile,0.75,179.20619558421555
6 wk ahead inc,18,Indiana,quantile,0.8,200.29817964757743
6 wk ahead inc,18,Indiana,quantile,0.85,218.49612458427356
6 wk ahead inc,18,Indiana,quantile,0.9,239.72040447798764
6 wk ahead inc,18,Indiana,quantile,0.95,266.0771620638948
6 wk ahead inc,18,Indiana,quantile,0.975,292.64188188976175
6 wk ahead inc,18,Indiana,quantile,0.99,312.8631951476845
6 wk ahead inc,18,Indiana,point,NA,121.78455829990989
6 wk ahead cum,18,Indiana,quantile,0.01,830.8644523235455
6 wk ahead cum,18,Indiana,quantile,0.025,876.5158854202092
6 wk ahead cum,18,Indiana,quantile,0.05,921.279778746424
6 wk ahead cum,18,Indiana,quantile,0.1,986.5621547827237
6 wk ahead cum,18,Indiana,quantile,0.15,1042.4512141109324
6 wk ahead cum,18,Indiana,quantile,0.2,1093.0822478366308
6 wk ahead cum,18,Indiana,quantile,0.25,1142.8804582635025
6 wk ahead cum,18,Indiana,quantile,0.3,1193.2092883922232
6 wk ahead cum,18,Indiana,quantile,0.35,1245.6844587044445
6 wk ahead cum,18,Indiana,quantile,0.4,1297.854716458466
6 wk ahead cum,18,Indiana,quantile,0.45,1351.3421533798285
6 wk ahead cum,18,Indiana,quantile,0.5,1405.8074364751792
6 wk ahead cum,18,Indiana,quantile,0.55,1460.1403329411387
6 wk ahead cum,18,Indiana,quantile,0.6,1519.4471327299466
6 wk ahead cum,18,Indiana,quantile,0.65,1579.2746360150372
6 wk ahead cum,18,Indiana,quantile,0.7,1644.9005067403991
6 wk ahead cum,18,Indiana,quantile,0.75,1711.1849112298794
6 wk ahead cum,18,Indiana,quantile,0.8,1790.8723162254375
6 wk ahead cum,18,Indiana,quantile,0.85,1876.2887093442496
6 wk ahead cum,18,Indiana,quantile,0.9,1976.1410873280668
6 wk ahead cum,18,Indiana,quantile,0.95,2115.688905152949
6 wk ahead cum,18,Indiana,quantile,0.975,2262.777893792415
6 wk ahead cum,18,Indiana,quantile,0.99,2396.008670241247
6 wk ahead cum,18,Indiana,point,NA,1449.5724732298065
1 day ahead inc,20,Kansas,quantile,0.01,2.642441460198414
1 day ahead inc,20,Kansas,quantile,0.025,2.8184440496652186
1 day ahead inc,20,Kansas,quantile,0.05,3.0401288937958215
1 day ahead inc,20,Kansas,quantile,0.1,3.3569423944689176
1 day ahead inc,20,Kansas,quantile,0.15,3.596071362653097
1 day ahead inc,20,Kansas,quantile,0.2,3.7708101329866497
1 day ahead inc,20,Kansas,quantile,0.25,3.9405451504598727
1 day ahead inc,20,Kansas,quantile,0.3,4.088299419834399
1 day ahead inc,20,Kansas,quantile,0.35,4.233658900486686
1 day ahead inc,20,Kansas,quantile,0.4,4.3309384976733405
1 day ahead inc,20,Kansas,quantile,0.45,4.471365800408167
1 day ahead inc,20,Kansas,quantile,0.5,4.585497491729853
1 day ahead inc,20,Kansas,quantile,0.55,4.694942992271357
1 day ahead inc,20,Kansas,quantile,0.6,4.818586452575516
1 day ahead inc,20,Kansas,quantile,0.65,4.978199974815057
1 day ahead inc,20,Kansas,quantile,0.7,5.080155605808148
1 day ahead inc,20,Kansas,quantile,0.75,5.235329175095098
1 day ahead inc,20,Kansas,quantile,0.8,5.4585545600632015
1 day ahead inc,20,Kansas,quantile,0.85,5.723782064855312
1 day ahead inc,20,Kansas,quantile,0.9,6.1092341056473485
1 day ahead inc,20,Kansas,quantile,0.95,6.760165183572418
1 day ahead inc,20,Kansas,quantile,0.975,7.180405532763237
1 day ahead inc,20,Kansas,quantile,0.99,7.615342587172416
1 day ahead inc,20,Kansas,point,NA,4.6731665957201445
1 day ahead cum,20,Kansas,quantile,0.01,82.6424414601984
1 day ahead cum,20,Kansas,quantile,0.025,82.81844404966522
1 day ahead cum,20,Kansas,quantile,0.05,83.04012889379581
1 day ahead cum,20,Kansas,quantile,0.1,83.35694239446892
1 day ahead cum,20,Kansas,quantile,0.15,83.59607136265309
1 day ahead cum,20,Kansas,quantile,0.2,83.77081013298665
1 day ahead cum,20,Kansas,quantile,0.25,83.94054515045987
1 day ahead cum,20,Kansas,quantile,0.3,84.0882994198344
1 day ahead cum,20,Kansas,quantile,0.35,84.23365890048669
1 day ahead cum,20,Kansas,quantile,0.4,84.33093849767334
1 day ahead cum,20,Kansas,quantile,0.45,84.47136580040818
1 day ahead cum,20,Kansas,quantile,0.5,84.58549749172984
1 day ahead cum,20,Kansas,quantile,0.55,84.69494299227135
1 day ahead cum,20,Kansas,quantile,0.6,84.81858645257552
1 day ahead cum,20,Kansas,quantile,0.65,84.97819997481507
1 day ahead cum,20,Kansas,quantile,0.7,85.08015560580814
1 day ahead cum,20,Kansas,quantile,0.75,85.23532917509509
1 day ahead cum,20,Kansas,quantile,0.8,85.4585545600632
1 day ahead cum,20,Kansas,quantile,0.85,85.72378206485531
1 day ahead cum,20,Kansas,quantile,0.9,86.10923410564733
1 day ahead cum,20,Kansas,quantile,0.95,86.76016518357244
1 day ahead cum,20,Kansas,quantile,0.975,87.18040553276323
1 day ahead cum,20,Kansas,quantile,0.99,87.6153425871724
1 day ahead cum,20,Kansas,point,NA,84.67316659572016
2 day ahead inc,20,Kansas,quantile,0.01,2.4678077716710005
2 day ahead inc,20,Kansas,quantile,0.025,2.6910081599849884
2 day ahead inc,20,Kansas,quantile,0.05,2.9163190239343137
2 day ahead inc,20,Kansas,quantile,0.1,3.2062484838723253
2 day ahead inc,20,Kansas,quantile,0.15,3.4431209895742003
2 day ahead inc,20,Kansas,quantile,0.2,3.6617941332884536
2 day ahead inc,20,Kansas,quantile,0.25,3.8047736581183433
2 day ahead inc,20,Kansas,quantile,0.3,3.9481627426385892
2 day ahead inc,20,Kansas,quantile,0.35,4.088569688098406
2 day ahead inc,20,Kansas,quantile,0.4,4.221215570782
2 day ahead inc,20,Kansas,quantile,0.45,4.3509472170723145
2 day ahead inc,20,Kansas,quantile,0.5,4.4619313658924415
2 day ahead inc,20,Kansas,quantile,0.55,4.594345474902153
2 day ahead inc,20,Kansas,quantile,0.6,4.711719614679047
2 day ahead inc,20,Kansas,quantile,0.65,4.86547918310449
2 day ahead inc,20,Kansas,quantile,0.7,4.9953025556462425
2 day ahead inc,20,Kansas,quantile,0.75,5.1490266044443445
2 day ahead inc,20,Kansas,quantile,0.8,5.363808400991599
2 day ahead inc,20,Kansas,quantile,0.85,5.5785604535946725
2 day ahead inc,20,Kansas,quantile,0.9,5.913718174519223
2 day ahead inc,20,Kansas,quantile,0.95,6.579236405686817
2 day ahead inc,20,Kansas,quantile,0.975,7.125894081065544
2 day ahead inc,20,Kansas,quantile,0.99,7.639723358941352
2 day ahead inc,20,Kansas,point,NA,4.557367480568653
2 day ahead cum,20,Kansas,quantile,0.01,85.11024923186942
2 day ahead cum,20,Kansas,quantile,0.025,85.5094522096502
2 day ahead cum,20,Kansas,quantile,0.05,85.95644791773012
2 day ahead cum,20,Kansas,quantile,0.1,86.56319087834126
2 day ahead cum,20,Kansas,quantile,0.15,87.0391923522273
2 day ahead cum,20,Kansas,quantile,0.2,87.4326042662751
2 day ahead cum,20,Kansas,quantile,0.25,87.74531880857822
2 day ahead cum,20,Kansas,quantile,0.3,88.03646216247299
2 day ahead cum,20,Kansas,quantile,0.35,88.32222858858509
2 day ahead cum,20,Kansas,quantile,0.4,88.55215406845535
2 day ahead cum,20,Kansas,quantile,0.45,88.82231301748048
2 day ahead cum,20,Kansas,quantile,0.5,89.0474288576223
2 day ahead cum,20,Kansas,quantile,0.55,89.2892884671735
2 day ahead cum,20,Kansas,quantile,0.6,89.53030606725456
2 day ahead cum,20,Kansas,quantile,0.65,89.84367915791954
2 day ahead cum,20,Kansas,quantile,0.7,90.0754581614544
2 day ahead cum,20,Kansas,quantile,0.75,90.38435577953943
2 day ahead cum,20,Kansas,quantile,0.8,90.82236296105481
2 day ahead cum,20,Kansas,quantile,0.85,91.30234251844999
2 day ahead cum,20,Kansas,quantile,0.9,92.02295228016656
2 day ahead cum,20,Kansas,quantile,0.95,93.33940158925924
2 day ahead cum,20,Kansas,quantile,0.975,94.30629961382877
2 day ahead cum,20,Kansas,quantile,0.99,95.25506594611376
2 day ahead cum,20,Kansas,point,NA,89.23053407628879
3 day ahead inc,20,Kansas,quantile,0.01,2.3135966661788414
3 day ahead inc,20,Kansas,quantile,0.025,2.548199617226504
3 day ahead inc,20,Kansas,quantile,0.05,2.7678433334442327
3 day ahead inc,20,Kansas,quantile,0.1,3.051376200297639
3 day ahead inc,20,Kansas,quantile,0.15,3.2954925662348216
3 day ahead inc,20,Kansas,quantile,0.2,3.5077695670551403
3 day ahead inc,20,Kansas,quantile,0.25,3.665483208341101
3 day ahead inc,20,Kansas,quantile,0.3,3.8189905154181987
3 day ahead inc,20,Kansas,quantile,0.35,3.9614140611178414
3 day ahead inc,20,Kansas,quantile,0.4,4.099524859167188
3 day ahead inc,20,Kansas,quantile,0.45,4.21047854820824
3 day ahead inc,20,Kansas,quantile,0.5,4.347100513978366
3 day ahead inc,20,Kansas,quantile,0.55,4.4642653427994565
3 day ahead inc,20,Kansas,quantile,0.6,4.62946923045454
3 day ahead inc,20,Kansas,quantile,0.65,4.764148811480403
3 day ahead inc,20,Kansas,quantile,0.7,4.877961506346802
3 day ahead inc,20,Kansas,quantile,0.75,5.082196426522772
3 day ahead inc,20,Kansas,quantile,0.8,5.264253342008559
3 day ahead inc,20,Kansas,quantile,0.85,5.4685092769726085
3 day ahead inc,20,Kansas,quantile,0.9,5.803468422908247
3 day ahead inc,20,Kansas,quantile,0.95,6.449906403792441
3 day ahead inc,20,Kansas,quantile,0.975,6.9767790505689184
3 day ahead inc,20,Kansas,quantile,0.99,7.627462039952352
3 day ahead inc,20,Kansas,point,NA,4.428345794982611
3 day ahead cum,20,Kansas,quantile,0.01,87.42384589804827
3 day ahead cum,20,Kansas,quantile,0.025,88.0576518268767
3 day ahead cum,20,Kansas,quantile,0.05,88.72429125117435
3 day ahead cum,20,Kansas,quantile,0.1,89.61456707863888
3 day ahead cum,20,Kansas,quantile,0.15,90.33468491846213
3 day ahead cum,20,Kansas,quantile,0.2,90.94037383333023
3 day ahead cum,20,Kansas,quantile,0.25,91.4108020169193
3 day ahead cum,20,Kansas,quantile,0.3,91.85545267789118
3 day ahead cum,20,Kansas,quantile,0.35,92.28364264970293
3 day ahead cum,20,Kansas,quantile,0.4,92.65167892762251
3 day ahead cum,20,Kansas,quantile,0.45,93.03279156568873
3 day ahead cum,20,Kansas,quantile,0.5,93.39452937160068
3 day ahead cum,20,Kansas,quantile,0.55,93.75355380997296
3 day ahead cum,20,Kansas,quantile,0.6,94.1597752977091
3 day ahead cum,20,Kansas,quantile,0.65,94.60782796939995
3 day ahead cum,20,Kansas,quantile,0.7,94.95341966780121
3 day ahead cum,20,Kansas,quantile,0.75,95.4665522060622
3 day ahead cum,20,Kansas,quantile,0.8,96.08661630306335
3 day ahead cum,20,Kansas,quantile,0.85,96.77085179542259
3 day ahead cum,20,Kansas,quantile,0.9,97.82642070307482
3 day ahead cum,20,Kansas,quantile,0.95,99.78930799305168
3 day ahead cum,20,Kansas,quantile,0.975,101.28307866439768
3 day ahead cum,20,Kansas,quantile,0.99,102.88252798606614
3 day ahead cum,20,Kansas,point,NA,93.6588798712714
4 day ahead inc,20,Kansas,quantile,0.01,2.1568509898009727
4 day ahead inc,20,Kansas,quantile,0.025,2.378112911953998
4 day ahead inc,20,Kansas,quantile,0.05,2.6164642034719603
4 day ahead inc,20,Kansas,quantile,0.1,2.908744132636873
4 day ahead inc,20,Kansas,quantile,0.15,3.1471141250544368
4 day ahead inc,20,Kansas,quantile,0.2,3.3618603024918565
4 day ahead inc,20,Kansas,quantile,0.25,3.494758881362725
4 day ahead inc,20,Kansas,quantile,0.3,3.683955072274425
4 day ahead inc,20,Kansas,quantile,0.35,3.812003844279378
4 day ahead inc,20,Kansas,quantile,0.4,3.954638170995004
4 day ahead inc,20,Kansas,quantile,0.45,4.068847347068751
4 day ahead inc,20,Kansas,quantile,0.5,4.230604183660106
4 day ahead inc,20,Kansas,quantile,0.55,4.352535539798405
4 day ahead inc,20,Kansas,quantile,0.6,4.516825268378273
