target,location,location_name,type,quantile,value
2 day ahead cum,10,Delaware,quantile,0.1,49.704606005379105
2 day ahead cum,10,Delaware,quantile,0.15,49.92361901326883
2 day ahead cum,10,Delaware,quantile,0.2,50.03893565417941
2 day ahead cum,10,Delaware,quantile,0.25,50.14712850797668
2 day ahead cum,10,Delaware,quantile,0.3,50.293830301958025
2 day ahead cum,10,Delaware,quantile,0.35,50.4397055488069
2 day ahead cum,10,Delaware,quantile,0.4,50.52391281171533
2 day ahead cum,10,Delaware,quantile,0.45,50.60103243126769
2 day ahead cum,10,Delaware,quantile,0.5,50.67841518075633
2 day ahead cum,10,Delaware,quantile,0.55,50.77269219574762
2 day ahead cum,10,Delaware,quantile,0.6,50.89114841092734
2 day ahead cum,10,Delaware,quantile,0.65,50.99266128506447
2 day ahead cum,10,Delaware,quantile,0.7,51.09318686015708
2 day ahead cum,10,Delaware,quantile,0.75,51.208674048235395
2 day ahead cum,10,Delaware,quantile,0.8,51.304544369845935
2 day ahead cum,10,Delaware,quantile,0.85,51.449502522149544
2 day ahead cum,10,Delaware,quantile,0.9,51.61731054121989
2 day ahead cum,10,Delaware,quantile,0.95,51.917642300551215
2 day ahead cum,10,Delaware,quantile,0.975,52.068704663731616
2 day ahead cum,10,Delaware,quantile,0.99,52.31792743674792
2 day ahead cum,10,Delaware,point,NA,50.695120797217214
3 day ahead inc,10,Delaware,quantile,0.01,2.896558177118812
3 day ahead inc,10,Delaware,quantile,0.025,3.0545110552262718
3 day ahead inc,10,Delaware,quantile,0.05,3.165158983615895
3 day ahead inc,10,Delaware,quantile,0.1,3.257981042528913
3 day ahead inc,10,Delaware,quantile,0.15,3.3930750893319725
3 day ahead inc,10,Delaware,quantile,0.2,3.447580727506786
3 day ahead inc,10,Delaware,quantile,0.25,3.5260014922354865
3 day ahead inc,10,Delaware,quantile,0.3,3.60258876543548
3 day ahead inc,10,Delaware,quantile,0.35,3.6709913036538433
3 day ahead inc,10,Delaware,quantile,0.4,3.74167162690498
3 day ahead inc,10,Delaware,quantile,0.45,3.777086337698591
3 day ahead inc,10,Delaware,quantile,0.5,3.844226601684937
3 day ahead inc,10,Delaware,quantile,0.55,3.880039716867093
3 day ahead inc,10,Delaware,quantile,0.6,3.9476911683941776
3 day ahead inc,10,Delaware,quantile,0.65,4.0112021229109915
3 day ahead inc,10,Delaware,quantile,0.7,4.065972704201873
3 day ahead inc,10,Delaware,quantile,0.75,4.135982663690963
3 day ahead inc,10,Delaware,quantile,0.8,4.199942016898004
3 day ahead inc,10,Delaware,quantile,0.85,4.276884105568309
3 day ahead inc,10,Delaware,quantile,0.9,4.3783671282242205
3 day ahead inc,10,Delaware,quantile,0.95,4.537481253733357
3 day ahead inc,10,Delaware,quantile,0.975,4.632227067981988
3 day ahead inc,10,Delaware,quantile,0.99,4.769900454586589
3 day ahead inc,10,Delaware,point,NA,3.8350424414577655
3 day ahead cum,10,Delaware,quantile,0.01,52.12080223388467
3 day ahead cum,10,Delaware,quantile,0.025,52.48371077388233
3 day ahead cum,10,Delaware,quantile,0.05,52.69981754580913
3 day ahead cum,10,Delaware,quantile,0.1,52.96258704790802
3 day ahead cum,10,Delaware,quantile,0.15,53.31669410260079
3 day ahead cum,10,Delaware,quantile,0.2,53.486516381686194
3 day ahead cum,10,Delaware,quantile,0.25,53.673130000212176
3 day ahead cum,10,Delaware,quantile,0.3,53.8964190673935
3 day ahead cum,10,Delaware,quantile,0.35,54.11069685246075
3 day ahead cum,10,Delaware,quantile,0.4,54.26558443862032
3 day ahead cum,10,Delaware,quantile,0.45,54.37811876896628
3 day ahead cum,10,Delaware,quantile,0.5,54.52264178244127
3 day ahead cum,10,Delaware,quantile,0.55,54.652731912614705
3 day ahead cum,10,Delaware,quantile,0.6,54.83883957932153
3 day ahead cum,10,Delaware,quantile,0.65,55.003863407975466
3 day ahead cum,10,Delaware,quantile,0.7,55.15915956435895
3 day ahead cum,10,Delaware,quantile,0.75,55.344656711926355
3 day ahead cum,10,Delaware,quantile,0.8,55.504486386743935
3 day ahead cum,10,Delaware,quantile,0.85,55.72638662771785
3 day ahead cum,10,Delaware,quantile,0.9,55.99567766944409
3 day ahead cum,10,Delaware,quantile,0.95,56.45512355428456
3 day ahead cum,10,Delaware,quantile,0.975,56.70093173171362
3 day ahead cum,10,Delaware,quantile,0.99,57.087827891334506
3 day ahead cum,10,Delaware,point,NA,54.53016323867497
4 day ahead inc,10,Delaware,quantile,0.01,2.7391291888691733
4 day ahead inc,10,Delaware,quantile,0.025,2.8981192380934693
4 day ahead inc,10,Delaware,quantile,0.05,3.0301526189546384
4 day ahead inc,10,Delaware,quantile,0.1,3.166692105980589
4 day ahead inc,10,Delaware,quantile,0.15,3.29790149671336
4 day ahead inc,10,Delaware,quantile,0.2,3.3933396159884515
4 day ahead inc,10,Delaware,quantile,0.25,3.450866143649812
4 day ahead inc,10,Delaware,quantile,0.3,3.5447230932203766
4 day ahead inc,10,Delaware,quantile,0.35,3.6047301389504467
4 day ahead inc,10,Delaware,quantile,0.4,3.693694542763427
4 day ahead inc,10,Delaware,quantile,0.45,3.751155204354277
4 day ahead inc,10,Delaware,quantile,0.5,3.792536939533402
4 day ahead inc,10,Delaware,quantile,0.55,3.8620888454381817
4 day ahead inc,10,Delaware,quantile,0.6,3.9231246541675766
4 day ahead inc,10,Delaware,quantile,0.65,4.0083345928835845
4 day ahead inc,10,Delaware,quantile,0.7,4.072974784668706
4 day ahead inc,10,Delaware,quantile,0.75,4.13190811807984
4 day ahead inc,10,Delaware,quantile,0.8,4.216988414366308
4 day ahead inc,10,Delaware,quantile,0.85,4.297706398866849
4 day ahead inc,10,Delaware,quantile,0.9,4.4385198863331405
4 day ahead inc,10,Delaware,quantile,0.95,4.58636003219105
4 day ahead inc,10,Delaware,quantile,0.975,4.680625854160241
4 day ahead inc,10,Delaware,quantile,0.99,4.821426807346018
4 day ahead inc,10,Delaware,point,NA,3.8046282279313255
4 day ahead cum,10,Delaware,quantile,0.01,54.85993142275384
4 day ahead cum,10,Delaware,quantile,0.025,55.381830011975794
4 day ahead cum,10,Delaware,quantile,0.05,55.72997016476378
4 day ahead cum,10,Delaware,quantile,0.1,56.129279153888604
4 day ahead cum,10,Delaware,quantile,0.15,56.61459559931416
4 day ahead cum,10,Delaware,quantile,0.2,56.87985599767464
4 day ahead cum,10,Delaware,quantile,0.25,57.12399614386199
4 day ahead cum,10,Delaware,quantile,0.3,57.44114216061389
4 day ahead cum,10,Delaware,quantile,0.35,57.71542699141119
4 day ahead cum,10,Delaware,quantile,0.4,57.959278981383754
4 day ahead cum,10,Delaware,quantile,0.45,58.12927397332056
4 day ahead cum,10,Delaware,quantile,0.5,58.31517872197467
4 day ahead cum,10,Delaware,quantile,0.55,58.51482075805289
4 day ahead cum,10,Delaware,quantile,0.6,58.761964233489095
4 day ahead cum,10,Delaware,quantile,0.65,59.01219800085905
4 day ahead cum,10,Delaware,quantile,0.7,59.23213434902765
4 day ahead cum,10,Delaware,quantile,0.75,59.4765648300062
4 day ahead cum,10,Delaware,quantile,0.8,59.72147480111025
4 day ahead cum,10,Delaware,quantile,0.85,60.024093026584694
4 day ahead cum,10,Delaware,quantile,0.9,60.434197555777224
4 day ahead cum,10,Delaware,quantile,0.95,61.041483586475614
4 day ahead cum,10,Delaware,quantile,0.975,61.381557585873864
4 day ahead cum,10,Delaware,quantile,0.99,61.909254698680535
4 day ahead cum,10,Delaware,point,NA,58.33479146660631
5 day ahead inc,10,Delaware,quantile,0.01,2.6112790335643945
5 day ahead inc,10,Delaware,quantile,0.025,2.743243751022985
5 day ahead inc,10,Delaware,quantile,0.05,2.9060206445468206
5 day ahead inc,10,Delaware,quantile,0.1,3.0948055120135423
5 day ahead inc,10,Delaware,quantile,0.15,3.2187005451049333
5 day ahead inc,10,Delaware,quantile,0.2,3.3061862335674763
5 day ahead inc,10,Delaware,quantile,0.25,3.3920116436877183
5 day ahead inc,10,Delaware,quantile,0.3,3.450217278957877
5 day ahead inc,10,Delaware,quantile,0.35,3.5579202328602366
5 day ahead inc,10,Delaware,quantile,0.4,3.604572496851792
5 day ahead inc,10,Delaware,quantile,0.45,3.69640287175448
5 day ahead inc,10,Delaware,quantile,0.5,3.7468856495062695
5 day ahead inc,10,Delaware,quantile,0.55,3.8128875974460863
5 day ahead inc,10,Delaware,quantile,0.6,3.9098050451769097
5 day ahead inc,10,Delaware,quantile,0.65,3.9858909825100293
5 day ahead inc,10,Delaware,quantile,0.7,4.046306803553543
5 day ahead inc,10,Delaware,quantile,0.75,4.136581647987512
5 day ahead inc,10,Delaware,quantile,0.8,4.23236532158349
5 day ahead inc,10,Delaware,quantile,0.85,4.322043937605609
5 day ahead inc,10,Delaware,quantile,0.9,4.45959915980538
5 day ahead inc,10,Delaware,quantile,0.95,4.628516342207253
5 day ahead inc,10,Delaware,quantile,0.975,4.738352827647213
5 day ahead inc,10,Delaware,quantile,0.99,4.855431840469142
5 day ahead inc,10,Delaware,point,NA,3.764386747874145
5 day ahead cum,10,Delaware,quantile,0.01,57.471210456318225
5 day ahead cum,10,Delaware,quantile,0.025,58.12507376299878
5 day ahead cum,10,Delaware,quantile,0.05,58.6359908093106
5 day ahead cum,10,Delaware,quantile,0.1,59.224084665902154
5 day ahead cum,10,Delaware,quantile,0.15,59.8332961444191
5 day ahead cum,10,Delaware,quantile,0.2,60.18604223124211
5 day ahead cum,10,Delaware,quantile,0.25,60.516007787549704
5 day ahead cum,10,Delaware,quantile,0.3,60.89135943957177
5 day ahead cum,10,Delaware,quantile,0.35,61.27334722427142
5 day ahead cum,10,Delaware,quantile,0.4,61.56385147823554
5 day ahead cum,10,Delaware,quantile,0.45,61.82567684507504
5 day ahead cum,10,Delaware,quantile,0.5,62.06206437148094
5 day ahead cum,10,Delaware,quantile,0.55,62.32770835549897
5 day ahead cum,10,Delaware,quantile,0.6,62.671769278666
5 day ahead cum,10,Delaware,quantile,0.65,62.99808898336907
5 day ahead cum,10,Delaware,quantile,0.7,63.2784411525812
5 day ahead cum,10,Delaware,quantile,0.75,63.61314647799371
5 day ahead cum,10,Delaware,quantile,0.8,63.95384012269374
5 day ahead cum,10,Delaware,quantile,0.85,64.34613696419031
5 day ahead cum,10,Delaware,quantile,0.9,64.89379671558262
5 day ahead cum,10,Delaware,quantile,0.95,65.66999992868287
5 day ahead cum,10,Delaware,quantile,0.975,66.11991041352107
5 day ahead cum,10,Delaware,quantile,0.99,66.76468653914965
5 day ahead cum,10,Delaware,point,NA,62.09917821448046
6 day ahead inc,10,Delaware,quantile,0.01,2.4915565647591214
6 day ahead inc,10,Delaware,quantile,0.025,2.592841792435399
6 day ahead inc,10,Delaware,quantile,0.05,2.763149035469516
6 day ahead inc,10,Delaware,quantile,0.1,2.9926410280098366
6 day ahead inc,10,Delaware,quantile,0.15,3.1081722260817486
6 day ahead inc,10,Delaware,quantile,0.2,3.2163263688752286
6 day ahead inc,10,Delaware,quantile,0.25,3.3078078704906777
6 day ahead inc,10,Delaware,quantile,0.3,3.3885901897883506
6 day ahead inc,10,Delaware,quantile,0.35,3.4727093928755344
6 day ahead inc,10,Delaware,quantile,0.4,3.55996912090102
6 day ahead inc,10,Delaware,quantile,0.45,3.6251957987909167
6 day ahead inc,10,Delaware,quantile,0.5,3.697463157057249
6 day ahead inc,10,Delaware,quantile,0.55,3.7839208301753673
6 day ahead inc,10,Delaware,quantile,0.6,3.8707011157279054
6 day ahead inc,10,Delaware,quantile,0.65,3.9530301289435736
6 day ahead inc,10,Delaware,quantile,0.7,4.0268811025632765
6 day ahead inc,10,Delaware,quantile,0.75,4.144470364524318
6 day ahead inc,10,Delaware,quantile,0.8,4.23668146629344
6 day ahead inc,10,Delaware,quantile,0.85,4.347759198819524
6 day ahead inc,10,Delaware,quantile,0.9,4.489595284017192
6 day ahead inc,10,Delaware,quantile,0.95,4.721205597808996
6 day ahead inc,10,Delaware,quantile,0.975,4.7968858491791915
6 day ahead inc,10,Delaware,quantile,0.99,4.897584429519133
6 day ahead inc,10,Delaware,point,NA,3.719178370145431
6 day ahead cum,10,Delaware,quantile,0.01,59.962767021077354
6 day ahead cum,10,Delaware,quantile,0.025,60.71791555543418
6 day ahead cum,10,Delaware,quantile,0.05,61.39913984478011
6 day ahead cum,10,Delaware,quantile,0.1,62.216725693911975
6 day ahead cum,10,Delaware,quantile,0.15,62.94146837050084
6 day ahead cum,10,Delaware,quantile,0.2,63.40236860011734
6 day ahead cum,10,Delaware,quantile,0.25,63.82381565804038
6 day ahead cum,10,Delaware,quantile,0.3,64.27994962936012
6 day ahead cum,10,Delaware,quantile,0.35,64.74605661714696
6 day ahead cum,10,Delaware,quantile,0.4,65.12382059913654
6 day ahead cum,10,Delaware,quantile,0.45,65.45087264386596
6 day ahead cum,10,Delaware,quantile,0.5,65.75952752853819
6 day ahead cum,10,Delaware,quantile,0.55,66.11162918567435
6 day ahead cum,10,Delaware,quantile,0.6,66.5424703943939
6 day ahead cum,10,Delaware,quantile,0.65,66.95111911231265
6 day ahead cum,10,Delaware,quantile,0.7,67.30532225514447
6 day ahead cum,10,Delaware,quantile,0.75,67.75761684251802
6 day ahead cum,10,Delaware,quantile,0.8,68.19052158898718
6 day ahead cum,10,Delaware,quantile,0.85,68.69389616300984
6 day ahead cum,10,Delaware,quantile,0.9,69.38339199959981
6 day ahead cum,10,Delaware,quantile,0.95,70.39120552649186
6 day ahead cum,10,Delaware,quantile,0.975,70.91679626270026
6 day ahead cum,10,Delaware,quantile,0.99,71.66227096866879
6 day ahead cum,10,Delaware,point,NA,65.81835658462589
7 day ahead inc,10,Delaware,quantile,0.01,2.3801945790238297
7 day ahead inc,10,Delaware,quantile,0.025,2.460278763592864
7 day ahead inc,10,Delaware,quantile,0.05,2.6163507902801117
7 day ahead inc,10,Delaware,quantile,0.1,2.8678346549944287
7 day ahead inc,10,Delaware,quantile,0.15,2.995960687559712
7 day ahead inc,10,Delaware,quantile,0.2,3.110618790761261
7 day ahead inc,10,Delaware,quantile,0.25,3.2104573682017414
7 day ahead inc,10,Delaware,quantile,0.3,3.317601967094423
7 day ahead inc,10,Delaware,quantile,0.35,3.3810129501241573
7 day ahead inc,10,Delaware,quantile,0.4,3.4611454354128925
7 day ahead inc,10,Delaware,quantile,0.45,3.5630683423792338
7 day ahead inc,10,Delaware,quantile,0.5,3.6509531882195785
7 day ahead inc,10,Delaware,quantile,0.55,3.736973323826805
7 day ahead inc,10,Delaware,quantile,0.6,3.8209531916786803
7 day ahead inc,10,Delaware,quantile,0.65,3.9276414914616367
7 day ahead inc,10,Delaware,quantile,0.7,4.0284023993621085
7 day ahead inc,10,Delaware,quantile,0.75,4.131460035130789
7 day ahead inc,10,Delaware,quantile,0.8,4.270141263781352
7 day ahead inc,10,Delaware,quantile,0.85,4.37379643681132
7 day ahead inc,10,Delaware,quantile,0.9,4.523887873890428
7 day ahead inc,10,Delaware,quantile,0.95,4.773767366615282
7 day ahead inc,10,Delaware,quantile,0.975,4.856383386505557
7 day ahead inc,10,Delaware,quantile,0.99,4.995177352967655
7 day ahead inc,10,Delaware,point,NA,3.671574388115231
7 day ahead cum,10,Delaware,quantile,0.01,62.34296160010118
7 day ahead cum,10,Delaware,quantile,0.025,63.17819431902704
7 day ahead cum,10,Delaware,quantile,0.05,64.01549063506022
7 day ahead cum,10,Delaware,quantile,0.1,65.08456034890642
7 day ahead cum,10,Delaware,quantile,0.15,65.93742905806056
7 day ahead cum,10,Delaware,quantile,0.2,66.5129873908786
7 day ahead cum,10,Delaware,quantile,0.25,67.03427302624212
7 day ahead cum,10,Delaware,quantile,0.3,67.59755159645454
7 day ahead cum,10,Delaware,quantile,0.35,68.12706956727112
7 day ahead cum,10,Delaware,quantile,0.4,68.58496603454944
7 day ahead cum,10,Delaware,quantile,0.45,69.01394098624519
7 day ahead cum,10,Delaware,quantile,0.5,69.41048071675777
7 day ahead cum,10,Delaware,quantile,0.55,69.84860250950115
7 day ahead cum,10,Delaware,quantile,0.6,70.3634235860726
7 day ahead cum,10,Delaware,quantile,0.65,70.87876060377428
7 day ahead cum,10,Delaware,quantile,0.7,71.33372465450658
7 day ahead cum,10,Delaware,quantile,0.75,71.8890768776488
7 day ahead cum,10,Delaware,quantile,0.8,72.46066285276855
7 day ahead cum,10,Delaware,quantile,0.85,73.06769259982116
7 day ahead cum,10,Delaware,quantile,0.9,73.90727987349024
7 day ahead cum,10,Delaware,quantile,0.95,75.16497289310716
7 day ahead cum,10,Delaware,quantile,0.975,75.77317964920582
7 day ahead cum,10,Delaware,quantile,0.99,76.65744832163645
7 day ahead cum,10,Delaware,point,NA,69.48993097274112
1 wk ahead inc,10,Delaware,quantile,0.01,21.562305264654004
1 wk ahead inc,10,Delaware,quantile,0.025,22.226886212674668
1 wk ahead inc,10,Delaware,quantile,0.05,22.679754957709523
1 wk ahead inc,10,Delaware,quantile,0.1,23.322739934310718
1 wk ahead inc,10,Delaware,quantile,0.15,24.05122588792675
1 wk ahead inc,10,Delaware,quantile,0.2,24.452735158533304
1 wk ahead inc,10,Delaware,quantile,0.25,24.80180069675879
1 wk ahead inc,10,Delaware,quantile,0.3,25.237694581440444
1 wk ahead inc,10,Delaware,quantile,0.35,25.617391066084814
1 wk ahead inc,10,Delaware,quantile,0.4,26.017836441308912
1 wk ahead inc,10,Delaware,quantile,0.45,26.288234906041872
1 wk ahead inc,10,Delaware,quantile,0.5,26.553175794649665
1 wk ahead inc,10,Delaware,quantile,0.55,26.863839414820987
1 wk ahead inc,10,Delaware,quantile,0.6,27.22127864892082
1 wk ahead inc,10,Delaware,quantile,0.65,27.604551414754738
1 wk ahead inc,10,Delaware,quantile,0.7,27.96726344473503
1 wk ahead inc,10,Delaware,quantile,0.75,28.338181589424423
1 wk ahead inc,10,Delaware,quantile,0.8,28.737748608933
1 wk ahead inc,10,Delaware,quantile,0.85,29.22593026830127
1 wk ahead inc,10,Delaware,quantile,0.9,29.877176566820165
1 wk ahead inc,10,Delaware,quantile,0.95,30.81986503170893
1 wk ahead inc,10,Delaware,quantile,0.975,31.380021451101896
1 wk ahead inc,10,Delaware,quantile,0.99,32.11902343397651
1 wk ahead inc,10,Delaware,point,NA,26.630185582419802
1 wk ahead cum,10,Delaware,quantile,0.01,54.85993142275384
1 wk ahead cum,10,Delaware,quantile,0.025,55.381830011975794
1 wk ahead cum,10,Delaware,quantile,0.05,55.72997016476378
1 wk ahead cum,10,Delaware,quantile,0.1,56.129279153888604
1 wk ahead cum,10,Delaware,quantile,0.15,56.61459559931416
1 wk ahead cum,10,Delaware,quantile,0.2,56.87985599767464
1 wk ahead cum,10,Delaware,quantile,0.25,57.12399614386199
1 wk ahead cum,10,Delaware,quantile,0.3,57.44114216061389
1 wk ahead cum,10,Delaware,quantile,0.35,57.71542699141119
1 wk ahead cum,10,Delaware,quantile,0.4,57.959278981383754
1 wk ahead cum,10,Delaware,quantile,0.45,58.12927397332056
1 wk ahead cum,10,Delaware,quantile,0.5,58.31517872197467
1 wk ahead cum,10,Delaware,quantile,0.55,58.51482075805289
1 wk ahead cum,10,Delaware,quantile,0.6,58.761964233489095
1 wk ahead cum,10,Delaware,quantile,0.65,59.01219800085905
1 wk ahead cum,10,Delaware,quantile,0.7,59.23213434902765
1 wk ahead cum,10,Delaware,quantile,0.75,59.4765648300062
1 wk ahead cum,10,Delaware,quantile,0.8,59.72147480111025
1 wk ahead cum,10,Delaware,quantile,0.85,60.024093026584694
1 wk ahead cum,10,Delaware,quantile,0.9,60.434197555777224
1 wk ahead cum,10,Delaware,quantile,0.95,61.041483586475614
1 wk ahead cum,10,Delaware,quantile,0.975,61.381557585873864
1 wk ahead cum,10,Delaware,quantile,0.99,61.909254698680535
1 wk ahead cum,10,Delaware,point,NA,58.33479146660631
2 wk ahead inc,10,Delaware,quantile,0.01,15.82117252420217
2 wk ahead inc,10,Delaware,quantile,0.025,16.443018916255653
2 wk ahead inc,10,Delaware,quantile,0.05,17.552758752658868
2 wk ahead inc,10,Delaware,quantile,0.1,19.107152828428106
2 wk ahead inc,10,Delaware,quantile,0.15,20.276272590537253
2 wk ahead inc,10,Delaware,quantile,0.2,21.109011490937686
2 wk ahead inc,10,Delaware,quantile,0.25,21.74519386856725
2 wk ahead inc,10,Delaware,quantile,0.3,22.546321584450023
2 wk ahead inc,10,Delaware,quantile,0.35,23.130946986542845
2 wk ahead inc,10,Delaware,quantile,0.4,23.790469078912515
2 wk ahead inc,10,Delaware,quantile,0.45,24.427758856985534
2 wk ahead inc,10,Delaware,quantile,0.5,25.154897875391043
2 wk ahead inc,10,Delaware,quantile,0.55,25.709305635394827
2 wk ahead inc,10,Delaware,quantile,0.6,26.46549364790806
2 wk ahead inc,10,Delaware,quantile,0.65,27.151420533647187
2 wk ahead inc,10,Delaware,quantile,0.7,28.0064496552764
2 wk ahead inc,10,Delaware,quantile,0.75,28.84419736361961
2 wk ahead inc,10,Delaware,quantile,0.8,29.785694480213554
2 wk ahead inc,10,Delaware,quantile,0.85,30.708155768088627
2 wk ahead inc,10,Delaware,quantile,0.9,31.90111915857718
2 wk ahead inc,10,Delaware,quantile,0.95,33.704205234811376
2 wk ahead inc,10,Delaware,quantile,0.975,34.812962750773565
2 wk ahead inc,10,Delaware,quantile,0.99,35.779157752499366
2 wk ahead inc,10,Delaware,point,NA,25.34390356134693
2 wk ahead cum,10,Delaware,quantile,0.01,70.681103946956
2 wk ahead cum,10,Delaware,quantile,0.025,71.82484892823145
2 wk ahead cum,10,Delaware,quantile,0.05,73.28272891742266
2 wk ahead cum,10,Delaware,quantile,0.1,75.23643198231672
2 wk ahead cum,10,Delaware,quantile,0.15,76.8908681898514
2 wk ahead cum,10,Delaware,quantile,0.2,77.98886748861233
2 wk ahead cum,10,Delaware,quantile,0.25,78.86919001242924
2 wk ahead cum,10,Delaware,quantile,0.3,79.9874637450639
2 wk ahead cum,10,Delaware,quantile,0.35,80.84637397795403
2 wk ahead cum,10,Delaware,quantile,0.4,81.74974806029627
2 wk ahead cum,10,Delaware,quantile,0.45,82.55703283030608
2 wk ahead cum,10,Delaware,quantile,0.5,83.4700765973657
2 wk ahead cum,10,Delaware,quantile,0.55,84.22412639344772
2 wk ahead cum,10,Delaware,quantile,0.6,85.22745788139716
2 wk ahead cum,10,Delaware,quantile,0.65,86.16361853450623
2 wk ahead cum,10,Delaware,quantile,0.7,87.23858400430404
2 wk ahead cum,10,Delaware,quantile,0.75,88.32076219362581
2 wk ahead cum,10,Delaware,quantile,0.8,89.5071692813238
2 wk ahead cum,10,Delaware,quantile,0.85,90.73224879467331
2 wk ahead cum,10,Delaware,quantile,0.9,92.3353167143544
2 wk ahead cum,10,Delaware,quantile,0.95,94.745688821287
2 wk ahead cum,10,Delaware,quantile,0.975,96.19452033664743
2 wk ahead cum,10,Delaware,quantile,0.99,97.68841245117987
2 wk ahead cum,10,Delaware,point,NA,83.67869502795324
3 wk ahead inc,10,Delaware,quantile,0.01,11.25865137305213
3 wk ahead inc,10,Delaware,quantile,0.025,11.68364024140974
3 wk ahead inc,10,Delaware,quantile,0.05,12.468514127218405
3 wk ahead inc,10,Delaware,quantile,0.1,13.775770241954728
3 wk ahead inc,10,Delaware,quantile,0.15,15.254322084077799
3 wk ahead inc,10,Delaware,quantile,0.2,16.252746604874567
3 wk ahead inc,10,Delaware,quantile,0.25,17.59713450797005
3 wk ahead inc,10,Delaware,quantile,0.3,18.49144397871417
3 wk ahead inc,10,Delaware,quantile,0.35,19.270589146551348
3 wk ahead inc,10,Delaware,quantile,0.4,20.296143916389642
3 wk ahead inc,10,Delaware,quantile,0.45,21.19924896730569
3 wk ahead inc,10,Delaware,quantile,0.5,22.307899302107298
3 wk ahead inc,10,Delaware,quantile,0.55,23.12743863329162
3 wk ahead inc,10,Delaware,quantile,0.6,24.027612301398417
3 wk ahead inc,10,Delaware,quantile,0.65,25.378156877040507
3 wk ahead inc,10,Delaware,quantile,0.7,26.753066789428928
3 wk ahead inc,10,Delaware,quantile,0.75,28.201127637933226
3 wk ahead inc,10,Delaware,quantile,0.8,29.711418457530797
3 wk ahead inc,10,Delaware,quantile,0.85,31.284925599583065
3 wk ahead inc,10,Delaware,quantile,0.9,33.41603327487417
3 wk ahead inc,10,Delaware,quantile,0.95,35.38231715673888
3 wk ahead inc,10,Delaware,quantile,0.975,39.091279662586956
3 wk ahead inc,10,Delaware,quantile,0.99,40.04502847775131
3 wk ahead inc,10,Delaware,point,NA,23.033768186104556
3 wk ahead cum,10,Delaware,quantile,0.01,81.93975532000813
3 wk ahead cum,10,Delaware,quantile,0.025,83.5084891696412
3 wk ahead cum,10,Delaware,quantile,0.05,85.75124304464103
3 wk ahead cum,10,Delaware,quantile,0.1,89.01220222427145
3 wk ahead cum,10,Delaware,quantile,0.15,92.14519027392922
3 wk ahead cum,10,Delaware,quantile,0.2,94.24161409348689
3 wk ahead cum,10,Delaware,quantile,0.25,96.4663245203993
3 wk ahead cum,10,Delaware,quantile,0.3,98.4789077237781
3 wk ahead cum,10,Delaware,quantile,0.35,100.1169631245054
3 wk ahead cum,10,Delaware,quantile,0.4,102.04589197668592
3 wk ahead cum,10,Delaware,quantile,0.45,103.75628179761179
3 wk ahead cum,10,Delaware,quantile,0.5,105.777975899473
3 wk ahead cum,10,Delaware,quantile,0.55,107.35156502673935
3 wk ahead cum,10,Delaware,quantile,0.6,109.2550701827956
3 wk ahead cum,10,Delaware,quantile,0.65,111.54177541154677
3 wk ahead cum,10,Delaware,quantile,0.7,113.991650793733
3 wk ahead cum,10,Delaware,quantile,0.75,116.52188983155905
3 wk ahead cum,10,Delaware,quantile,0.8,119.2185877388546
3 wk ahead cum,10,Delaware,quantile,0.85,122.0171743942564
3 wk ahead cum,10,Delaware,quantile,0.9,125.75134998922856
3 wk ahead cum,10,Delaware,quantile,0.95,130.12800597802587
3 wk ahead cum,10,Delaware,quantile,0.975,135.28579999923434
3 wk ahead cum,10,Delaware,quantile,0.99,137.7334409289312
3 wk ahead cum,10,Delaware,point,NA,106.71246321405779
4 wk ahead inc,10,Delaware,quantile,0.01,8.636475852278657
4 wk ahead inc,10,Delaware,quantile,0.025,8.861188446010782
4 wk ahead inc,10,Delaware,quantile,0.05,9.305935831997113
4 wk ahead inc,10,Delaware,quantile,0.1,10.482878828962093
4 wk ahead inc,10,Delaware,quantile,0.15,11.531530863612417
4 wk ahead inc,10,Delaware,quantile,0.2,12.80022571285604
4 wk ahead inc,10,Delaware,quantile,0.25,14.263597268641538
4 wk ahead inc,10,Delaware,quantile,0.3,15.13957692148439
4 wk ahead inc,10,Delaware,quantile,0.35,16.354384502968635
4 wk ahead inc,10,Delaware,quantile,0.4,17.498518900421576
4 wk ahead inc,10,Delaware,quantile,0.45,18.635490631036838
4 wk ahead inc,10,Delaware,quantile,0.5,19.576031613897545
4 wk ahead inc,10,Delaware,quantile,0.55,20.53625512430097
4 wk ahead inc,10,Delaware,quantile,0.6,22.23903112888262
4 wk ahead inc,10,Delaware,quantile,0.65,23.405133334226022
4 wk ahead inc,10,Delaware,quantile,0.7,25.45815306049959
4 wk ahead inc,10,Delaware,quantile,0.75,27.16085512064856
4 wk ahead inc,10,Delaware,quantile,0.8,29.104132861914398
4 wk ahead inc,10,Delaware,quantile,0.85,31.281768961138575
4 wk ahead inc,10,Delaware,quantile,0.9,34.18970064723544
4 wk ahead inc,10,Delaware,quantile,0.95,37.03241999674549
4 wk ahead inc,10,Delaware,quantile,0.975,40.99262163708597
4 wk ahead inc,10,Delaware,quantile,0.99,43.728892375825374
4 wk ahead inc,10,Delaware,point,NA,21.142063650475222
4 wk ahead cum,10,Delaware,quantile,0.01,90.57623117228678
4 wk ahead cum,10,Delaware,quantile,0.025,92.369677615652
