date,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-08-14,5262107,160105,70409477,52145.3,1050.43,868174,0.0646445,0.0600632,3.85586,2.57058,5.7838,0.935189,148126,98750.8,222189,2.55055e+06,1.70037e+06,3.82583e+06,0.00768527,0.00512351,0.0115279,2.90851e+07,1.939e+07,4.36276e+07,0.0876384,0.0584256,0.131458
2020-08-15,5317916,161323,71273661,52534.6,1069.86,884095,0.0637379,0.0594219,3.75655,2.50437,5.63483,0.947924,147707,98471.3,221560,2.49719e+06,1.6648e+06,3.74579e+06,0.00752449,0.00501633,0.0112867,2.92328e+07,1.94885e+07,4.38491e+07,0.0880835,0.0587223,0.132125
2020-08-16,5360239,161937,72127339,51416,1069.86,892037,0.0615765,0.0576389,3.73808,2.49205,5.60712,0.959222,147020,98013.3,220530,2.44687e+06,1.63124e+06,3.6703e+06,0.00737284,0.00491523,0.0110593,2.93798e+07,1.95865e+07,4.40697e+07,0.0885265,0.0590176,0.13279
2020-08-17,5397650,162355,72861204,50797.1,1067.14,881825,0.0614649,0.0576045,3.69348,2.46232,5.54022,0.967476,146310,97539.8,219465,2.40098e+06,1.60065e+06,3.60147e+06,0.00723457,0.00482305,0.0108519,2.95261e+07,1.96841e+07,4.42891e+07,0.0889673,0.0593116,0.133451
2020-08-18,5438142,163552,73583142,48663.4,1049.71,867978,0.0596685,0.0560653,3.75403,2.50268,5.63104,0.973826,146191,97460.7,219286,2.35955e+06,1.57303e+06,3.53933e+06,0.00710974,0.00473983,0.0106646,2.96723e+07,1.97815e+07,4.45084e+07,0.0894078,0.0596052,0.134112
2020-08-19,5483025,164975,74368900,47090.3,1036.14,877476,0.0554578,0.0536656,3.75027,2.50018,5.62541,0.975788,146085,97390.2,219128,2.32295e+06,1.54864e+06,3.48443e+06,0.00699947,0.00466631,0.0104992,2.98184e+07,1.98789e+07,4.47276e+07,0.089848,0.0598987,0.134772
2020-08-20,5526748,166111,75181440,45962,1032,852054,0.0560167,0.0539426,3.72942,2.48628,5.59413,0.973414,145082,96721.6,217624,2.29143e+06,1.52762e+06,3.43715e+06,0.00690449,0.004603,0.0103567,2.99635e+07,1.99756e+07,4.49452e+07,0.0902852,0.0601901,0.135428
2020-08-21,5572943,167219,76050518,44405.1,1016.29,840915,0.0551026,0.0528057,3.74266,2.49511,5.614,0.966944,144263,96175.4,216395,2.26428e+06,1.50952e+06,3.39643e+06,0.00682269,0.00454846,0.010234,3.01077e+07,2.00718e+07,4.51616e+07,0.0907199,0.0604799,0.13608
2020-08-22,5618666,168247,76935827,42964.3,989.143,847059,0.0531157,0.0507217,3.76363,2.50909,5.64545,0.955926,141537,94357.9,212305,2.23963e+06,1.49309e+06,3.35944e+06,0.00674839,0.00449893,0.0101226,3.02493e+07,2.01662e+07,4.53739e+07,0.0911463,0.0607642,0.13672
2020-08-23,5655990,168817,77644833,42250.1,982.857,832422,0.0536024,0.0507557,3.74245,2.49497,5.61368,0.939896,138644,92429.5,207966,2.21657e+06,1.47771e+06,3.32486e+06,0.00667892,0.00445261,0.0100184,3.03879e+07,2.02586e+07,4.55818e+07,0.0915641,0.0610427,0.137346
2020-08-24,5690240,169169,78367512,41798.6,973.429,832346,0.0531372,0.0502178,3.70556,2.47038,5.55834,0.923099,135157,90104.5,202735,2.19361e+06,1.46241e+06,3.29041e+06,0.00660973,0.00440649,0.00991459,3.05231e+07,2.03487e+07,4.57846e+07,0.0919713,0.0613142,0.137957
2020-08-25,5726828,170310,79077093,41240.9,965.429,832347,0.0525462,0.0495477,3.69423,2.46282,5.54134,0.905784,130695,87130.1,196043,2.16942e+06,1.44628e+06,3.25412e+06,0.00653683,0.00435789,0.00980525,3.06537e+07,2.04358e+07,4.59806e+07,0.0923652,0.0615768,0.138548
2020-08-26,5770456,171617,79815070,41061.6,948.857,822703,0.0527767,0.0499105,3.67155,2.4477,5.50733,0.892885,126088,84058.4,189131,2.14315e+06,1.42877e+06,3.21473e+06,0.00645769,0.00430513,0.00968654,3.07798e+07,2.05199e+07,4.61698e+07,0.0927451,0.0618301,0.139118
2020-08-27,5814370,172741,80673862,41088.9,947.143,826407,0.0523671,0.0497199,3.63811,2.42541,5.45716,0.887645,122380,81586.9,183571,2.11477e+06,1.40985e+06,3.17216e+06,0.00637218,0.00424812,0.00955827,3.09022e+07,2.06015e+07,4.63533e+07,0.0931138,0.0620759,0.139671
2020-08-28,5860495,173767,81580975,41078.9,935.429,829539,0.0519943,0.0495201,3.6059,2.40393,5.40885,0.892286,119240,79493.1,178860,2.08453e+06,1.38968e+06,3.12679e+06,0.00628104,0.00418736,0.00942156,3.10215e+07,2.0681e+07,4.65322e+07,0.0934731,0.0623154,0.14021
2020-08-29,5904462,174773,82471426,40828,932.286,828018,0.0516287,0.0493081,3.61778,2.41186,5.42668,0.907059,118545,79029.7,177817,2.05494e+06,1.36996e+06,3.08242e+06,0.00619191,0.00412794,0.00928786,3.114e+07,2.076e+07,4.671e+07,0.0938303,0.0625535,0.140745
2020-08-30,5943747,175247,83298129,41108.1,918.571,841090,0.0509007,0.0488748,3.57642,2.38428,5.36463,0.932444,119155,79436.4,178732,2.02639e+06,1.35093e+06,3.03959e+06,0.00610587,0.00407058,0.00915881,3.12592e+07,2.08394e+07,4.68887e+07,0.0941893,0.0627929,0.141284
2020-08-31,5975020,175627,84033601,40682.9,922.571,841496,0.0502604,0.0483459,3.59635,2.39757,5.39452,0.962852,120751,80500.3,181126,2.00012e+06,1.33341e+06,3.00018e+06,0.00602672,0.00401781,0.00904008,3.13799e+07,2.09199e+07,4.70699e+07,0.0945532,0.0630355,0.14183
2020-09-01,6017446,176651,84849691,41516.9,905.857,860950,0.0503444,0.0482221,3.52124,2.3475,5.28187,0.996124,122900,81933.6,184351,1.97671e+06,1.31781e+06,2.96507e+06,0.00595618,0.00397079,0.00893427,3.15028e+07,2.10019e+07,4.72542e+07,0.0949235,0.0632823,0.142385
2020-09-02,6047663,177674,85606558,40709.1,865.286,864533,0.0492039,0.047088,3.58851,2.39234,5.38277,1.02836,125405,83603.3,188108,1.95593e+06,1.30395e+06,2.93389e+06,0.00589355,0.00392903,0.00884033,3.16282e+07,2.10855e+07,4.74423e+07,0.0953014,0.0635343,0.142952
2020-09-03,6092279,178750,86487698,40809.4,858.429,870045,0.0491355,0.046905,3.55512,2.37008,5.33268,1.05509,127733,85155.3,191599,1.93757e+06,1.29172e+06,2.90636e+06,0.00583825,0.00389217,0.00875738,3.17559e+07,2.11706e+07,4.76339e+07,0.0956863,0.0637908,0.143529
2020-09-04,6143787,179747,87531432,41578.4,854.286,891420,0.048912,0.0466429,3.46966,2.31311,5.20449,1.07373,130229,86819.5,195344,1.92272e+06,1.28181e+06,2.88408e+06,0.0057935,0.00386233,0.00869025,3.18862e+07,2.12574e+07,4.78293e+07,0.0960787,0.0640524,0.144118
2020-09-05,6188531,180663,88498026,41689.4,841.429,903832,0.048423,0.0461252,3.39503,2.26335,5.09254,1.08526,133155,88770.2,199733,1.91161e+06,1.27441e+06,2.86742e+06,0.00576003,0.00384002,0.00864004,3.20193e+07,2.13462e+07,4.8029e+07,0.0964799,0.0643199,0.14472
2020-09-06,6221452,181109,89326018,40780.3,837.429,904721,0.0473569,0.045075,3.39979,2.26652,5.09968,1.08953,135048,90032.1,202572,1.90512e+06,1.27008e+06,2.85769e+06,0.00574048,0.00382698,0.00861071,3.21544e+07,2.14363e+07,4.82316e+07,0.0968868,0.0645912,0.14533
2020-09-07,6249595,181335,89990623,40333.1,815.429,896332,0.0473948,0.044998,3.35101,2.23401,5.02652,1.08914,136456,90970.7,204684,1.90294e+06,1.26862e+06,2.8544e+06,0.00573388,0.00382259,0.00860082,3.22908e+07,2.15272e+07,4.84363e+07,0.097298,0.0648653,0.145947
2020-09-08,6271732,181691,90567918,37434.7,720,857184,0.0458259,0.0436717,3.49128,2.32752,5.23692,1.08548,138584,92389.5,207876,1.90636e+06,1.27091e+06,2.85955e+06,0.00574421,0.00382947,0.00861632,3.24294e+07,2.16196e+07,4.86441e+07,0.0977156,0.0651437,0.146573
2020-09-09,6302902,182793,91270177,36462.7,731.286,849917,0.0450664,0.0429015,3.45799,2.30532,5.18698,1.07738,140860,93906.6,211290,1.91653e+06,1.27769e+06,2.87479e+06,0.00577484,0.00384989,0.00866226,3.25703e+07,2.17135e+07,4.88554e+07,0.09814,0.0654267,0.14721
2020-09-10,6340206,183953,92053703,35418.1,743.286,834956,0.0445431,0.0424192,3.4553,2.30353,5.18295,1.06699,143107,95404.7,214661,1.93355e+06,1.28903e+06,2.90032e+06,0.00582612,0.00388408,0.00873918,3.27134e+07,2.18089e+07,4.90701e+07,0.0985712,0.0657141,0.147857
2020-09-11,6384889,184963,92978081,34443.1,745.143,819294,0.0442661,0.04204,3.46193,2.30795,5.19289,1.05547,144141,96093.7,216211,1.95531e+06,1.30354e+06,2.93296e+06,0.00589169,0.00392779,0.00883753,3.28575e+07,2.1905e+07,4.92863e+07,0.0990055,0.0660037,0.148508
2020-09-12,6426755,185774,93975330,34032,730.143,824575,0.0434929,0.0412722,3.48332,2.32222,5.22499,1.04054,142741,95160.8,214112,1.97881e+06,1.31921e+06,2.96821e+06,0.0059625,0.003975,0.00894375,3.30003e+07,2.20002e+07,4.95004e+07,0.0994356,0.0662904,0.149153
2020-09-13,6461066,186163,94747646,34230.6,722,816890,0.0441959,0.0419035,3.48094,2.32063,5.22141,1.02355,142200,94800.3,213301,2.00247e+06,1.33498e+06,3.0037e+06,0.00603378,0.00402252,0.00905067,3.31425e+07,2.2095e+07,4.97137e+07,0.0998641,0.0665761,0.149796
2020-09-14,6494687,186570,95244363,35013.1,747.857,842762,0.046651,0.0415457,3.44872,2.29915,5.17308,1.0075,141918,94612.3,212878,2.02523e+06,1.35015e+06,3.03784e+06,0.00610237,0.00406825,0.00915356,3.32844e+07,2.21896e+07,4.99266e+07,0.100292,0.0668611,0.150438
2020-09-15,6529591,187614,96059423,36837,846.143,881924,0.046956,0.0417689,3.33633,2.22422,5.00449,0.992436,140301,93533.7,210451,2.04478e+06,1.36319e+06,3.06717e+06,0.00616128,0.00410752,0.00924192,3.34247e+07,2.22831e+07,5.0137e+07,0.100714,0.067143,0.151072
2020-09-16,6569701,188798,96888730,38114.1,857.857,903970,0.0474854,0.0421631,3.29025,2.1935,4.93537,0.981326,138770,92513.4,208155,2.06065e+06,1.37377e+06,3.09097e+06,0.0062091,0.0041394,0.00931365,3.35635e+07,2.23756e+07,5.03452e+07,0.101133,0.0674217,0.151699
2020-09-17,6612990,189669,97859116,38969.1,816.571,934236,0.0469879,0.0417123,3.2778,2.1852,4.9167,0.97522,137375,91583.5,206063,2.07262e+06,1.38175e+06,3.10893e+06,0.00624517,0.00416345,0.00936775,3.37008e+07,2.24672e+07,5.05512e+07,0.101547,0.0676977,0.15232
2020-09-18,6660241,190567,98952852,39336,800.571,960303,0.0460858,0.0409621,3.31069,2.20713,4.96603,0.974378,136775,91183.3,205162,2.08166e+06,1.38777e+06,3.12249e+06,0.00627241,0.00418161,0.00940862,3.38376e+07,2.25584e+07,5.07564e+07,0.101959,0.0679724,0.152938
2020-09-19,6705146,191306,100128753,39770.1,790.286,987214,0.0452416,0.0402852,3.34812,2.23208,5.02218,0.981171,137418,91612.1,206127,2.08885e+06,1.39257e+06,3.13328e+06,0.00629407,0.00419605,0.00944111,3.3975e+07,2.265e+07,5.09625e+07,0.102373,0.0682485,0.153559
2020-09-20,6740649,191629,101105769,39940.4,780.857,1.01989e+06,0.0439726,0.0391617,3.38124,2.25416,5.07186,0.993473,137965,91976.8,206948,2.09366e+06,1.39577e+06,3.14049e+06,0.00630857,0.00420571,0.00946285,3.4113e+07,2.2742e+07,5.11695e+07,0.102788,0.0685256,0.154183
2020-09-21,6779788,191917,101878931,40728.7,763.857,1.01294e+06,0.0429721,0.0402083,3.35037,2.23358,5.02555,1.00796,138995,92663.2,208492,2.09761e+06,1.3984e+06,3.14641e+06,0.00632046,0.00421364,0.00948069,3.4252e+07,2.28347e+07,5.1378e+07,0.103207,0.0688048,0.154811
2020-09-22,6829263,192783,102736418,42810.3,738.429,1.01967e+06,0.0448813,0.0419843,3.23717,2.15812,4.85576,1.02531,141213,94142.3,211820,2.10236e+06,1.40158e+06,3.15355e+06,0.00633479,0.0042232,0.00950219,3.43932e+07,2.29288e+07,5.15898e+07,0.103633,0.0690885,0.155449
2020-09-23,6867883,193930,103750104,42597.4,733.143,1.04663e+06,0.0434581,0.0406994,3.30677,2.20451,4.96015,1.0445,143457,95637.8,215185,2.10724e+06,1.40482e+06,3.16086e+06,0.00634948,0.00423298,0.00952421,3.45367e+07,2.30244e+07,5.1805e+07,0.104065,0.0693767,0.156098
2020-09-24,6911229,194859,104791473,42605.6,741.429,1.05888e+06,0.0430213,0.0402366,3.35888,2.23925,5.03832,1.06286,146187,97458.1,219281,2.11256e+06,1.40838e+06,3.16885e+06,0.00636553,0.00424369,0.00954829,3.46828e+07,2.31219e+07,5.20243e+07,0.104506,0.0696703,0.156758
2020-09-25,6966418,195703,105907492,43739.6,733.714,1.06404e+06,0.0440249,0.0411069,3.29543,2.19695,4.94314,1.07992,149455,99636.9,224183,2.11891e+06,1.41261e+06,3.17837e+06,0.00638466,0.00425644,0.00957698,3.48323e+07,2.32215e+07,5.22484e+07,0.104956,0.0699706,0.157434
2020-09-26,7013821,196566,107030604,44096.4,751.429,1.05788e+06,0.0447235,0.0416839,3.23702,2.15802,4.85554,1.09401,153260,102173,229890,2.12803e+06,1.41869e+06,3.19205e+06,0.00641213,0.00427476,0.0096182,3.49856e+07,2.33237e+07,5.24783e+07,0.105418,0.0702784,0.158126
2020-09-27,7048808,196868,107934990,44022.7,748.429,1.04743e+06,0.0451236,0.0420294,3.23016,2.15344,4.84524,1.10491,157009,104673,235514,2.1423e+06,1.4282e+06,3.21345e+06,0.00645513,0.00430342,0.00968269,3.51426e+07,2.34284e+07,5.27139e+07,0.105891,0.0705938,0.158836
2020-09-28,7084691,197133,109095550,43557.6,745.143,1.10328e+06,0.0422501,0.03948,3.25818,2.17212,4.88727,1.11247,160828,107219,241243,2.16093e+06,1.44062e+06,3.24139e+06,0.00651126,0.00434084,0.00976688,3.53034e+07,2.35356e+07,5.29551e+07,0.106375,0.0709169,0.159563
2020-09-29,7121132,197873,110017025,41695.6,727.143,1.11282e+06,0.0400886,0.0374685,3.36488,2.24325,5.04732,1.11662,164688,109792,247031,2.1837e+06,1.4558e+06,3.27554e+06,0.00657986,0.00438658,0.00986979,3.54681e+07,2.36454e+07,5.32021e+07,0.106872,0.0712477,0.160307
2020-09-30,7165479,198935,110926460,42513.7,715,1.09829e+06,0.041469,0.0387089,3.26412,2.17608,4.89619,1.1177,168155,112103,252232,2.21155e+06,1.47437e+06,3.31733e+06,0.00666379,0.00444253,0.00999569,3.56362e+07,2.37575e+07,5.34544e+07,0.107378,0.0715855,0.161067
2020-10-01,7211084,199783,111933077,42836.4,703.429,1.09457e+06,0.0419871,0.0391353,3.20697,2.13798,4.81046,1.11725,171152,114101,256728,2.24393e+06,1.49596e+06,3.3659e+06,0.00676136,0.00450758,0.010142,3.58074e+07,2.38716e+07,5.37111e+07,0.107894,0.0719293,0.161841
2020-10-02,7260341,200622,113174773,41989,702.714,1.11369e+06,0.0404447,0.0377025,3.2574,2.1716,4.8861,1.11558,174653,116435,261980,2.28121e+06,1.52081e+06,3.42182e+06,0.00687369,0.00458246,0.0103105,3.5982e+07,2.3988e+07,5.39731e+07,0.10842,0.0722802,0.16263
2020-10-03,7311276,201355,114273039,42493.6,684.143,1.11195e+06,0.0410711,0.0382153,3.23386,2.1559,4.85078,1.11422,178540,119027,267811,2.32298e+06,1.54865e+06,3.48446e+06,0.00699954,0.00466636,0.0104993,3.61606e+07,2.41071e+07,5.42409e+07,0.108958,0.0726388,0.163437
2020-10-04,7349264,201717,115301057,42922.3,692.714,1.13469e+06,0.0407892,0.0378272,3.2143,2.14287,4.82146,1.11533,182592,121728,273888,2.36815e+06,1.57877e+06,3.55222e+06,0.00713565,0.0047571,0.0107035,3.63432e+07,2.42288e+07,5.45148e+07,0.109508,0.0730056,0.164263
2020-10-05,7387020,202058,116293272,43189.9,703.571,1.11268e+06,0.0420034,0.0388162,3.21823,2.14549,4.82734,1.12036,186558,124372,279838,2.41674e+06,1.61116e+06,3.62511e+06,0.00728207,0.00485472,0.0109231,3.65297e+07,2.43532e+07,5.47946e+07,0.110071,0.0733804,0.165106
2020-10-06,7425937,202690,117206748,43543.6,688.143,1.11307e+06,0.0423945,0.0391203,3.24304,2.16203,4.86456,1.12775,191183,127455,286774,2.46893e+06,1.64595e+06,3.7034e+06,0.00743932,0.00495955,0.011159,3.67209e+07,2.44806e+07,5.50814e+07,0.110647,0.0737644,0.16597
2020-10-07,7476527,203600,118184217,44435.4,666.429,1.12635e+06,0.0428573,0.0394509,3.22843,2.15229,4.84265,1.1369,197855,131903,296783,2.52557e+06,1.68372e+06,3.78836e+06,0.00761,0.00507333,0.011415,3.69188e+07,2.46125e+07,5.53782e+07,0.111243,0.0741618,0.166864
2020-10-08,7531735,204587,119341075,45807.3,686.286,1.15136e+06,0.0432844,0.0397854,3.19135,2.12757,4.78703,1.14739,205668,137112,308503,2.58778e+06,1.72519e+06,3.88168e+06,0.00779745,0.0051983,0.0116962,3.71244e+07,2.47496e+07,5.56867e+07,0.111862,0.074575,0.167794
2020-10-09,7588537,205474,120544185,46885.1,693.143,1.14876e+06,0.0445349,0.0408138,3.18769,2.12513,4.78154,1.15745,212558,141706,318838,2.65416e+06,1.76944e+06,3.98123e+06,0.00799744,0.00533163,0.0119962,3.7337e+07,2.48913e+07,5.60055e+07,0.112503,0.075002,0.168754
2020-10-10,7645952,206140,121796109,47810.9,683.571,1.17462e+06,0.0444866,0.0407031,3.20555,2.13703,4.80832,1.16503,219059,146039,328588,2.72376e+06,1.81584e+06,4.08564e+06,0.00820717,0.00547144,0.0123107,3.75561e+07,2.50374e+07,5.63341e+07,0.113163,0.075442,0.169745
2020-10-11,7692221,206605,122874225,48993.9,698.286,1.18343e+06,0.0452858,0.0413999,3.20467,2.13644,4.807,1.16877,226000,150667,339000,2.7965e+06,1.86433e+06,4.19475e+06,0.00842634,0.00561756,0.0126395,3.77821e+07,2.5188e+07,5.66731e+07,0.113844,0.075896,0.170766
2020-10-12,7734864,206892,123933796,49692,690.571,1.19653e+06,0.0455262,0.04153,3.2365,2.15767,4.85476,1.16823,233444,155629,350166,2.87293e+06,1.91529e+06,4.3094e+06,0.00865666,0.0057711,0.012985,3.80155e+07,2.53437e+07,5.70233e+07,0.114547,0.0763649,0.171821
2020-10-13,7783457,207592,124985629,51074.3,700.286,1.21958e+06,0.0459603,0.0418785,3.22447,2.14965,4.83671,1.16493,240654,160436,360981,2.95276e+06,1.96851e+06,4.42914e+06,0.00889719,0.00593146,0.0133458,3.82562e+07,2.55041e+07,5.73842e+07,0.115273,0.0768484,0.172909
2020-10-14,7839574,208408,126030487,51863.9,686.857,1.23349e+06,0.04627,0.0420466,3.24224,2.16149,4.86336,1.1591,246364,164243,369547,3.03444e+06,2.02296e+06,4.55165e+06,0.00914329,0.00609553,0.0137149,3.85025e+07,2.56683e+07,5.77538e+07,0.116015,0.0773433,0.174022
2020-10-15,7902966,209345,127139866,53033,679.714,1.22777e+06,0.0476011,0.0431946,3.22727,2.15151,4.84091,1.15179,251506,167671,377259,3.11779e+06,2.07853e+06,4.67668e+06,0.00939444,0.00626296,0.0140917,3.8754e+07,2.5836e+07,5.8131e+07,0.116773,0.0778485,0.175159
2020-10-16,7971214,210236,128370794,54668.1,680.286,1.22579e+06,0.0488944,0.0445983,3.19479,2.12986,4.79219,1.14597,257872,171915,386808,3.20451e+06,2.13634e+06,4.80676e+06,0.00965575,0.00643716,0.0144836,3.90119e+07,2.60079e+07,5.85178e+07,0.11755,0.0783665,0.176325
2020-10-17,8028544,210998,129669523,54656,694,1.22668e+06,0.0485929,0.0445559,3.26662,2.17775,4.89993,1.14363,264591,176394,396887,3.29445e+06,2.1963e+06,4.94167e+06,0.00992674,0.00661783,0.0148901,3.92765e+07,2.61843e+07,5.89147e+07,0.118347,0.078898,0.17752
2020-10-18,8076828,211395,130721196,54943.9,684.286,1.21693e+06,0.0490134,0.0451497,3.32325,2.2155,4.98487,1.14544,272156,181437,408234,3.38806e+06,2.25871e+06,5.08209e+06,0.0102088,0.00680588,0.0153132,3.95486e+07,2.63658e+07,5.9323e+07,0.119167,0.0794447,0.178751
2020-10-19,8133938,211856,131855916,57010.6,709.143,1.22144e+06,0.0503746,0.046675,3.27235,2.18157,4.90852,1.15219,280656,187104,420984,3.48613e+06,2.32408e+06,5.22919e+06,0.0105043,0.00700287,0.0157565,3.98293e+07,2.65529e+07,5.9744e+07,0.120013,0.0800085,0.180019
2020-10-20,8194485,212694,132808663,58718.3,728.857,1.20399e+06,0.0525407,0.0487698,3.25593,2.17062,4.88389,1.16328,290165,193443,435247,3.58973e+06,2.39315e+06,5.3846e+06,0.0108165,0.007211,0.0162247,4.01195e+07,2.67463e+07,6.01792e+07,0.120887,0.0805913,0.181331
2020-10-21,8255438,213716,133750450,59409.1,758.286,1.17821e+06,0.0538687,0.0504233,3.33038,2.22026,4.99558,1.17946,302154,201436,453232,3.7007e+06,2.46714e+06,5.55106e+06,0.0111509,0.00743392,0.0167263,4.04216e+07,2.69477e+07,6.06324e+07,0.121797,0.0811983,0.182696
2020-10-22,8328280,214852,134980183,60759.1,786.714,1.1881e+06,0.054247,0.0511398,3.38498,2.25665,5.07747,1.19955,316277,210851,474415,3.81913e+06,2.54608e+06,5.72869e+06,0.0115077,0.0076718,0.0172615,4.07379e+07,2.71586e+07,6.11068e+07,0.12275,0.0818336,0.184126
2020-10-23,8410612,215775,136363356,62771.1,791.286,1.21601e+06,0.0549759,0.0516206,3.38624,2.2575,5.07937,1.22061,331673,221115,497509,3.94513e+06,2.63009e+06,5.91769e+06,0.0118874,0.00792491,0.0178311,4.10696e+07,2.73797e+07,6.16044e+07,0.12375,0.0824999,0.185625
2020-10-24,8493898,216657,137686732,66479.1,808.429,1.22492e+06,0.0580444,0.0542723,3.29515,2.19677,4.94273,1.24098,349877,233251,524815,4.08245e+06,2.72163e+06,6.12367e+06,0.0123011,0.00820076,0.0184517,4.14194e+07,2.7613e+07,6.21292e+07,0.124804,0.0832027,0.187206
2020-10-25,8558791,217031,138874943,68851.9,805.143,1.24966e+06,0.0591094,0.0550965,3.28241,2.18827,4.92362,1.25912,368957,245971,553436,4.23235e+06,2.82156e+06,6.34852e+06,0.0127528,0.00850187,0.0191292,4.17884e+07,2.78589e+07,6.26826e+07,0.125916,0.0839439,0.188874
2020-10-26,8621317,217433,140086008,69625.6,796.714,1.26569e+06,0.0592191,0.0550101,3.35284,2.23523,5.02927,1.27232,388758,259172,583137,4.3951e+06,2.93007e+06,6.59266e+06,0.0132432,0.00882881,0.0198648,4.21772e+07,2.81181e+07,6.32657e+07,0.127087,0.0847248,0.190631
2020-10-27,8693399,218353,141157171,71273.4,808.429,1.28461e+06,0.0597609,0.0554824,3.37649,2.25099,5.06474,1.28021,409999,273332,614998,4.57166e+06,3.04777e+06,6.85749e+06,0.0137752,0.00918347,0.0206628,4.25872e+07,2.83914e+07,6.38807e+07,0.128323,0.0855484,0.192484
2020-10-28,8772147,219397,142253322,73815.6,811.571,1.31351e+06,0.0607688,0.0561971,3.33757,2.22504,5.00635,1.28107,430738,287159,646107,4.76174e+06,3.17449e+06,7.14261e+06,0.014348,0.00956531,0.021522,4.30179e+07,2.86786e+07,6.45268e+07,0.129621,0.0864137,0.194431
2020-10-29,8860875,220427,143586113,76085,796.429,1.33275e+06,0.061887,0.0570887,3.30559,2.20373,4.95839,1.27453,450549,300366,675824,4.96593e+06,3.31062e+06,7.44889e+06,0.0149632,0.00997548,0.0224448,4.34684e+07,2.8979e+07,6.52027e+07,0.130978,0.0873187,0.196467
2020-10-30,8958108,221379,144949737,78213.7,800.571,1.32918e+06,0.0637633,0.0588436,3.29701,2.19801,4.94552,1.26222,470028,313352,705042,5.18445e+06,3.4563e+06,7.77667e+06,0.0156217,0.0104144,0.0234325,4.39385e+07,2.92923e+07,6.59077e+07,0.132394,0.0882629,0.198592
2020-10-31,9048695,222330,146339867,79256.7,810.429,1.33779e+06,0.0641151,0.0592443,3.33841,2.2256,5.00761,1.24483,486976,324651,730465,5.41355e+06,3.60904e+06,8.12033e+06,0.016312,0.0108747,0.024468,4.44255e+07,2.9617e+07,6.66382e+07,0.133862,0.0892411,0.200793
2020-11-01,9122544,222718,147467734,80536.1,812.429,1.3278e+06,0.0656077,0.060654,3.3793,2.25287,5.06896,1.22327,502566,335044,753849,5.65153e+06,3.76769e+06,8.47729e+06,0.0170291,0.0113527,0.0255436,4.4928e+07,2.9952e+07,6.7392e+07,0.135376,0.0902507,0.203064
2020-11-02,9204591,223217,148794259,83324.9,826.286,1.343e+06,0.0669795,0.0620437,3.36822,2.24548,5.05233,1.2001,517065,344710,775597,5.89644e+06,3.93096e+06,8.84466e+06,0.017767,0.0118447,0.0266505,4.54451e+07,3.02967e+07,6.81676e+07,0.136934,0.0912894,0.205401
2020-11-03,9291253,224732,149922998,85407.7,911.286,1.35222e+06,0.0682028,0.063161,3.39741,2.26494,5.09611,1.17564,529210,352807,793815,6.14499e+06,4.09666e+06,9.21749e+06,0.0185159,0.012344,0.0277739,4.59743e+07,3.06495e+07,6.89614e+07,0.138529,0.0923524,0.207793
2020-11-04,9394557,225858,151145726,88915.7,923,1.36964e+06,0.0699934,0.0649192,3.39821,2.26548,5.09732,1.15119,539485,359657,809228,6.39431e+06,4.26287e+06,9.59147e+06,0.0192672,0.0128448,0.0289008,4.65138e+07,3.10092e+07,6.97707e+07,0.140154,0.0934361,0.210231
2020-11-05,9510998,226989,152712753,92874.7,937.429,1.40535e+06,0.0712336,0.0660868,3.40541,2.27027,5.10812,1.12835,548114,365409,822170,6.64027e+06,4.42685e+06,9.96041e+06,0.0200083,0.0133389,0.0300125,4.70619e+07,3.13746e+07,7.05928e+07,0.141806,0.0945372,0.212709
2020-11-06,9636751,228157,154276689,96949,968.286,1.43543e+06,0.0727615,0.0675398,3.4211,2.28074,5.13166,1.10675,554194,369463,831291,6.87819e+06,4.58546e+06,1.03173e+07,0.0207252,0.0138168,0.0310878,4.76161e+07,3.17441e+07,7.14241e+07,0.143476,0.0956504,0.215213
2020-11-07,9765966,229261,155689754,102467,990.143,1.45818e+06,0.0767144,0.0702707,3.41452,2.27635,5.12178,1.08679,559220,372813,838830,7.10574e+06,4.73716e+06,1.06586e+07,0.0214108,0.0142739,0.0321162,4.81753e+07,3.21169e+07,7.2263e+07,0.145161,0.0967738,0.217741
2020-11-08,9876247,229746,156942004,107672,1004,1.47733e+06,0.0795526,0.0728829,3.42668,2.28445,5.14002,1.06922,564064,376043,846096,7.31992e+06,4.87995e+06,1.09799e+07,0.0220562,0.0147041,0.0330843,4.87394e+07,3.24929e+07,7.31091e+07,0.14686,0.0979069,0.22029
