date,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-04-27,29557.285714285714,236054.29755501688,0.12666805843722126,0.1252139275600218,7.586415092183511,5.057610061455676,11.379622638275263,0.8507999964041912,166609.5675206611,111073.04501377408,249914.35128099154,3082271.4102275916,2054847.6068183938,4623407.115341386,0.009287427081254986,0.006191618054169993,0.013931140621882476,10403497.38018205,6935664.920121369,15605246.070273072,0.03134757146559448,0.02089838097706299,0.047021357198391706
2020-04-28,29435.428571428565,242347.47490815455,0.12285537626426592,0.12145960498488412,7.4568534487451466,4.971235632496764,11.185280173117713,0.844049265314544,159617.13911949866,106411.42607966575,239425.70867924782,3001191.5804537376,2000794.3869691584,4501787.370680606,0.009043119261934936,0.006028746174623292,0.013564678892902401,10563114.519301547,7042076.346201037,15844671.778952321,0.03182852604200584,0.02121901736133724,0.04774278906300876
2020-04-29,29020.999999999996,230218.6674457603,0.12776026625343379,0.1260584136029602,7.321359342741236,4.880906228494158,10.98203901411185,0.8362171949523084,153193.25705156557,102128.838034377,229789.88557734812,2917380.795422493,1944920.530281662,4376071.193133738,0.008790582593029797,0.005860388395353199,0.013185873889544692,10716307.776353115,7144205.184235411,16074461.664529672,0.03229012432938746,0.021526749552924974,0.048435186494081184
2020-04-30,28736.714285714286,238790.40128632705,0.12202567090551848,0.12034283677616035,7.154816997997863,4.769877998665244,10.732225496996792,0.8289822109413961,146540.65331274,97693.76887516005,219810.97996910993,2831114.7146233157,1887409.8097488766,4246672.071934973,0.00853064768517272,0.0056870984567818144,0.012795971527759077,10862848.429665856,7241898.953110573,16294272.644498782,0.032731677149027395,0.0218211180993516,0.04909751572354108
2020-05-01,28524.57142857143,244903.4914146267,0.11816071874515482,0.11647270222162222,7.002559840600395,4.668373227066931,10.503839760900593,0.8227050933317022,140224.10009899247,93482.73339932832,210336.15014848855,2742595.32893658,1828396.8859577198,4113892.99340487,0.008263923172491883,0.005509282114994588,0.012395884758737822,11003072.529764848,7335381.686509901,16504608.794647269,0.033154197080394444,0.022102798053596304,0.049731295620591656
2020-05-02,27579.999999999993,244480.99908426648,0.11451341585227255,0.11281040286690687,7.028844763010111,4.685896508673408,10.543267144515164,0.8212391506033943,134583.3626220572,89722.24174803816,201875.04393308566,2652944.8531318014,1768629.9020878663,3979417.2796977,0.007993790485904354,0.00532919365726957,0.01199068572885653,11137655.892386906,7425103.928257937,16706483.838580362,0.033559720475431924,0.02237314698362128,0.050339580713147904
2020-05-03,27363.142857142855,247891.734757826,0.11210379413009265,0.11038344172255221,6.884645582202934,4.589763721468622,10.326968373304393,0.824327525523133,129438.467579151,86292.31171943399,194157.70136872632,2562887.6436528047,1708591.7624352016,3844331.4654792026,0.007722432239060109,0.005148288159373406,0.011583648358590163,11267094.359966056,7511396.239977372,16900641.539949086,0.03394974139479736,0.022633160929864907,0.05092461209219604
2020-05-04,27349.14285714285,253532.7520228857,0.10952706510328017,0.10787222810043147,6.697265206904225,4.464843471269481,10.04589781035633,0.8320014338708761,124930.99590871765,83287.33060581177,187396.49386307638,2475345.4700758276,1650230.3133838845,3713018.2051137397,0.007458652238722405,0.004972434825814937,0.011187978358083607,11392025.355874779,7594683.570583182,17088038.033812158,0.034326180507472756,0.02288412033831516,0.051489270761209106
2020-05-05,26941.28571428571,262987.43852178456,0.10407373662511014,0.10244324164575651,6.583055028642527,4.388703352428354,9.874582542963795,0.844395324640887,122658.65326621181,81772.4355108079,183987.97989931767,2392398.191504003,1594932.1276693342,3588597.287256003,0.007208717466992656,0.00480581164466177,0.010813076200488983,11514684.009140987,7676456.006093992,17272026.01371148,0.03469577265121286,0.023130515100808574,0.052043658976819285
2020-05-06,26786.28571428571,268202.1359940589,0.10198066705355036,0.09987349882582243,6.4247604187548095,4.283173612503207,9.63714062813221,0.8608622632826385,120310.67909716688,80207.11939811126,180466.0186457502,2312963.852245117,1541975.9014967447,3469445.778367676,0.0069693678006502975,0.004646245200433531,0.010454051700975445,11634994.688238163,7756663.1254921025,17452492.032357227,0.035058289934896444,0.023372193289930947,0.05258743490234462
2020-05-07,26418.285714285717,275441.6781160449,0.09795994473967473,0.09591244830840584,6.3066002587203,4.2044001724802005,9.459900388080445,0.8778590122443045,118429.1831786573,78952.78878577154,177643.77476798592,2237537.4968599556,1491691.6645733032,3356306.2452899325,0.006742094896220125,0.004494729930813415,0.010113142344330184,11753423.871416809,7835615.914277874,17630135.807125203,0.03541513793971996,0.02361009195981331,0.05312270690957991
2020-05-08,25587.42857142857,279263.0387047003,0.09379207203753942,0.09162483044698713,6.238107853390565,4.158738568927042,9.357161780085839,0.8954995069413505,116696.72294627484,77797.81529751662,175045.08441941225,2165848.679219615,1443899.1194797426,3248773.018829421,0.0065260838518433105,0.004350722567895539,0.009789125777764964,11870120.594363088,7913413.729575391,17805180.89154462,0.035766765736476816,0.02384451049098454,0.053650148604715196
2020-05-09,25036.999999999993,284941.318660944,0.0900596701390316,0.08786721461688714,6.118674643590111,4.079116429060072,9.178011965385158,0.9098630273784752,115316.99189211865,76877.99459474576,172975.4878381779,2098001.208215937,1398667.4721439579,3147001.8123239037,0.00632164746200972,0.004214431641339813,0.00948247119301458,11985437.586255202,7990291.724170137,17978156.3793828,0.03611423616035769,0.024076157440238468,0.054171354240536526
2020-05-10,24372.428571428572,290197.36967175745,0.08615540464109112,0.08398569773046617,6.012558530360302,4.008372353573536,9.018837795540449,0.9206634705434722,114061.27837203818,76040.85224802548,171091.91755805718,2034706.520188453,1356471.0134589672,3052059.7802826767,0.006130929409817604,0.004087286273211735,0.009196394114726404,12099498.86462724,8066332.576418161,18149248.296940856,0.036457922898053774,0.024305281932035856,0.054686884347080654
2020-05-11,23772.14285714285,312304.62216542306,0.0781274208678456,0.07611844708641906,5.8986731209575884,3.9324487473050596,8.848009681436377,0.9272194450689388,112971.22615236677,75314.15076824452,169456.83922855015,1975582.2781182188,1317054.852078812,2963373.417177327,0.005952777646433076,0.003968518430955383,0.008929166469649611,12212470.090779606,8141646.727186405,18318705.136169415,0.03679832511626486,0.024532216744176574,0.0551974876743973
2020-05-12,23779.142857142855,320414.21662956185,0.07623708821167981,0.07421375713997878,5.659723036721259,3.773148691147507,8.489584555081883,0.9290430394408239,111035.9811226716,74023.98741511442,166553.9716840074,1920008.6917202293,1280005.7944801527,2880013.0375803416,0.005785324634474911,0.0038568830896499396,0.008677986951712366,12323506.071902283,8215670.714601522,18485259.107853416,0.0371328961000694,0.024755264066712936,0.05569934415010408
2020-05-13,23276.571428571442,328548.9221085468,0.07275006831369653,0.07084659197536881,5.560890613824179,3.707260409216119,8.341335920736261,0.9259462221215875,108947.09201739146,72631.39467826099,163420.63802608714,1869338.6446181221,1246225.7630787473,2804007.966927182,0.005632646850778429,0.003755097900518952,0.008448970276167644,12432453.163919665,8288302.109279782,18648679.7458795,0.03746117289278426,0.024974115261856188,0.056191759339176396
2020-05-14,23177.85714285715,339152.03476773005,0.07031607888992086,0.06834061060176336,5.390101213356488,3.5934008089043252,8.085151820034728,0.9213245228738592,106767.48157255487,71178.32104836992,160151.22235883228,1822912.8691391123,1215275.2460927407,2734369.303708665,0.005492757805634222,0.0036618385370894807,0.008239136708451333,12539220.645492233,8359480.430328153,18808830.968238335,0.037782882135021706,0.025188588090014463,0.05667432320253251
2020-05-15,22955.428571428572,353489.3597137397,0.06672563211374517,0.06493951781184638,5.343339719602476,3.562226479734985,8.015009579403712,0.9153410742871547,104289.25362173858,69526.16908115904,156433.88043260775,1780661.4694481108,1187107.64629874,2670992.2041721623,0.005365446890570399,0.003576964593713598,0.008048170335855597,12643509.899113966,8429006.599409312,18965264.84867094,0.03809712403959779,0.0253980826930652,0.05714568605939667
2020-05-16,22727.857142857138,362494.2056026903,0.06436949494050384,0.0626985391533896,5.293533760835779,3.5290225072238535,7.940300641253665,0.910008829260484,101828.62165138606,67885.74776759074,152742.93247707904,1742265.9910005038,1161510.6606670017,2613398.986500754,0.005249754545908995,0.003499836363939329,0.007874631818863491,12745338.52076535,8496892.347176902,19118007.781148024,0.03840395162630344,0.02560263441753563,0.057605927439455154
2020-05-17,22622.42857142857,373685.8478835265,0.062030191523215546,0.060538628100467194,5.235034019655596,3.4900226797703975,7.852551029483393,0.9072207321331475,99661.03672926323,66440.6911528422,149491.5550938948,1707343.6651077098,1138229.1100718058,2561015.4976615636,0.0051445274221194,0.003429684948079599,0.0077167911331790994,12844999.557494612,8563333.038329745,19267499.33624192,0.03870424789755132,0.02580283193170089,0.05805637184632698
2020-05-18,22986.57142857143,369805.01045037655,0.0636400095238924,0.06215862624623891,5.0767346191187634,3.3844897460791783,7.615101928678145,0.9080286496144455,97737.70998772526,65158.473325150175,146606.56498158784,1675642.9075162848,1117095.2716775225,2513464.3612744254,0.005049007451498394,0.003366004967665595,0.0075735111772475905,12942737.26748234,8628491.511654893,19414105.901223507,0.038998748846295755,0.025999165897530502,0.05849812326944362
2020-05-19,22746.428571428572,379234.94060723705,0.06128281117696869,0.05997978070007639,5.069674631777865,3.3797830878519095,7.604511947666794,0.9129914490775893,96117.11426226098,64078.076174840644,144175.67139339136,1646829.0258698277,1097886.0172465513,2470243.5388047392,0.00496218614697881,0.003308124097985872,0.007443279220468214,13038854.3817446,8692569.587829735,19558281.572616898,0.039288366654451554,0.02619224443630104,0.05893254998167732
2020-05-20,22693.714285714283,391842.61445551727,0.05876505924929314,0.05791538094254554,5.0261176701180155,3.3507451134120108,7.539176505177018,0.9218608779209339,95328.20165283707,63552.13443522473,142992.3024792556,1619498.5742564527,1079665.716170968,2429247.8613846763,0.00487983467863805,0.0032532231190920326,0.007319752017957075,13134182.58339744,8756121.72226496,19701273.875096142,0.039575607329850916,0.026383738219900612,0.05936341099477632
2020-05-21,22698.0,406906.4120387886,0.05645385938232827,0.05578186857826241,4.977144512836672,3.3180963418911147,7.465716769255007,0.9326560088727722,94855.01226837907,63236.67484558605,142282.5184025685,1594042.9074276648,1062695.2716184424,2391064.361141496,0.004803132267327804,0.0032020881782185355,0.007204698400991706,13229037.595665816,8819358.397110548,19843556.393498708,0.039861422202224224,0.026574281468149493,0.059792133303336284
2020-05-22,22519.571428571428,407220.1717455886,0.05594682324314615,0.05530072671017035,4.930643617035983,3.287095744690656,7.395965425553975,0.94319774933362,94584.9147303639,63056.609820242666,141877.37209554575,1570198.6389793712,1046799.0926529135,2355297.958469055,0.004731285283384544,0.0031541901889230286,0.007096927925076813,13323622.510396179,8882415.006930789,19985433.765594263,0.0401464232231045,0.026764282148736343,0.060219634834656734
2020-05-23,22344.14285714285,414114.935294074,0.05453231987152867,0.05395638010803856,4.875868039062588,3.250578692708393,7.313802058593881,0.9527188741156091,94165.76487791778,62777.176585278525,141248.64731687657,1547667.6809110143,1031778.4539406754,2321501.521366519,0.004663395535117622,0.003108930356745081,0.0069950933026764325,13417788.275274096,8945192.183516068,20126682.412911143,0.04043016127159443,0.026953440847729628,0.06064524190739164
2020-05-24,22251.999999999993,416606.37989617855,0.05408064739566496,0.05341252816518403,4.798107207107447,3.1987381380716315,7.197160810661169,0.9582958446391363,93533.69266446386,62355.79510964256,140300.53899669572,1525884.3816833596,1017256.2544555721,2288826.572525038,0.0045977586147300485,0.0030651724098200318,0.006896637922095072,13511321.967938561,9007547.978625713,20266982.951907843,0.040711994775087745,0.027141329850058512,0.06106799216263162
2020-05-25,21920.999999999993,426491.3356256012,0.05219133045768047,0.051398465030585094,4.757504384915771,3.1716695899438467,7.136256577373651,0.9597640994013096,92554.52034139226,61703.01356092818,138831.78051208836,1504377.6236527143,1002918.415768475,2256566.4354790696,0.0045329549617159,0.003021969974477266,0.006799432442573849,13603876.488279955,9069250.99218664,20405814.732419923,0.04099087785976969,0.027327251906513132,0.061486316789654494
2020-05-26,21363.857142857145,416220.7378864627,0.05233584221450672,0.05132819006410202,4.76639686225536,3.1775979081702417,7.149595293383038,0.9582404435011849,91714.83332931883,61143.22221954591,137572.24999397818,1483121.2308296664,988747.4872197764,2224681.8462444968,0.004468905703204953,0.0029792704688033013,0.006703358554807428,13695591.321609272,9130394.214406181,20543386.982413907,0.04126723081946981,0.027511487212979874,0.06190084622920471
2020-05-27,21100.285714285714,414185.6460737258,0.05216276540140418,0.05094402936051972,4.72320792612722,3.1488052840848155,7.084811889190828,0.9551888828281677,90150.188850728,60100.12590048534,135225.28327609197,1462235.4385577221,974823.6257051474,2193353.157836581,0.0044059731294814755,0.0029373154196543167,0.006608959694222211,13785741.510460006,9190494.340306668,20678612.265689995,0.041538869229550884,0.027692579486367247,0.062308303844326285
2020-05-28,20516.714285714283,410228.14948865416,0.05124915739729344,0.05001293624362002,4.763809088854919,3.1758727259032793,7.1457136332823765,0.9521656255184727,88684.75225599231,59123.16817066157,133027.1283839884,1441973.0987963227,961315.3991975483,2162959.648194483,0.004344919128070317,0.0028966127520468777,0.0065173786921054735,13874426.262715995,9249617.508477332,20811639.394073978,0.0418060920208546,0.027870728013903074,0.06270913803128185
2020-05-29,20433.14285714286,425326.5764438123,0.049216802091555795,0.04804106770845573,4.703980926197122,3.1359872841314145,7.055971389295678,0.9528078072717222,87772.06785495993,58514.71190330667,131658.10178243992,1422977.6850787278,948651.7900524847,2134466.527618091,0.004287682598154411,0.002858455065436274,0.006431523897231615,13962198.330570953,9308132.220380638,20943297.49585642,0.042070564733176094,0.028047043155450736,0.0631058470997641
2020-05-30,20586.285714285717,429376.21526517626,0.04919041178844,0.04794463452422938,4.630665433089015,3.0871102887260107,6.945998149633522,0.957432666656863,87194.95114674479,58129.967431163226,130792.42672011718,1405883.3826037338,937255.588402489,2108825.0739056002,0.004236174451527668,0.0028241163010184448,0.006354261677291501,14049393.281717699,9366262.187811801,21074089.922576543,0.042333298491125465,0.028222198994083646,0.06349994773668817
2020-05-31,20856.71428571429,437928.24820002343,0.048749694890760024,0.04762587106778277,4.547936504713476,3.031957669808984,6.821904757070209,0.9684077926711125,87308.79280619786,58205.8618707986,130963.18920929669,1391363.553758546,927575.7025056966,2087045.3306378177,0.004192423647758564,0.002794949098505709,0.006288635471637844,14136702.0745239,9424468.049682599,21205053.111785844,0.042596375274062015,0.02839758351604134,0.06389456291109301
2020-06-01,20616.00000000001,433858.7244401639,0.04836068238185545,0.0475177721194893,4.587937268643959,3.058624845762642,6.881905902965933,0.9851184344077318,87932.41729352817,58621.6115290188,131898.62594029217,1379634.9343228107,919756.6228818734,2069452.4014842145,0.0041570832499559125,0.002771388833303942,0.00623562487493387,14224634.491817422,9483089.661211621,21336951.73772613,0.04286133114750723,0.02857422076500484,0.06429199672126083
2020-06-02,21070.28571428572,449598.2893335988,0.047423936721783265,0.04686469280280494,4.469126150200854,2.9794174334672356,6.703689225301275,1.0057596384868097,88619.92158062231,59079.947720414886,132929.88237093337,1370517.1459157083,913678.097277138,2055775.7188735611,0.0041296097462624045,0.0027530731641749366,0.006194414619393607,14313254.413398044,9542169.608932031,21469881.62009706,0.043128358592558154,0.028752239061705438,0.0646925378888372
2020-06-03,21176.285714285706,456852.0328072625,0.04678310526277582,0.0463526135238181,4.41690738056888,2.9446049203792524,6.625361070853316,1.0299230991654544,90399.93691597425,60266.624610649524,135599.90537396134,1364799.9685694214,909866.6457129469,2047199.9528541304,0.004112382883132165,0.002741588588754777,0.006168574324698249,14403654.350314027,9602436.23354268,21605481.52547102,0.04340074953758374,0.028933833025055814,0.06510112430637555
2020-06-04,20851.28571428572,460896.6707058848,0.04565033406039924,0.045240695018150166,4.438792005904025,2.9591946706026837,6.658188008856036,1.0570232127238832,92319.26684609258,61546.17789739508,138478.90026913877,1361791.0337626764,907860.6891751172,2042686.5506440133,0.004103316432164492,0.0027355442881096615,0.006154974648246739,14495973.617160108,9663982.411440082,21743960.42574016,0.04367892376201538,0.029119282508010286,0.06551838564302308
2020-06-05,20776.571428571424,472308.4383338684,0.04442102787538922,0.043989413997902675,4.414339182219202,2.9428927881461364,6.621508773328801,1.083994690297814,94545.72872798012,63030.48581865344,141818.5930919701,1361481.7502222776,907654.5001481847,2042222.6253334146,0.004102384506338831,0.0027349230042258877,0.006153576759508248,14590519.345888093,9727012.897258729,21885779.01883212,0.04396380670856306,0.02930920447237537,0.06594571006284453
2020-06-06,20651.285714285714,488864.93343164277,0.042654247986478974,0.04224333614874291,4.365354782165731,2.9102365214438217,6.548032173248596,1.1117829534470018,97713.76150200165,65142.50766800115,146570.6422530024,1364610.5969939155,909740.3979959431,2046915.8954908713,0.0041118122731940085,0.0027412081821293396,0.006167718409791015,14688233.107390095,9792155.404926732,22032349.661085133,0.044258235496298516,0.029505490330865684,0.06638735324444775
2020-06-07,20283.57142857143,490765.1733134263,0.0418586249522039,0.0413305029198096,4.372245418825552,2.9148302792170364,6.5583681282383255,1.1388802192392067,101173.83220885975,67449.22147257316,151760.74831328948,1371618.6643248575,914412.4428832382,2057427.9964872848,0.0041329288153974875,0.0027552858769316593,0.006199393223096235,14789406.939598957,9859604.626399308,22184110.409398418,0.04456309008699193,0.029708726724661298,0.06684463513048784
2020-06-08,20338.42857142858,492892.4031439946,0.0419975975919281,0.04126342471845091,4.31557765373585,2.877051769157236,6.473366480603777,1.1657896133371022,105243.56044179494,70162.37362786332,157865.3406626923,1383328.5321021893,922219.0214014583,2074992.7981532814,0.0041682127111479506,0.002778808474098634,0.0062523190667219284,14894650.500040755,9929767.00002717,22341975.750061113,0.04488020748623571,0.029920138324157144,0.06732031122935352
2020-06-09,19909.000000000004,495645.3744797662,0.04106612871667576,0.04016783173029037,4.379675078946445,2.9197833859642985,6.569512618419667,1.1935032643645165,110209.52381962955,73473.01587975303,165314.28572944427,1400983.5355804255,933989.0237202834,2101475.303370638,0.004221410348734098,0.002814273565822733,0.006332115523101149,15004860.02386038,10003240.015906919,22507290.03579056,0.04521228820850378,0.030141525472335853,0.06781843231275564
2020-06-10,19990.714285714283,494080.9987626908,0.0415263265663439,0.04046039887341611,4.367467393028085,2.9116449286853916,6.551201089542123,1.2205463463322765,115309.91432483892,76873.2762165593,172964.87148725838,1424578.6165759459,949719.0777172964,2136867.9248639178,0.004292506486957052,0.0028616709913047017,0.006438759730435581,15120169.938185217,10080113.292123478,22680254.907277822,0.045559737306426866,0.030373158204284576,0.0683396059596403
2020-06-11,20231.714285714297,496282.30739999755,0.042214485426937995,0.0407665435258158,4.346266265514516,2.8975108436763453,6.51939939827177,1.24538654181238,121862.17863207364,81241.45242138245,182793.26794811036,1456290.606357292,970860.404238194,2184435.9095359356,0.004388060302146221,0.002925373534764149,0.006582090453219336,15242032.11681729,10161354.744544866,22863048.175225925,0.04592692953169709,0.030617953021131405,0.06889039429754559
2020-06-12,20236.000000000007,497623.5894320313,0.042141990769650944,0.040665274777461034,4.379320101829525,2.9195467345530175,6.568980152744284,1.2693385722595394,129187.30092058008,86124.86728038678,193780.95138087013,1496793.15502188,997862.1033479191,2245189.7325328183,0.00451010162079167,0.0030067344138611143,0.006765152431187508,15371219.417737875,10247479.611825252,23056829.126606796,0.046316193641646276,0.03087746242776419,0.06947429046246936
2020-06-13,20619.714285714275,493453.89145964064,0.043386020093590515,0.041786506586706594,4.384150801672602,2.9227672011150694,6.576226202508902,1.2891277630273845,136873.31706460202,91248.87804306802,205309.9755969029,1545894.404231521,1030596.2694876808,2318841.606347281,0.004658052339900927,0.0031053682266006196,0.006987078509851396,15508092.734802473,10338728.489868317,23262139.1022037,0.046728617073077024,0.031152411382051354,0.07009292560961551
2020-06-14,20979.000000000007,501154.7864389023,0.043398315701003685,0.041861318234775825,4.400556120219865,2.933704080146578,6.600834180329793,1.3047886543852154,144985.203363483,96656.80224232204,217477.80504522446,1603684.65644826,1069123.1042988389,2405526.984672387,0.004832184556710043,0.0032214563711400307,0.007248276835065069,15653077.938165959,10435385.292110648,23479616.907248933,0.047165483047835514,0.0314436553652237,0.07074822457175325
2020-06-15,21182.42857142857,506046.98924364225,0.043373273356020814,0.04185861989434748,4.463403637083708,2.975602424722473,6.695105455625558,1.3150170487349333,153577.08948522652,102384.72632348436,230365.63422783968,1669952.9531272887,1113301.9687515253,2504929.429690931,0.005031862615937153,0.0033545750772914374,0.007547793923905733,15806655.02765119,10537770.018434124,23709982.54147677,0.04762823788999918,0.03175215859333278,0.07144235683499872
2020-06-16,22056.142857142855,511930.5056060012,0.04462892287662635,0.0430842518967174,4.430228899717031,2.9534859331446897,6.645343349575544,1.3192735392691675,162358.3397810467,108238.89318736455,243537.50967157024,1744378.8756148063,1162919.2504098713,2616568.313422208,0.005256121039697091,0.003504080693131397,0.007884181559545643,15969013.367432227,10646008.91162149,23953520.05114833,0.048117452187204326,0.032078301458136234,0.07217617828080646
2020-06-17,22510.142857142862,523091.1461811881,0.044588806206455306,0.04303292652050702,4.494588632819606,2.996392421879737,6.741882949229402,1.3180798881998403,171721.8058863739,114481.20392424933,257582.7088295608,1827480.7599205584,1218320.5066137055,2741221.1398808365,0.00550652166575603,0.0036710144438373564,0.008259782498634051,16140735.17331861,10760490.115545742,24211102.759977896,0.04863488025831421,0.032423253505542815,0.07295232038747125
2020-06-18,23226.999999999996,527981.9325940458,0.04528207404816265,0.043992035647664386,4.531087115933825,3.0207247439558844,6.796630673900733,1.3126322466079594,180499.3614158186,120332.90761054576,270749.0421237279,1917580.1844204033,1278386.789613602,2876370.276630603,0.005778007113899468,0.003852004742599649,0.008667010670849207,16321234.534734426,10880823.02315629,24481851.802101627,0.0491787566514832,0.032785837767655486,0.07376813497722476
2020-06-19,24350.571428571424,530655.6776606994,0.047247957672145395,0.04588770544379467,4.525952261240024,3.017301507493349,6.788928391860033,1.3014122415665306,189449.25989011678,126299.50659341124,284173.8898351751,2014710.1774644265,1343140.1183096177,3022065.2661966393,0.0060706769043682345,0.004047117936245494,0.009106015356552357,16510683.794624545,11007122.529749697,24766025.691936802,0.049749600666383655,0.03316640044425577,0.07462440099957543
2020-06-20,25308.285714285717,537378.0271792404,0.04851705811760673,0.047095870010040876,4.556211970522766,3.0374746470151788,6.83431795578415,1.2865785862957984,198449.7170389372,132299.81135929152,297674.5755584057,2118614.165775384,1412409.4438502558,3177921.2486630743,0.006383757936650959,0.004255838624433976,0.009575636904976445,16709133.511663482,11139422.341108989,25063700.267495204,0.05034756464521403,0.033565043096809355,0.075521346967821
2020-06-21,26381.85714285713,543970.1206528655,0.04989713796589852,0.04849872472994286,4.619166041730605,3.079444027820404,6.9287490625959025,1.2680785511709878,207397.84513722928,138265.2300914862,311096.7677058439,2228298.2494106116,1485532.1662737404,3342447.374115917,0.00671425541502235,0.004476170276681571,0.01007138312253353,16916531.356800705,11277687.571200473,25374797.035201058,0.05097249091132087,0.03398166060754725,0.0764587363669813
2020-06-22,27599.714285714275,549986.4104445416,0.051490082992638846,0.05018253862564722,4.680747763662465,3.1204985091083124,7.0211216454936975,1.247434138771976,215223.0035791957,143482.0023861305,322834.5053687936,2342347.420780948,1561564.9471872984,3513521.13117142,0.007057905672188164,0.0047052704481254475,0.010586858508282252,17131754.360379897,11421169.573586602,25697631.540569846,0.051620995759180076,0.034413997172786724,0.07743149363877011
2020-06-23,29116.28571428572,573705.1169709719,0.052097602422397686,0.05075130908368547,4.700919561228443,3.1339463741522957,7.05137934184266,1.2246628743091903,221739.05528670945,147826.03685780632,332608.58293006406,2458842.9156258623,1639228.6104172415,3688264.373438793,0.007408927133204466,0.004939284755469647,0.011113390699806703,17353493.415666614,11568995.610444406,26030240.123499908,0.052289134619440174,0.03485942307962677,0.07843370192916022
2020-06-24,31274.0,571089.8003438304,0.05616770209601963,0.054761965598354535,4.635966085677655,3.090644057118438,6.9539491285164825,1.201016735605641,227291.09605605665,151527.39737070442,340936.64408408495,2575924.48786229,1717282.9919081924,3863886.731793433,0.007761714548711205,0.005174476365807474,0.011642571823066812,17580784.511722665,11720523.007815113,26371176.76758399,0.05297400275721498,0.03531600183814333,0.07946100413582244
2020-06-25,33073.00000000001,587166.1904883,0.057733819587767694,0.05632647202063148,4.643579036834471,3.095719357889648,6.965368555251705,1.1774071793553824,233024.04811234193,155349.36540822804,349536.0721685128,2693638.621649792,1795759.081099861,4040457.9324746863,0.008116407983675066,0.00541093865578338,0.012174611975512603,17813808.559835017,11875872.373223344,26720712.839752514,0.05367614529010196,0.03578409686006797,0.0805142179351529
2020-06-26,34989.99999999999,608207.2469303807,0.059180619162700426,0.05752973213751459,4.640135461018769,3.0934236406791817,6.9602031915281595,1.1568177736783112,237943.62995035073,158629.08663356717,356915.4449255261,2809720.07296807,1873146.715312047,4214580.109452105,0.008466181858560776,0.005644121239040521,0.012699272787841168,18051752.189785365,12034501.459856912,27077628.284678042,0.05439311139025788,0.03626207426017193,0.08158966708538681
2020-06-27,36553.28571428572,618312.0574978978,0.06089907370803108,0.05911786010158794,4.697848703085582,3.13189913539039,7.046773054628372,1.1401239045932245,242483.17343143612,161655.4489542908,363724.76014715433,2923015.945478926,1948677.296985949,4384523.918218386,0.00880756229347648,0.00587170819565099,0.013211343440214724,18294235.363216795,12196156.9088112,27441353.04482519,0.05512375593512275,0.03674917062341517,0.0826856339026841
2020-06-28,38336.571428571406,633662.534458724,0.06274339262667636,0.06049998121053282,4.708281275286303,3.1388541835242023,7.062421912929453,1.128663082745342,246605.12238891664,164403.41492594447,369907.68358337483,3032747.7508032406,2021831.8338688272,4549121.6262048585,0.009138203565709152,0.006092135710472771,0.013707305348563733,18540840.48560572,12360560.32373714,27811260.728408556,0.0558668206387862,0.037244547092524116,0.08380023095817923
2020-06-29,40134.57142857143,663880.812996449,0.06305014755882717,0.06045448315853964,4.720350888193355,3.1469005921289046,7.080526332290031,1.121348337327261,252110.79006228157,168073.86004152108,378166.18509342225,3139873.33750204,2093248.8916680263,4709810.006253057,0.009460991841816313,0.006307327894544211,0.014191487762724473,18792951.275668,12528634.183778664,28189426.913501985,0.056626474889651834,0.03775098325976788,0.08493971233447771
2020-06-30,42098.2857142857,667798.6094869674,0.06585985248312032,0.06304039139378784,4.713961950512274,3.142641300341517,7.070942925768408,1.118747153939896,259033.83886679585,172689.2259111972,388550.75830019364,3245330.0868836083,2163553.391255738,4867995.130325411,0.009778751616915155,0.006519167744610104,0.014668127425372735,19051985.114534795,12701323.409689864,28577977.67180218,0.05740698950691433,0.03827132633794289,0.08611048426037146
2020-07-01,43811.428571428565,693754.2727017925,0.0661664556264249,0.06315121981275455,4.733875427026885,3.1559169513512573,7.100813140540327,1.1190900058460855,266382.842387673,177588.56159178203,399574.2635815095,3349354.589490234,2232903.059660156,5024031.88423535,0.010092195780014187,0.006728130520009459,0.015138293670021286,19318367.95692247,12878911.971281646,28977551.935383692,0.058209647967218545,0.03880643197814569,0.08731447195082777
2020-07-02,45786.71428571427,705216.8770399286,0.06829863816981542,0.06492572111702578,4.700555760262242,3.133703840174829,7.050833640393365,1.120142108504453,272313.1880016211,181542.12533441416,408469.78200243186,3449945.9716054816,2299963.981070321,5174918.957408221,0.01039529534590512,0.006930196897270081,0.015592943018857684,19590681.14492409,13060454.096616061,29386021.71738611,0.059030175604219325,0.039353450402812885,0.08854526340632891
2020-07-03,47116.57142857143,701893.0743015016,0.07044669539220223,0.0671278477501151,4.706179769953447,3.1374531799689653,7.059269654930168,1.1191617135059384,278435.142476837,185623.42831789135,417652.7137152553,3547881.7526665,2365254.501777667,5321822.628999748,0.010690393117708025,0.0071269287451386845,0.016035589676562042,19869116.28740092,13246077.52493395,29803674.431101367,0.05986914976919121,0.03991276651279415,0.08980372465378678
