date,state,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-07-21,NE,22847,306,300777,115,206.857,2.57143,4091.29,0.0505604,0.0505604,3.60612,2.40408,5.40918,1.00939,1086.05,724.036,1629.08,14764.1,9842.76,22146.2,0.00763238,0.00508825,0.0114486,130378,86918.5,195567,0.0673993,0.0449329,0.101099
2020-07-22,NE,23190,310,307468,118,210.429,3.42857,4310.29,0.0488201,0.0488201,3.57075,2.3805,5.35613,0.991693,1069.37,712.911,1604.05,15056.4,10037.6,22584.6,0.00778345,0.00518897,0.0116752,131447,87631.4,197171,0.0679521,0.0453014,0.101928
2020-07-23,NE,23486,311,311679,125,215.286,2.85714,4238.14,0.0507972,0.0507972,3.59469,2.39646,5.39203,0.973216,1056.39,704.257,1584.58,15314.6,10209.7,22971.9,0.00791695,0.00527797,0.0118754,132503,88335.6,198755,0.0684982,0.0456655,0.102747
2020-07-24,NE,23818,316,316152,126,240.571,2.42857,4334.14,0.0555061,0.0555061,3.65914,2.43942,5.4887,0.95491,1025.86,683.907,1538.79,15505.8,10337.2,23258.7,0.00801578,0.00534385,0.0120237,133529,89019.6,200294,0.0690285,0.046019,0.103543
2020-07-25,NE,24174,316,321996,122,259,2.14286,4478.71,0.0578291,0.0578291,3.68559,2.45706,5.52838,0.935707,997.592,665.062,1496.39,15617.5,10411.7,23426.2,0.00807353,0.00538235,0.0121103,134527,89684.6,201790,0.0695442,0.0463628,0.104316
2020-07-26,NE,24395,316,325579,103,273.429,2.14286,4585.43,0.0596299,0.0596299,3.70367,2.46911,5.5555,0.922958,979.025,652.684,1468.54,15659.8,10439.8,23489.7,0.00809538,0.00539692,0.0121431,135506,90337.3,203259,0.0700503,0.0467002,0.105076
2020-07-27,NE,24618,316,329420,109,290.714,2.14286,4721.29,0.0615752,0.0615752,3.72322,2.48215,5.58483,0.91673,952.017,634.678,1428.03,15632,10421.3,23448,0.00808102,0.00538735,0.0121215,136458,90972,204687,0.0705425,0.0470283,0.105814
2020-07-28,NE,24899,317,332449,117,293.143,1.57143,4524.57,0.0647891,0.0647891,3.75947,2.50631,5.63921,0.919855,934.5,623,1401.75,15549.3,10366.2,23324,0.00803828,0.00535886,0.0120574,137392,91595,206089,0.0710256,0.0473504,0.106538
2020-07-29,NE,25157,321,338010,122,281,1.57143,4363.14,0.0644031,0.0644031,3.74618,2.49745,5.61927,0.933442,934.527,623.018,1401.79,15445.3,10296.8,23167.9,0.00798449,0.00532299,0.0119767,138327,92218,207490,0.0715087,0.0476725,0.107263
2020-07-30,NE,25422,324,341533,137,276.571,1.85714,4264.86,0.0648489,0.0648489,3.74421,2.49614,5.61631,0.952492,944.38,629.587,1416.57,15330.5,10220.4,22995.8,0.00792519,0.00528346,0.0118878,139271,92847.6,208907,0.0719969,0.0479979,0.107995
2020-07-31,NE,25766,328,347418,150,278.286,1.71429,4466.57,0.0623041,0.0623041,3.70187,2.46791,5.55281,0.973344,959.561,639.707,1439.34,15224.3,10149.6,22836.5,0.00787029,0.00524686,0.0118054,140231,93487.3,210346,0.0724929,0.0483286,0.108739
2020-08-01,NE,26211,332,351821,152,291,2.28571,4260.71,0.0682984,0.0682984,3.7738,2.51587,5.6607,0.991048,971.069,647.38,1456.6,15126.3,10084.2,22689.4,0.00781959,0.00521306,0.0117294,141202,94134.7,211803,0.0729949,0.0486633,0.109492
2020-08-02,NE,26391,332,356565,142,285.143,2.28571,4426.57,0.0644162,0.0644162,3.71489,2.47659,5.57233,0.999261,967.024,644.682,1450.54,15026.5,10017.7,22539.8,0.00776802,0.00517868,0.011652,142169,94779.4,213254,0.0734949,0.0489966,0.110242
2020-08-03,NE,26702,332,361468,144,297.714,2.28571,4578.29,0.0650275,0.0650275,3.71528,2.47685,5.57292,0.995118,968.379,645.586,1452.57,14924.3,9949.55,22386.5,0.00771519,0.00514346,0.0115728,143137,95424.9,214706,0.0739955,0.0493303,0.110993
2020-08-04,NE,26956,332,364592,152,293.857,2.14286,4591.86,0.0639953,0.0639953,3.69401,2.46268,5.54102,0.981961,952.455,634.97,1428.68,14798.2,9865.46,22197.3,0.00764999,0.00509999,0.011475,144090,96059.9,216135,0.0744878,0.0496586,0.111732
2020-08-05,NE,27178,332,367751,151,288.714,1.57143,4248.71,0.0679533,0.0679533,3.73786,2.4919,5.60679,0.957864,929.298,619.532,1393.95,14641.4,9760.96,21962.2,0.00756895,0.00504597,0.0113534,145019,96679.4,217529,0.0749682,0.0499788,0.112452
2020-08-06,NE,27489,335,373143,148,295.286,1.57143,4515.71,0.0653907,0.0653907,3.69723,2.46482,5.54585,0.930317,891.109,594.073,1336.66,14463.2,9642.12,21694.8,0.0074768,0.00498453,0.0112152,145910,97273.5,218865,0.0754289,0.0502859,0.113143
2020-08-07,NE,27821,340,378945,151,293.571,1.71429,4503.86,0.0651822,0.0651822,3.68706,2.45804,5.53059,0.904241,858.736,572.491,1288.1,14265.5,9510.36,21398.3,0.00737462,0.00491642,0.0110619,146769,97846,220154,0.0758728,0.0505819,0.113809
2020-08-08,NE,28104,345,382701,156,270.429,1.85714,4411.43,0.0613018,0.0613018,3.62889,2.41926,5.44334,0.888074,824.409,549.606,1236.61,14064.1,9376.05,21096.1,0.00727048,0.00484699,0.0109057,147593,98395.6,221390,0.076299,0.050866,0.114449
2020-08-09,NE,28245,345,385560,147,264.857,1.85714,4142.14,0.0639421,0.0639421,3.65634,2.43756,5.48451,0.884624,801.942,534.628,1202.91,13868.4,9245.62,20802.6,0.00716934,0.00477956,0.010754,148395,98930.2,222593,0.0767136,0.0511424,0.11507
2020-08-10,NE,28432,345,389822,146,247.143,1.85714,4050.57,0.0610143,0.0610143,3.61094,2.40729,5.41641,0.899692,793.337,528.892,1190.01,13682.7,9121.83,20524.1,0.00707335,0.00471557,0.01061,149189,99459.1,223783,0.0771237,0.0514158,0.115686
2020-08-11,NE,28696,348,394321,162,248.571,2.28571,4247,0.0585287,0.0585287,3.57096,2.38064,5.35643,0.931153,797.882,531.921,1196.82,13528.6,9019.07,20292.9,0.00699367,0.00466245,0.0104905,149987,99991.1,224980,0.0775362,0.0516908,0.116304
2020-08-12,NE,29030,351,398463,157,264.571,2.71429,4387.43,0.0603022,0.0603022,3.5877,2.3918,5.38156,0.980754,810.914,540.609,1216.37,13405,8936.68,20107.5,0.00692978,0.00461985,0.0103947,150797,100532,226196,0.0779554,0.0519702,0.116933
2020-08-13,NE,29244,356,401540,152,250.714,3,4056.71,0.0618023,0.0618023,3.60043,2.40029,5.40065,1.04029,843.484,562.323,1265.23,13314,8875.99,19971,0.00688271,0.00458848,0.0103241,151641,101094,227461,0.0783914,0.0522609,0.117587
2020-08-14,NE,29660,360,406588,147,262.714,2.85714,3949,0.0665268,0.0665268,3.65338,2.43559,5.48008,1.10318,888.745,592.496,1333.12,13258.3,8838.9,19887.5,0.00685395,0.0045693,0.0102809,152530,101686,228795,0.0788509,0.0525672,0.118276
2020-08-15,NE,29988,361,411000,145,269.143,2.28571,4042.71,0.0665748,0.0665748,3.64694,2.43129,5.47041,1.16154,950.845,633.897,1426.27,13249.6,8833.09,19874.4,0.00684945,0.0045663,0.0102742,153481,102320,230221,0.0793424,0.0528949,0.119014
2020-08-16,NE,30241,361,415610,144,285.143,2.28571,4292.86,0.0664226,0.0664226,3.63809,2.42539,5.45713,1.20901,1004.3,669.53,1506.44,13282.9,8855.24,19924.3,0.00686662,0.00457775,0.0102999,154485,102990,231727,0.0798616,0.053241,0.119792
2020-08-17,NE,30372,361,420046,146,277.143,2.28571,4317.71,0.0641874,0.0641874,3.6035,2.40233,5.40524,1.23472,1049.25,699.503,1573.88,13365.1,8910.06,20047.6,0.00690913,0.00460609,0.0103637,155534,103689,233301,0.080404,0.0536027,0.120606
2020-08-18,NE,30563,362,422230,158,266.714,2,3987,0.066896,0.066896,3.6301,2.42007,5.44515,1.2365,1099.84,733.225,1649.76,13496.5,8997.69,20244.8,0.00697709,0.00465139,0.0104656,156634,104423,234951,0.0809726,0.0539817,0.121459
2020-08-19,NE,30825,368,426389,160,256.429,2.42857,3989.43,0.064277,0.064277,3.59119,2.39412,5.38678,1.21296,1134.59,756.39,1701.88,13678.7,9119.11,20518,0.00707124,0.00471416,0.0106069,157769,105179,236653,0.0815591,0.0543727,0.122339
2020-08-20,NE,31040,371,430546,156,256.571,2.14286,4143.71,0.0619182,0.0619182,3.55521,2.37014,5.33282,1.17046,1143.98,762.656,1715.98,13893.4,9262.24,20840,0.00718223,0.00478815,0.0107733,158913,105942,238369,0.0821505,0.054767,0.123226
2020-08-21,NE,31348,373,434967,146,241.143,1.85714,4054.14,0.0594806,0.0594806,3.51797,2.34531,5.27695,1.11487,1125.46,750.309,1688.2,14127.7,9418.48,21191.6,0.00730338,0.00486892,0.0109551,160038,106692,240057,0.0827323,0.0551549,0.124098
2020-08-22,NE,31626,376,438898,140,234,2.14286,3985.43,0.0587139,0.0587139,3.50192,2.33461,5.25288,1.05148,1084.69,723.124,1627.03,14353.7,9569.11,21530.5,0.00742018,0.00494679,0.0111303,161123,107415,241684,0.083293,0.0555287,0.12494
2020-08-23,NE,31780,376,441586,139,219.857,2.14286,3710.86,0.059247,0.059247,3.50251,2.33501,5.25377,0.99269,1057.16,704.772,1585.74,14586.4,9724.28,21879.6,0.0075405,0.005027,0.0113108,162180,108120,243270,0.0838395,0.055893,0.125759
2020-08-24,NE,31889,378,443525,146,216.714,2.42857,3354.14,0.0646109,0.0646109,3.56262,2.37508,5.34394,0.950331,1026.55,684.369,1539.83,14811,9874.02,22216.5,0.00765662,0.00510441,0.0114849,163206,108804,244810,0.0843702,0.0562468,0.126555
2020-08-25,NE,32047,383,449299,154,212,3,3867,0.0548229,0.0548229,3.43353,2.28902,5.15029,0.927675,984.051,656.034,1476.08,15001.7,10001.2,22502.6,0.00775521,0.00517014,0.0116328,164190,109460,246286,0.0848789,0.0565859,0.127318
2020-08-26,NE,32348,383,451233,168,217.571,2.14286,3549.14,0.0613025,0.0613025,3.50972,2.33981,5.26457,0.929988,973.651,649.101,1460.48,15177.5,10118.3,22766.3,0.00784607,0.00523072,0.0117691,165164,110109,247746,0.0853822,0.0569215,0.128073
2020-08-27,NE,32727,386,456951,166,241,2.14286,3772.14,0.0638894,0.0638894,3.535,2.35667,5.3025,0.955498,983.385,655.59,1475.08,15350,10233.3,23025,0.00793523,0.00529016,0.0119028,166147,110765,249221,0.0858906,0.0572604,0.128836
2020-08-28,NE,33101,391,462924,174,250.429,2.57143,3993.86,0.0627034,0.0627034,3.51456,2.34304,5.27183,0.997114,1017.05,678.034,1525.58,15523.5,10349,23285.3,0.00802496,0.00534997,0.0120374,167165,111443,250747,0.0864164,0.0576109,0.129625
2020-08-29,NE,33436,392,467256,168,258.571,2.28571,4051.14,0.0638268,0.0638268,3.52193,2.34795,5.28289,1.05048,1077.84,718.561,1616.76,15712.6,10475.1,23569,0.00812271,0.00541514,0.0121841,168242,112162,252364,0.0869736,0.0579824,0.13046
2020-08-30,NE,33753,392,471498,172,281.857,2.28571,4273.14,0.0659601,0.0659601,3.54096,2.36064,5.31144,1.10122,1121.59,747.727,1682.39,15883.4,10588.9,23825.1,0.00821098,0.00547399,0.0123165,169364,112909,254046,0.0875534,0.0583689,0.13133
2020-08-31,NE,34046,392,476273,172,308.143,2,4678.29,0.0658666,0.0658666,3.53373,2.35582,5.3006,1.14052,1164.57,776.382,1746.86,16043.7,10695.8,24065.5,0.00829384,0.00552922,0.0124408,170529,113686,255793,0.0881554,0.0587703,0.132233
2020-09-01,NE,34287,397,479055,161,320,2,4250.86,0.0752789,0.0752789,3.63316,2.4221,5.44973,1.1691,1213.28,808.854,1819.92,16207.7,10805.1,24311.5,0.00837863,0.00558575,0.0125679,171742,114495,257613,0.0887826,0.0591884,0.133174
2020-09-02,NE,34574,399,482661,162,318,2.28571,4489.71,0.0708286,0.0708286,3.57788,2.38526,5.36683,1.18062,1241.07,827.381,1861.61,16348.9,10899.3,24523.4,0.00845164,0.00563443,0.0126775,172983,115322,259474,0.0894242,0.0596161,0.134136
2020-09-03,NE,34995,399,487819,172,324,1.85714,4409.71,0.0734741,0.0734741,3.60075,2.4005,5.40113,1.17595,1273.68,849.118,1910.51,16488,10992,24732,0.00852355,0.00568237,0.0127853,174257,116171,261385,0.0900826,0.0600551,0.135124
2020-09-04,NE,35469,404,493076,162,338.286,1.85714,4307.43,0.0785354,0.0785354,3.64848,2.43232,5.47272,1.16326,1303.42,868.947,1955.13,16647.5,11098.3,24971.2,0.00860597,0.00573731,0.012909,175560,117040,263340,0.0907564,0.0605043,0.136135
2020-09-05,NE,35661,404,495998,174,317.857,1.71429,4106,0.0774128,0.0774128,3.63026,2.42018,5.4454,1.14381,1316.7,877.799,1975.05,16838.7,11225.8,25258,0.00870483,0.00580322,0.0130572,176877,117918,265315,0.0914371,0.0609581,0.137156
2020-09-06,NE,35805,404,497838,176,293.143,1.71429,3762.86,0.0779043,0.0779043,3.62907,2.41938,5.4436,1.12506,1343.24,895.491,2014.86,17097.2,11398.2,25645.9,0.00883849,0.00589232,0.0132577,178220,118813,267330,0.0921315,0.061421,0.138197
2020-09-07,NE,35886,404,499136,175,262.857,1.71429,3266.14,0.0804794,0.0804794,3.64935,2.4329,5.47403,1.11127,1374.14,916.09,2061.2,17414.2,11609.5,26121.3,0.00900235,0.00600157,0.0135035,179594,119729,269391,0.0928419,0.0618946,0.139263
2020-09-08,NE,35975,404,500169,172,241.143,1,3016.29,0.079947,0.079947,3.63754,2.42503,5.45631,1.09901,1398.02,932.011,2097.02,17785.7,11857.1,26678.5,0.00919438,0.00612959,0.0137916,180992,120661,271488,0.0935646,0.0623764,0.140347
2020-09-09,NE,36477,406,511721,179,271.857,1,4151.43,0.0654852,0.0654852,3.47635,2.31757,5.21453,1.09161,1419.43,946.288,2129.15,18221.1,12147.4,27331.6,0.00941945,0.00627963,0.0141292,182411,121608,273617,0.0942984,0.0628656,0.141448
2020-09-10,NE,36917,421,517249,182,274.571,3.14286,4204.29,0.0653075,0.0653075,3.4687,2.31246,5.20305,1.08814,1428.88,952.588,2143.32,18676.3,12450.9,28014.4,0.00965478,0.00643652,0.0144822,183840,122560,275761,0.095037,0.063358,0.142556
2020-09-11,NE,37373,430,523014,178,272,3.71429,4276.86,0.0635981,0.0635981,3.44382,2.29588,5.16572,1.08499,1445.72,963.816,2168.59,19138.6,12759.1,28707.9,0.00989379,0.00659586,0.0148407,185286,123524,277929,0.0957844,0.0638563,0.143677
2020-09-12,NE,37841,434,528751,166,311.429,4.28571,4679,0.0665588,0.0665588,3.47143,2.31428,5.20714,1.08607,1482.39,988.262,2223.59,19604,13069.3,29406,0.0101344,0.00675624,0.0152015,186768,124512,280153,0.0965507,0.0643671,0.144826
2020-09-13,NE,38108,434,533660,163,329,4.28571,5117.43,0.0642901,0.0642901,3.44065,2.29377,5.16098,1.09309,1513.8,1009.2,2270.7,20039.9,13360,30059.9,0.0103597,0.00690648,0.0155396,188282,125522,282423,0.0973333,0.0648889,0.146
2020-09-14,NE,38335,434,538300,169,349.857,4.28571,5594.86,0.0625319,0.0625319,3.41546,2.27697,5.12318,1.10304,1540.41,1026.94,2310.61,20458.7,13639.2,30688.1,0.0105762,0.00705082,0.0158643,189823,126548,284734,0.0981296,0.0654197,0.147194
2020-09-15,NE,38642,435,542279,176,381,4.42857,6015.71,0.0633341,0.0633341,3.41915,2.27943,5.12873,1.11523,1579.1,1052.73,2368.64,20873.3,13915.5,31309.9,0.0107905,0.00719368,0.0161858,191402,127601,287103,0.0989459,0.065964,0.148419
2020-09-16,NE,38970,436,546069,167,356.143,4.28571,4906.86,0.0725806,0.0725806,3.51353,2.34235,5.27029,1.12589,1645.5,1097,2468.25,21305.5,14203.7,31958.2,0.011014,0.00734264,0.0165209,193047,128698,289571,0.0997966,0.0665311,0.149695
2020-09-17,NE,39419,439,551790,176,357.429,2.57143,4934.43,0.0724357,0.0724357,3.50637,2.33758,5.25956,1.13337,1711.89,1141.26,2567.83,21776.3,14517.5,32664.5,0.0112573,0.0075049,0.016886,194759,129839,292139,0.100682,0.067121,0.151022
2020-09-18,NE,39921,442,557757,188,364,1.71429,4963.29,0.0733385,0.0733385,3.5101,2.34007,5.26515,1.13571,1758.54,1172.36,2637.81,22261.2,14840.8,33391.8,0.011508,0.007672,0.017262,196518,131012,294777,0.101591,0.0677271,0.152386
2020-09-19,NE,40387,442,563340,185,363.714,1.14286,4941.29,0.0736072,0.0736072,3.50726,2.33817,5.26089,1.13042,1776.68,1184.46,2665.03,22734.4,15156.3,34101.6,0.0117527,0.0078351,0.017629,198294,132196,297442,0.102509,0.0683394,0.153764
2020-09-20,NE,40797,442,568357,174,384.143,1.14286,4956.71,0.0774995,0.0774995,3.54089,2.36059,5.31133,1.11667,1792.56,1195.04,2688.84,23210.3,15473.5,34815.4,0.0119987,0.0079991,0.017998,200087,133391,300130,0.103436,0.0689572,0.155154
2020-09-21,NE,41083,442,572024,170,392.571,1.14286,4817.71,0.081485,0.081485,3.5742,2.3828,5.36131,1.10107,1812.74,1208.49,2719.11,23679.8,15786.5,35519.7,0.0122414,0.00816091,0.018362,201900,134600,302850,0.104373,0.0695819,0.156559
2020-09-22,NE,41388,452,576444,185,392.286,2.42857,4880.71,0.0803747,0.0803747,3.55772,2.37181,5.33657,1.08626,1828.35,1218.9,2742.52,24134,16089.3,36201,0.0124762,0.00831745,0.0187143,203728,135819,305592,0.105318,0.070212,0.157977
2020-09-23,NE,41785,461,580140,197,402.143,3.57143,4867.29,0.0826216,0.0826216,3.57358,2.38238,5.36036,1.07501,1832.39,1221.6,2748.59,24568.4,16378.9,36852.6,0.0127007,0.00846715,0.0190511,205560,137040,308341,0.106265,0.0708435,0.159398
2020-09-24,NE,42278,462,585096,200,408.429,3.28571,4758,0.0858404,0.0858404,3.5981,2.39873,5.39715,1.07069,1857.64,1238.43,2786.46,25006.6,16671.1,37509.9,0.0129273,0.00861817,0.0193909,207418,138279,311127,0.107226,0.0714837,0.160838
2020-09-25,NE,42731,462,590209,231,401.429,2.85714,4636,0.0865894,0.0865894,3.59924,2.3995,5.39887,1.07797,1896.58,1264.39,2844.87,25474.3,16982.9,38211.4,0.013169,0.00877936,0.0197536,209315,139543,313972,0.108206,0.0721374,0.162309
2020-09-26,NE,43162,468,595287,225,396.429,3.71429,4563.86,0.0868626,0.0868626,3.59598,2.39732,5.39397,1.09565,1947.97,1298.65,2921.95,25976.5,17317.7,38964.8,0.0134287,0.00895245,0.020143,211263,140842,316894,0.109213,0.0728087,0.16382
2020-09-27,NE,43596,469,601536,226,399.857,3.85714,4739.86,0.0843606,0.0843606,3.56717,2.37811,5.35076,1.12223,2020.26,1346.84,3030.39,26514.4,17676.3,39771.6,0.0137067,0.00913782,0.0205601,213283,142189,319924,0.110257,0.073505,0.165386
2020-09-28,NE,44063,470,606842,224,425.714,4,4974,0.0855879,0.0855879,3.57287,2.38191,5.35931,1.14981,2112.05,1408.03,3168.07,27112.6,18075.1,40669,0.014016,0.009344,0.021024,215395,143597,323092,0.111349,0.0742329,0.167024
2020-09-29,NE,44578,472,611080,214,455.714,2.85714,4948,0.0921007,0.0921007,3.62579,2.41719,5.43869,1.17564,2213.9,1475.93,3320.85,27786.1,18524.1,41679.2,0.0143642,0.00957611,0.0215462,217609,145073,326413,0.112494,0.0749958,0.168741
2020-09-30,NE,45044,478,618352,215,465.571,2.42857,5458.86,0.0852873,0.0852873,3.55893,2.37262,5.3384,1.1983,2329.07,1552.71,3493.6,28536.1,19024.1,42804.2,0.0147519,0.00983457,0.0221278,219938,146625,329907,0.113698,0.0757985,0.170547
2020-10-01,NE,45564,478,624954,226,469.429,2.28571,5694,0.0824427,0.0824427,3.52728,2.35152,5.29092,1.21286,2412.79,1608.53,3619.18,29303.4,19535.6,43955.1,0.0151485,0.010099,0.0227228,222351,148234,333526,0.114945,0.0766301,0.172418
2020-10-02,NE,46185,493,634687,227,493.429,4.42857,6354,0.0776564,0.0776564,3.47704,2.31803,5.21557,1.21444,2502.85,1668.57,3754.28,30094.4,20062.9,45141.6,0.0155574,0.0103716,0.0233361,224854,149902,337280,0.116239,0.0774926,0.174358
2020-10-03,NE,46977,493,644632,232,545,3.57143,7049.29,0.0773128,0.0773128,3.46858,2.31239,5.20288,1.20652,2604.6,1736.4,3906.89,30940.4,20627,46410.6,0.0159948,0.0106632,0.0239922,227458,151639,341187,0.117585,0.0783903,0.176378
2020-10-04,NE,47403,497,649868,249,543.857,4,6904.57,0.0787677,0.0787677,3.47714,2.31809,5.2157,1.18737,2671.95,1781.3,4007.93,31835.7,21223.8,47753.5,0.0164576,0.0109717,0.0246864,230130,153420,345195,0.118967,0.0793111,0.17845
2020-10-05,NE,47807,501,655531,249,534.857,4.42857,6955.57,0.0768962,0.0768962,3.45438,2.30292,5.18157,1.16139,2710.31,1806.87,4065.47,32753.4,21835.6,49130.2,0.016932,0.011288,0.025398,232840,155227,349261,0.120368,0.0802452,0.180552
2020-10-06,NE,48259,503,663598,271,525.857,4.42857,7502.57,0.0700903,0.0700903,3.38369,2.25579,5.07553,1.13127,2741.77,1827.84,4112.65,33682.5,22455,50523.7,0.0174123,0.0116082,0.0261184,235582,157055,353373,0.121785,0.0811901,0.182678
2020-10-07,NE,48757,507,675015,262,530.429,4.14286,8094.71,0.0655278,0.0655278,3.33325,2.22217,4.99987,1.09878,2738.06,1825.38,4107.1,34592.2,23061.5,51888.3,0.0178826,0.0119217,0.0268239,238320,158880,357480,0.123201,0.0821337,0.184801
2020-10-08,NE,49396,507,687689,288,547.429,4.14286,8962.14,0.0610823,0.0610823,3.28278,2.18852,4.92417,1.06936,2752.44,1834.96,4128.66,35512.2,23674.8,53268.3,0.0183582,0.0122388,0.0275373,241073,160715,361609,0.124623,0.0830823,0.186935
2020-10-09,NE,50059,514,696252,293,553.429,3,8795,0.0629254,0.0629254,3.2975,2.19833,4.94624,1.04906,2746.76,1831.17,4120.14,36401.4,24267.6,54602,0.0188178,0.0125452,0.0282267,243819,162546,365729,0.126043,0.084029,0.189065
2020-10-10,NE,51144,519,715692,299,595.286,3.71429,10151.4,0.0586406,0.0586406,3.22315,2.14877,4.83472,1.0364,2725.94,1817.29,4088.91,37230.7,24820.5,55846.1,0.0192466,0.012831,0.0288698,246545,164364,369818,0.127453,0.0849684,0.191179
2020-10-11,NE,51887,519,723250,305,640.571,3.14286,10483.1,0.0611049,0.0611049,3.228,2.152,4.84201,1.03597,2744.47,1829.65,4116.7,38027.2,25351.5,57040.8,0.0196583,0.0131055,0.0294875,249290,166193,373935,0.128871,0.0859143,0.193307
2020-10-12,NE,52382,519,728422,304,653.571,2.57143,10413,0.062765,0.062765,3.24404,2.16269,4.86606,1.04911,2797.22,1864.81,4195.83,38804.2,25869.4,58206.3,0.02006,0.0133733,0.03009,252087,168058,378131,0.130317,0.0868783,0.195476
2020-10-13,NE,52839,522,734692,299,654.286,2.71429,10156.3,0.0644218,0.0644218,3.26927,2.17951,4.90391,1.07398,2883.83,1922.55,4325.74,39576,26384,59363.9,0.0204589,0.0136393,0.0306884,254971,169981,382456,0.131808,0.0878722,0.197712
2020-10-14,NE,53543,527,744183,315,683.714,2.85714,9881.14,0.0691938,0.0691938,3.32608,2.21739,4.98912,1.10834,2996.6,1997.73,4494.9,40358.7,26905.8,60538,0.0208636,0.013909,0.0312954,257967,171978,386951,0.133357,0.0889049,0.200036
2020-10-15,NE,54467,530,756460,311,724.429,3.28571,9824.43,0.0737375,0.0737375,3.36761,2.24507,5.05141,1.14799,3131.27,2087.52,4696.91,41160.9,27440.6,61741.3,0.0212783,0.0141855,0.0319174,261099,174066,391648,0.134976,0.089984,0.202464
2020-10-16,NE,55428,535,770507,323,767,3,10607.9,0.0723049,0.0723049,3.30889,2.20592,4.96333,1.18856,3299.12,2199.42,4948.69,42047.2,28031.5,63070.8,0.0217365,0.014491,0.0326047,264398,176265,396597,0.136682,0.091121,0.205022
2020-10-17,NE,56714,547,784435,322,795.714,4,9820.43,0.0810264,0.0810264,3.42442,2.28295,5.13663,1.22821,3486.13,2324.08,5229.19,43030.5,28687,64545.7,0.0222448,0.0148299,0.0333672,267884,178589,401826,0.138484,0.0923225,0.207726
2020-10-18,NE,57334,548,791630,320,778.143,4.14286,9768.57,0.0796578,0.0796578,3.41046,2.27364,5.11568,1.26548,3687.19,2458.13,5530.78,44113.1,29408.7,66169.6,0.0228044,0.015203,0.0342066,271571,181047,407357,0.14039,0.0935932,0.210585
2020-10-19,NE,58068,548,799579,343,812.286,4.14286,10165.3,0.0799078,0.0799078,3.3863,2.25753,5.07944,1.29733,3912.32,2608.21,5868.48,45353.4,30235.6,68030.1,0.0234456,0.0156304,0.0351685,275484,183656,413225,0.142412,0.0949415,0.213618
2020-10-20,NE,58817,554,810498,380,854,4.57143,10829.4,0.0788592,0.0788592,3.33871,2.2258,5.00806,1.32415,4149.82,2766.55,6224.73,46792.9,31195.3,70189.4,0.0241898,0.0161265,0.0362847,279633,186422,419450,0.144558,0.0963717,0.216836
2020-10-21,NE,59409,565,822904,380,838,5.42857,11245.9,0.0745163,0.0745163,3.27636,2.18424,4.91455,1.3472,4459.93,2973.29,6689.9,48511.1,32340.7,72766.7,0.025078,0.0167187,0.037617,284093,189396,426140,0.146863,0.0979088,0.220295
2020-10-22,NE,60308,576,836802,400,834.429,6.57143,11477.4,0.0727017,0.0727017,3.24544,2.16363,4.86816,1.36717,4781.64,3187.76,7172.46,50554.7,33703.1,75832,0.0261344,0.017423,0.0392017,288875,192583,433312,0.149335,0.0995567,0.224003
2020-10-23,NE,61285,587,847269,389,836.714,7.42857,10966,0.0763008,0.0763008,3.29636,2.19757,4.94454,1.3804,5124.57,3416.38,7686.85,52926.8,35284.5,79390.2,0.0273607,0.0182405,0.0410411,293999,196000,440999,0.151984,0.101323,0.227976
2020-10-24,NE,62510,591,862880,426,828,6.28571,11206.4,0.0738862,0.0738862,3.25959,2.17306,4.88938,1.38704,5507.07,3671.38,8260.61,55687.1,37124.7,83530.7,0.0287877,0.0191918,0.0431815,299507,199671,449260,0.154831,0.103221,0.232247
2020-10-25,NE,63215,595,869163,436,840.143,6.71429,11076.1,0.0758516,0.0758516,3.27854,2.1857,4.91782,1.38321,5885.99,3923.99,8828.98,58847.2,39231.4,88270.8,0.0304213,0.0202809,0.0456319,305393,203595,458089,0.157874,0.105249,0.236811
2020-10-26,NE,63797,596,873565,435,818.429,6.85714,10569.4,0.0774336,0.0774336,3.31233,2.20822,4.96849,1.3685,6236.08,4157.39,9354.13,62338.8,41559.2,93508.2,0.0322263,0.0214842,0.0483394,311629,207752,467443,0.161098,0.107398,0.241647
2020-10-27,NE,64499,603,882620,427,811.714,7,10303.1,0.0787832,0.0787832,3.33306,2.22204,4.9996,1.34259,6559.29,4372.86,9838.94,66100.9,44067.2,99151.3,0.0341711,0.0227807,0.0512567,318188,212125,477282,0.164489,0.109659,0.246733
2020-10-28,NE,65376,620,894385,436,852.429,7.85714,10211.6,0.0834767,0.0834767,3.37308,2.24872,5.05962,1.30796,6790.23,4526.82,10185.3,70007.3,46671.5,105011,0.0361905,0.024127,0.0542858,324978,216652,487467,0.167999,0.111999,0.251998
