date,total_cases,total_tests,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-04-22,840631,4684492,28587.428571428572,188612.8786355414,0.15382049202694964,0.15156668398380344,8.09914224863263,5.399428165755085,12.148713372948942,0.8521992031208766,161415.51670500392,107610.34447000266,242123.27505750587,2983239.3715188163,1988826.2476792103,4474859.057278221,0.008989026091918406,0.005992684061278936,0.013483539137877611,10107098.337509507,6738065.558339675,15160647.506264266,0.03045446890277644,0.020302979268517637,0.045681703354164674
2020-04-23,872601,4892444,28643.000000000007,192995.8695506997,0.1504347956572955,0.14841250264413322,7.986205994149231,5.324137329432819,11.979308991223846,0.8479974662666374,156182.42518375293,104121.61678916865,234273.63777562938,2907888.146179944,1938592.097453296,4361832.219269915,0.008761979567561128,0.005841319711707417,0.013142969351341694,10263280.762693258,6842187.175128842,15394921.144039894,0.03092507408065094,0.020616716053767303,0.04638761112097643
2020-04-24,906881,5133872,28971.714285714275,204025.28333567496,0.14378643812316586,0.14200060802291953,7.763268744086383,5.175512496057588,11.644903116129571,0.8416606217412346,149588.28927860002,99725.52618573334,224382.43391789997,2828727.5371681284,1885818.3581120854,4243091.305752191,0.008523454698704526,0.005682303132469683,0.012785182048056795,10412869.051971858,6941912.701314576,15619303.577957794,0.03137580996467294,0.020917206643115308,0.047063714947009436
2020-04-25,942532,5408122,30089.428571428572,220722.08106883633,0.13787094882254675,0.13632269334233316,7.332766775442874,4.888511183628585,10.99915016316431,0.8342815011129757,143539.30656993508,95692.87104662343,215308.95985490273,2747351.6397611764,1831567.7598407844,4121027.4596417635,0.008278254775417129,0.005518836516944751,0.012417382163125698,10556408.358541796,7037605.572361198,15834612.537812697,0.03180831919751943,0.021205546131679624,0.047712478796279156
2020-04-26,969584,5614357,30057.99999999999,228591.66903026155,0.1330146299276911,0.1314921061100474,7.203185954023046,4.802123969348699,10.804778931034573,0.8275031542600965,137291.03790735264,91527.35860490179,205936.55686102904,2664003.9155478943,1776002.6103652644,3996005.873321842,0.008027113390381787,0.00535140892692119,0.012040670085572686,10693699.396449152,7129132.930966102,16040549.094673725,0.03222200129548245,0.021481334196988302,0.048333001943223666
2020-04-27,992183,5813615,29557.285714285714,236054.29755501688,0.12666805843722126,0.1252139275600218,7.172430326267851,4.7816202175119,10.758645489401776,0.8216860731493186,131370.61216888126,87580.40811258752,197055.9182533219,2578861.164310752,1719240.776207168,3868291.746466128,0.007770563272508159,0.0051803755150054386,0.011655844908762243,10825070.008618025,7216713.339078689,16237605.01292705,0.032617844107082274,0.021745229404721532,0.04892676616062345
2020-04-28,1017548,6023314,29435.428571428565,242347.47490815455,0.12285537626426592,0.12145960498488412,7.042069913828327,4.694713275885553,10.563104870742492,0.8205981339650886,126094.90555660332,84063.27037106892,189142.358334905,2492958.4974480486,1661972.3316320332,3739437.746172074,0.0075117233949018635,0.005007815596601241,0.0112675850923528,10951164.914174633,7300776.609449758,16426747.37126195,0.03299779028469298,0.021998526856461996,0.04949668542703947
2020-04-29,1043778,6274556,29020.999999999996,230218.6674457603,0.12776026625343379,0.1260584136029602,6.9067936397382335,4.604529093158825,10.360190459607349,0.8239716026205267,121290.13697534271,80860.09131689514,181935.20546301408,2406962.288479892,1604641.525653262,3610443.432719837,0.0072526016584428575,0.004835067772295237,0.010878902487664288,11072455.051149977,7381636.700766652,16608682.576724965,0.03336325884761579,0.022242172565077194,0.05004488827142368
2020-04-30,1073758,6540925,28736.714285714286,238790.40128632705,0.12202567090551848,0.12034283677616035,6.743031958361155,4.495354638907437,10.114547937541733,0.8318265672477149,117088.71082464355,78059.14054976238,175633.06623696533,2323608.9410856925,1549072.6273904617,3485413.4116285373,0.00700144332977219,0.0046676288865147905,0.010502164994658286,11189543.76197462,7459695.841316415,16784315.642961938,0.03371606777294716,0.022477378515298116,0.05057410165942077
2020-05-01,1106553,6823706,28524.57142857143,244903.4914146267,0.11816071874515482,0.11647270222162222,6.593253399942507,4.3955022666283385,9.889880099913759,0.8442887716940973,114939.13603409892,76626.09068939932,172408.70405114847,2244775.4943129257,1496516.9962086177,3367163.2414693874,0.006763904258411827,0.004509269505607881,0.010145856387617742,11304482.898008715,7536321.932005814,16956724.347013082,0.03406239965052192,0.02270826643368129,0.0510935994757829
2020-05-02,1135592,7094038,27579.999999999993,244480.99908426648,0.11451341585227255,0.11281040286690687,6.6120823340043495,4.408054889336234,9.918123501006525,0.8606875823487379,112719.64045805109,75146.42697203408,169079.46068707667,2169425.407217646,1446283.6048117643,3254138.110826467,0.006536861163783131,0.0043579074425220835,0.009805291745674698,11417202.53846677,7611468.358977849,17125803.80770016,0.034402043796688195,0.0229346958644588,0.051603065695032306
2020-05-03,1161126,7322970,27363.142857142855,247891.734757826,0.11210379413009265,0.11038344172255221,6.471026143295515,4.314017428863678,9.706539214943271,0.8775556103868952,110937.04191456163,73958.02794304115,166405.56287184244,2098001.2183603677,1398667.4789069118,3147001.82754055,0.006321647492576682,0.004214431661717785,0.009482471238865026,11528139.58038133,7685426.38692089,17292209.370572,0.034736316659218336,0.0231575444394789,0.052104474988827525
2020-05-04,1183627,7561530,27349.14285714285,253532.7520228857,0.10952706510328017,0.10787222810043147,6.2899295286212995,4.193286352414201,9.434894292931952,0.8949994930443637,109294.72446340017,72863.1496422668,163942.08669510024,2030228.330032467,1353485.5533549779,3045342.495048699,0.006117435833492142,0.004078290555661425,0.009176153750238216,11637434.30484473,7758289.536563155,17456151.45726711,0.03506564092977137,0.02337709395318092,0.052598461394657105
2020-05-05,1206137,7835385,26941.28571428571,262987.43852178456,0.10407373662511014,0.10244324164575651,6.17834896663271,4.118899311088476,9.267523449949069,0.9091779377548156,107973.147997319,71982.09866487932,161959.72199597853,1966177.2967901612,1310784.8645267733,2949265.94518524,0.005924438779844282,0.003949625853229519,0.008886658169766427,11745407.452842053,7830271.635228036,17618111.179263078,0.03539098305747344,0.023593988704982295,0.05308647458621015
2020-05-06,1231282,8113179,26786.28571428571,268202.1359940589,0.10198066705355036,0.09987349882582243,6.026050734571143,4.017367156380764,9.039076101856715,0.9198282935813663,106767.26410105993,71178.17606737331,160150.89615158996,1906491.8961386068,1270994.597425738,2859737.8442079094,0.005744596146736945,0.003829730764491294,0.008616894220105422,11852174.716943111,7901449.811295407,17778262.075414672,0.03571269164443089,0.02380846109628726,0.05356903746664635
2020-05-07,1258686,8428717,26418.285714285717,275441.6781160449,0.09795994473967473,0.09591244830840584,5.911906127175281,3.9412707514501886,8.867859190762921,0.92630372121765,105712.19234238329,70474.79489492225,158568.28851357507,1850788.5717759863,1233859.0478506577,2776182.857663979,0.005576752211422003,0.0037178348076146663,0.00836512831713301,11957886.909285491,7971924.606190331,17936830.363928247,0.03603122111419844,0.024020814076132303,0.05404683167129769
2020-05-08,1285665,8733377,25587.42857142857,279263.0387047003,0.09379207203753942,0.09162483044698713,5.846163433774399,3.8974422891829326,8.769245150661597,0.9281330545695928,103886.15036852998,69257.43357902003,155829.22555279505,1798492.2969607632,1198994.8646405088,2697738.445441143,0.005419174316965333,0.0036127828779768862,0.008128761475448006,12061773.059654023,8041182.039769352,18092659.589481033,0.03634424839761628,0.024229498931744198,0.05451637259642442
2020-05-09,1310851,9040070,25036.999999999993,284941.318660944,0.0900596701390316,0.08786721461688714,5.733087293602873,3.8220581957352504,8.599630940404314,0.9251695809443203,101926.10851226276,67950.73900817522,152889.16276839413,1750830.1161944258,1167220.077462951,2626245.1742916377,0.005275559764745136,0.003517039843163422,0.00791333964711771,12163699.168166287,8109132.778777527,18245548.752249427,0.03665136972941809,0.024434246486278732,0.05497705459412712
2020-05-10,1331733,9303194,24372.428571428572,290197.36967175745,0.08615540464109112,0.08398569773046617,5.6330470927422,3.755364728494801,8.449570639113302,0.9207440132160686,99887.90626501052,66591.93751000705,149831.8593975158,1707178.7158895014,1138119.1439263346,2560768.0738342497,0.005144030401048795,0.0034293536006991944,0.007716045601573199,12263587.074431298,8175724.716287534,18395380.611646954,0.03695234959856823,0.024634899732378826,0.05542852439785236
2020-05-11,1350032,9691448,23772.14285714285,312304.62216542306,0.0781274208678456,0.07611844708641906,5.526241910893116,3.684161273928745,8.289362866339674,0.9150314430240524,97575.33233994553,65050.22155996369,146362.99850991834,1667463.010322094,1111642.0068813963,2501194.5154831405,0.0050243599793546034,0.0033495733195697333,0.007536539969031911,12361162.406771244,8240774.937847497,18541743.610156864,0.03724636127483705,0.024830907516558035,0.055869541912255564
2020-05-12,1372591,10018758,23779.142857142855,320414.21662956185,0.07623708821167981,0.07421375713997878,5.302752345370032,3.53516823024669,7.954128518055049,0.909998073979155,95289.38450404869,63526.25633603251,142934.0767560731,1631381.7826572617,1087587.855104841,2447072.673985891,0.004915640880242384,0.0032770939201615867,0.0073734613203635824,12456451.79127529,8304301.194183529,18684677.686912935,0.03753348498732467,0.02502232332488312,0.056300227480987
2020-05-13,1394218,10352847,23276.571428571442,328548.9221085468,0.07275006831369653,0.07084659197536881,5.210824856553484,3.4738832377023225,7.816237284830226,0.9075026580453385,93281.83044433869,62187.88696289247,139922.74566650807,1598568.7075449969,1065712.4716966646,2397853.0613174937,0.004816769300859179,0.0032111795339061166,0.007225153951288775,12549733.621719632,8366489.081146424,18824600.432579443,0.03781455958555217,0.025209706390368115,0.056721839378328226
2020-05-14,1420931,10736084,23177.85714285715,339152.03476773005,0.07031607888992086,0.06834061060176336,5.051748748944526,3.3678324992963513,7.57762312341679,0.9085673200095117,91513.84214844104,61009.22809896074,137270.76322266168,1568792.4127180954,1045861.6084787303,2353188.6190771423,0.00472704807577914,0.003151365383852758,0.007090572113668717,12641247.463868072,8427498.30924538,18961871.19580211,0.03809030692339493,0.025393537948929946,0.0571354603850924
2020-05-15,1446353,11141567,22955.428571428572,353489.3597137397,0.06672563211374517,0.06493951781184638,5.007056857006699,3.3380379046711344,7.510585285510052,0.91374523359353,90019.86233678232,60013.24155785492,135029.79350517353,1541723.564230234,1027815.7094868231,2312585.3463453506,0.004645484863769206,0.0030969899091794688,0.006968227295653817,12731267.326204851,8487511.550803237,19096900.989307288,0.03836155263671636,0.02557436842447758,0.05754232895507458
2020-05-16,1469946,11511660,22727.857142857138,362494.2056026903,0.06436949494050384,0.0626985391533896,4.959536649211841,3.306357766141228,7.439304973817763,0.9227746945392481,89292.39684665068,59528.26456443382,133938.59526997607,1516076.8250427858,1010717.8833618574,2274115.237564178,0.004568206717761356,0.003045471145174235,0.006852310076642041,12820559.723051503,8547039.815367674,19230839.584577255,0.038630606368283284,0.02575373757885554,0.05794590955242492
2020-05-17,1490090,11856096,22622.42857142857,373685.8478835265,0.062030191523215546,0.060538628100467194,4.903852014132192,3.2692346760881303,7.3557780211982875,0.9337224164486797,88864.08481715756,59242.723211438395,133296.12722573633,1492221.269401892,994814.1796012614,2238331.9041028377,0.00449632572351716,0.002997550482344771,0.006744488585275746,12909423.807868661,8606282.538579108,19364135.711802997,0.038898369520205346,0.025932246346803568,0.05834755428030804
2020-05-18,1510938,12219826,22986.57142857143,369805.01045037655,0.0636400095238924,0.06215862624623891,4.754720589933259,3.169813726622174,7.132080884899889,0.9444084180260015,88631.93915676036,59087.959437840276,132947.90873514058,1469916.1666440917,979944.1110960605,2204874.2499661357,0.004429116517113211,0.0029527443447421383,0.006643674775669822,12998055.747025423,8665370.498016953,19497083.620538145,0.03916543317633155,0.026110288784221048,0.05874814976449736
2020-05-19,1531816,12616958,22746.428571428572,379451.2402369862,0.06128281117696869,0.05994559026140564,4.746817622742867,3.164545081828577,7.120226434114302,0.9540857285970438,88275.18063615315,58850.12042410211,132412.77095422978,1448896.6228168434,965931.0818778961,2173344.934225265,0.004365780926376772,0.0029105206175845124,0.006548671389565165,13086330.927661577,8724220.618441053,19629496.39149237,0.039431421856148154,0.02628761457076544,0.05914713278422225
2020-05-20,1553074,13056086,22693.714285714283,392319.5393625027,0.05876505924929314,0.057844975864802195,4.704706455578761,3.1364709703858416,7.057059683368144,0.9598625147778009,87729.54953456738,58486.36635637826,131594.32430185107,1428653.0243540928,952435.349569395,2142979.536531138,0.0043047833958020304,0.002869855597201351,0.00645717509370305,13174060.477196142,8782706.98479743,19761090.715794228,0.03969576645327546,0.026463844302183643,0.059543649679913234
2020-05-21,1579817,13550524,22698.0,407671.755674808,0.05645385938232827,0.05567714634149382,4.657335110687431,3.1048900737916227,6.986002666031151,0.9615407339782244,86849.978741459,57899.98582763936,130274.96811218855,1408735.7389944918,939157.159329661,2113103.6084917355,0.004244769104127378,0.0028298460694182494,0.006367153656191071,13260910.455937603,8840606.97062507,19891365.683906395,0.03995746074855827,0.02663830716570552,0.05993619112283737
2020-05-22,1603990,13959189,22519.571428571428,408295.4642327457,0.05594682324314615,0.05515508596425239,4.613149530755533,3.07543302050369,6.919724296133302,0.9601913382128304,86104.85462757303,57403.236418382025,129157.28194135956,1389128.4012796814,926085.600853121,2083692.601919521,0.0041856887393419825,0.002790459159561319,0.006278533109012977,13347015.310565177,8898010.207043454,20020522.965847764,0.04021690985354043,0.026811273235693628,0.06032536478031064
2020-05-23,1626355,14379849,22344.14285714285,415490.62862473493,0.05453231987152867,0.05377773003232705,4.561647728620728,3.0410984857471544,6.842471592931092,0.9572407940882386,84692.24114928431,56461.49409952292,127038.36172392649,1369934.4920604357,913289.6613736238,2054901.738090653,0.004127854107490139,0.0027519027383267575,0.006191781161235214,13431707.551714463,8954471.701142976,20147561.327571694,0.04047210250510643,0.026981401670070956,0.060708153757659644
2020-05-24,1645214,14736313,22251.999999999993,418294.50102657377,0.05408064739566496,0.05319696994674656,4.488940601519439,2.9926270676796274,6.733410902279159,0.9541493132982419,83359.85976257006,55573.239841713395,125039.78964385511,1351368.2433107425,900912.1622071618,2027052.364966114,0.004071910727272861,0.002714607151515238,0.006107866090909295,13515067.411477031,9010044.940984692,20272601.117215548,0.04072328045669095,0.02714885363779398,0.06108492068503643
2020-05-25,1663745,15159912,21920.999999999993,428228.72557615035,0.05219133045768047,0.0511899335349512,4.451226328175975,2.967484218783984,6.676839492263966,0.9545168467234564,82527.75389373838,55018.502595825616,123791.6308406076,1334008.0909394706,889338.7272929805,2001012.1364092047,0.004019601528046384,0.00267973435203092,0.006029402292069581,13597595.165370766,9065063.443580518,20396392.748056147,0.04097195112661461,0.027314634084409758,0.0614579266899219
2020-05-26,1680723,15474407,21363.857142857145,417516.24644808465,0.05233584221450672,0.05116892414272458,4.460308073905466,2.97353871593698,6.690462110858203,0.958668697156939,81982.58781272784,54655.0585418186,122973.88171909179,1318415.3464122524,878943.5642748352,1977623.0196183785,0.003972617840200907,0.002648411893467269,0.005958926760301364,13679577.753183495,9119718.502122335,20519366.629775245,0.04121897911503795,0.027479319410025314,0.06182846867255693
2020-05-27,1700136,15887646,21100.285714285714,415355.1517743004,0.05216276540140418,0.05080058745907018,4.420879968520202,2.9472533123468017,6.631319952780304,0.968950631026951,82050.80811790032,54700.53874526689,123076.21217685049,1305176.7700261043,870117.8466840697,1957765.155039156,0.0039327276759415246,0.0026218184506276803,0.00589909151391229,13761628.561301392,9174419.0408676,20642442.841952093,0.04146621266326618,0.027644141775510805,0.06219931899489929
2020-05-28,1722794,16352853,20516.714285714283,411296.0934382104,0.05124915739729344,0.049883075995703664,4.460453115154107,2.97363541010274,6.690679672731166,0.9848459310776961,82593.54187276383,55062.36124850926,123890.3128091458,1294488.4814545296,862992.3209696868,1941732.7221817938,0.0039005219784151723,0.0026003479856101124,0.005850782967622762,13844222.103174157,9229481.402116112,20766333.154761247,0.04171508156396732,0.027810054375978235,0.06257262234595101
2020-05-29,1746382,16865351,20433.14285714286,426277.69939884846,0.049216802091555795,0.04793387710865096,4.405580823574279,2.937053882382854,6.60837123536142,1.0046576902259556,83194.21947221378,55462.8129814759,124791.32920832075,1286168.8587783026,857445.905852202,1929253.2881674527,0.0038754534887641225,0.0025836356591760795,0.0058131802331461875,13927416.322646372,9284944.215097588,20891124.483969565,0.04196576041215904,0.027977173608106046,0.06294864061823859
2020-05-30,1769819,17309363,20586.285714285717,430264.01126208843,0.04919041178844,0.047845706764784265,4.337470007262495,2.8916466715083318,6.506205010893746,1.0280237226140112,84799.2018494902,56532.8012329935,127198.80277423536,1280948.1982910102,853965.4655273405,1921422.2974365146,0.003859722718452713,0.002573148478968473,0.005789584077679074,14012215.524495864,9341477.016330577,21018323.2867438,0.042221275355169084,0.02814751690344606,0.06333191303275364
2020-05-31,1791211,17731142,20856.71428571429,438209.19129177404,0.048749694890760024,0.04759533734158307,4.260694354816215,2.84046290321081,6.39104153222432,1.0544683183133678,86539.61465408775,57693.076436058545,129809.42198113166,1278195.4160984473,852130.2773989653,1917293.1241476703,0.003851428100464443,0.002567618733642959,0.005777142150696667,14098755.139149953,9399170.092766639,21148132.708724923,0.04248203446874773,0.028321356312498498,0.06372305170312158
2020-06-01,1811571,18143989,20616.00000000001,434127.9949854564,0.04836068238185545,0.04748829893057383,4.299182147689189,2.866121431792794,6.448773221533784,1.0810199805909741,88564.72110246074,59043.147401640505,132847.08165369107,1277896.05238375,851930.7015891671,1916844.0785756249,0.003850526064822223,0.002567017376548146,0.005775789097233338,14187319.860252412,9458213.240168279,21280979.790378626,0.04274889558502757,0.028499263723351726,0.06412334337754137
2020-06-02,1831729,18584482,21070.28571428572,450149.7503318234,0.047423936721783265,0.046807280685491816,4.1895578367170545,2.7930385578113706,6.284336755075585,1.1086130599317447,91473.8808780259,60982.58725201725,137210.82131703885,1280737.994105016,853825.3294033443,1921106.9911575231,0.0038590893361869208,0.0025727262241246112,0.005788634004280385,14278793.74113044,9519195.827420296,21418190.611695655,0.043024522512518475,0.028683015008345657,0.0645367837687777
2020-06-03,1851884,19056183,21176.285714285706,456831.2985837907,0.04678310526277582,0.046354717332051654,4.142820451056923,2.7618803007046155,6.214230676585384,1.13581472666112,94677.47592813516,63118.31728542351,142016.2138922028,1287140.289396998,858093.5262646651,1930710.4340954963,0.0038783805804555606,0.0025855870536370383,0.005817570870683344,14373471.217058573,9582314.144705715,21560206.825587865,0.043309802436603706,0.02887320162440247,0.06496470365490557
2020-06-04,1872267,19550179,20851.28571428572,460190.7211916355,0.04565033406039924,0.04531009591043601,4.165209758837843,2.776806505891897,6.247814638256767,1.163070640420868,98458.77043698987,65639.18029132661,147688.15565548485,1297869.5102994207,865246.3401996141,1946804.2654491302,0.003910709614310035,0.002607139742873354,0.005866064421465056,14471929.987495564,9647953.324997047,21707894.98124335,0.0436064760675855,0.02907098404505701,0.06540971410137826
2020-06-05,1895332,20139386,20776.571428571424,470870.4927820736,0.04442102787538922,0.04412374898629962,4.144324530329571,2.7628830202197134,6.2164867954943555,1.1912987572796834,103082.91720157368,68721.94480104918,154624.37580236056,1314102.4487595353,876068.2991730237,1971153.673139302,0.003959622319324446,0.0026397482128829616,0.005939433478986672,14575012.904697133,9716675.269798098,21862519.357045706,0.043917083067882695,0.029278055378588495,0.06587562460182407
2020-06-06,1917892,20698451,20651.285714285714,486601.44410406984,0.042654247986478974,0.042439836470910694,4.101063842756177,2.7340425618374535,6.1515957641342665,1.2190009480114425,107866.08337480751,71910.72224987173,161799.12506221136,1335863.67750677,890575.7850045132,2003795.516260154,0.004025192737464076,0.0026834618249760482,0.006037789106196117,14682878.988071948,9788585.992047964,22024318.482107922,0.04424210259100451,0.02949473506066967,0.06636315388650676
2020-06-07,1936710,21123155,20283.57142857143,488796.1090912808,0.0418586249522039,0.04149699854665487,4.109722987202805,2.7398153248018713,6.164584480804209,1.2445755545428643,114010.91356310085,76007.27570873396,171016.3703446514,1365182.349920586,910121.5666137247,2047773.5248808793,0.004113535065546864,0.0027423567103645736,0.006170302598320299,14796889.901635045,9864593.267756699,22195334.852452572,0.04458563757065328,0.029723758380435526,0.06687845635597994
2020-06-08,1953940,21533921,20338.42857142858,490885.74264815304,0.0419975975919281,0.041432102838656566,4.057725187759754,2.7051501251731707,6.086587781639633,1.2691979702634237,120901.77255868867,80601.18170579249,181352.658838033,1402724.2627167057,935149.5084778036,2104086.3940750575,0.004226655466439477,0.0028177703109596493,0.006339983199659218,14917791.674193736,9945194.449462494,22376687.511290602,0.04494993592313043,0.029966623948753626,0.06742490388469563
2020-06-09,1971092,21978106,19909.000000000004,493582.10529017064,0.04106612871667576,0.040335741078570415,4.117865679478016,2.7452437863186794,6.176798519217026,1.2895941177531172,128137.58149761445,85425.05433174303,192206.37224642176,1448334.090320581,965556.0602137209,2172501.1354808714,0.004364085916806057,0.0029093906112040357,0.006546128875209088,15045929.255691353,10030619.503794234,22568893.883537028,0.04533603704342068,0.03022402469561378,0.068004055565131
2020-06-10,1991819,22425973,19990.714285714283,492455.3023786028,0.0415263265663439,0.040593966983718845,4.104446041557169,2.7362973610381123,6.1566690623357525,1.3056807330272011,135765.53597900388,90510.35731933602,203648.30396850596,1502117.038486858,1001411.3589912383,2253175.557730286,0.004526143420130309,0.0030174289467535375,0.006789215130195467,15181694.791670352,10121129.861113576,22772542.187505532,0.045745122535168256,0.03049674835677886,0.06861768380275239
2020-06-11,2013889,22904999,20231.714285714297,495154.96932867146,0.042214485426937995,0.040859358259383624,4.082379807581778,2.7215865383878537,6.123569711372669,1.3161554484100912,143832.76084720122,95888.50723146752,215749.14127080177,1563898.9912161576,1042599.3274774391,2345848.486824237,0.00471230333421411,0.003141535556142738,0.007068455001321168,15325527.552517556,10217018.36834504,22988291.328776333,0.04617851599748031,0.03078567733165355,0.06926777399622046
2020-06-12,2036984,23500689,20236.000000000007,497751.6063953391,0.042141990769650944,0.04065481605684175,4.111198827446815,2.7407992182978793,6.166798241170227,1.3204879269224292,152083.43721139795,101388.95814093204,228125.1558170971,1633388.8865547923,1088925.9243698618,2450083.3298321874,0.0049216886380845275,0.003281125758723017,0.007382532957126794,15477610.989728944,10318407.326485971,23216416.484593436,0.046636770202051835,0.031091180134701246,0.0699551553030778
2020-06-13,2062230,24025283,20619.714285714275,494938.2494908032,0.043386020093590515,0.041661185626546374,4.112530400493506,2.741686933662339,6.168795600740262,1.3192235820499303,160864.8158183921,107243.21054559473,241297.2237275882,1711059.48290097,1140706.32193398,2566589.2243514545,0.005155723836130068,0.0034371492240867106,0.007733585754195104,15638475.805547345,10425650.537031567,23457713.708321016,0.04712148424828912,0.031414322832192754,0.07068222637243367
2020-06-14,2083563,24506996,20979.000000000007,503412.5257328388,0.043398315701003685,0.04167357570108132,4.125059090237271,2.7500393934915164,6.187588635355909,1.3136040496593717,169103.12853448905,112735.41902299276,253654.69280173356,1795363.4095859686,1196908.93972398,2693045.114378954,0.005409746427765689,0.003606497618510458,0.008114619641648536,15807578.934081828,10538385.956054559,23711368.401122753,0.047631021782934754,0.031754014521956524,0.07144653267440217
2020-06-15,2102217,24952547,21182.42857142857,509084.50953334756,0.043373273356020814,0.04160886488344626,4.181046606805002,2.7873644045366683,6.271569910207501,1.302241814417173,177488.0420799018,118325.36138660117,266232.0631198525,1886311.8370117827,1257541.2246745224,2829467.7555176737,0.005683790071381646,0.0037891933809210943,0.008525685107072469,15985066.976161733,10656711.317441165,23977600.464242607,0.04816582454012936,0.03211054969341961,0.07224873681019407
2020-06-16,2125485,25437589,22056.142857142855,515857.3844165539,0.04462892287662635,0.04275628017245278,4.147319931254534,2.764879954169689,6.2209798968818015,1.2873051585268116,185915.85125328606,123943.90083552411,278873.7768799291,1983662.9671626084,1322441.9781084056,2975494.4507439123,0.005977126186933778,0.003984750791289183,0.008965689280400667,16170982.827415021,10780655.218276683,24256474.241122536,0.04872602177196134,0.032484014514640905,0.07308903265794203
2020-06-17,2149390,25959842,22510.142857142862,527926.4788151938,0.044588806206455306,0.04263878354361304,4.205991784636424,2.803994523090952,6.308987676954638,1.2688080903145986,194319.2917530272,129546.19450201807,291478.9376295408,2086508.3780376099,1391005.5853584066,3129762.567056415,0.006287017538802999,0.004191345025868664,0.009430526308204502,16365302.119168045,10910201.412778703,24547953.178752076,0.049311540051321455,0.032874360034214324,0.0739673100769822
2020-06-18,2176478,26495581,23226.999999999996,533811.3809467277,0.04528207404816265,0.04351162382264375,4.238979224049162,2.8259861493661096,6.358468836073745,1.2482832531334545,201708.81043633225,134472.54029088817,302563.2156544984,2193539.7125458075,1462359.8083638719,3290309.5688187093,0.006609521816445731,0.004406347877630485,0.009914282724668598,16567010.929604383,11044673.953069592,24850516.394406572,0.049919324253049444,0.033279549502032976,0.07487898637957416
2020-06-19,2207438,27108337,24350.571428571424,535879.173339835,0.047247957672145395,0.04544041388436117,4.233285346257735,2.822190230838492,6.349928019386604,1.2257370822893674,207892.16406314445,138594.77604209635,311838.2460947169,2302973.106171961,1535315.4041146412,3454459.6592579414,0.006939263921629822,0.0046261759477532124,0.010408895882444735,16774903.093667528,11183268.729111684,25162354.64050128,0.05054573998921532,0.03369715999281021,0.07581860998382295
2020-06-20,2239388,27676741,25308.285714285717,541770.8646242571,0.04851705811760673,0.046714002850334474,4.2620857292566665,2.8413904861711132,6.393128593885003,1.2023973665642784,213174.13212034426,142116.08808022965,319761.19818051637,2413064.321090732,1608709.5473938219,3619596.481636098,0.007270988158324915,0.004847325438883275,0.010906482237487374,16988077.22578787,11325384.817191916,25482115.83868181,0.051188071226207624,0.034125380817471754,0.07678210683931146
2020-06-21,2268236,28208070,26381.85714285713,547457.5507555843,0.04989713796589852,0.04818977673510155,4.32156511748716,2.881043411658109,6.482347676230745,1.1791308551224222,218641.8460666197,145761.23071107987,327962.7690999297,2523840.083782544,1682560.0558550304,3785760.1256738156,0.007604775058127696,0.005069850038751795,0.011407162587191546,17206719.071854483,11471146.047903,25810078.607781734,0.05184687764913218,0.03456458509942148,0.0777703164736983
2020-06-22,2295415,28704687,27599.714285714275,552607.9697606639,0.051490082992638846,0.04994447383317289,4.380544352999622,2.92036290199975,6.570816529499433,1.1588749600475035,223368.03307589682,148912.02205059797,335052.0496138453,2633197.203295339,1755464.8021968936,3949795.8049430097,0.007934287335963146,0.005289524890642095,0.01190143100394472,17430087.104930386,11620058.069953592,26145130.657395583,0.05251992490661643,0.035013283271077625,0.07877988735992465
2020-06-23,2329299,29349746,29116.28571428572,575501.6146765167,0.052097602422397686,0.05059288275090535,4.400890373003331,2.9339269153355563,6.601335559504999,1.1424877191158092,227770.69305747724,151847.1287049849,341656.03958621615,2740066.123794129,1826710.7491960868,4110099.185691194,0.008256302231566271,0.005504201487710845,0.012384453347349406,17657857.797987863,11771905.198658586,26486786.69698179,0.05320623815469669,0.035470825436464494,0.07980935723204502
2020-06-24,2368308,29857420,31274.0,572069.7125619787,0.05616770209601963,0.05466816248659859,4.341163138038111,2.8941087586920773,6.511744707057171,1.1313061853949686,231768.46230433058,154512.30820288704,347652.69345649605,2843697.0046008453,1895798.0030672308,4265545.506901268,0.00856856034279715,0.005712373561864764,0.012852840514195723,17889626.26029219,11926417.506861469,26834439.390438277,0.053904597386217806,0.03593639825747856,0.08085689607932668
2020-06-25,2407989,30505553,33073.00000000001,587141.2074081156,0.057733819587767694,0.05632886873329488,4.348948110156357,2.899298740104239,6.523422165234534,1.1242153859436634,237073.368061859,158048.91204123932,355610.0520927886,2945004.836683699,1963336.5577891339,4417507.255025552,0.008873818698731505,0.005915879132487667,0.013310728048097256,18126699.62835406,12084466.418902706,27190049.442531075,0.054618941233899786,0.03641262748926652,0.08192841185084963
