date,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-08-13,5205014,158887,69396207,52680.3,1066.71,854304,0.0663478,0.0616645,3.8571,2.5714,5.78564,0.920546,149408,99605.4,224112,2.60811e+06,1.73874e+06,3.91216e+06,0.00785869,0.00523913,0.011788,2.89443e+07,1.92962e+07,4.34165e+07,0.0872143,0.0581429,0.130822
2020-08-14,5262107,160105,70366617,52145.3,1050.43,861804,0.0647652,0.0605072,3.86058,2.57372,5.79087,0.93394,148007,98671.2,222010,2.55292e+06,1.70195e+06,3.82938e+06,0.00769241,0.00512827,0.0115386,2.90923e+07,1.93949e+07,4.36385e+07,0.0876603,0.0584402,0.13149
2020-08-15,5317916,161323,71230444,52534.6,1069.86,876711,0.0638534,0.0599224,3.76203,2.50802,5.64305,0.94679,147558,98372.3,221338,2.49917e+06,1.66611e+06,3.74875e+06,0.00753044,0.00502029,0.0112957,2.92399e+07,1.94933e+07,4.38598e+07,0.0881049,0.0587366,0.132157
2020-08-16,5360239,161937,72083842,51416,1069.86,883651,0.061686,0.0581859,3.74422,2.49614,5.61632,0.958269,146857,97904.5,220285,2.44839e+06,1.63226e+06,3.67258e+06,0.00737743,0.00491829,0.0110661,2.93867e+07,1.95912e+07,4.40801e+07,0.0885474,0.0590316,0.132821
2020-08-17,5397650,162355,72816283,50797.1,1067.14,872535,0.0615766,0.0582179,3.6999,2.4666,5.54984,0.966764,146146,97430.7,219219,2.40202e+06,1.60135e+06,3.60303e+06,0.00723772,0.00482515,0.0108566,2.95329e+07,1.96886e+07,4.42993e+07,0.0889878,0.0593252,0.133482
2020-08-18,5438142,163552,73538186,48663.4,1049.71,858556,0.0597557,0.0566805,3.76062,2.50708,5.64094,0.973412,146036,97357.5,219054,2.36012e+06,1.57341e+06,3.54017e+06,0.00711144,0.00474096,0.0106672,2.96789e+07,1.9786e+07,4.45184e+07,0.0894278,0.0596186,0.134142
2020-08-19,5483025,164975,74323189,47090.3,1036.14,868680,0.0555189,0.054209,3.75663,2.50442,5.63495,0.975696,145950,97300.2,218926,2.32306e+06,1.54871e+06,3.48459e+06,0.00699979,0.00466653,0.0104997,2.98249e+07,1.98833e+07,4.47373e+07,0.0898676,0.0599117,0.134801
2020-08-20,5526748,166111,75135533,45962,1032,844636,0.0560578,0.0544163,3.7352,2.49013,5.6028,0.973635,144981,96653.9,217471,2.29114e+06,1.52743e+06,3.43671e+06,0.00690361,0.00460241,0.0103554,2.99699e+07,1.99799e+07,4.49548e+07,0.0903045,0.060203,0.135457
2020-08-21,5572943,167219,76004425,44405.1,1016.29,834904,0.0551342,0.0531859,3.74753,2.49835,5.62129,0.967429,144208,96138.7,216312,2.26367e+06,1.50911e+06,3.39551e+06,0.00682084,0.00454723,0.0102313,3.01141e+07,2.0076e+07,4.51711e+07,0.090739,0.0604927,0.136108
2020-08-22,5618666,168247,76889503,42964.3,989.143,842363,0.0531449,0.0510045,3.76733,2.51155,5.65099,0.956597,141520,94346.8,212280,2.23878e+06,1.49252e+06,3.35817e+06,0.00674585,0.00449723,0.0101188,3.02556e+07,2.01704e+07,4.53834e+07,0.0911654,0.0607769,0.136748
2020-08-23,5655990,168817,77598287,42250.1,982.857,829068,0.0536321,0.050961,3.74491,2.49661,5.61737,0.940643,138653,92435.2,207979,2.21557e+06,1.47705e+06,3.32336e+06,0.00667592,0.00445061,0.0100139,3.03942e+07,2.02628e+07,4.55914e+07,0.0915832,0.0610555,0.137375
2020-08-24,5690240,169169,78320445,41798.6,973.429,830607,0.053158,0.0503229,3.70684,2.47123,5.56026,0.923811,135177,90117.7,202765,2.19253e+06,1.46169e+06,3.28879e+06,0.00660647,0.00440432,0.00990971,3.05294e+07,2.03529e+07,4.57941e+07,0.0919905,0.061327,0.137986
2020-08-25,5726828,170310,79033053,41240.9,965.429,832795,0.0525374,0.049521,3.69442,2.46295,5.54163,0.906347,130716,87143.8,196074,2.1683e+06,1.44554e+06,3.25245e+06,0.00653348,0.00435565,0.00980022,3.06601e+07,2.04401e+07,4.59902e+07,0.0923844,0.0615896,0.138577
2020-08-26,5770456,171617,79769800,41061.6,948.857,824657,0.0527724,0.0497923,3.67071,2.44714,5.50607,0.893221,126099,84066.1,189149,2.14204e+06,1.42803e+06,3.21306e+06,0.00645435,0.0043029,0.00968152,3.07862e+07,2.05242e+07,4.61793e+07,0.0927643,0.0618429,0.139147
2020-08-27,5814370,172741,80631284,41088.9,947.143,830086,0.0523353,0.0494995,3.63622,2.42415,5.45433,0.887717,122374,81582.6,183561,2.11369e+06,1.40913e+06,3.17054e+06,0.00636892,0.00424595,0.00955338,3.09086e+07,2.06057e+07,4.63629e+07,0.0931331,0.0620887,0.1397
2020-08-28,5860495,173767,81537724,41078.9,935.429,834047,0.0519676,0.0492524,3.60299,2.40199,5.40449,0.892095,119202,79468,178803,2.08348e+06,1.38899e+06,3.12523e+06,0.0062779,0.00418527,0.00941686,3.10278e+07,2.06852e+07,4.65417e+07,0.0934922,0.0623282,0.140238
2020-08-29,5904462,174773,82427929,40828,932.286,833403,0.0516024,0.0489895,3.61415,2.40943,5.42122,0.906646,118478,78985.3,177717,2.05396e+06,1.3693e+06,3.08093e+06,0.00618893,0.00412595,0.00928339,3.11463e+07,2.07642e+07,4.67194e+07,0.0938492,0.0625662,0.140774
2020-08-30,5943747,175247,83254428,41108.1,918.571,847321,0.0508751,0.0485155,3.57245,2.38163,5.35867,0.931893,119071,79380.3,178606,2.02547e+06,1.35031e+06,3.0382e+06,0.00610309,0.00406873,0.00915463,3.12654e+07,2.08436e+07,4.6898e+07,0.094208,0.0628053,0.141312
2020-08-31,5975020,175627,83989177,40682.9,922.571,848457,0.050237,0.0479492,3.59232,2.39488,5.38849,0.962254,120655,80436.9,180983,1.99927e+06,1.33284e+06,2.9989e+06,0.00602414,0.00401609,0.00903621,3.1386e+07,2.0924e+07,4.7079e+07,0.0945716,0.0630477,0.141857
2020-09-01,6017446,176651,84804061,41516.9,905.857,866705,0.0503583,0.0479019,3.51752,2.34501,5.27628,0.995573,122798,81865.2,184197,1.97592e+06,1.31728e+06,2.96388e+06,0.00595379,0.00396919,0.00893068,3.15088e+07,2.10059e+07,4.72632e+07,0.0949416,0.0632944,0.142412
2020-09-02,6047663,177674,85559488,40709.1,865.286,868916,0.0492192,0.0468505,3.5852,2.39013,5.3778,1.02793,125299,83532.8,187949,1.95518e+06,1.30345e+06,2.93277e+06,0.0058913,0.00392754,0.00883695,3.16341e+07,2.10894e+07,4.74512e+07,0.0953191,0.0635461,0.142979
2020-09-03,6092279,178750,86439094,40809.4,858.429,872246,0.0491865,0.0467866,3.55263,2.36842,5.32895,1.05484,127629,85085.8,191443,1.93686e+06,1.29124e+06,2.90529e+06,0.0058361,0.00389073,0.00875415,3.17617e+07,2.11745e+07,4.76426e+07,0.0957037,0.0638025,0.143556
2020-09-04,6143787,179747,87482300,41578.4,854.286,892489,0.0489604,0.0465871,3.46834,2.31222,5.2025,1.07367,130138,86758.7,195207,1.92202e+06,1.28134e+06,2.88302e+06,0.00579137,0.00386092,0.00868706,3.18919e+07,2.12612e+07,4.78378e+07,0.0960958,0.0640639,0.144144
2020-09-05,6188531,180663,88448661,41689.4,841.429,903724,0.0484702,0.0461307,3.39463,2.26309,5.09195,1.0854,133080,88720.2,199620,1.91089e+06,1.27393e+06,2.86633e+06,0.00575784,0.00383856,0.00863676,3.2025e+07,2.135e+07,4.80374e+07,0.0964968,0.0643312,0.144745
2020-09-06,6221452,181109,89276477,40780.3,837.429,903467,0.0474028,0.0451375,3.4,2.26666,5.09999,1.08984,134985,89989.9,202477,1.90435e+06,1.26957e+06,2.85653e+06,0.00573815,0.00382543,0.00860723,3.21599e+07,2.144e+07,4.82399e+07,0.0969036,0.0646024,0.145355
2020-09-07,6249595,181335,89939950,40333.1,815.429,893641,0.0474446,0.0451335,3.3515,2.23433,5.02725,1.08957,136406,90937.5,204609,1.90211e+06,1.26807e+06,2.85316e+06,0.00573138,0.00382092,0.00859707,3.22963e+07,2.15309e+07,4.84445e+07,0.0973146,0.0648764,0.145972
2020-09-08,6271732,181691,90518122,37434.7,720,855043,0.0458593,0.0437811,3.49183,2.32789,5.23775,1.08599,138550,92366.6,207825,1.90548e+06,1.27032e+06,2.85822e+06,0.00574155,0.0038277,0.00861232,3.24349e+07,2.16233e+07,4.86523e+07,0.0977321,0.0651547,0.146598
2020-09-09,6302902,182793,91221640,36462.7,731.286,849588,0.0450781,0.0429181,3.4583,2.30554,5.18746,1.07794,140842,93894.6,211263,1.91561e+06,1.27707e+06,2.87341e+06,0.00577206,0.00384804,0.00865809,3.25757e+07,2.17172e+07,4.88636e+07,0.0981564,0.0654376,0.147235
2020-09-10,6340206,183953,92003138,35418.1,743.286,835834,0.0445588,0.0423746,3.45512,2.30341,5.18268,1.06756,143106,95404.3,214660,1.93261e+06,1.28841e+06,2.89892e+06,0.0058233,0.0038822,0.00873496,3.27188e+07,2.18126e+07,4.90783e+07,0.0985876,0.0657251,0.147881
2020-09-11,6384889,184963,92926922,34443.1,745.143,821140,0.0442826,0.0419455,3.46083,2.30722,5.19125,1.05605,144152,96101.1,216227,1.95439e+06,1.30293e+06,2.93159e+06,0.00588892,0.00392595,0.00883339,3.2863e+07,2.19087e+07,4.92945e+07,0.099022,0.0660147,0.148533
2020-09-12,6426755,185774,93923903,34032,730.143,827398,0.0435093,0.0411314,3.48137,2.32091,5.22205,1.04109,142765,95176.8,214148,1.97795e+06,1.31864e+06,2.96693e+06,0.00595992,0.00397328,0.00893989,3.30058e+07,2.20038e+07,4.95086e+07,0.0994522,0.0663014,0.149178
2020-09-13,6461066,186163,94696030,34230.6,722,820697,0.0442129,0.0417092,3.47848,2.31899,5.21773,1.02409,142237,94825,213356,2.00171e+06,1.33448e+06,3.00257e+06,0.00603152,0.00402101,0.00904727,3.3148e+07,2.20987e+07,4.9722e+07,0.0998808,0.0665872,0.149821
2020-09-14,6494687,186570,95192553,35013.1,747.857,848596,0.0466611,0.0412601,3.446,2.29733,5.169,1.00803,141971,94647.1,212956,2.02461e+06,1.34974e+06,3.03692e+06,0.00610052,0.00406701,0.00915078,3.329e+07,2.21933e+07,4.9935e+07,0.100309,0.0668724,0.150463
2020-09-15,6529591,187614,96005853,36837,846.143,887701,0.0469883,0.0414971,3.33354,2.22236,5.00032,0.992965,140368,93578.8,210552,2.04433e+06,1.36288e+06,3.06649e+06,0.00615992,0.00410661,0.00923987,3.34303e+07,2.22869e+07,5.01455e+07,0.100731,0.0671543,0.151097
2020-09-16,6569701,188798,96833069,38114.1,857.857,908316,0.0475456,0.0419613,3.28747,2.19165,4.93121,0.981861,138854,92569.6,208282,2.06038e+06,1.37359e+06,3.09057e+06,0.0062083,0.00413886,0.00931245,3.35692e+07,2.23795e+07,5.03538e+07,0.10115,0.0674333,0.151725
2020-09-17,6612990,189669,97802669,38969.1,816.571,938438,0.0470355,0.0415255,3.27512,2.18341,4.91268,0.975768,137476,91650.9,206214,2.07256e+06,1.38171e+06,3.10884e+06,0.00624499,0.00416333,0.00936748,3.37067e+07,2.24711e+07,5.056e+07,0.101564,0.0677094,0.152346
2020-09-18,6660241,190567,98895710,39336,800.571,964306,0.046132,0.040792,3.30837,2.20558,4.96256,0.974935,136895,91263.1,205342,2.08183e+06,1.38788e+06,3.12274e+06,0.00627291,0.00418194,0.00940936,3.38436e+07,2.25624e+07,5.07653e+07,0.101977,0.0679844,0.152965
2020-09-19,6705146,191306,100071291,39770.1,790.286,990986,0.0452861,0.0401319,3.34624,2.23082,5.01935,0.981729,137554,91702.5,206331,2.08924e+06,1.39283e+06,3.13386e+06,0.00629525,0.00419684,0.00944288,3.39811e+07,2.26541e+07,5.09717e+07,0.102391,0.0682607,0.153587
2020-09-20,6740649,191629,101048124,39940.4,780.857,1.02345e+06,0.0440143,0.0390254,3.37965,2.2531,5.06948,0.994006,138118,92078.4,207176,2.09428e+06,1.39619e+06,3.14142e+06,0.00631043,0.00420695,0.00946565,3.41192e+07,2.27462e+07,5.11788e+07,0.102807,0.0685382,0.154211
2020-09-21,6779788,191917,101819169,40728.7,763.857,1.01486e+06,0.0430236,0.0401323,3.34914,2.23276,5.02371,1.00844,139158,92771.7,208736,2.09845e+06,1.39897e+06,3.14768e+06,0.00632301,0.00421534,0.00948451,3.42584e+07,2.28389e+07,5.13876e+07,0.103227,0.0688177,0.15484
2020-09-22,6829263,192783,102674278,42810.3,738.429,1.02083e+06,0.0449389,0.0419368,3.23637,2.15758,4.85455,1.02571,141384,94255.7,212075,2.10343e+06,1.40229e+06,3.15514e+06,0.006338,0.00422534,0.009507,3.43998e+07,2.29332e+07,5.15997e+07,0.103653,0.0691017,0.155479
2020-09-23,6867883,193930,103685367,42597.4,733.143,1.04747e+06,0.0435156,0.0406669,3.30635,2.20423,4.95952,1.04479,143628,95752.1,215442,2.10851e+06,1.40567e+06,3.16276e+06,0.0063533,0.00423554,0.00952996,3.45434e+07,2.30289e+07,5.18151e+07,0.104085,0.0693902,0.156128
2020-09-24,6911229,194859,104725460,42605.6,741.429,1.0591e+06,0.0430807,0.0402279,3.35887,2.23924,5.0383,1.06304,146355,97569.9,219532,2.11402e+06,1.40935e+06,3.17103e+06,0.00636992,0.00424661,0.00955487,3.46898e+07,2.31265e+07,5.20346e+07,0.104526,0.0696842,0.15679
2020-09-25,6966418,195703,105840696,43739.6,733.714,1.06369e+06,0.044086,0.0411205,3.29568,2.19712,4.94352,1.07999,149624,99749.1,224435,2.12054e+06,1.41369e+06,3.18081e+06,0.00638955,0.0042597,0.00958433,3.48394e+07,2.32263e+07,5.22591e+07,0.104977,0.0699848,0.157466
2020-09-26,7013821,196566,106963502,44096.4,751.429,1.05693e+06,0.0447861,0.0417214,3.23757,2.15838,4.85635,1.09397,153421,102281,230132,2.12981e+06,1.41987e+06,3.19471e+06,0.00641748,0.00427832,0.00962623,3.49928e+07,2.33285e+07,5.24892e+07,0.105439,0.070293,0.158159
2020-09-27,7048808,196868,107867730,44022.7,748.429,1.04586e+06,0.0451872,0.0420922,3.231,2.154,4.8465,1.10478,157172,104781,235758,2.14421e+06,1.42948e+06,3.21632e+06,0.00646089,0.00430726,0.00969134,3.515e+07,2.34333e+07,5.2725e+07,0.105913,0.0706087,0.15887
2020-09-28,7084691,197133,109026216,43557.6,745.143,1.10171e+06,0.0423062,0.0395364,3.25938,2.17292,4.88907,1.1123,160983,107322,241475,2.16296e+06,1.44197e+06,3.24444e+06,0.00651738,0.00434492,0.00977607,3.5311e+07,2.35406e+07,5.29664e+07,0.106398,0.0709321,0.159597
2020-09-29,7121132,197873,109942882,41695.6,727.143,1.11019e+06,0.0401548,0.0375572,3.3665,2.24433,5.04975,1.11642,164839,109893,247259,2.18583e+06,1.45722e+06,3.27874e+06,0.00658629,0.00439086,0.00987943,3.54758e+07,2.36505e+07,5.32137e+07,0.106895,0.0712632,0.160342
2020-09-30,7165479,198935,110849247,42513.7,715,1.0952e+06,0.0415412,0.0388181,3.26611,2.17741,4.89916,1.11751,168307,112205,252461,2.21377e+06,1.47584e+06,3.32065e+06,0.00667047,0.00444698,0.0100057,3.56441e+07,2.37627e+07,5.34662e+07,0.107402,0.0716013,0.161103
2020-10-01,7211084,199783,111852558,42836.4,703.429,1.0904e+06,0.0420725,0.0392852,3.20933,2.13955,4.814,1.11707,171309,114206,256963,2.24622e+06,1.49748e+06,3.36933e+06,0.00676826,0.00451217,0.0101524,3.58154e+07,2.38769e+07,5.37231e+07,0.107918,0.0719454,0.161877
2020-10-02,7260341,200622,113093465,41989,702.714,1.10875e+06,0.0405256,0.0378707,3.26025,2.1735,4.89038,1.11543,174805,116537,262208,2.28355e+06,1.52237e+06,3.42533e+06,0.00688074,0.00458716,0.0103211,3.59902e+07,2.39935e+07,5.39853e+07,0.108445,0.0722966,0.162667
2020-10-03,7311276,201355,114191106,42493.6,684.143,1.10613e+06,0.0411554,0.0384164,3.23705,2.15803,4.85557,1.11411,178706,119137,268059,2.32536e+06,1.55024e+06,3.48804e+06,0.00700673,0.00467115,0.0105101,3.61689e+07,2.41126e+07,5.42534e+07,0.108983,0.0726556,0.163475
2020-10-04,7349264,201717,115218591,42922.3,692.714,1.1279e+06,0.0408736,0.0380552,3.21785,2.14524,4.82678,1.11526,182738,121825,274106,2.37055e+06,1.58036e+06,3.55582e+06,0.00714287,0.00476192,0.0107143,3.63517e+07,2.42344e+07,5.45275e+07,0.109534,0.0730226,0.164301
2020-10-05,7387020,202058,116206861,43189.9,703.571,1.10513e+06,0.0421033,0.0390812,3.222,2.148,4.83299,1.12031,186720,124480,280081,2.41915e+06,1.61277e+06,3.62872e+06,0.00728932,0.00485955,0.010934,3.65384e+07,2.43589e+07,5.48076e+07,0.110097,0.0733977,0.165145
2020-10-06,7425937,202690,117114922,43543.6,688.143,1.10541e+06,0.0424991,0.0393912,3.24694,2.16463,4.87042,1.12776,191355,127570,287033,2.47135e+06,1.64756e+06,3.70702e+06,0.0074466,0.0049644,0.0111699,3.67297e+07,2.44865e+07,5.50946e+07,0.110673,0.0737821,0.16601
2020-10-07,7476527,203600,118089359,44435.4,666.429,1.11868e+06,0.0429618,0.0397214,3.23229,2.15486,4.84843,1.13694,198039,132026,297059,2.528e+06,1.68533e+06,3.792e+06,0.00761732,0.00507821,0.011426,3.69278e+07,2.46185e+07,5.53917e+07,0.11127,0.0741799,0.166905
2020-10-08,7531735,204587,119243993,45807.3,686.286,1.14408e+06,0.0433814,0.0400386,3.19501,2.13001,4.79252,1.1475,205865,137243,308797,2.59024e+06,1.72683e+06,3.88536e+06,0.00780485,0.00520323,0.0117073,3.71336e+07,2.47558e+07,5.57005e+07,0.11189,0.0745935,0.167835
2020-10-09,7588537,205474,120445655,46885.1,693.143,1.1422e+06,0.0446392,0.0410479,3.19128,2.12752,4.78692,1.15761,212771,141847,319156,2.65665e+06,1.7711e+06,3.98498e+06,0.00800497,0.00533665,0.0120075,3.73464e+07,2.48976e+07,5.60196e+07,0.112531,0.0750209,0.168797
2020-10-10,7645952,206140,121696832,47810.9,683.571,1.16889e+06,0.0445894,0.0409029,3.20892,2.13928,4.81338,1.16523,219274,146183,328911,2.72631e+06,1.81754e+06,4.08946e+06,0.00821484,0.00547656,0.0123223,3.75657e+07,2.50438e+07,5.63485e+07,0.113192,0.0754614,0.169788
2020-10-11,7692221,206605,122774503,48993.9,698.286,1.17861e+06,0.0453892,0.0415691,3.20799,2.13866,4.81199,1.16901,226271,150847,339407,2.79916e+06,1.8661e+06,4.19873e+06,0.00843435,0.0056229,0.0126515,3.7792e+07,2.51946e+07,5.66879e+07,0.113874,0.0759159,0.170811
2020-10-12,7734864,206892,123828432,49692,690.571,1.19063e+06,0.0456394,0.0417358,3.23962,2.15975,4.85943,1.16852,233719,155813,350578,2.8757e+06,1.91713e+06,4.31355e+06,0.008665,0.00577666,0.0129975,3.80257e+07,2.53504e+07,5.70385e+07,0.114578,0.0763854,0.171867
2020-10-13,7783457,207592,124878290,51074.3,700.286,1.21458e+06,0.0460522,0.0420511,3.22744,2.15163,4.84116,1.16521,240949,160633,361424,2.95567e+06,1.97045e+06,4.4335e+06,0.00890595,0.0059373,0.0133589,3.82666e+07,2.55111e+07,5.73999e+07,0.115304,0.0768694,0.172956
2020-10-14,7839574,208408,125915995,51863.9,686.857,1.22723e+06,0.0463861,0.0422608,3.24518,2.16345,4.86776,1.15938,246678,164452,370017,3.03751e+06,2.025e+06,4.55626e+06,0.00915254,0.0061017,0.0137288,3.85133e+07,2.56755e+07,5.777e+07,0.116047,0.0773649,0.174071
2020-10-15,7902966,209345,127027176,53033,679.714,1.22326e+06,0.0476966,0.0433539,3.23023,2.15349,4.84534,1.15199,251841,167894,377761,3.12104e+06,2.08069e+06,4.68156e+06,0.00940424,0.0062695,0.0141064,3.87651e+07,2.58434e+07,5.81477e+07,0.116806,0.0778708,0.175209
2020-10-16,7971214,210236,128255806,54668.1,680.286,1.2212e+06,0.0489974,0.044766,3.19757,2.13171,4.79635,1.14609,258215,172143,387322,3.20795e+06,2.13863e+06,4.81192e+06,0.00966611,0.00644407,0.0144992,3.90234e+07,2.60156e+07,5.8535e+07,0.117584,0.0783895,0.176376
2020-10-17,8028544,210998,129553965,54656,694,1.22222e+06,0.0486936,0.0447188,3.26965,2.17977,4.90448,1.14361,264931,176621,397396,3.29807e+06,2.19871e+06,4.94711e+06,0.00993767,0.00662511,0.0149065,3.92883e+07,2.61922e+07,5.89324e+07,0.118383,0.0789217,0.177574
2020-10-18,8076828,211395,130606850,54943.9,684.286,1.2128e+06,0.0491049,0.0453032,3.3259,2.21726,4.98885,1.14525,272448,181632,408672,3.39181e+06,2.26121e+06,5.08772e+06,0.0102201,0.00681342,0.0153302,3.95607e+07,2.63738e+07,5.93411e+07,0.119203,0.079469,0.178805
2020-10-19,8133938,211856,131733830,57010.6,709.143,1.21827e+06,0.0504812,0.0467962,3.27519,2.18346,4.91279,1.15177,280935,187290,421403,3.49001e+06,2.32667e+06,5.23502e+06,0.010516,0.00701068,0.015774,3.98417e+07,2.65611e+07,5.97625e+07,0.12005,0.0800333,0.180075
2020-10-20,8194485,212694,132681810,58718.3,728.857,1.19985e+06,0.0526721,0.0489381,3.25887,2.17258,4.8883,1.16265,290394,193596,435592,3.59369e+06,2.39579e+06,5.39053e+06,0.0108284,0.00721894,0.0162426,4.01321e+07,2.67547e+07,6.01981e+07,0.120925,0.0806167,0.181387
2020-10-21,8255438,213716,133622695,59409.1,758.286,1.17707e+06,0.0539614,0.0504719,3.33348,2.22232,5.00023,1.17858,302322,201548,453484,3.70465e+06,2.46977e+06,5.55698e+06,0.0111628,0.00744185,0.0167442,4.04344e+07,2.69563e+07,6.06516e+07,0.121836,0.081224,0.182754
2020-10-22,8328280,214852,134848230,60759.1,786.714,1.1847e+06,0.0543806,0.0512866,3.38821,2.25881,5.08231,1.19846,316363,210909,474545,3.82298e+06,2.54865e+06,5.73446e+06,0.0115193,0.00767953,0.017279,4.07508e+07,2.71672e+07,6.11261e+07,0.122789,0.0818595,0.184184
2020-10-23,8410612,215775,136229766,62771.1,791.286,1.21254e+06,0.0551041,0.0517683,3.38963,2.25975,5.08444,1.21935,331660,221107,497490,3.94877e+06,2.63251e+06,5.92316e+06,0.0118983,0.00793223,0.0178475,4.10824e+07,2.73883e+07,6.16236e+07,0.123789,0.0825257,0.185683
2020-10-24,8493898,216657,137552413,66479.1,808.429,1.22119e+06,0.0581805,0.0544379,3.29839,2.19893,4.94759,1.23961,349782,233188,524674,4.08578e+06,2.72386e+06,6.12868e+06,0.0123112,0.00820746,0.0184668,4.14322e+07,2.76215e+07,6.21483e+07,0.124843,0.0832283,0.187264
2020-10-25,8558791,217031,138740266,68851.9,805.143,1.24547e+06,0.0592571,0.0552817,3.28635,2.1909,4.92952,1.25774,368783,245855,553174,4.23529e+06,2.82353e+06,6.35294e+06,0.0127617,0.00850779,0.0191425,4.1801e+07,2.78673e+07,6.27015e+07,0.125954,0.0839691,0.188931
2020-10-26,8621317,217433,139945712,69625.6,796.714,1.26161e+06,0.0593505,0.0551879,3.3568,2.23786,5.0352,1.27102,388497,258998,582746,4.39752e+06,2.93168e+06,6.59628e+06,0.0132505,0.00883366,0.0198757,4.21895e+07,2.81263e+07,6.32842e+07,0.127124,0.0847495,0.190686
2020-10-27,8693399,218353,141011793,71273.4,808.429,1.28103e+06,0.0598938,0.0556376,3.38063,2.25376,5.07095,1.2791,409680,273120,614520,4.57348e+06,3.04899e+06,6.86022e+06,0.0137807,0.00918713,0.020671,4.25992e+07,2.83994e+07,6.38987e+07,0.128359,0.0855725,0.192538
2020-10-28,8772147,219397,142103872,73815.6,811.571,1.30709e+06,0.0609242,0.0564734,3.34181,2.22788,5.01272,1.28029,430388,286925,645582,4.76292e+06,3.17528e+06,7.14438e+06,0.0143515,0.00956767,0.0215273,4.30295e+07,2.86864e+07,6.45443e+07,0.129656,0.0864371,0.194483
2020-10-29,8860875,220427,143436140,76085,796.429,1.32844e+06,0.0620168,0.0572739,3.30999,2.20666,4.96499,1.27417,450199,300133,675298,4.96644e+06,3.31096e+06,7.44966e+06,0.0149648,0.0099765,0.0224471,4.34797e+07,2.89865e+07,6.52196e+07,0.131012,0.0873414,0.196518
2020-10-30,8958108,221379,144796600,78213.7,800.571,1.32401e+06,0.0639088,0.0590732,3.3014,2.20093,4.9521,1.26235,469807,313204,704710,5.1844e+06,3.45627e+06,7.77661e+06,0.0156215,0.0104143,0.0234323,4.39495e+07,2.92997e+07,6.59243e+07,0.132428,0.0882852,0.198642
2020-10-31,9048695,222330,146186509,79256.7,810.429,1.33262e+06,0.0642565,0.0594742,3.34269,2.22846,5.01404,1.24546,486923,324615,730384,5.41311e+06,3.60874e+06,8.11967e+06,0.0163107,0.0108738,0.024466,4.44365e+07,2.96243e+07,6.66547e+07,0.133895,0.0892633,0.200842
2020-11-01,9122544,222718,147313973,80536.1,812.429,1.3225e+06,0.0657537,0.060897,3.38293,2.25528,5.07439,1.22434,502735,335157,754103,5.65092e+06,3.76728e+06,8.47637e+06,0.0170272,0.0113515,0.0255408,4.49392e+07,2.99595e+07,6.74088e+07,0.13541,0.0902732,0.203115
2020-11-02,9204591,223217,148636579,83324.9,826.286,1.33879e+06,0.0671134,0.0622387,3.37157,2.24771,5.05735,1.20153,517441,344961,776162,5.89591e+06,3.93061e+06,8.84387e+06,0.0177654,0.0118436,0.0266481,4.54566e+07,3.03044e+07,6.8185e+07,0.136969,0.0913126,0.205453
2020-11-03,9291253,224732,149760246,85407.7,911.286,1.34936e+06,0.0683383,0.0632949,3.4001,2.26673,5.10014,1.17725,529776,353184,794664,6.14475e+06,4.0965e+06,9.21713e+06,0.0185152,0.0123435,0.0277728,4.59864e+07,3.06576e+07,6.89796e+07,0.138565,0.0923768,0.207848
2020-11-04,9394557,225858,150978237,88915.7,923,1.36915e+06,0.0701357,0.0649421,3.4001,2.26673,5.10015,1.15277,540209,360140,810314,6.39457e+06,4.26304e+06,9.59185e+06,0.019268,0.0128453,0.0289019,4.65266e+07,3.10178e+07,6.97899e+07,0.140193,0.093462,0.210289
2020-11-05,9510998,226989,152542761,92874.7,937.429,1.4046e+06,0.0713901,0.0661218,3.40634,2.2709,5.10951,1.12925,548972,365981,823457,6.64121e+06,4.42748e+06,9.96182e+06,0.0200112,0.0133408,0.0300167,4.70756e+07,3.13837e+07,7.06134e+07,0.141847,0.0945647,0.212771
2020-11-06,9636751,228157,154104094,96949,968.286,1.43731e+06,0.0729136,0.0674517,3.42098,2.28065,5.13146,1.10686,555005,370004,832508,6.87986e+06,4.58657e+06,1.03198e+07,0.0207302,0.0138201,0.0310953,4.76306e+07,3.17537e+07,7.14459e+07,0.143519,0.0956796,0.215279
2020-11-07,9765966,229261,155516270,102467,990.143,1.46156e+06,0.0768799,0.070108,3.4136,2.27573,5.1204,1.08599,559841,373227,839762,7.10804e+06,4.73869e+06,1.06621e+07,0.0214178,0.0142785,0.0321267,4.81904e+07,3.2127e+07,7.22857e+07,0.145206,0.0968042,0.217809
