date,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-04-24,28971.714285714275,204025.28333567496,0.14378643812316586,0.14200060802291953,7.763268744086383,5.175512496057588,11.644903116129571,0.8416606217412353,149588.28927860004,99725.52618573334,224382.43391789994,2828727.537168129,1885818.3581120851,4243091.305752191,0.008523454698704525,0.005682303132469681,0.012785182048056789,10266515.124148542,6844343.4160990305,15399772.68622282,0.03093481978184737,0.020623213187898254,0.04640222967277107
2020-04-25,30089.428571428572,220722.08106883633,0.13787094882254675,0.13632269334233316,7.332766775442874,4.888511183628585,10.99915016316431,0.8342815011129765,143539.30656993508,95692.87104662343,215308.95985490276,2747351.6397611764,1831567.759840784,4121027.4596417635,0.008278254775417125,0.005518836516944748,0.012417382163125691,10410054.430718476,6940036.2871456565,15615081.646077722,0.03136732901469385,0.020911552676462584,0.0470509935220408
2020-04-26,30057.99999999999,228591.66903026155,0.1330146299276911,0.1314921061100474,7.203185954023046,4.802123969348699,10.80477893103457,0.8275031542600972,137291.03790735267,91527.35860490178,205936.55686102904,2664003.9155478952,1776002.6103652644,3996005.873321843,0.008027113390381785,0.005351408926921188,0.012040670085572679,10547345.468625829,7031563.645750554,15821018.202938747,0.031781011112656854,0.021187340741771244,0.047671516668985295
2020-04-27,29557.285714285714,236054.29755501688,0.12666805843722126,0.1252139275600218,7.172430326267851,4.7816202175119,10.758645489401776,0.8216860731493194,131370.61216888126,87580.40811258754,197055.91825332187,2578861.164310753,1719240.776207168,3868291.7464661277,0.007770563272508156,0.005180375515005435,0.011655844908762238,10678716.080794705,7119144.053863143,16018074.121192072,0.03217685392425669,0.021451235949504478,0.04826528088638508
2020-04-28,29435.428571428565,242347.47490815455,0.12285537626426592,0.12145960498488412,7.042069913828327,4.694713275885553,10.563104870742492,0.8205981339650894,126094.90555660332,84063.27037106892,189142.358334905,2492958.497448049,1661972.3316320332,3739437.7461720733,0.007511723394901861,0.0050078155966012386,0.011267585092352794,10804810.986351315,7203207.324234216,16207216.479526976,0.0325568001018674,0.02170453340124495,0.04883520015280111
2020-04-29,29020.999999999996,230218.6674457603,0.12776026625343379,0.1260584136029602,6.9067936397382335,4.604529093158824,10.360190459607349,0.823974331704678,121290.13697534271,80860.09131689514,181935.20546301405,2406962.2884798925,1604641.525653262,3610443.432719837,0.007252601658442855,0.004835067772295233,0.010878902487664283,10926101.123326655,7284067.415551107,16389151.684989993,0.0329222686647902,0.021948179109860144,0.04938340299718533
2020-04-30,28736.714285714286,238790.40128632705,0.12202567090551848,0.12034283677616035,6.743031958361155,4.495354638907437,10.114547937541731,0.8318386096593933,117088.71082464355,78059.14054976238,175633.06623696533,2323608.9410856925,1549072.6273904615,3485413.4116285373,0.0070014433297721865,0.004667628886514788,0.01050216499465828,11043189.834151305,7362126.556100868,16564784.751226956,0.0332750775901216,0.022183385060081055,0.049912616385182386
2020-05-01,28524.57142857143,244903.4914146267,0.11816071874515482,0.11647270222162222,6.593253399942507,4.3955022666283385,9.889880099913757,0.8443211515584093,114939.13603409892,76626.09068939932,172408.7040511484,2244775.494312926,1496516.9962086175,3367163.2414693874,0.0067639042584118235,0.004509269505607879,0.010145856387617736,11158128.970185399,7438752.646790269,16737193.455278104,0.033621409467696345,0.02241427297846424,0.05043211420154453
2020-05-02,27579.999999999993,244480.99908426648,0.11451341585227255,0.11281040286690687,6.6120823340043495,4.408054889336234,9.918123501006525,0.8607559108629842,112722.15010823977,75148.10007215985,169083.22516235965,2169427.9168678345,1446285.27791189,3254141.8753017494,0.00653686872580153,0.004357912483867683,0.009805303088702295,11270851.120293641,7513900.746862428,16906276.68044046,0.03396106117588102,0.022640707450587345,0.050941591763821514
2020-05-03,27363.142857142855,247891.734757826,0.11210379413009265,0.11038344172255221,6.471026143295517,4.314017428863678,9.706539214943271,0.8776791482418885,110945.26245664617,73963.50830443086,166417.89368496923,2098011.948552641,1398674.6323684272,3147017.9228289607,0.006321679824537445,0.004214453216358293,0.009482519736806166,11381796.382750282,7587864.25516686,17072694.57412543,0.034295358808353514,0.02286357253890236,0.051443038212530295
2020-05-04,27349.14285714285,253532.7520228857,0.10952706510328017,0.10787222810043147,6.2899295286212995,4.193286352414201,9.43489429293195,0.8951987783740548,109311.99159030973,72874.6610602065,163967.98738546454,2030256.3273516495,1353504.2182344329,3045384.491027473,0.006117520194350017,0.004078346796233342,0.009176280291525027,11491108.374340594,7660738.916227068,17236662.5615109,0.03462473510780367,0.023083156738535796,0.05193710266170553
2020-05-05,26941.28571428571,262987.43852178456,0.10407373662511014,0.10244324164575651,6.178348966632711,4.118899311088476,9.267523449949067,0.9094679913035394,108002.61226485576,72001.74150990386,162003.9183972837,1966234.7583768812,1310823.1722512534,2949352.1375653185,0.005924611921734012,0.003949741281156004,0.008886917882601016,11599110.98660545,7732740.65773697,17398666.479908187,0.03495016601653758,0.023300110677691728,0.0524252490248064
2020-05-06,26786.28571428571,268202.1359940589,0.10198066705355036,0.09987349882582243,6.026050734571143,4.017367156380764,9.039076101856713,0.9202079859805824,106811.68409854513,71207.78939903008,160217.52614781773,1906593.7777228116,1271062.5184818744,2859890.6665842156,0.005744903133909158,0.0038299354226061025,0.008617354700863736,11705922.670704,7803948.447135998,17558884.006056,0.03527200844877753,0.023514672299185014,0.0529080126731663
2020-05-07,26418.285714285717,275441.6781160449,0.09795994473967473,0.09591244830840584,5.911906127175281,3.9412707514501886,8.867859190762921,0.926758371877164,105774.31490250265,70516.20993500181,158661.47235375413,1850952.5759203103,1233968.3839468735,2776428.863880465,0.005577246384818406,0.0037181642565456015,0.00836586957722761,11811696.985606499,7874464.657071002,17717545.478409763,0.035590725104769266,0.023727150069846183,0.05338608765715394
2020-05-08,25587.42857142857,279263.0387047003,0.09379207203753942,0.09162483044698713,5.8461634337744,3.8974422891829326,8.769245150661595,0.9286334804774822,103964.34055991561,69309.56037327711,155946.51083987346,1798734.491296474,1199156.327530982,2698101.7369447076,0.005419904091191226,0.0036132693941274816,0.00812985613678684,11915661.326166414,7943774.217444279,17873491.989249624,0.03590398798901659,0.02393599199267774,0.0538559819835249
2020-05-09,25036.999999999993,284941.318660944,0.0900596701390316,0.08786721461688714,5.733087293602873,3.8220581957352504,8.599630940404314,0.9256735138794792,102012.88995517069,68008.59330344714,153019.33493275597,1751159.091973044,1167439.3946486958,2626738.6379595636,0.005276551026755764,0.0035177006845038407,0.007914826540133648,12017674.21612159,8011782.810747723,18026511.324182384,0.03621137080860315,0.024140913872402088,0.05431705621290472
2020-05-10,24372.428571428572,290197.36967175745,0.08615540464109112,0.08398569773046617,5.633047092742201,3.7553647284948,8.449570639113302,0.9212022598039203,99978.87505160406,66652.58336773606,149968.31257740603,1707598.660454713,1138399.1069698085,2561397.9906820664,0.0051452957680488,0.003430197178699198,0.007717943652073201,12117653.091173194,8078435.394115462,18176479.636759784,0.03651262478274267,0.024341749855161774,0.05476893717411398
2020-05-11,23772.14285714285,312304.62216542306,0.0781274208678456,0.07611844708641906,5.526241910893116,3.6841612739287455,8.289362866339674,0.9153910896610322,97665.35934177168,65110.239561181115,146498.03901265757,1667972.9818891317,1111981.9879260878,2501959.4728336954,0.00502589661358047,0.0033505977423869777,0.007538844920370705,12215318.450514961,8143545.633676642,18322977.67577245,0.03680690772623733,0.024537938484158223,0.05521036158935602
2020-05-12,23779.142857142855,320414.21662956185,0.07623708821167981,0.07421375713997878,5.302752345370032,3.53516823024669,7.954128518055049,0.9102180664174864,95374.595803799,63583.063869199366,143061.89370569855,1631976.9655240497,1087984.6436826994,2447965.4482860714,0.004917434271134878,0.0032782895140899167,0.007376151406702319,12310693.046318756,8207128.69754584,18466039.569478143,0.037094288195391574,0.02472952546359439,0.055641432293087385
2020-05-13,23276.571428571442,328548.9221085468,0.07275006831369653,0.07084659197536881,5.210824856553484,3.4738832377023225,7.816237284830225,0.9075708328720962,93358.96962785206,62239.31308523473,140038.45444177813,1599241.029595298,1066160.6863968656,2398861.5443929452,0.004818795125709179,0.0032125300838061173,0.00722819268856377,12404052.015946614,8269368.010631079,18606078.02391993,0.03737559522757658,0.024917063485051065,0.0560633928413649
2020-05-14,23177.85714285715,339152.03476773005,0.07031607888992086,0.06834061060176336,5.051748748944526,3.3678324992963513,7.57762312341679,0.908479586535331,91575.43969904563,61050.29313269709,137363.1595485685,1569526.3323190014,1046350.8882126674,2354289.4984784992,0.004729259504907117,0.0031528396699380757,0.007093889257360677,12495627.455645664,8330418.303763778,18743441.18346849,0.037651528169697336,0.025101018779798232,0.056477292254545994
2020-05-15,22955.428571428572,353489.3597137397,0.06672563211374517,0.06493951781184638,5.007056857006699,3.3380379046711344,7.510585285510049,0.9135051773930897,90067.63125305215,60045.08750203479,135101.44687957823,1542505.2527474095,1028336.8351649398,2313757.879121113,0.004647840229062291,0.003098560152708191,0.006971760343593436,12585695.086898707,8390463.39126581,18878542.63034807,0.03792291781918386,0.025281945212789255,0.056884376728775825
2020-05-16,22727.857142857138,362494.2056026903,0.06436949494050384,0.0626985391533896,4.959647070980726,3.3064313806538177,7.4394706064710885,0.9223983318582718,89334.1384542011,59556.092302800775,134001.20768130172,1516900.255167512,1011266.8367783414,2275350.382751266,0.004570687857875923,0.0030471252385839455,0.0068560317868138826,12675029.225352911,8450019.48356861,19012543.838029377,0.03819209732557227,0.025461398217048188,0.057288145988358435
2020-05-17,22622.42857142857,373685.8478835265,0.062030191523215546,0.060538628100467194,4.904215394308577,3.2694769295390547,7.356323091462864,0.9332164342260361,88895.72411785352,59263.816078569034,133343.58617678029,1493073.8291771254,995382.55278475,2239610.743765687,0.004498894636403484,0.0029992630909356542,0.006748341954605226,12763924.949470766,8509283.299647179,19145887.424206145,0.0384599558122845,0.025639970541523005,0.05768993371842674
2020-05-18,22986.57142857143,369805.01045037655,0.0636400095238924,0.06215862624623891,4.7554717731605285,3.1703145154403534,7.1332076597407905,0.9437832518365801,88648.89377004473,59099.26251336317,132973.3406550671,1470777.4604905248,980518.3069936825,2206166.1907357844,0.004431711747295643,0.0029544744981970937,0.006647567620943465,12852573.843240812,8568382.562160546,19278860.764861226,0.038727070555649175,0.025818047037099466,0.05809060583347379
2020-05-19,22746.428571428572,379234.94060723705,0.06128281117696869,0.05997978070007639,4.748112958731294,3.165408639154197,7.122169438096944,0.9533533645243734,88272.5141741327,58848.342782755135,132408.7712611991,1449737.983074347,966491.9887162313,2174606.974611519,0.004368316093141999,0.0029122107287613305,0.006552474139712998,12940846.357414939,8627230.904943297,19411269.536122415,0.038993051200945664,0.025995367467297123,0.058489576801418516
2020-05-20,22693.714285714283,391842.61445551727,0.05876505924929314,0.05791538094254554,4.706663825664854,3.137775883776569,7.059995738497282,0.9590233649128338,87700.38541815167,58466.92361210112,131550.57812722746,1429435.7562276435,952957.1708184287,2144153.634341463,0.0043071419049117874,0.002871427936607856,0.006460712857367681,13028546.742833087,8685697.8285554,19542820.11424964,0.039257307921449346,0.02617153861429959,0.05888596188217405
2020-05-21,22698.0,406906.4120387886,0.05645385938232827,0.05578186857826241,4.660072028482802,3.1067146856552035,6.99010804272421,0.9606176852838398,86801.75766651295,57867.83844434201,130202.63649976945,1409425.829795611,939617.2198637404,2114138.7446934143,0.004246848469355749,0.0028312323129038313,0.006370272704033624,13115348.500499604,8743565.666999744,19673022.750749417,0.03951885691813326,0.026345904612088866,0.059278285377199924
2020-05-22,22519.571428571428,407220.1717455886,0.05594682324314615,0.05530072671017035,4.616621630197284,3.077747753464858,6.924932445295928,0.9592358634089938,86038.38521176824,57358.92347451218,129057.57781765237,1389689.9001048766,926459.9334032509,2084534.8501573135,0.0041873806342795595,0.002791587089519704,0.006281070951419338,13201386.88571138,8800924.590474255,19802080.32856707,0.03977810573904884,0.0265187371593659,0.05966715860857326
2020-05-23,22344.14285714285,414114.935294074,0.05453231987152867,0.05395638010803856,4.5655315850507,3.043687723367134,6.848297377576047,0.9563139169392915,84605.2859952516,56403.52399683444,126907.92899287738,1370330.845540212,913553.8970268081,2055496.2683103168,0.004129048390391251,0.002752698926927499,0.006193572585586876,13285992.171706626,8857328.11447109,19928988.25755994,0.040033036379407846,0.026688690919605244,0.06004955456911177
2020-05-24,22251.999999999993,416606.37989617855,0.05408064739566496,0.05341252816518403,4.49302871883894,2.995352479225961,6.739543078258407,0.9533540961985839,83261.23518027362,55507.49012018244,124891.85277041046,1351579.1907653152,901052.7938435435,2027368.7861479723,0.004072546349137894,0.002715030899425261,0.006108819523706841,13369253.406886902,8912835.604591269,20053880.110330347,0.04028391715774103,0.02685594477182736,0.06042587573661153
2020-05-25,21920.999999999993,426491.3356256012,0.05219133045768047,0.051398465030585094,4.455333212069327,2.970222141379551,6.682999818103992,0.9539677674895658,82427.48797788896,54951.65865192599,123641.23196683344,1334027.8036916004,889351.8691277334,2001041.7055373986,0.0040196609260433796,0.002679773950695585,0.00602949138906507,13451680.894864792,8967787.263243197,20177521.342297185,0.04053228570878604,0.027021523805857366,0.060798428563179054
2020-05-26,21363.857142857145,416220.7378864627,0.05233584221450672,0.05132819006410202,4.464296646717038,2.976197764478027,6.69644497007556,0.9584705709468466,81895.59777069138,54597.06518046095,122843.3966560371,1318258.04212052,878838.6947470132,1977387.0631807777,0.003972143854641361,0.0026480959030942388,0.005958215781962042,13533576.492635483,9022384.32842366,20300364.738953225,0.0407790515808787,0.02718603438725248,0.061168577371318054
2020-05-27,21100.285714285714,414185.6460737258,0.05216276540140418,0.05094402936051972,4.424535804491235,2.9496905363274912,6.636803706736854,0.9692042455398145,81994.43259441749,54662.955062945,122991.64889162625,1304877.8789111383,869918.5859407588,1957316.818366706,0.003931827064325597,0.0026212180428837294,0.005897740596488395,13615570.9252299,9077047.283486603,20423356.387844846,0.04102611525971719,0.027350743506478134,0.06153917288957577
2020-05-28,20516.714285714283,410228.14948865416,0.05124915739729344,0.05001293624362002,4.4634554258431764,2.9756369505621176,6.695183138764768,0.985607348897169,82570.39420822036,55046.92947214693,123855.59131233057,1294089.3034915072,862726.202327671,1941133.9552372585,0.003899319184848153,0.0025995461232321,0.00584897877727223,13698141.319438118,9132094.21295875,20547211.979157183,0.04127491441242473,0.027516609608283164,0.061912371618637115
2020-05-29,20433.14285714286,425326.5764438123,0.049216802091555795,0.04804106770845573,4.4079186389854375,2.9386124259902924,6.611877958478155,1.005928645639011,83209.36619125438,55472.910794169635,124814.0492868816,1285723.229983716,857148.8199891438,1928584.8449755714,0.0038741107306535585,0.0025827404871023706,0.005811166095980339,13781350.685629372,9187567.12375292,20672026.02844405,0.041525638900350874,0.0276837592669006,0.06228845835052629
2020-05-30,20586.285714285717,429376.21526517626,0.04919041178844,0.04794463452422938,4.339497648777324,2.8929984325182185,6.509246473165991,1.0297643338289997,84860.91063647527,56573.940424316854,127291.36595471286,1280516.5093671384,853677.6729114258,1920774.7640507065,0.003858421963629842,0.002572281309086559,0.005787632945444763,13866211.596265852,9244141.064177232,20799317.394398775,0.041781339782813724,0.02785422652187581,0.06267200967422058
2020-05-31,20856.71428571429,437928.24820002343,0.048749694890760024,0.04762587106778277,4.262211338760211,2.8414742258401415,6.393317008140317,1.0565711532896567,86649.7334981602,57766.48899877351,129974.60024724033,1277832.1044110977,851888.0696073987,1916748.1566166452,0.0038503333783082953,0.0025668889188721947,0.005775500067462443,13952861.329764012,9301907.55317601,20929291.994646005,0.04204243070388058,0.02802828713592039,0.06306364605582082
2020-06-01,20616.00000000001,433858.7244401639,0.04836068238185545,0.0475177721194893,4.30000454841117,2.8666696989407807,6.450006822616755,1.0833232560484125,88728.23219858661,59152.15479905775,133092.3482978799,1277664.6124918307,851776.4083278872,1916496.9187377451,0.003849828695631187,0.002566552463754122,0.005774743043446779,14041589.561962595,9361059.707975065,21062384.3429439,0.042309784507915685,0.028206523005277127,0.06346467676187355
2020-06-02,21070.28571428572,449598.2893335988,0.047423936721783265,0.04686469280280494,4.189431285892988,2.792954190595326,6.284146928839485,1.1109311488145088,91680.25223717857,61120.16815811904,137520.3783557679,1280695.970958965,853797.3139726431,1921043.9564384453,0.0038589627130403066,0.002572641808693535,0.005788444069560458,14133269.814199774,9422179.876133181,21199904.721299663,0.042586033268689476,0.028390688845792978,0.06387904990303422
2020-06-03,21176.285714285706,456852.0328072625,0.04678310526277582,0.0463526135238181,4.1414432446473946,2.7609621630982635,6.21216486697109,1.1379268413753059,94912.43154956067,63274.95436637385,142368.6473243411,1287335.8883343926,858223.9255562613,1931003.8325015877,0.0038789699545328047,0.002585979969688534,0.005818454931799205,14228182.245749338,9485454.830499554,21342273.368624,0.04287202115547849,0.028581347436985646,0.06430803173321771
2020-06-04,20851.28571428572,460896.6707058848,0.04565033406039924,0.045240695018150166,4.162897140057074,2.775264760038051,6.244345710085612,1.1647805760409227,98711.32528080737,65807.55018720496,148066.98792121108,1298346.8281970485,865564.5521313654,1947520.242295571,0.003912147857274,0.0026080985715159974,0.005868221785910999,14326893.571030142,9551262.380686766,21490340.356545217,0.043169455778723366,0.028779637185815592,0.06475418366808507
2020-06-05,20776.571428571424,472308.4383338684,0.04442102787538922,0.043989413997902675,4.141125281789775,2.7607501878598515,6.211687922684664,1.1924395129953689,103341.26944142955,68894.17962761973,155011.90416214438,1314886.3399719654,876590.8933146431,1972329.5099579464,0.003961984321726608,0.002641322881151069,0.005942976482589911,14430234.84047157,9620156.560314387,21645352.260707356,0.043480841239859874,0.02898722749323994,0.06522126185978981
2020-06-06,20651.285714285714,488864.93343164277,0.042654247986478974,0.04224333614874291,4.096853201576942,2.7312354677179633,6.145279802365413,1.2194736815804923,108114.62584785293,72076.41723190197,162171.93877177947,1336962.58060805,891308.387072033,2005443.8709120736,0.0040285039262155375,0.002685669284143689,0.0060427558893233055,14538349.466319429,9692232.977546284,21807524.199479137,0.043806609665264375,0.02920440644350958,0.06570991449789654
2020-06-07,20283.57142857143,490765.1733134263,0.0418586249522039,0.0413305029198096,4.104860698397122,2.7365737989314156,6.157291047595684,1.2443682265596225,114236.09883289451,76157.39922192974,171354.14824934187,1366593.3934456923,911062.2622971286,2049890.0901685378,0.004117786788417346,0.0027451911922782278,0.006176680182626019,14652585.565152321,9768390.376768215,21978878.347728476,0.0441508231678252,0.029433882111883466,0.06622623475173778
2020-06-08,20338.42857142858,492892.4031439946,0.0419975975919281,0.04126342471845091,4.052795312499367,2.701863541666246,6.079192968749052,1.2683927988971022,121083.36161650906,80722.24107767276,181625.04242476367,1404415.5198819283,936277.0132546186,2106623.2798228916,0.004231751522401822,0.002821167681601212,0.006347627283602733,14773668.926768828,9849112.61784589,22160503.390153244,0.04451566868014285,0.029677112453428578,0.06677350302021429
2020-06-09,19909.000000000004,495645.3744797662,0.04106612871667576,0.04016783173029037,4.113496296684483,2.7423308644563233,6.170244445026726,1.2883412801974983,128282.03638810883,85521.35759207261,192423.0545821633,1450270.0682921484,966846.7121947651,2175405.1024382203,0.004369919359695666,0.002913279573130442,0.006554879039543499,14901950.96315694,9934633.975437958,22352926.44473541,0.04490220506848171,0.0299348033789878,0.06735330760272257
2020-06-10,19990.714285714283,494080.9987626908,0.0415263265663439,0.04046039887341611,4.1016259560576165,2.7344173040384114,6.152438934086425,1.3042043385557058,135884.24382989752,90589.49588659836,203826.36574484626,1504258.7143513546,1002839.1429009024,2256388.071527031,0.00453259666703037,0.003021731111353577,0.006798895000545553,15037835.206986837,10025223.471324561,22556752.810480256,0.04531164824790907,0.030207765498606057,0.06796747237186361
2020-06-11,20231.714285714297,496282.30739999755,0.042214485426937995,0.0407665435258158,4.081235679891134,2.7208237865940905,6.121853519836702,1.3146774217517865,143942.20562839595,95961.47041893066,215913.30844259396,1566206.4873853321,1044137.6582568884,2349309.7310779975,0.004719256226921861,0.003146170817947905,0.00707888434038279,15181777.412615228,10121184.94174349,22772666.118922852,0.045745371486639035,0.030496914324426035,0.06861805722995859
2020-06-12,20236.000000000007,497623.5894320313,0.042141990769650944,0.040665274777461034,4.111947331056253,2.7412982207041714,6.167920996584383,1.319221449669715,152193.51606673814,101462.34404449216,228290.27410010732,1635829.6092438507,1090553.0728292335,2453744.413865774,0.004929042965780971,0.003286028643853978,0.007393564448671453,15333970.92868197,10222647.285787985,23000956.393022962,0.04620395737820571,0.03080263825213715,0.06930593606730857
2020-06-13,20619.714285714275,493453.89145964064,0.043386020093590515,0.041786506586706594,4.115523108643096,2.743682072428731,6.173284662964642,1.318306512993461,160984.35365854859,107322.9024390324,241476.53048782286,1713604.596711144,1142403.064474096,2570406.8950667144,0.005163392712675803,0.003442261808450533,0.007745089069013703,15494955.282340515,10329970.188227013,23242432.92351077,0.04668903161302668,0.031126021075351125,0.07003354741954002
2020-06-14,20979.000000000007,501154.7864389023,0.043398315701003685,0.041861318234775825,4.130308093720395,2.753538729146932,6.195462140580594,1.3130977588170938,169247.4808597574,112831.65390650497,253871.221289636,1797991.1669344264,1198660.7779562841,2696986.750401639,0.005417664323860123,0.003611776215906747,0.008126496485790183,15664202.763200272,10442801.84213352,23496304.144800413,0.047199004106673825,0.03146600273778257,0.07079850616001077
2020-06-15,21182.42857142857,506046.98924364225,0.043373273356020814,0.04185861989434748,4.188765792335334,2.792510528223557,6.283148688503,1.3021268256933691,177674.877384316,118449.91825621061,266512.31607647374,1889016.3108205823,1259344.2072137212,2833524.466230872,0.005691939127694154,0.003794626085129434,0.008537908691541229,15841877.640584592,10561251.760389728,23762816.460876875,0.04773436983157472,0.03182291322104982,0.07160155474736205
2020-06-16,22056.142857142855,511930.5056060012,0.04462892287662635,0.0430842518967174,4.156676569923831,2.7711177132825537,6.2350148548857485,1.2875015271668526,186140.73528963976,124093.82352642655,279211.1029344597,1986428.8139116361,1324285.8759410896,2979643.220867452,0.005985460170733605,0.003990306780489068,0.008978190256100405,16028018.37587423,10685345.58391616,24042027.563811347,0.04829524467864929,0.032196829785766205,0.07244286701797394
2020-06-17,22510.142857142862,523091.1461811881,0.044588806206455306,0.04303292652050702,4.216429551420785,2.8109530342805265,6.324644327131181,1.2691833962331116,194571.2748974204,129714.18326494689,291856.9123461305,2089319.8365718774,1392879.8910479178,3133979.754857815,0.006295488958951898,0.004196992639301264,0.009443233438427845,16222589.65077165,10815059.767181108,24333884.47615747,0.04888152222764137,0.03258768148509427,0.07332228334146204
2020-06-18,23226.999999999996,527981.9325940458,0.04528207404816265,0.043992035647664386,4.249852554389607,2.83323503625974,6.37477883158441,1.2487067732225758,201969.1352317285,134646.0901544857,302953.70284759277,2196376.5402540453,1464251.0268360297,3294564.810381065,0.0066180696783877105,0.004412046452258473,0.009927104517581567,16424558.786003377,10949705.85733559,24636838.179005075,0.049490090833866185,0.03299339388924414,0.0742351362507993
2020-06-19,24350.571428571424,530655.6776606994,0.047247957672145395,0.04588770544379467,4.24389504552552,2.829263363683681,6.365842568288282,1.2260933472872193,208156.55633052767,138771.03755368514,312234.83449579176,2305821.771303765,1537214.5142025105,3458732.6569556454,0.0069478474518156275,0.0046318983012104175,0.010421771177723443,16632715.342333907,11088476.894889276,24949073.013500858,0.050117303230539,0.033411535487026016,0.07517595484580848
2020-06-20,25308.285714285717,537378.0271792404,0.04851705811760673,0.047095870010040876,4.271906326188884,2.8479375507925906,6.40785948928333,1.2026209810961352,213441.95310387822,142294.63540258553,320162.9296558172,2415922.4549662136,1610614.9699774762,3623883.6824493194,0.007279600219504509,0.004853066813003005,0.010919400329256765,16846157.29543779,11230771.530291865,25269235.94315667,0.050760441459364404,0.03384029430624295,0.07614066218904657
2020-06-21,26381.85714285713,543970.1206528655,0.04989713796589852,0.04849872472994286,4.330100728478239,2.8867338189854954,6.4951510927173635,1.1791860322857948,218901.97741677883,145934.65161118595,328352.96612516843,2526709.8065351397,1684473.2043567605,3790064.7098027077,0.007613422038636844,0.005075614692424561,0.011420133057955266,17065059.27285457,11376706.181903044,25597588.909281854,0.05142003170390123,0.03428002113593414,0.07713004755585183
2020-06-22,27599.714285714275,549986.4104445416,0.051490082992638846,0.05018253862564722,4.387123734798309,2.9247491565322083,6.580685602197467,1.158754014000335,223611.39876613117,149074.26584408747,335417.0981491967,2636085.106468376,1757390.0709789174,3954127.659702562,0.007942989097283805,0.0052953260648558684,0.011914483645925707,17288670.671620693,11525780.447747134,25933006.007431053,0.052093812265108994,0.03472920817673934,0.07814071839766353
2020-06-23,29116.28571428572,573705.1169709719,0.052097602422397686,0.05075130908368547,4.405851682007917,2.937234454671947,6.608777523011878,1.1422071014565243,227994.15948172982,151996.10632115326,341991.239222595,2742995.904333597,1828663.9362223987,4114493.856500397,0.008265130176773853,0.005510086784515901,0.012397695265160779,17516664.83110243,11677776.554068286,26274997.24665364,0.05278079885691672,0.03518719923794448,0.07917119828537506
2020-06-24,31274.0,571089.8003438304,0.05616770209601963,0.054761965598354535,4.34495887414138,2.8966392494275874,6.51743831121207,1.1309002043978074,231970.06271599024,154646.7084773268,347955.0940739855,2846683.9306614785,1897789.287107653,4270025.895992217,0.008577560477533233,0.0057183736516888215,0.01286634071629985,17748634.89381841,11832423.262545615,26622952.34072762,0.05347976554601491,0.035653177030676636,0.08021964831902238
2020-06-25,33073.00000000001,587166.1904883,0.057733819587767694,0.05632647202063148,4.352257298352007,2.9015048655680054,6.528385947528011,1.1237233324385916,237254.49237342583,158169.66158228388,355881.73856013874,2948054.1792050065,1965369.4528033377,4422081.268807511,0.008883006905265955,0.005922004603510635,0.01332451035789893,17985889.38619185,11990592.9241279,26978834.079287753,0.054194655153175036,0.03612977010211669,0.0812919827297625
2020-06-26,34989.99999999999,608207.2469303807,0.059180619162700426,0.05752973213751459,4.34962892445665,2.899752616304435,6.524443386684977,1.1212651334907022,243871.28848972448,162580.85899314965,365806.93273458665,3047983.262066336,2031988.8413775563,4571974.893099502,0.009184110846759137,0.00612274056450609,0.013776166270138704,18229760.674681563,12153173.78312105,27344641.012022354,0.05492948233339817,0.03661965488893214,0.08239422350009729
2020-06-27,36553.28571428572,618312.0574978978,0.06089907370803108,0.05911786010158794,4.404100767215923,2.9360671781439494,6.606151150823885,1.1217469782467882,250927.3290888292,167284.88605921948,376390.9936332439,3146717.075088427,2097811.3833922846,4720075.61263264,0.009481613229532504,0.006321075486355002,0.014222419844298756,18480688.0037704,12320458.669180267,27721032.00565559,0.05568557060773822,0.037123713738492145,0.0835283559116073
2020-06-28,38336.571428571406,633662.534458724,0.06274339262667636,0.06049998121053282,4.4147787491925,2.943185832795001,6.6221681237887475,1.1229943776555278,256667.716325747,171111.81088383138,385001.57448862045,3242400.4377556248,2161600.291837083,4863600.656633438,0.009769924067673543,0.006513282711782362,0.014654886101510313,18737355.72009615,12491570.480064102,28106033.58014421,0.056458955680700244,0.0376393037871335,0.08468843352105034
2020-06-29,40134.57142857143,663880.812996449,0.06305014755882717,0.06045448315853964,4.426978314706282,2.951318876470853,6.640467472059415,1.1222284670286526,262600.4251234628,175066.95008230858,393900.6376851943,3335753.382019332,2223835.5880128876,5003630.073028996,0.010051212944374251,0.006700808629582834,0.015076819416561377,18999956.1452196,12666637.43014641,28499934.21782941,0.057250217051048075,0.03816681136736541,0.08587532557657214
