date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-06-15,,,76,16,142,13626,9616,17647,1514701,874604,2221132
2020-06-16,,,74,15,139,13699,9632,17785,1520474,875274,2236607
2020-06-17,,,72,15,136,13771,9647,17921,1526209,875919,2252257
2020-06-18,,,70,14,134,13841,9662,18054,1531906,876541,2268066
2020-06-19,,,69,13,131,13910,9676,18184,1537563,877138,2284075
2020-06-20,,,67,13,129,13977,9689,18313,1543180,877715,2300233
2020-06-21,,,66,12,129,14043,9702,18441,1548759,878265,2316550
2020-06-22,,,66,12,129,14109,9714,18570,1554300,878789,2333033
2020-06-23,,,65,11,130,14174,9726,18699,1559805,879288,2349685
2020-06-24,,,64,11,131,14238,9738,18829,1565275,879762,2366496
2020-06-25,,,64,11,131,14301,9749,18960,1570709,880215,2383448
2020-06-26,,,63,10,133,14364,9760,19093,1576108,880645,2400560
2020-06-27,,,63,10,136,14427,9770,19229,1581473,881055,2417832
2020-06-28,,,62,10,138,14490,9780,19366,1586805,881445,2435251
2020-06-29,,,62,9,139,14551,9790,19505,1592103,881820,2452842
2020-06-30,,,61,9,141,14612,9799,19645,1597370,882180,2470569
2020-07-01,,,61,8,143,14673,9808,19787,1602604,882523,2488406
2020-07-02,,,60,8,144,14734,9817,19931,1607806,882849,2506346
2020-07-03,,,60,8,146,14793,9825,20077,1612978,883159,2524419
2020-07-04,,,59,8,148,14853,9833,20225,1618118,883456,2542641
2020-07-05,,,59,7,150,14912,9841,20374,1623228,883737,2560945
2020-07-06,,,59,7,152,14971,9848,20525,1628308,884006,2579386
2020-07-07,,,58,7,154,15029,9855,20678,1633358,884261,2597961
2020-07-08,,,58,6,155,15087,9862,20833,1638378,884503,2616665
2020-07-09,,,57,6,157,15144,9869,20990,1643368,884734,2635492
2020-07-10,,,57,6,159,15201,9875,21148,1648329,884952,2654439
2020-07-11,,,57,6,160,15257,9881,21308,1653262,885160,2673485
2020-07-12,,,56,5,162,15314,9887,21469,1658165,885358,2692650
2020-07-13,,,56,5,164,15369,9892,21632,1663039,885545,2711860
2020-07-14,,,55,5,165,15425,9897,21797,1667885,885724,2731198
2020-07-15,,,55,5,167,15480,9902,21963,1672702,885893,2750615
2020-07-16,,,55,4,168,15535,9907,22131,1677491,886054,2770100
2020-07-17,,,54,4,170,15589,9912,22301,1682251,886207,2789590
2020-07-18,,,54,4,172,15643,9916,22472,1686982,886352,2809200
2020-07-19,,,54,4,173,15697,9920,22644,1691685,886490,2828833
2020-07-20,,,53,3,175,15750,9924,22819,1696360,886621,2848483
2020-07-21,,,53,3,176,15803,9928,22994,1701006,886746,2868142
2020-07-22,,,53,3,178,15856,9931,23171,1705623,886864,2887802
2020-07-23,,,52,3,179,15908,9935,23350,1710212,886976,2907463
2020-07-24,,,52,3,180,15960,9938,23529,1714772,887083,2927117
2020-07-25,,,52,3,181,16012,9941,23710,1719303,887184,2946754
2020-07-26,,,51,2,183,16063,9944,23892,1723805,887280,2966372
2020-07-27,,,51,2,183,16114,9947,24075,1728278,887371,2985960
2020-07-28,,,51,2,185,16165,9950,24259,1732722,887458,3005517
2020-07-29,,,51,2,186,16216,9952,24445,1737136,887540,3025055
2020-07-30,,,50,2,187,16266,9955,24631,1741522,887618,3044570
2020-07-31,,,50,2,189,16316,9957,24820,1745877,887692,3064056
2020-08-01,,,50,2,190,16365,9959,25009,1750203,887762,3083507
2020-08-02,,,49,2,191,16415,9962,25199,1754499,887829,3102917
2020-08-03,,,49,1,192,16464,9964,25391,1758764,887893,3122285
2020-08-04,,,49,1,192,16513,9965,25583,1763000,887953,3141611
