date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-06-29,,,2,0,5,141,80,262,17775,7567,43310
2020-06-30,,,2,0,5,142,80,267,17978,7578,44387
2020-07-01,,,2,0,6,144,81,272,18183,7588,45503
2020-07-02,,,2,0,6,146,81,277,18392,7598,46659
2020-07-03,,,2,0,6,147,81,282,18605,7608,47856
2020-07-04,,,2,0,6,149,81,288,18820,7616,49096
2020-07-05,,,2,0,6,150,82,294,19039,7625,50380
2020-07-06,,,2,0,7,152,82,300,19262,7633,51710
2020-07-07,,,2,0,7,154,82,307,19489,7640,53087
2020-07-08,,,2,0,7,155,82,313,19719,7647,54513
2020-07-09,,,2,0,7,157,83,320,19953,7654,55990
2020-07-10,,,2,0,8,159,83,327,20192,7660,57518
2020-07-11,,,2,0,8,161,83,334,20435,7666,59101
2020-07-12,,,2,0,8,163,83,342,20682,7671,60740
2020-07-13,,,2,0,8,164,83,350,20934,7677,62436
2020-07-14,,,2,0,9,166,84,358,21190,7682,64191
2020-07-15,,,2,0,9,168,84,366,21452,7686,66008
2020-07-16,,,2,0,9,170,84,375,21718,7691,67889
2020-07-17,,,2,0,10,172,84,384,21990,7695,69835
2020-07-18,,,2,0,10,174,84,394,22267,7699,71849
2020-07-19,,,2,0,10,176,84,403,22549,7703,73933
2020-07-20,,,2,0,11,178,84,413,22837,7706,76089
2020-07-21,,,2,0,11,180,85,424,23131,7710,78319
2020-07-22,,,2,0,11,182,85,435,23431,7713,80627
2020-07-23,,,2,0,12,184,85,446,23737,7716,83013
2020-07-24,,,2,0,12,186,85,457,24050,7718,85482
2020-07-25,,,2,0,13,188,85,469,24369,7721,88035
2020-07-26,,,2,0,13,190,85,482,24694,7724,90674
2020-07-27,,,2,0,13,192,85,495,25027,7726,93404
2020-07-28,,,2,0,14,194,85,508,25367,7728,96225
2020-07-29,,,2,0,14,197,85,522,25714,7730,99142
2020-07-30,,,2,0,15,199,85,536,26069,7732,102157
2020-07-31,,,2,0,15,201,85,551,26432,7734,105273
2020-08-01,,,2,0,16,204,86,566,26802,7736,108493
2020-08-02,,,2,0,16,206,86,582,27181,7738,111820
2020-08-03,,,2,0,17,209,86,599,27568,7739,115257
2020-08-04,,,3,0,18,211,86,616,27963,7741,118807
