date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-06-08,,,2,0,6,157,89,266,20926,9497,41312
2020-06-09,,,2,0,6,159,89,271,21178,9534,42114
2020-06-10,,,2,0,6,161,90,277,21433,9570,42944
2020-06-11,,,2,0,6,164,91,282,21691,9604,43808
2020-06-12,,,2,0,6,166,91,288,21954,9638,44706
2020-06-13,,,2,0,6,168,92,294,22219,9670,45636
2020-06-14,,,2,0,6,171,92,299,22488,9700,46599
2020-06-15,,,2,0,6,173,93,305,22759,9730,47595
2020-06-16,,,2,0,6,175,94,311,23035,9759,48628
2020-06-17,,,2,0,6,177,94,316,23314,9786,49698
2020-06-18,,,2,0,6,180,95,322,23597,9813,50807
2020-06-19,,,2,0,6,182,95,328,23884,9838,51954
2020-06-20,,,2,0,6,184,96,334,24174,9862,53142
2020-06-21,,,2,0,6,186,96,339,24469,9885,54371
2020-06-22,,,2,0,6,189,97,345,24767,9907,55644
2020-06-23,,,2,0,7,191,97,351,25070,9928,56961
2020-06-24,,,2,0,7,193,97,358,25376,9948,58323
2020-06-25,,,2,0,7,196,98,364,25687,9967,59733
2020-06-26,,,2,0,7,198,98,371,26003,9984,61190
2020-06-27,,,2,0,7,200,99,378,26323,10001,62698
2020-06-28,,,2,0,8,203,99,385,26648,10017,64256
2020-06-29,,,2,0,8,205,100,392,26977,10031,65868
2020-06-30,,,2,0,8,208,100,400,27312,10046,67535
2020-07-01,,,3,0,9,210,100,408,27652,10059,69258
2020-07-02,,,3,0,9,213,101,417,27997,10071,71040
2020-07-03,,,3,0,9,215,101,425,28348,10083,72881
2020-07-04,,,3,0,9,218,101,434,28705,10094,74784
2020-07-05,,,3,0,10,221,102,444,29067,10105,76750
2020-07-06,,,3,0,10,223,102,453,29436,10115,78781
2020-07-07,,,3,0,11,226,102,463,29811,10124,80879
2020-07-08,,,3,0,11,229,103,474,30192,10133,83046
2020-07-09,,,3,0,11,232,103,484,30580,10141,85284
2020-07-10,,,3,0,12,235,103,496,30975,10149,87594
2020-07-11,,,3,0,12,237,103,507,31377,10157,89980
2020-07-12,,,3,0,12,240,104,519,31786,10164,92443
2020-07-13,,,3,0,13,243,104,531,32203,10170,94985
2020-07-14,,,3,0,13,246,104,544,32627,10177,97608
2020-07-15,,,3,0,14,249,104,557,33059,10182,100315
2020-07-16,,,3,0,14,252,104,571,33499,10188,103107
2020-07-17,,,3,0,15,255,105,585,33947,10193,105987
2020-07-18,,,3,0,15,259,105,600,34404,10198,108958
2020-07-19,,,3,0,16,262,105,615,34869,10203,112021
2020-07-20,,,3,0,16,265,105,630,35344,10207,115178
2020-07-21,,,3,0,17,268,105,647,35827,10212,118433
2020-07-22,,,3,0,17,272,105,663,36319,10216,121787
2020-07-23,,,3,0,18,275,106,681,36822,10219,125243
2020-07-24,,,3,0,18,279,106,699,37334,10223,128802
2020-07-25,,,4,0,19,282,106,717,37855,10226,132469
2020-07-26,,,4,0,20,286,106,736,38387,10229,136243
2020-07-27,,,4,0,20,289,106,756,38930,10232,140129
2020-07-28,,,4,0,21,293,106,776,39483,10235,144129
2020-07-29,,,4,0,22,297,106,797,40047,10238,148244
2020-07-30,,,4,0,22,301,106,819,40622,10240,152476
2020-07-31,,,4,0,23,304,106,841,41208,10243,156829
2020-08-01,,,4,0,24,308,106,865,41806,10245,161304
2020-08-02,,,4,0,24,312,107,888,42416,10247,165903
2020-08-03,,,4,0,25,317,107,913,43037,10249,170628
2020-08-04,,,4,0,26,321,107,939,43671,10251,175482
