date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-06-28,,,3,0,8,328,174,549,39167,16262,79140
2020-06-29,,,3,0,8,331,174,556,39463,16275,80400
2020-06-30,,,3,0,8,334,174,564,39760,16287,81689
2020-07-01,,,3,0,8,336,175,572,40058,16299,83006
2020-07-02,,,3,0,9,339,175,580,40359,16311,84354
2020-07-03,,,3,0,9,342,175,588,40662,16321,85731
2020-07-04,,,3,0,9,345,175,597,40966,16332,87140
2020-07-05,,,3,0,9,347,176,605,41273,16341,88580
2020-07-06,,,3,0,9,350,176,614,41583,16350,90052
2020-07-07,,,3,0,10,353,176,623,41894,16359,91556
2020-07-08,,,3,0,10,356,176,632,42208,16367,93094
2020-07-09,,,3,0,10,358,177,642,42525,16375,94665
2020-07-10,,,3,0,10,361,177,652,42844,16382,96272
2020-07-11,,,3,0,11,364,177,662,43166,16389,97914
2020-07-12,,,3,0,11,367,177,672,43490,16395,99591
2020-07-13,,,3,0,11,370,177,682,43818,16401,101305
2020-07-14,,,3,0,11,373,178,693,44148,16407,103057
2020-07-15,,,3,0,12,375,178,704,44481,16412,104846
2020-07-16,,,3,0,12,378,178,716,44818,16416,106675
2020-07-17,,,3,0,12,381,178,727,45158,16421,108544
2020-07-18,,,3,0,12,384,178,739,45501,16425,110453
2020-07-19,,,3,0,13,387,179,751,45847,16429,112403
2020-07-20,,,3,0,13,390,179,763,46196,16432,114394
2020-07-21,,,3,0,13,393,179,776,46550,16436,116428
2020-07-22,,,3,0,13,396,179,789,46906,16439,118504
2020-07-23,,,3,0,14,399,179,802,47267,16442,120625
2020-07-24,,,3,0,14,402,179,815,47631,16444,122789
2020-07-25,,,3,0,14,405,179,829,47999,16447,124999
2020-07-26,,,3,0,15,408,179,843,48371,16449,127254
2020-07-27,,,3,0,15,411,179,858,48747,16451,129554
2020-07-28,,,3,0,15,414,180,872,49127,16453,131902
2020-07-29,,,3,0,16,417,180,888,49511,16455,134297
2020-07-30,,,3,0,16,420,180,903,49899,16457,136741
2020-07-31,,,3,0,16,424,180,919,50292,16459,139232
2020-08-01,,,3,0,17,427,180,935,50689,16460,141771
2020-08-02,,,3,0,17,430,180,951,51091,16462,144360
2020-08-03,,,3,0,17,433,180,968,51497,16463,146999
2020-08-04,,,3,0,18,437,180,985,51907,16464,149689
