date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-05-23,,,15,5,30,811,577,1131,108909,57666,184760
2020-05-24,,,15,4,30,826,582,1160,110074,57870,187748
2020-05-25,,,14,4,30,840,587,1190,111227,58067,190733
2020-05-26,,,14,4,30,854,591,1219,112370,58255,193715
2020-05-27,,,14,4,30,868,596,1249,113503,58435,196693
2020-05-28,,,14,4,30,882,600,1278,114625,58609,199668
2020-05-29,,,14,4,30,896,604,1308,115736,58775,202640
2020-05-30,,,14,3,30,910,608,1337,116838,58935,205607
2020-05-31,,,13,3,30,923,612,1367,117929,59088,208570
2020-06-01,,,13,3,30,937,615,1397,119115,59250,211943
2020-06-02,,,13,3,30,950,619,1427,120291,59406,215313
2020-06-03,,,13,3,30,963,622,1456,121462,59557,218698
2020-06-04,,,13,3,30,976,625,1486,122634,59703,222136
2020-06-05,,,13,3,30,989,628,1516,123818,59843,225662
2020-06-06,,,13,3,30,1001,632,1546,125028,59982,229365
2020-06-07,,,13,2,30,1014,634,1576,126253,60120,233189
2020-06-08,,,12,2,30,1026,637,1606,127487,60256,237128
2020-06-09,,,12,2,30,1039,640,1636,128732,60388,241153
2020-06-10,,,12,2,30,1051,642,1666,129988,60518,245298
2020-06-11,,,12,2,30,1063,645,1696,131261,60643,249604
2020-06-12,,,12,2,30,1075,647,1726,132550,60767,254075
2020-06-13,,,12,2,30,1087,649,1756,133854,60888,258702
2020-06-14,,,12,2,30,1099,652,1785,135172,61006,263487
2020-06-15,,,12,2,30,1110,654,1815,136505,61119,268434
2020-06-16,,,12,1,30,1122,656,1845,137854,61228,273554
2020-06-17,,,11,1,30,1133,657,1875,139220,61333,278857
2020-06-18,,,11,1,30,1145,659,1905,140603,61433,284346
2020-06-19,,,11,1,30,1156,661,1935,142004,61530,290020
2020-06-20,,,11,1,31,1167,663,1965,143422,61622,295889
2020-06-21,,,11,1,31,1179,664,1996,144858,61710,301956
2020-06-22,,,11,1,32,1190,666,2028,146313,61794,308232
2020-06-23,,,12,1,33,1202,667,2061,147788,61874,314725
2020-06-24,,,12,1,34,1213,669,2094,149282,61951,321439
2020-06-25,,,12,1,34,1225,670,2127,150797,62023,328382
2020-06-26,,,12,1,35,1237,672,2162,152332,62091,335560
2020-06-27,,,12,1,36,1249,673,2198,153889,62155,342981
2020-06-28,,,12,1,38,1261,675,2235,155468,62217,350654
2020-06-29,,,12,1,39,1273,676,2273,157071,62275,358586
2020-06-30,,,12,1,40,1285,677,2313,158698,62330,366781
2020-07-01,,,12,1,41,1298,679,2353,160349,62382,375252
2020-07-02,,,13,1,42,1310,680,2395,162026,62431,384006
2020-07-03,,,13,1,44,1323,681,2438,163729,62478,393053
2020-07-04,,,13,1,45,1336,683,2483,165459,62522,402401
2020-07-05,,,13,1,47,1349,684,2529,167217,62564,412059
2020-07-06,,,13,1,48,1362,685,2577,169004,62603,422037
2020-07-07,,,13,1,50,1375,686,2627,170820,62641,432344
2020-07-08,,,14,1,52,1389,687,2678,172667,62676,442989
2020-07-09,,,14,1,54,1403,688,2731,174545,62709,453982
2020-07-10,,,14,1,56,1416,689,2786,176455,62740,465334
2020-07-11,,,14,0,57,1431,690,2843,178398,62769,477053
2020-07-12,,,14,0,59,1445,691,2902,180374,62797,489152
2020-07-13,,,14,0,61,1459,692,2963,182386,62824,501639
2020-07-14,,,15,0,63,1474,693,3026,184433,62848,514526
2020-07-15,,,15,0,66,1488,694,3091,186517,62872,527824
2020-07-16,,,15,0,68,1503,694,3158,188639,62894,541543
2020-07-17,,,15,0,70,1519,695,3228,190799,62915,555694
2020-07-18,,,15,0,73,1534,696,3300,192999,62935,570290
2020-07-19,,,16,0,75,1550,697,3375,195239,62953,585340
2020-07-20,,,16,0,77,1565,697,3452,197520,62971,600858
2020-07-21,,,16,0,80,1581,698,3531,199844,62987,616853
2020-07-22,,,16,0,83,1598,698,3613,202211,63003,633338
2020-07-23,,,17,0,85,1614,699,3698,204622,63018,650325
2020-07-24,,,17,0,88,1631,699,3786,207079,63032,667825
2020-07-25,,,17,0,91,1648,700,3877,209582,63045,685850
2020-07-26,,,17,0,94,1665,700,3971,212132,63057,704412
2020-07-27,,,18,0,97,1683,701,4067,214731,63069,723523
2020-07-28,,,18,0,101,1701,701,4168,217379,63080,743194
2020-07-29,,,18,0,104,1719,701,4271,220078,63090,763438
2020-07-30,,,18,0,107,1738,702,4378,222827,63100,784265
2020-07-31,,,19,0,111,1756,702,4488,225629,63110,805687
2020-08-01,,,19,0,114,1775,702,4602,228484,63118,827714
2020-08-02,,,19,0,118,1795,703,4719,231393,63127,850358
2020-08-03,,,20,0,122,1815,703,4841,234358,63135,873630
2020-08-04,,,20,0,126,1835,703,4966,237378,63142,897540
