date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-07-21,,,4,0,17,615,291,1167,71696,25970,164564
2020-07-22,,,4,0,17,619,291,1183,72142,25975,166776
2020-07-23,,,4,0,17,623,291,1200,72589,25980,169006
2020-07-24,,,4,0,18,628,291,1217,73035,25984,171256
2020-07-25,,,4,0,18,632,292,1234,73482,25989,173524
2020-07-26,,,4,0,18,636,292,1252,73929,25993,175809
2020-07-27,,,4,0,18,641,292,1270,74376,25996,178107
2020-07-28,,,4,0,19,645,292,1288,74823,26000,180418
2020-07-29,,,4,0,19,650,292,1306,75269,26003,182740
2020-07-30,,,4,0,19,654,292,1325,75715,26006,185076
2020-07-31,,,4,0,19,658,292,1344,76161,26009,187424
2020-08-01,,,4,0,20,663,293,1363,76606,26012,189781
2020-08-02,,,4,0,20,667,293,1382,77051,26015,192147
2020-08-03,,,4,0,20,671,293,1402,77494,26017,194520
2020-08-04,,,4,0,20,676,293,1422,77937,26019,196897
